              1        0.007455        0.000000
              2        0.015279        0.000000
              3        0.023659        0.000000
              4        0.032622        0.000000
              5        0.041933        0.000000
              6        0.051330        0.000000
              7        0.061316        0.000000
              8        0.071602        0.000000
              9        0.081722        0.000000
             10        0.091955        0.000000
             11        0.094801        0.000000
             12        0.097451        0.000000
             13        0.099616        0.000000
             14        0.101463        0.000000
             15        0.103096        0.000000
             16        0.104713        0.000000
             17        0.105803        0.000000
             18        0.106691        0.000000
             19        0.107918        0.000000
             20        0.109244        0.000000
             21        0.110506        0.000000
             22        0.111583        0.000000
             23        0.113031        0.000000
             24        0.114509        0.000000
             25        0.116006        0.000000
             26        0.117721        0.000000
             27        0.119557        0.000000
             28        0.121377        0.000000
             29        0.123261        0.000000
             30        0.124975        0.000000
             31        0.126792        0.000000
             32        0.128779        0.000000
             33        0.130424        0.000000
             34        0.131832        0.000000
             35        0.133128        0.000000
             36        0.134151        0.000000
             37        0.135113        0.000000
             38        0.135954        0.000000
             39        0.136747        0.000000
             40        0.137542        0.000000
             41        0.138216        0.000000
             42        0.138772        0.000000
             43        0.139216        0.000000
             44        0.139688        0.000000
             45        0.139975        0.000000
             46        0.140427        0.000000
             47        0.140585        0.000000
             48        0.140529        0.000000
             49        0.140835        0.000000
             50        0.141137        0.000000
             51        0.141574        0.000000
             52        0.142293        0.000000
             53        0.143302        0.000000
             54        0.144353        0.000000
             55        0.145637        0.000000
             56        0.147227        0.000000
             57        0.148929        0.000000
             58        0.151256        0.000000
             59        0.153187        0.000000
             60        0.155116        0.000000
             61        0.157133        0.000000
             62        0.158810        0.000000
             63        0.160190        0.000000
             64        0.161083        0.000000
             65        0.161934        0.000000
             66        0.162216        0.000000
             67        0.162730        0.000000
             68        0.162875        0.000000
             69        0.162671        0.000000
             70        0.162498        0.000000
             71        0.162228        0.000000
             72        0.162327        0.000000
             73        0.162222        0.000000
             74        0.163052        0.000000
             75        0.163670        0.000000
             76        0.164563        0.000000
             77        0.165000        0.000000
             78        0.165914        0.000000
             79        0.166997        0.000000
             80        0.168256        0.000000
             81        0.169691        0.000000
             82        0.170762        0.000000
             83        0.172705        0.000000
             84        0.174454        0.000000
             85        0.176625        0.000000
             86        0.179074        0.000000
             87        0.182011        0.000000
             88        0.184966        0.000000
             89        0.188690        0.000000
             90        0.192295        0.000000
             91        0.196407        0.000000
             92        0.200401        0.000000
             93        0.203960        0.000000
             94        0.207261        0.000000
             95        0.209693        0.000000
             96        0.212025        0.000000
             97        0.214636        0.000000
             98        0.216719        0.000000
             99        0.217892        0.000000
            100        0.218716        0.000000
            101        0.218370        0.000000
            102        0.218110        0.000000
            103        0.217648        0.000000
            104        0.216744        0.000000
            105        0.216605        0.000000
            106        0.215728        0.000000
            107        0.214636        0.000000
            108        0.213744        0.000000
            109        0.213397        0.000000
            110        0.213906        0.000000
            111        0.214665        0.000000
            112        0.215758        0.000000
            113        0.217128        0.000000
            114        0.218895        0.000000
            115        0.220963        0.000000
            116        0.224062        0.000000
            117        0.226960        0.000000
            118        0.229668        0.000000
            119        0.232153        0.000000
            120        0.234233        0.000000
            121        0.236586        0.000000
            122        0.238495        0.000000
            123        0.240219        0.000000
            124        0.242231        0.000000
            125        0.243784        0.000000
            126        0.244762        0.000000
            127        0.245323        0.000000
            128        0.246130        0.000000
            129        0.246881        0.000000
            130        0.247832        0.000000
            131        0.248813        0.000000
            132        0.250039        0.000000
            133        0.250943        0.000000
            134        0.251520        0.000000
            135        0.252318        0.000000
            136        0.253292        0.000000
            137        0.254894        0.000000
            138        0.256073        0.000000
            139        0.257181        0.000000
            140        0.258006        0.000000
            141        0.258887        0.000000
            142        0.259426        0.000000
            143        0.260231        0.000000
            144        0.261188        0.000000
            145        0.260858        0.000000
            146        0.260545        0.000000
            147        0.260139        0.000000
            148        0.259696        0.000000
            149        0.259100        0.000000
            150        0.258497        0.000000
            151        0.257630        0.000000
            152        0.256770        0.000000
            153        0.256074        0.000000
            154        0.255145        0.000000
            155        0.255477        0.000000
            156        0.255279        0.000000
            157        0.254559        0.000000
            158        0.253978        0.000000
            159        0.253418        0.000000
            160        0.252465        0.000000
            161        0.251568        0.000000
            162        0.251005        0.000000
            163        0.250177        0.000000
            164        0.249230        0.000000
            165        0.247998        0.000000
            166        0.246955        0.000000
            167        0.246448        0.000000
            168        0.245917        0.000000
            169        0.245332        0.000000
            170        0.245080        0.000000
            171        0.244858        0.000000
            172        0.244063        0.000000
            173        0.243270        0.000000
            174        0.242776        0.000000
            175        0.242326        0.000000
            176        0.241937        0.000000
            177        0.241093        0.000000
            178        0.240549        0.000000
            179        0.240066        0.000000
            180        0.239259        0.000000
            181        0.238694        0.000000
            182        0.238488        0.000000
            183        0.238247        0.000000
            184        0.237768        0.000000
            185        0.237228        0.000000
            186        0.236626        0.000000
            187        0.236254        0.000000
            188        0.235696        0.000000
            189        0.235253        0.000000
            190        0.235112        0.000000
            191        0.234873        0.000000
            192        0.234543        0.000000
            193        0.234455        0.000000
            194        0.234568        0.000000
            195        0.235515        0.000000
            196        0.236571        0.000000
            197        0.237441        0.000000
            198        0.238398        0.000000
            199        0.239390        0.000000
            200        0.240304        0.000000
            201        0.240826        0.000000
            202        0.241674        0.000000
            203        0.242349        0.000000
            204        0.242735        0.000000
            205        0.242569        0.000000
            206        0.242390        0.000000
            207        0.242364        0.000000
            208        0.241981        0.000000
            209        0.241534        0.000000
            210        0.241185        0.000000
            211        0.240971        0.000000
            212        0.240704        0.000000
            213        0.240238        0.000000
            214        0.240077        0.000000
            215        0.239716        0.000000
            216        0.239318        0.000000
            217        0.239191        0.000000
            218        0.239377        0.000000
            219        0.239432        0.000000
            220        0.238631        0.000000
            221        0.237858        0.000000
            222        0.237082        0.000000
            223        0.236576        0.000000
            224        0.235853        0.000000
            225        0.235137        0.000000
            226        0.234681        0.000000
            227        0.234241        0.000000
            228        0.233418        0.000000
            229        0.232849        0.000000
            230        0.233167        0.000000
            231        0.233295        0.000000
            232        0.233637        0.000000
            233        0.233875        0.000000
            234        0.234100        0.000000
            235        0.234591        0.000000
            236        0.234739        0.000000
            237        0.234790        0.000000
            238        0.234918        0.000000
            239        0.234806        0.000000
            240        0.234562        0.000000
            241        0.234306        0.000000
            242        0.233889        0.000000
            243        0.233571        0.000000
            244        0.233721        0.000000
            245        0.233586        0.000000
            246        0.233528        0.000000
            247        0.233372        0.000000
            248        0.233370        0.000000
            249        0.233443        0.000000
            250        0.233502        0.000000
            251        0.233940        0.000000
            252        0.234139        0.000000
            253        0.234372        0.000000
            254        0.233963        0.000000
            255        0.233926        0.000000
            256        0.233863        0.000000
            257        0.234009        0.000000
            258        0.233827        0.000000
            259        0.233648        0.000000
            260        0.233412        0.000000
            261        0.233057        0.000000
            262        0.232785        0.000000
            263        0.232437        0.000000
            264        0.232327        0.000000
            265        0.231934        0.000000
            266        0.231623        0.000000
            267        0.231008        0.000000
            268        0.230819        0.000000
            269        0.230927        0.000000
            270        0.230765        0.000000
            271        0.230603        0.000000
