8.259538, 0.242645, 0.113343
8.326148, 0.243477, 0.116323
8.392757, 0.244531, 0.117167
8.459366, 0.244861, 0.118827
8.525975, 0.245744, 0.120120
8.592584, 0.246938, 0.120057
8.659193, 0.248005, 0.118927
8.725803, 0.249063, 0.120140
8.792412, 0.250636, 0.119637
8.859021, 0.251114, 0.118563
8.925630, 0.251946, 0.118026
8.992239, 0.253026, 0.117196
9.058849, 0.254202, 0.116264
9.125458, 0.255640, 0.115806
9.192067, 0.256528, 0.114204
9.258676, 0.257148, 0.113134
9.325285, 0.258610, 0.112375
9.391894, 0.259431, 0.110759
9.458504, 0.259929, 0.109461
9.525113, 0.260329, 0.108481
9.591722, 0.261471, 0.106258
9.658331, 0.260344, 0.105633
9.724940, 0.260080, 0.105508
9.791550, 0.260049, 0.104097
9.858159, 0.259725, 0.102980
9.924768, 0.258483, 0.101809
9.991377, 0.257451, 0.099883
10.057986, 0.256644, 0.098088
10.124595, 0.255776, 0.096931
10.191205, 0.255062, 0.092208
10.257814, 0.254955, 0.089056
10.324423, 0.254818, 0.086293
10.391032, 0.254400, 0.082978
10.457641, 0.253401, 0.079867
10.524251, 0.252440, 0.077190
10.590860, 0.251594, 0.074069
10.657469, 0.250704, 0.070909
10.724078, 0.250168, 0.067594
10.790687, 0.249100, 0.065515
10.857296, 0.248846, 0.064057
10.923906, 0.247591, 0.061883
10.990515, 0.246594, 0.059736
11.057124, 0.245875, 0.057827
11.123733, 0.245485, 0.057029
11.190342, 0.244904, 0.055620
11.256951, 0.244333, 0.054409
11.323561, 0.244216, 0.058269
11.390170, 0.243883, 0.059029
11.456779, 0.242651, 0.060040
11.523388, 0.242389, 0.061289
11.589997, 0.241545, 0.062198
11.656607, 0.240809, 0.062943
11.723216, 0.240187, 0.063191
11.789825, 0.239528, 0.063293
11.856434, 0.239123, 0.060849
11.923043, 0.238380, 0.057616
11.989652, 0.237603, 0.054478
12.056262, 0.237409, 0.052196
12.122871, 0.236704, 0.049650
12.189480, 0.236619, 0.047296
12.256089, 0.236171, 0.044369
12.322698, 0.235870, 0.042397
12.389308, 0.235471, 0.040677
12.455917, 0.235088, 0.039540
12.522526, 0.234880, 0.038951
12.589135, 0.234657, 0.038056
12.655744, 0.234483, 0.036602
12.722353, 0.234366, 0.035401
12.788963, 0.234188, 0.033867
12.855572, 0.233968, 0.032759
12.922181, 0.234045, 0.031298
12.988790, 0.235563, 0.032775
13.055399, 0.236907, 0.032531
13.122009, 0.237852, 0.033052
13.188618, 0.239046, 0.032812
13.255227, 0.239451, 0.033503
13.321836, 0.240142, 0.034068
13.388445, 0.240776, 0.034295
13.455054, 0.241404, 0.034403
13.521664, 0.241965, 0.031943
13.588273, 0.241858, 0.028998
13.654882, 0.241397, 0.026463
13.721491, 0.241094, 0.024088
13.788100, 0.240542, 0.021815
13.854710, 0.240671, 0.019338
13.921319, 0.240233, 0.016818
13.987928, 0.240528, 0.014642
14.054537, 0.240191, 0.012756
14.121146, 0.240201, 0.012455
14.187755, 0.240127, 0.012182
14.254365, 0.240247, 0.012537
14.320974, 0.239861, 0.012065
14.387583, 0.239985, 0.011890
14.454192, 0.239584, 0.011883
14.520801, 0.239617, 0.011590
14.587411, 0.239912, 0.011594
14.654020, 0.238016, 0.013903
14.720629, 0.236825, 0.014694
14.787238, 0.236313, 0.015668
14.853847, 0.235163, 0.016162
14.920456, 0.234581, 0.017012
14.987066, 0.233716, 0.018015
15.053675, 0.233100, 0.018296
15.120284, 0.232842, 0.018922
15.186893, 0.231822, 0.017860
15.253502, 0.231809, 0.016397
15.320111, 0.232264, 0.015184
15.386721, 0.232747, 0.013525
15.453330, 0.233298, 0.012495
15.519939, 0.233920, 0.012107
15.586548, 0.234309, 0.010986
15.653157, 0.234366, 0.010931
15.719767, 0.234954, 0.010393
15.786376, 0.235306, 0.011169
15.852985, 0.235602, 0.011243
15.919594, 0.235627, 0.011555
15.986203, 0.235620, 0.012197
16.052812, 0.235076, 0.013073
16.119422, 0.234853, 0.013282
16.186031, 0.234698, 0.013542
16.252640, 0.234546, 0.013438
16.319249, 0.234079, 0.015154
16.385858, 0.233674, 0.016369
16.452468, 0.233437, 0.017231
16.519077, 0.233082, 0.017813
16.585686, 0.233539, 0.018217
16.652295, 0.233792, 0.018404
16.718904, 0.233440, 0.017944
16.785513, 0.233454, 0.017975
16.852123, 0.233207, 0.015973
16.918732, 0.232972, 0.014132
16.985341, 0.233481, 0.011933
17.051950, 0.233143, 0.009893
17.118559, 0.233639, 0.008248
17.185169, 0.233076, 0.006599
17.251778, 0.232673, 0.005100
17.318387, 0.232403, 0.003958
17.384996, 0.232211, 0.002724
17.451605, 0.232012, 0.002742
17.518214, 0.231957, 0.002344
17.584824, 0.231472, 0.002292
17.651433, 0.231367, 0.002148
17.718042, 0.231489, 0.002336
17.784651, 0.231037, 0.001974
17.851260, 0.231309, 0.002431
17.917870, 0.231130, 0.002184
17.984479, 0.230366, 0.004154
18.051088, 0.230076, 0.004957
18.117697, 0.229736, 0.006074
18.184306, 0.229508, 0.006756
18.250915, 0.229887, 0.007608
18.317525, 0.229704, 0.008517
18.384134, 0.230029, 0.010032
18.450743, 0.230647, 0.011761
18.517352, 0.232199, 0.012716
18.583961, 0.233167, 0.013326
18.650571, 0.235367, 0.014360
18.717180, 0.237194, 0.015051
18.783789, 0.239150, 0.016619
18.850398, 0.241083, 0.018120
18.917007, 0.243610, 0.019770
18.983616, 0.245336, 0.021377
19.050226, 0.247560, 0.022667
19.116835, 0.248444, 0.024353
19.183444, 0.249898, 0.025627
19.250053, 0.249873, 0.026799
19.316662, 0.249927, 0.028079
19.383271, 0.249779, 0.028458
19.449881, 0.249597, 0.029552
19.516490, 0.248634, 0.029940
19.583099, 0.247927, 0.029736
19.649708, 0.245597, 0.031981
19.716317, 0.243881, 0.033241
19.782927, 0.242073, 0.033415
19.849536, 0.241029, 0.034472
19.916145, 0.240238, 0.034324
19.982754, 0.239163, 0.034708
20.049363, 0.237996, 0.034937
20.115972, 0.236874, 0.034890
20.182582, 0.236038, 0.033429
20.249191, 0.235311, 0.031090
20.315800, 0.234654, 0.028846
20.382409, 0.234419, 0.026995
20.449018, 0.233922, 0.025238
20.515628, 0.233356, 0.023728
20.582237, 0.232772, 0.021704
20.648846, 0.232492, 0.020125
20.715455, 0.232222, 0.018877
20.782064, 0.232073, 0.017666
20.848673, 0.231869, 0.017536
20.915283, 0.232065, 0.017231
20.981892, 0.232228, 0.017175
21.048501, 0.232188, 0.017155
21.115110, 0.231929, 0.016758
21.181719, 0.231602, 0.016605
21.248329, 0.231063, 0.016395
21.314938, 0.231852, 0.019497
21.381547, 0.231728, 0.021291
21.448156, 0.231824, 0.022757
21.514765, 0.232073, 0.024529
21.581374, 0.231968, 0.024892
21.647984, 0.232125, 0.025637
21.714593, 0.232127, 0.026722
21.781202, 0.232529, 0.027387
21.847811, 0.233029, 0.026110
21.914420, 0.233068, 0.023931
21.981030, 0.233150, 0.021307
22.047639, 0.233009, 0.019397
22.114248, 0.232995, 0.016778
22.180857, 0.233028, 0.014764
22.247466, 0.233076, 0.013369
22.314075, 0.233157, 0.011228
22.380685, 0.233196, 0.009616
22.447294, 0.233258, 0.008474
22.513903, 0.233273, 0.007900
22.580512, 0.233321, 0.007523
22.647121, 0.233792, 0.007224
22.713731, 0.234398, 0.007630
22.780340, 0.235366, 0.008269
22.846949, 0.235912, 0.008836
22.913558, 0.236855, 0.009747
22.980167, 0.236091, 0.013065
23.046776, 0.236975, 0.015761
23.113386, 0.237901, 0.017841
23.179995, 0.238489, 0.020145
23.246604, 0.238920, 0.022901
23.313213, 0.238927, 0.025012
23.379822, 0.238920, 0.026938
23.446432, 0.238878, 0.029199
23.513041, 0.238502, 0.028833
23.579650, 0.239063, 0.027921
23.646259, 0.239164, 0.027330
23.712868, 0.239262, 0.026883
23.779477, 0.239535, 0.025994
23.846087, 0.239895, 0.025478
23.912696, 0.239860, 0.024542
23.979305, 0.240026, 0.023247
24.045914, 0.240656, 0.021582
24.112523, 0.241120, 0.021324
24.179132, 0.241785, 0.021389
24.245742, 0.242231, 0.020517
24.312351, 0.242756, 0.020048
24.378960, 0.242438, 0.019640
24.445569, 0.242415, 0.018903
24.512178, 0.242421, 0.018552
24.578788, 0.242520, 0.018596
24.645397, 0.242123, 0.020481
24.712006, 0.241770, 0.020995
24.778615, 0.241881, 0.021122
24.845224, 0.241637, 0.021812
24.911833, 0.241451, 0.022431
24.978443, 0.241505, 0.023660
25.045052, 0.241432, 0.024148
25.111661, 0.241676, 0.024836
25.178270, 0.241685, 0.023733
25.244879, 0.241802, 0.022488
25.311489, 0.242130, 0.021531
25.378098, 0.241955, 0.020846
25.444707, 0.242644, 0.020554
25.511316, 0.242991, 0.020498
25.577925, 0.243608, 0.020628
25.644534, 0.244918, 0.020387
25.711144, 0.245764, 0.020514
25.777753, 0.247318, 0.021576
25.844362, 0.248926, 0.023469
25.910971, 0.250602, 0.024864
25.977580, 0.251711, 0.026989
26.044190, 0.252642, 0.029120
26.110799, 0.254069, 0.031023
26.177408, 0.255301, 0.033042
26.244017, 0.256023, 0.035412
26.310626, 0.256168, 0.038824
26.377235, 0.256142, 0.041461
26.443845, 0.256623, 0.043986
26.510454, 0.256270, 0.046796
26.577063, 0.256701, 0.048656
26.643672, 0.256636, 0.050122
26.710281, 0.256728, 0.051457
26.776891, 0.257051, 0.052216
26.843500, 0.257787, 0.051488
26.910109, 0.259421, 0.051769
26.976718, 0.261177, 0.051571
27.043327, 0.263452, 0.051912
27.109936, 0.266333, 0.053242
27.176546, 0.269128, 0.054380
27.243155, 0.273238, 0.056120
27.309764, 0.277488, 0.058847
27.376373, 0.282389, 0.061546
27.442982, 0.287565, 0.065471
27.509592, 0.292665, 0.069005
27.576201, 0.297856, 0.072752
27.642810, 0.302481, 0.076648
27.709419, 0.308026, 0.080417
27.776028, 0.313009, 0.082810
27.842637, 0.318008, 0.087586
27.909247, 0.322694, 0.091493
27.975856, 0.326835, 0.100112
28.042465, 0.331216, 0.105759
28.109074, 0.335346, 0.112044
28.175683, 0.339445, 0.117250
28.242292, 0.344316, 0.122226
28.308902, 0.349000, 0.127775
28.375511, 0.352956, 0.132164
28.442120, 0.357471, 0.135468
28.508729, 0.362044, 0.136035
28.575338, 0.366615, 0.134573
28.641948, 0.371200, 0.134195
28.708557, 0.375802, 0.133127
28.775166, 0.380253, 0.132373
28.841775, 0.384771, 0.131892
28.908384, 0.389132, 0.131662
28.974993, 0.393476, 0.131164
29.041603, 0.396632, 0.131151
29.108212, 0.400400, 0.133858
29.174821, 0.403773, 0.134791
29.241430, 0.407179, 0.135925
29.308039, 0.409782, 0.138438
29.374649, 0.411918, 0.139677
29.441258, 0.414272, 0.141482
29.507867, 0.416628, 0.143350
29.574476, 0.418256, 0.143908
29.641085, 0.418434, 0.146904
29.707694, 0.418950, 0.149003
29.774304, 0.420552, 0.149034
29.840913, 0.420889, 0.149818
29.907522, 0.422260, 0.150841
29.974131, 0.423181, 0.151248
30.040740, 0.424308, 0.150704
30.107350, 0.425327, 0.151824
30.173959, 0.426159, 0.149500
30.240568, 0.428676, 0.147602
30.307177, 0.430718, 0.145951
30.373786, 0.432164, 0.144213
30.440395, 0.434119, 0.143172
30.507005, 0.436460, 0.142016
30.573614, 0.438443, 0.140338
30.640223, 0.440174, 0.138731
30.706832, 0.441521, 0.136860
30.773441, 0.443175, 0.136081
30.840051, 0.444278, 0.134641
30.906660, 0.445613, 0.134041
30.973269, 0.446628, 0.132633
31.039878, 0.446826, 0.131337
31.106487, 0.447417, 0.130093
31.173096, 0.447307, 0.128276
31.239706, 0.448184, 0.127241
31.306315, 0.449710, 0.131164
31.372924, 0.450829, 0.132011
31.439533, 0.452231, 0.132299
31.506142, 0.453150, 0.133594
31.572752, 0.453929, 0.134285
31.639361, 0.456140, 0.135077
31.705970, 0.457630, 0.135781
31.772579, 0.458878, 0.135199
31.839188, 0.459679, 0.131282
31.905797, 0.460017, 0.127188
31.972407, 0.460782, 0.122346
32.039016, 0.460986, 0.118384
32.105625, 0.461401, 0.114162
32.172234, 0.461792, 0.109028
32.238843, 0.461998, 0.105170
32.305452, 0.462022, 0.101596
32.372062, 0.462212, 0.097756
32.438671, 0.462686, 0.096554
32.505280, 0.462723, 0.095210
32.571889, 0.463101, 0.092594
32.638498, 0.463075, 0.089706
32.705108, 0.462978, 0.088030
32.771717, 0.462895, 0.085140
32.838326, 0.462767, 0.083003
32.904935, 0.463009, 0.080137
32.971544, 0.463081, 0.083190
33.038153, 0.463198, 0.083383
33.104763, 0.464099, 0.084346
33.171372, 0.464345, 0.085498
33.237981, 0.465752, 0.087915
33.304590, 0.467856, 0.091771
33.371199, 0.468874, 0.095582
33.437809, 0.471592, 0.098543
33.504418, 0.474470, 0.094992
33.571027, 0.476759, 0.092389
33.637636, 0.480012, 0.089816
33.704245, 0.484007, 0.088022
33.770854, 0.487476, 0.084991
33.837464, 0.491728, 0.081868
33.904073, 0.495693, 0.076132
33.970682, 0.499611, 0.071169
34.037291, 0.503026, 0.066933
34.103900, 0.506976, 0.066574
34.170510, 0.510523, 0.065572
34.237119, 0.513548, 0.064106
34.303728, 0.516131, 0.063294
34.370337, 0.518505, 0.062954
34.436946, 0.520068, 0.062356
34.503555, 0.521961, 0.063230
34.570165, 0.523520, 0.063269
34.636774, 0.525864, 0.071773
34.703383, 0.527181, 0.074529
34.769992, 0.529716, 0.076660
34.836601, 0.531529, 0.080761
34.903211, 0.533340, 0.083909
34.969820, 0.535181, 0.086471
35.036429, 0.536853, 0.088464
35.103038, 0.538208, 0.091772
35.169647, 0.540384, 0.089625
35.236256, 0.541335, 0.086375
35.302866, 0.542321, 0.083602
35.369475, 0.542978, 0.081710
35.436084, 0.543477, 0.080091
35.502693, 0.543460, 0.078292
35.569302, 0.544046, 0.076247
35.635912, 0.544258, 0.075307
35.702521, 0.544631, 0.073485
35.769130, 0.544100, 0.074224
35.835739, 0.543936, 0.075661
35.902348, 0.544453, 0.076597
35.968957, 0.544694, 0.077185
36.035567, 0.544254, 0.077690
36.102176, 0.545104, 0.078373
36.168785, 0.545317, 0.079022
36.235394, 0.546115, 0.078863
36.302003, 0.541407, 0.087367
36.368613, 0.539901, 0.091245
36.435222, 0.538691, 0.094674
36.501831, 0.536918, 0.098244
36.568440, 0.535322, 0.101472
36.635049, 0.533506, 0.104606
36.701658, 0.531392, 0.108040
36.768268, 0.529406, 0.110345
36.834877, 0.527730, 0.105621
36.901486, 0.527886, 0.100465
36.968095, 0.527863, 0.094348
37.034704, 0.527944, 0.088458
37.101313, 0.528043, 0.083076
37.167923, 0.527823, 0.077691
37.234532, 0.527034, 0.071309
37.301141, 0.526764, 0.065642
37.367750, 0.526988, 0.060856
37.434359, 0.526860, 0.061702
37.500969, 0.526322, 0.063989
37.567578, 0.526143, 0.065429
37.634187, 0.525867, 0.070676
37.700796, 0.525394, 0.075003
37.767405, 0.525054, 0.079116
37.834014, 0.524897, 0.084557
37.900624, 0.525464, 0.090969
37.967233, 0.525671, 0.105537
38.033842, 0.526208, 0.113759
38.100451, 0.527397, 0.121856
38.167060, 0.528103, 0.128330
38.233670, 0.529804, 0.133654
38.300279, 0.531654, 0.139074
38.366888, 0.533193, 0.142389
38.433497, 0.535219, 0.144432
38.500106, 0.537045, 0.134065
38.566715, 0.539048, 0.124829
38.633325, 0.541823, 0.112576
38.699934, 0.543299, 0.101597
38.766543, 0.545617, 0.090059
38.833152, 0.547469, 0.078880
38.899761, 0.549157, 0.067659
38.966371, 0.550966, 0.056208
39.032980, 0.552852, 0.047045
39.099589, 0.554622, 0.044651
39.166198, 0.556508, 0.041901
39.232807, 0.557103, 0.040992
39.299416, 0.558225, 0.040674
39.366026, 0.559528, 0.039892
39.432635, 0.559860, 0.039361
39.499244, 0.560360, 0.040248
39.565853, 0.561517, 0.041123
39.632462, 0.559588, 0.047861
39.699072, 0.559042, 0.050755
39.765681, 0.558242, 0.053687
39.832290, 0.558414, 0.056671
39.898899, 0.558069, 0.059736
39.965508, 0.558489, 0.062272
40.032117, 0.558705, 0.065289
40.098727, 0.558701, 0.067543
40.165336, 0.559066, 0.066560
40.231945, 0.560151, 0.064497
40.298554, 0.562181, 0.062227
40.365163, 0.563113, 0.060005
40.431773, 0.565073, 0.057110
40.498382, 0.566951, 0.055827
40.564991, 0.568218, 0.053741
40.631600, 0.569602, 0.051931
40.698209, 0.572436, 0.050764
40.764818, 0.574132, 0.051207
40.831428, 0.576813, 0.051581
40.898037, 0.579616, 0.052536
40.964646, 0.582742, 0.053524
41.031255, 0.584695, 0.054803
41.097864, 0.587614, 0.055696
41.164473, 0.590051, 0.056551
41.231083, 0.592668, 0.057732
41.297692, 0.593906, 0.062880
41.364301, 0.595681, 0.065655
41.430910, 0.598048, 0.068275
41.497519, 0.599678, 0.070948
41.564129, 0.601309, 0.073405
41.630738, 0.602960, 0.075795
41.697347, 0.604333, 0.078434
41.763956, 0.605249, 0.080319
41.830565, 0.606491, 0.078847
41.897174, 0.607966, 0.077198
41.963784, 0.608867, 0.075013
42.030393, 0.610113, 0.073264
42.097002, 0.611476, 0.071355
42.163611, 0.612704, 0.069346
42.230220, 0.613326, 0.067343
42.296830, 0.614091, 0.065453
42.363439, 0.615118, 0.062891
42.430048, 0.615394, 0.061627
42.496657, 0.615760, 0.061644
42.563266, 0.616260, 0.060672
42.629875, 0.616485, 0.059818
42.696485, 0.616073, 0.059591
42.763094, 0.615678, 0.058068
42.829703, 0.615895, 0.057297
42.896312, 0.615869, 0.056395
42.962921, 0.617599, 0.060977
43.029531, 0.618892, 0.063380
43.096140, 0.620458, 0.065329
43.162749, 0.621982, 0.066645
43.229358, 0.624221, 0.068647
43.295967, 0.625770, 0.070807
43.362576, 0.627980, 0.072202
43.429186, 0.629500, 0.072918
43.495795, 0.630827, 0.070201
43.562404, 0.632110, 0.067054
43.629013, 0.633315, 0.063819
43.695622, 0.634327, 0.061073
43.762232, 0.635093, 0.057858
43.828841, 0.635671, 0.055360
43.895450, 0.636576, 0.052648
43.962059, 0.637058, 0.050483
44.028668, 0.637845, 0.048738
44.095277, 0.639037, 0.048954
44.161887, 0.639706, 0.049159
44.228496, 0.640132, 0.049461
44.295105, 0.641027, 0.050167
44.361714, 0.641229, 0.050632
44.428323, 0.641538, 0.051417
44.494933, 0.642277, 0.052382
44.561542, 0.642822, 0.052766
44.628151, 0.639321, 0.057223
44.694760, 0.638206, 0.060530
44.761369, 0.636121, 0.062796
44.827978, 0.635414, 0.065412
44.894588, 0.634070, 0.068131
44.961197, 0.633145, 0.070140
45.027806, 0.631936, 0.071900
45.094415, 0.630852, 0.074436
45.161024, 0.630165, 0.072381
45.227633, 0.630605, 0.070787
45.294243, 0.631314, 0.068755
45.360852, 0.632883, 0.066916
45.427461, 0.633568, 0.064411
45.494070, 0.634731, 0.062427
45.560679, 0.635549, 0.060070
45.627289, 0.636630, 0.057516
45.693898, 0.637745, 0.055322
45.760507, 0.638304, 0.054255
45.827116, 0.639123, 0.053027
45.893725, 0.640036, 0.052326
45.960334, 0.640454, 0.050508
46.026944, 0.640794, 0.049515
46.093553, 0.641197, 0.048682
46.160162, 0.641490, 0.047912
46.226771, 0.641817, 0.047091
46.293380, 0.639245, 0.052390
46.359990, 0.637515, 0.054210
46.426599, 0.637085, 0.055815
46.493208, 0.636418, 0.057787
46.559817, 0.635724, 0.059110
46.626426, 0.634815, 0.060904
46.693035, 0.634037, 0.062728
46.759645, 0.633196, 0.063996
46.826254, 0.632563, 0.061803
46.892863, 0.633333, 0.058994
46.959472, 0.633935, 0.055236
47.026081, 0.634933, 0.052565
47.092691, 0.635495, 0.049998
47.159300, 0.635953, 0.047087
47.225909, 0.636465, 0.044449
47.292518, 0.636579, 0.042079
47.359127, 0.637431, 0.039708
47.425736, 0.638158, 0.039328
47.492346, 0.638678, 0.039350
47.558955, 0.639248, 0.038812
47.625564, 0.639376, 0.039023
47.692173, 0.639950, 0.039563
47.758782, 0.640165, 0.039343
47.825392, 0.641012, 0.039228
47.892001, 0.641727, 0.039174
47.958610, 0.641104, 0.046356
48.025219, 0.640855, 0.049376
48.091828, 0.640533, 0.051451
48.158437, 0.640876, 0.052521
48.225047, 0.640956, 0.053342
48.291656, 0.641378, 0.053232
48.358265, 0.641789, 0.053410
48.424874, 0.641695, 0.053483
48.491483, 0.641656, 0.050882
48.558093, 0.642447, 0.045467
48.624702, 0.643262, 0.040156
48.691311, 0.643890, 0.035651
48.757920, 0.644485, 0.031051
48.824529, 0.644853, 0.027308
48.891138, 0.645481, 0.024218
48.957748, 0.645735, 0.020982
49.024357, 0.646139, 0.017524
49.090966, 0.646376, 0.016473
49.157575, 0.646677, 0.015088
49.224184, 0.646861, 0.014039
49.290794, 0.646977, 0.013226
49.357403, 0.647187, 0.012693
49.424012, 0.648013, 0.012007
49.490621, 0.648166, 0.011248
49.557230, 0.648196, 0.010546
49.623839, 0.643898, 0.013703
49.690449, 0.642662, 0.014279
49.757058, 0.640957, 0.014664
49.823667, 0.639960, 0.015267
49.890276, 0.638239, 0.015942
49.956885, 0.637243, 0.016030
50.023494, 0.632264, 0.016201
50.090104, 0.629484, 0.016537
50.156713, 0.626560, 0.016042
50.223322, 0.626618, 0.014002
50.289931, 0.625670, 0.012715
50.356540, 0.624772, 0.011363
50.423150, 0.624231, 0.010054
50.489759, 0.623387, 0.008693
50.556368, 0.622281, 0.007323
50.622977, 0.623496, 0.006354
50.689586, 0.624268, 0.005843
50.756195, 0.625188, 0.005579
50.822805, 0.625566, 0.005276
50.889414, 0.626323, 0.005299
50.956023, 0.626920, 0.005286
51.022632, 0.627100, 0.005596
51.089241, 0.628211, 0.006008
51.155851, 0.628387, 0.006384
51.222460, 0.628573, 0.006861
51.289069, 0.631718, 0.011187
51.355678, 0.632971, 0.012411
51.422287, 0.634448, 0.014166
51.488896, 0.635850, 0.015682
51.555506, 0.636261, 0.016350
51.622115, 0.638572, 0.016567
51.688724, 0.639698, 0.017071
51.755333, 0.642424, 0.017395
51.821942, 0.644663, 0.015736
51.888552, 0.645126, 0.013754
51.955161, 0.645826, 0.011953
52.021770, 0.646360, 0.010345
52.088379, 0.647934, 0.009001
52.154988, 0.649867, 0.008268
52.221597, 0.651122, 0.007763
52.288207, 0.651915, 0.007520
52.354816, 0.652138, 0.007241
52.421425, 0.652750, 0.007715
52.488034, 0.653086, 0.008039
52.554643, 0.653737, 0.008378
52.621253, 0.654926, 0.008818
52.687862, 0.656829, 0.009554
52.754471, 0.658306, 0.009904
52.821080, 0.659817, 0.010379
52.887689, 0.661675, 0.010539
52.954298, 0.656043, 0.013737
53.020908, 0.653055, 0.015216
53.087517, 0.651627, 0.017832
53.154126, 0.650658, 0.019344
53.220735, 0.649114, 0.021854
53.287344, 0.647773, 0.023819
53.353954, 0.646509, 0.025440
53.420563, 0.644865, 0.027803
53.487172, 0.642601, 0.028950
53.553781, 0.643994, 0.028619
53.620390, 0.647022, 0.028887
53.686999, 0.648529, 0.029097
53.753609, 0.650103, 0.028858
53.820218, 0.652242, 0.028654
53.886827, 0.653311, 0.028297
53.953436, 0.653901, 0.027769
54.020045, 0.654923, 0.027363
54.086654, 0.655578, 0.027329
54.153264, 0.657257, 0.027634
54.219873, 0.657849, 0.027413
54.286482, 0.658970, 0.027507
54.353091, 0.659655, 0.027461
54.419700, 0.660793, 0.027909
54.486310, 0.661310, 0.028567
54.552919, 0.662718, 0.028931
54.619528, 0.661574, 0.033247
54.686137, 0.661647, 0.035669
54.752746, 0.661054, 0.037303
54.819355, 0.660992, 0.038473
