Frame Number, Queue Density, Dynamic Density
289, 0.24956, 0
290, 0.247492, 0
291, 0.246798, 0
292, 0.246798, 0
293, 0.244853, 0
294, 0.244421, 0
295, 0.236782, 0
296, 0.234653, 0
297, 0.234846, 0
298, 0.237963, 0
299, 0.237137, 0
300, 0.236883, 0
301, 0.237539, 0
302, 0.23635, 0
303, 0.236535, 0
304, 0.235432, 0
305, 0.23412, 0
306, 0.234522, 0
307, 0.232701, 0
308, 0.233387, 0
309, 0.231798, 0
310, 0.231952, 0
311, 0.231613, 0
312, 0.231944, 0
313, 0.231821, 0
314, 0.231682, 0
315, 0.232785, 0
316, 0.232292, 0
317, 0.231196, 0
318, 0.230177, 0
319, 0.228619, 0
320, 0.238889, 0
321, 0.238009, 0
322, 0.238194, 0
323, 0.237751, 0
324, 0.237187, 0
325, 0.238129, 0
326, 0.236794, 0
327, 0.236563, 0
328, 0.237195, 0
329, 0.238507, 0
330, 0.238661, 0
331, 0.238075, 0
332, 0.238538, 0
333, 0.238445, 0
334, 0.238461, 0
335, 0.237967, 0
336, 0.23789, 0
337, 0.238306, 0
338, 0.237859, 0
339, 0.238075, 0
340, 0.240282, 0
341, 0.242319, 0
342, 0.243291, 0
343, 0.24414, 0
344, 0.246208, 0
345, 0.237477, 0
346, 0.237955, 0
347, 0.241134, 0
348, 0.240748, 0
349, 0.241073, 0
350, 0.239205, 0
351, 0.240455, 0
352, 0.238696, 0
353, 0.239329, 0
354, 0.239684, 0
355, 0.239298, 0
356, 0.240941, 0
357, 0.241219, 0
358, 0.241682, 0
359, 0.240972, 0
360, 0.241204, 0
361, 0.241944, 0
362, 0.241775, 0
363, 0.241728, 0
364, 0.241975, 0
365, 0.242454, 0
366, 0.242099, 0
367, 0.242454, 0
368, 0.242269, 0
369, 0.242083, 0
370, 0.236088, 0
371, 0.236134, 0
372, 0.236767, 0
373, 0.237485, 0
374, 0.237894, 0
375, 0.23821, 0
376, 0.237531, 0
377, 0.236636, 0
378, 0.237778, 0
379, 0.236852, 0
380, 0.237238, 0
381, 0.236343, 0
382, 0.238534, 0
383, 0.239691, 0
384, 0.241759, 0
385, 0.243981, 0
386, 0.24537, 0
387, 0.246767, 0
388, 0.248495, 0
389, 0.249606, 0
390, 0.250702, 0
391, 0.249684, 0
