Time of video, Queue Density, Dynamic Density
0.0666092, 0.0752161, 0
0.133218, 0.079267, 0
0.199828, 0.0828472, 0
0.266437, 0.0881327, 0
0.333046, 0.0928781, 0
0.399655, 0.0939815, 0
0.466264, 0.101026, 0
0.532873, 0.103627, 0
0.599483, 0.102886, 0
0.666092, 0.103904, 0
0.732701, 0.104406, 0
0.79931, 0.105818, 0
0.865919, 0.107353, 0
0.932529, 0.109761, 0
0.999138, 0.11071, 0
1.06575, 0.11081, 0
1.13236, 0.111798, 0
1.19897, 0.112693, 0
1.26557, 0.115355, 0
1.33218, 0.117245, 0
1.39879, 0.117963, 0
1.4654, 0.119591, 0
1.53201, 0.122897, 0
1.59862, 0.125432, 0
1.66523, 0.12659, 0
1.73184, 0.129286, 0
1.79845, 0.131289, 0
1.86506, 0.132276, 0
1.93167, 0.134977, 0
1.99828, 0.134174, 0
2.06488, 0.135517, 0
2.13149, 0.137562, 0
2.1981, 0.1376, 0
2.26471, 0.138981, 0
2.33132, 0.138171, 0
2.39793, 0.138264, 0
2.46454, 0.141489, 0
2.53115, 0.141242, 0
2.59776, 0.141759, 0
2.66437, 0.141173, 0
2.73098, 0.141736, 0
2.79759, 0.141667, 0
2.86419, 0.141308, 0
2.9308, 0.142157, 0
2.99741, 0.140532, 0
3.06402, 0.142743, 0
3.13063, 0.141065, 0
3.19724, 0.138846, 0
3.26385, 0.1451, 0
3.33046, 0.145424, 0
3.39707, 0.14777, 0
3.46368, 0.151281, 0
3.53029, 0.153318, 0
3.5969, 0.155563, 0
3.6635, 0.157747, 0
3.73011, 0.160833, 0
3.79672, 0.161096, 0
3.86333, 0.164487, 0
3.92994, 0.165679, 0
3.99655, 0.165849, 0
4.06316, 0.167577, 0
4.12977, 0.166181, 0
4.19638, 0.165656, 0
4.26299, 0.163549, 0
4.3296, 0.16385, 0
4.39621, 0.163677, 0
4.46282, 0.162708, 0
4.52942, 0.162924, 0
4.59603, 0.162431, 0
4.66264, 0.162716, 0
4.72925, 0.164799, 0
4.79586, 0.165174, 0
4.86247, 0.165054, 0
4.92908, 0.168515, 0
4.99569, 0.169614, 0
5.0623, 0.169259, 0
5.12891, 0.168503, 0
5.19552, 0.171983, 0
5.26213, 0.174676, 0
5.32873, 0.177504, 0
5.39534, 0.176921, 0
5.46195, 0.177508, 0
5.52856, 0.184552, 0
5.59517, 0.187261, 0
5.66178, 0.192523, 0
5.72839, 0.197508, 0
5.795, 0.198638, 0
5.86161, 0.204703, 0
5.92822, 0.212369, 0
5.99483, 0.212677, 0
6.06144, 0.218125, 0
6.12804, 0.218696, 0
6.19465, 0.220274, 0
6.26126, 0.220872, 0
6.32787, 0.217419, 0
6.39448, 0.217234, 0
6.46109, 0.223229, 0
6.5277, 0.221871, 0
6.59431, 0.221184, 0
6.66092, 0.219533, 0
6.72753, 0.216223, 0
6.79414, 0.216146, 0
6.86075, 0.214417, 0
6.92735, 0.213499, 0
6.99396, 0.212172, 0
7.06057, 0.211119, 0
7.12718, 0.213333, 0
7.19379, 0.217442, 0
7.2604, 0.218129, 0
7.32701, 0.224549, 0
7.39362, 0.225752, 0
7.46023, 0.229159, 0
7.52684, 0.231346, 0
7.59345, 0.232647, 0
7.66006, 0.23564, 0
7.72666, 0.240586, 0
7.79327, 0.239934, 0
7.85988, 0.241659, 0
7.92649, 0.242905, 0
7.9931, 0.245069, 0
8.05971, 0.24811, 0
8.12632, 0.245401, 0
8.19293, 0.247199, 0
8.25954, 0.249703, 0
8.32615, 0.249522, 0
8.39276, 0.251296, 0
8.45937, 0.250883, 0
8.52598, 0.253086, 0
8.59258, 0.254618, 0
8.65919, 0.256049, 0
8.7258, 0.257006, 0
8.79241, 0.258827, 0
8.85902, 0.257554, 0
8.92563, 0.258596, 0
8.99224, 0.260637, 0
9.05885, 0.260914, 0
9.12546, 0.263727, 0
9.19207, 0.263912, 0
9.25868, 0.263233, 0
9.32529, 0.264433, 0
9.39189, 0.264738, 0
9.4585, 0.262211, 0
9.52511, 0.263453, 0
9.59172, 0.265536, 0
9.65833, 0.255293, 0
9.72494, 0.257774, 0
9.79155, 0.25875, 0
9.85816, 0.258503, 0
9.92477, 0.25571, 0
9.99138, 0.257149, 0
10.058, 0.256563, 0
10.1246, 0.256717, 0
10.1912, 0.258603, 0
10.2578, 0.257897, 0
10.3244, 0.25811, 0
10.391, 0.257762, 0
10.4576, 0.254792, 0
10.5243, 0.251717, 0
10.5909, 0.249838, 0
10.6575, 0.249074, 0
10.7241, 0.247492, 0
10.7907, 0.247253, 0
10.8573, 0.248889, 0
10.9239, 0.249583, 0
10.9905, 0.248642, 0
11.0571, 0.247701, 0
11.1237, 0.246698, 0
11.1903, 0.245104, 0
11.257, 0.243225, 0
11.3236, 0.247948, 0
11.3902, 0.246096, 0
11.4568, 0.242878, 0
11.5234, 0.241389, 0
11.59, 0.241875, 0
11.6566, 0.241543, 0
11.7232, 0.242674, 0
11.7898, 0.241088, 0
11.8564, 0.240779, 0
11.923, 0.239514, 0
11.9897, 0.239406, 0
12.0563, 0.238889, 0
12.1229, 0.237566, 0
12.1895, 0.237708, 0
12.2561, 0.236273, 0
12.3227, 0.237369, 0
12.3893, 0.236103, 0
12.4559, 0.236362, 0
12.5225, 0.236042, 0
12.5891, 0.235887, 0
12.6557, 0.236566, 0
12.7224, 0.235085, 0
12.789, 0.234614, 0
12.8556, 0.234313, 0
12.9222, 0.234684, 0
12.9888, 0.24456, 0
13.0554, 0.244406, 0
13.122, 0.243843, 0
13.1886, 0.244761, 0
13.2552, 0.244097, 0
13.3218, 0.244066, 0
13.3884, 0.243272, 0
13.4551, 0.243519, 0
13.5217, 0.243349, 0
13.5883, 0.242955, 0
13.6549, 0.241667, 0
13.7215, 0.242269, 0
13.7881, 0.241219, 0
13.8547, 0.240062, 0
13.9213, 0.240463, 0
13.9879, 0.240903, 0
14.0545, 0.241327, 0
14.1211, 0.2412, 0
14.1878, 0.239672, 0
14.2544, 0.240706, 0
14.321, 0.242423, 0
14.3876, 0.242809, 0
14.4542, 0.241944, 0
14.5208, 0.242114, 0
14.5874, 0.243129, 0
14.654, 0.233387, 0
14.7206, 0.233148, 0
14.7872, 0.232693, 0
14.8538, 0.233387, 0
14.9205, 0.234367, 0
14.9871, 0.233688, 0
15.0537, 0.234174, 0
15.1203, 0.236038, 0
15.1869, 0.235247, 0
15.2535, 0.234228, 0
15.3201, 0.234182, 0
15.3867, 0.234522, 0
15.4533, 0.235694, 0
15.5199, 0.236767, 0
15.5865, 0.236188, 0
15.6532, 0.238441, 0
15.7198, 0.238187, 0
15.7864, 0.237867, 0
15.853, 0.235849, 0
15.9196, 0.235394, 0
15.9862, 0.235008, 0
16.0528, 0.233511, 0
16.1194, 0.235525, 0
16.186, 0.235556, 0
16.2526, 0.236034, 0
16.3192, 0.23608, 0
16.3859, 0.235154, 0
16.4525, 0.23515, 0
16.5191, 0.234066, 0
16.5857, 0.235926, 0
16.6523, 0.235625, 0
16.7189, 0.235162, 0
16.7855, 0.235424, 0
16.8521, 0.235278, 0
16.9187, 0.23429, 0
16.9853, 0.235039, 0
17.052, 0.235177, 0
17.1186, 0.237878, 0
17.1852, 0.235602, 0
17.2518, 0.235687, 0
17.3184, 0.234823, 0
17.385, 0.234753, 0
17.4516, 0.234136, 0
17.5182, 0.233727, 0
17.5848, 0.232431, 0
17.6514, 0.23277, 0
17.718, 0.233827, 0
17.7847, 0.233079, 0
17.8513, 0.233457, 0
17.9179, 0.233457, 0
17.9845, 0.230814, 0
18.0511, 0.231123, 0
18.1177, 0.231389, 0
18.1843, 0.232172, 0
18.2509, 0.233287, 0
18.3175, 0.234522, 0
18.3841, 0.23515, 0
18.4507, 0.23787, 0
18.5174, 0.241362, 0
18.584, 0.24218, 0
18.6506, 0.245351, 0
18.7172, 0.247566, 0
18.7838, 0.248642, 0
18.8504, 0.250988, 0
18.917, 0.25316, 0
18.9836, 0.253893, 0
19.0502, 0.254286, 0
19.1168, 0.253113, 0
19.1834, 0.254753, 0
19.2501, 0.251798, 0
19.3167, 0.25086, 0
19.3833, 0.250062, 0
19.4499, 0.249564, 0
19.5165, 0.248137, 0
19.5831, 0.247296, 0
19.6497, 0.241211, 0
19.7163, 0.239344, 0
19.7829, 0.237616, 0
19.8495, 0.239174, 0
19.9161, 0.240031, 0
19.9828, 0.238742, 0
20.0494, 0.237392, 0
20.116, 0.235332, 0
20.1826, 0.23716, 0
20.2492, 0.234259, 0
20.3158, 0.233233, 0
20.3824, 0.233418, 0
20.449, 0.233958, 0
20.5156, 0.234313, 0
20.5822, 0.233295, 0
20.6488, 0.233318, 0
20.7155, 0.233117, 0
20.7821, 0.235316, 0
20.8487, 0.234036, 0
20.9153, 0.234552, 0
20.9819, 0.235988, 0
21.0485, 0.234769, 0
21.1151, 0.232978, 0
21.1817, 0.2326, 0
21.2483, 0.231497, 0
21.3149, 0.237824, 0
21.3815, 0.235579, 0
21.4482, 0.235062, 0
21.5148, 0.235818, 0
21.5814, 0.235366, 0
21.648, 0.237269, 0
21.7146, 0.236813, 0
21.7812, 0.235478, 0
21.8478, 0.233858, 0
21.9144, 0.235154, 0
21.981, 0.235409, 0
22.0476, 0.234228, 0
22.1142, 0.235301, 0
22.1809, 0.235208, 0
22.2475, 0.235177, 0
22.3141, 0.234985, 0
22.3807, 0.234981, 0
22.4473, 0.236601, 0
22.5139, 0.235413, 0
22.5805, 0.236821, 0
22.6471, 0.237797, 0
22.7137, 0.238823, 0
22.7803, 0.239911, 0
22.8469, 0.242585, 0
22.9136, 0.244556, 0
22.9802, 0.236204, 0
23.0468, 0.238164, 0
23.1134, 0.243148, 0
23.18, 0.242778, 0
23.2466, 0.243603, 0
23.3132, 0.242554, 0
23.3798, 0.242226, 0
23.4464, 0.241343, 0
23.513, 0.241551, 0
23.5796, 0.241142, 0
23.6463, 0.239942, 0
23.7129, 0.24262, 0
23.7795, 0.243951, 0
23.8461, 0.242809, 0
23.9127, 0.244167, 0
23.9793, 0.243395, 0
24.0459, 0.243966, 0
24.1125, 0.242855, 0
24.1791, 0.24412, 0
24.2457, 0.243534, 0
24.3124, 0.24483, 0
24.379, 0.244105, 0
24.4456, 0.245131, 0
24.5122, 0.244252, 0
24.5788, 0.245193, 0
24.6454, 0.244344, 0
24.712, 0.243511, 0
24.7786, 0.24348, 0
24.8452, 0.244352, 0
24.9118, 0.246358, 0
24.9784, 0.24642, 0
25.0451, 0.245432, 0
25.1117, 0.245814, 0
25.1783, 0.245729, 0
25.2449, 0.245131, 0
25.3115, 0.245818, 0
25.3781, 0.245197, 0
25.4447, 0.248634, 0
25.5113, 0.248781, 0
25.5779, 0.250008, 0
25.6445, 0.251898, 0
25.7111, 0.253426, 0
25.7778, 0.254012, 0
25.8444, 0.254892, 0
25.911, 0.257407, 0
25.9776, 0.258086, 0
26.0442, 0.258796, 0
26.1108, 0.258017, 0
26.1774, 0.257577, 0
26.244, 0.260015, 0
26.3106, 0.25505, 0
26.3772, 0.254518, 0
26.4438, 0.257832, 0
26.5105, 0.258248, 0
26.5771, 0.257554, 0
26.6437, 0.259155, 0
26.7103, 0.256242, 0
26.7769, 0.261073, 0
26.8435, 0.263387, 0
26.9101, 0.268102, 0
26.9767, 0.271559, 0
27.0433, 0.277284, 0
27.1099, 0.281728, 0
27.1765, 0.284545, 0
27.2432, 0.290988, 0
27.3098, 0.297377, 0
27.3764, 0.30115, 0
27.443, 0.307623, 0
27.5096, 0.314028, 0
27.5762, 0.319452, 0
27.6428, 0.322562, 0
27.7094, 0.328735, 0
27.776, 0.330895, 0
27.8426, 0.33571, 0
27.9092, 0.340008, 0
27.9759, 0.343302, 0
28.0425, 0.349649, 0
28.1091, 0.355386, 0
28.1757, 0.356038, 0
28.2423, 0.364846, 0
28.3089, 0.371705, 0
28.3755, 0.373264, 0
28.4421, 0.378507, 0
28.5087, 0.381273, 0
28.5753, 0.386771, 0
28.6419, 0.390984, 0
28.7086, 0.395448, 0
28.7752, 0.399614, 0
28.8418, 0.4038, 0
28.9084, 0.409066, 0
28.975, 0.41091, 0
29.0416, 0.411563, 0
29.1082, 0.41684, 0
29.1748, 0.417566, 0
29.2414, 0.423248, 0
29.308, 0.420162, 0
29.3746, 0.419286, 0
29.4413, 0.423245, 0
29.5079, 0.425795, 0
29.5745, 0.424996, 0
29.6411, 0.418318, 0
29.7077, 0.420768, 0
29.7743, 0.424267, 0
29.8409, 0.425637, 0
29.9075, 0.429213, 0
29.9741, 0.429614, 0
30.0407, 0.431277, 0
30.1073, 0.436782, 0
30.174, 0.436813, 0
30.2406, 0.439421, 0
30.3072, 0.440529, 0
30.3738, 0.442238, 0
30.4404, 0.444205, 0
30.507, 0.446327, 0
30.5736, 0.448426, 0
30.6402, 0.447789, 0
30.7068, 0.447377, 0
30.7734, 0.449498, 0
30.8401, 0.449236, 0
30.9067, 0.450293, 0
30.9733, 0.4513, 0
31.0399, 0.447909, 0
31.1065, 0.448414, 0
31.1731, 0.446844, 0
31.2397, 0.450532, 0
31.3063, 0.46034, 0
31.3729, 0.46012, 0
31.4395, 0.461327, 0
31.5061, 0.46044, 0
31.5728, 0.460193, 0
31.6394, 0.462959, 0
31.706, 0.463754, 0
31.7726, 0.46294, 0
31.8392, 0.46365, 0
31.9058, 0.462778, 0
31.9724, 0.463758, 0
32.039, 0.465367, 0
32.1056, 0.466898, 0
32.1722, 0.465783, 0
32.2388, 0.466088, 0
32.3055, 0.466755, 0
32.3721, 0.466489, 0
32.4387, 0.465787, 0
32.5053, 0.4661, 0
32.5719, 0.466894, 0
32.6385, 0.466053, 0
32.7051, 0.466555, 0
32.7717, 0.46728, 0
32.8383, 0.467431, 0
32.9049, 0.468596, 0
32.9715, 0.468831, 0
33.0382, 0.469055, 0
33.1048, 0.471956, 0
33.1714, 0.47162, 0
33.238, 0.475806, 0
33.3046, 0.480131, 0
33.3712, 0.479938, 0
33.4378, 0.485019, 0
33.5044, 0.489649, 0
33.571, 0.491574, 0
33.6376, 0.495251, 0
33.7042, 0.501574, 0
33.7709, 0.505486, 0
33.8375, 0.510737, 0
33.9041, 0.515035, 0
33.9707, 0.515691, 0
34.0373, 0.519163, 0
34.1039, 0.523565, 0
34.1705, 0.524178, 0
34.2371, 0.525004, 0
34.3037, 0.525899, 0
34.3703, 0.5263, 0
34.4369, 0.525648, 0
34.5036, 0.529664, 0
34.5702, 0.531026, 0
34.6368, 0.53561, 0
34.7034, 0.537635, 0
34.77, 0.540667, 0
34.8366, 0.540455, 0
34.9032, 0.542461, 0
34.9698, 0.543056, 0
35.0364, 0.542068, 0
35.103, 0.54402, 0
35.1696, 0.545941, 0
35.2363, 0.546983, 0
35.3029, 0.546389, 0
35.3695, 0.546728, 0
35.4361, 0.545895, 0
35.5027, 0.545833, 0
35.5693, 0.544923, 0
35.6359, 0.544136, 0
35.7025, 0.54564, 0
35.7691, 0.544811, 0
35.8357, 0.543611, 0
35.9023, 0.547037, 0
35.969, 0.54836, 0
36.0356, 0.545112, 0
36.1022, 0.54831, 0
36.1688, 0.550571, 0
36.2354, 0.551971, 0
36.302, 0.524931, 0
36.3686, 0.527971, 0
36.4352, 0.528437, 0
36.5018, 0.526539, 0
36.5684, 0.528958, 0
36.635, 0.527813, 0
36.7017, 0.526339, 0
36.7683, 0.528302, 0
36.8349, 0.530397, 0
36.9015, 0.529487, 0
36.9681, 0.528198, 0
37.0347, 0.528854, 0
37.1013, 0.528453, 0
37.1679, 0.529815, 0
37.2345, 0.525305, 0
37.3011, 0.525081, 0
37.3678, 0.529178, 0
37.4344, 0.529379, 0
37.501, 0.525926, 0
37.5676, 0.525289, 0
37.6342, 0.524888, 0
37.7008, 0.524919, 0
37.7674, 0.526813, 0
37.834, 0.524317, 0
37.9006, 0.52728, 0
37.9672, 0.528395, 0
38.0338, 0.53164, 0
38.1005, 0.534934, 0
38.1671, 0.536443, 0
38.2337, 0.537616, 0
38.3003, 0.541215, 0
38.3669, 0.543777, 0
38.4335, 0.542303, 0
38.5001, 0.545077, 0
38.5667, 0.549201, 0
38.6333, 0.552759, 0
38.6999, 0.553044, 0
38.7665, 0.55451, 0
38.8332, 0.556373, 0
38.8998, 0.556358, 0
38.9664, 0.558086, 0
39.033, 0.560999, 0
39.0996, 0.562118, 0
39.1662, 0.563669, 0
39.2328, 0.563488, 0
39.2994, 0.563156, 0
39.366, 0.564279, 0
39.4326, 0.562157, 0
39.4992, 0.563966, 0
39.5659, 0.566651, 0
39.6325, 0.552508, 0
39.6991, 0.555887, 0
39.7657, 0.555386, 0
39.8323, 0.558966, 0
39.8989, 0.559645, 0
39.9655, 0.56272, 0
40.0321, 0.562716, 0
40.0987, 0.563908, 0
40.1653, 0.566046, 0
40.2319, 0.567222, 0
40.2986, 0.569572, 0
40.3652, 0.568951, 0
40.4318, 0.572716, 0
40.4984, 0.577149, 0
40.565, 0.576524, 0
40.6316, 0.576412, 0
40.6982, 0.584711, 0
40.7648, 0.585756, 0
40.8314, 0.588171, 0
40.898, 0.593229, 0
40.9646, 0.595212, 0
41.0313, 0.595008, 0
41.0979, 0.598954, 0
41.1645, 0.598669, 0
41.2311, 0.601744, 0
41.2977, 0.601327, 0
41.3643, 0.603692, 0
41.4309, 0.606381, 0
41.4975, 0.610131, 0
41.5641, 0.610494, 0
41.6307, 0.612542, 0
41.6973, 0.613368, 0
41.764, 0.613418, 0
41.8306, 0.611717, 0
41.8972, 0.612589, 0
41.9638, 0.612184, 0
42.0304, 0.615201, 0
42.097, 0.617133, 0
42.1636, 0.619086, 0
42.2302, 0.617913, 0
42.2968, 0.619255, 0
42.3634, 0.620123, 0
42.43, 0.618306, 0
42.4967, 0.615922, 0
42.5633, 0.614853, 0
42.6299, 0.615679, 0
42.6965, 0.615567, 0
42.7631, 0.61451, 0
42.8297, 0.616852, 0
42.8963, 0.617585, 0
42.9629, 0.627658, 0
43.0295, 0.629726, 0
43.0961, 0.631269, 0
43.1627, 0.631358, 0
