Time of video, Queue Density, Dynamic Density
0.0666092, 0.0201559, 0
0.133218, 0.0201559, 0
0.199828, 0.0201559, 0
0.266437, 0.0201559, 0
0.333046, 0.0201559, 0
0.399655, 0.0201559, 0
0.466264, 0.0201559, 0
0.532873, 0.0201559, 0
0.599483, 0.031689, 0.0169761
0.666092, 0.031689, 0.0169761
0.732701, 0.031689, 0.0169761
0.79931, 0.031689, 0.0169761
0.865919, 0.031689, 0.0169761
0.932529, 0.031689, 0.0169761
0.999138, 0.031689, 0.0169761
1.06575, 0.031689, 0.0169761
1.13236, 0.045044, 0.0299155
1.19897, 0.045044, 0.0299155
1.26557, 0.045044, 0.0299155
1.33218, 0.045044, 0.0299155
1.39879, 0.045044, 0.0299155
1.4654, 0.045044, 0.0299155
1.53201, 0.045044, 0.0299155
1.59862, 0.045044, 0.0299155
1.66523, 0.0596242, 0.0432465
1.73184, 0.0596242, 0.0432465
1.79845, 0.0596242, 0.0432465
1.86506, 0.0596242, 0.0432465
1.93167, 0.0596242, 0.0432465
1.99828, 0.0596242, 0.0432465
2.06488, 0.0596242, 0.0432465
2.13149, 0.0596242, 0.0432465
2.1981, 0.0740131, 0.0563368
2.26471, 0.0740131, 0.0563368
2.33132, 0.0740131, 0.0563368
2.39793, 0.0740131, 0.0563368
2.46454, 0.0740131, 0.0563368
2.53115, 0.0740131, 0.0563368
2.59776, 0.0740131, 0.0563368
2.66437, 0.0740131, 0.0563368
2.73098, 0.0872955, 0.0683144
2.79759, 0.0872955, 0.0683144
2.86419, 0.0872955, 0.0683144
2.9308, 0.0872955, 0.0683144
2.99741, 0.0872955, 0.0683144
3.06402, 0.0872955, 0.0683144
3.13063, 0.0872955, 0.0683144
3.19724, 0.0872955, 0.0683144
3.26385, 0.104894, 0.0844055
3.33046, 0.104894, 0.0844055
3.39707, 0.104894, 0.0844055
3.46368, 0.104894, 0.0844055
3.53029, 0.104894, 0.0844055
3.5969, 0.104894, 0.0844055
3.6635, 0.104894, 0.0844055
3.73011, 0.104894, 0.0844055
3.79672, 0.121535, 0.0992265
3.86333, 0.121535, 0.0992265
3.92994, 0.121535, 0.0992265
3.99655, 0.121535, 0.0992265
4.06316, 0.121535, 0.0992265
4.12977, 0.121535, 0.0992265
4.19638, 0.121535, 0.0992265
4.26299, 0.121535, 0.0992265
4.3296, 0.138601, 0.114023
4.39621, 0.138601, 0.114023
4.46282, 0.138601, 0.114023
4.52942, 0.138601, 0.114023
4.59603, 0.138601, 0.114023
4.66264, 0.138601, 0.114023
4.72925, 0.138601, 0.114023
4.79586, 0.138601, 0.114023
4.86247, 0.146705, 0.127426
4.92908, 0.146705, 0.127426
4.99569, 0.146705, 0.127426
5.0623, 0.146705, 0.127426
5.12891, 0.146705, 0.127426
5.19552, 0.146705, 0.127426
5.26213, 0.146705, 0.127426
5.32873, 0.146705, 0.127426
5.39534, 0.159171, 0.138813
5.46195, 0.159171, 0.138813
5.52856, 0.159171, 0.138813
5.59517, 0.159171, 0.138813
5.66178, 0.159171, 0.138813
5.72839, 0.159171, 0.138813
5.795, 0.159171, 0.138813
5.86161, 0.159171, 0.138813
5.92822, 0.170262, 0.145621
5.99483, 0.170262, 0.145621
6.06144, 0.170262, 0.145621
6.12804, 0.170262, 0.145621
6.19465, 0.170262, 0.145621
6.26126, 0.170262, 0.145621
6.32787, 0.170262, 0.145621
6.39448, 0.170262, 0.145621
6.46109, 0.177775, 0.143927
6.5277, 0.177775, 0.143927
6.59431, 0.177775, 0.143927
6.66092, 0.177775, 0.143927
6.72753, 0.177775, 0.143927
6.79414, 0.177775, 0.143927
6.86075, 0.177775, 0.143927
6.92735, 0.177775, 0.143927
6.99396, 0.187591, 0.143728
7.06057, 0.187591, 0.143728
7.12718, 0.187591, 0.143728
7.19379, 0.187591, 0.143728
7.2604, 0.187591, 0.143728
7.32701, 0.187591, 0.143728
7.39362, 0.187591, 0.143728
7.46023, 0.187591, 0.143728
7.52684, 0.200343, 0.147774
7.59345, 0.200343, 0.147774
7.66006, 0.200343, 0.147774
7.72666, 0.200343, 0.147774
7.79327, 0.200343, 0.147774
7.85988, 0.200343, 0.147774
7.92649, 0.200343, 0.147774
7.9931, 0.200343, 0.147774
8.05971, 0.210424, 0.146638
8.12632, 0.210424, 0.146638
8.19293, 0.210424, 0.146638
8.25954, 0.210424, 0.146638
8.32615, 0.210424, 0.146638
8.39276, 0.210424, 0.146638
8.45937, 0.210424, 0.146638
8.52598, 0.210424, 0.146638
8.59258, 0.221125, 0.145039
8.65919, 0.221125, 0.145039
8.7258, 0.221125, 0.145039
8.79241, 0.221125, 0.145039
8.85902, 0.221125, 0.145039
8.92563, 0.221125, 0.145039
8.99224, 0.221125, 0.145039
9.05885, 0.221125, 0.145039
9.12546, 0.231414, 0.145535
9.19207, 0.231414, 0.145535
9.25868, 0.231414, 0.145535
9.32529, 0.231414, 0.145535
9.39189, 0.231414, 0.145535
9.4585, 0.231414, 0.145535
9.52511, 0.231414, 0.145535
9.59172, 0.231414, 0.145535
9.65833, 0.238559, 0.150856
9.72494, 0.238559, 0.150856
9.79155, 0.238559, 0.150856
9.85816, 0.238559, 0.150856
9.92477, 0.238559, 0.150856
9.99138, 0.238559, 0.150856
10.058, 0.238559, 0.150856
10.1246, 0.238559, 0.150856
10.1912, 0.241953, 0.154671
10.2578, 0.241953, 0.154671
10.3244, 0.241953, 0.154671
10.391, 0.241953, 0.154671
10.4576, 0.241953, 0.154671
10.5243, 0.241953, 0.154671
10.5909, 0.241953, 0.154671
10.6575, 0.241953, 0.154671
10.7241, 0.244513, 0.155193
10.7907, 0.244513, 0.155193
10.8573, 0.244513, 0.155193
10.9239, 0.244513, 0.155193
10.9905, 0.244513, 0.155193
11.0571, 0.244513, 0.155193
11.1237, 0.244513, 0.155193
11.1903, 0.244513, 0.155193
11.257, 0.246727, 0.159164
11.3236, 0.246727, 0.159164
11.3902, 0.246727, 0.159164
11.4568, 0.246727, 0.159164
11.5234, 0.246727, 0.159164
11.59, 0.246727, 0.159164
11.6566, 0.246727, 0.159164
11.7232, 0.246727, 0.159164
11.7898, 0.247152, 0.163965
11.8564, 0.247152, 0.163965
11.923, 0.247152, 0.163965
11.9897, 0.247152, 0.163965
12.0563, 0.247152, 0.163965
12.1229, 0.247152, 0.163965
12.1895, 0.247152, 0.163965
12.2561, 0.247152, 0.163965
12.3227, 0.24611, 0.165421
12.3893, 0.24611, 0.165421
12.4559, 0.24611, 0.165421
12.5225, 0.24611, 0.165421
12.5891, 0.24611, 0.165421
12.6557, 0.24611, 0.165421
12.7224, 0.24611, 0.165421
12.789, 0.24611, 0.165421
12.8556, 0.246346, 0.167324
12.9222, 0.246346, 0.167324
12.9888, 0.246346, 0.167324
13.0554, 0.246346, 0.167324
13.122, 0.246346, 0.167324
13.1886, 0.246346, 0.167324
13.2552, 0.246346, 0.167324
13.3218, 0.246346, 0.167324
13.3884, 0.244349, 0.166218
13.4551, 0.244349, 0.166218
13.5217, 0.244349, 0.166218
13.5883, 0.244349, 0.166218
13.6549, 0.244349, 0.166218
13.7215, 0.244349, 0.166218
