Time of video, Queue Density, Dynamic Density
0.0666092, 0.0760339, 0
0.133218, 0.0798418, 0
0.199828, 0.0814005, 0
0.266437, 0.0873418, 0
0.333046, 0.0909336, 0
0.399655, 0.0913542, 0
0.466264, 0.0980941, 0
0.532873, 0.101096, 0
0.599483, 0.0988927, 0
0.666092, 0.101354, 0
0.732701, 0.100613, 0
0.79931, 0.102269, 0
0.865919, 0.102423, 0
0.932529, 0.10711, 0
0.999138, 0.107766, 0
1.06575, 0.107739, 0
1.13236, 0.10978, 0
1.19897, 0.109313, 0
1.26557, 0.111798, 0
1.33218, 0.113376, 0
1.39879, 0.113414, 0
1.4654, 0.115833, 0
1.53201, 0.119163, 0
1.59862, 0.12179, 0
1.66523, 0.124927, 0
1.73184, 0.128395, 0
1.79845, 0.128515, 0
1.86506, 0.129884, 0
1.93167, 0.134039, 0
1.99828, 0.130239, 0
2.06488, 0.13483, 0
2.13149, 0.133615, 0
2.1981, 0.134838, 0
2.26471, 0.135293, 0
2.33132, 0.138966, 0
2.39793, 0.138117, 0
2.46454, 0.138607, 0
2.53115, 0.140444, 0
2.59776, 0.142056, 0
2.66437, 0.14245, 0
2.73098, 0.141944, 0
2.79759, 0.142778, 0
2.86419, 0.143121, 0
2.9308, 0.143098, 0
2.99741, 0.139749, 0
3.06402, 0.143742, 0
3.13063, 0.144799, 0
3.19724, 0.141462, 0
3.26385, 0.147168, 0
3.33046, 0.145737, 0
3.39707, 0.145536, 0
3.46368, 0.148719, 0
3.53029, 0.153295, 0
3.5969, 0.154302, 0
3.6635, 0.157195, 0
3.73011, 0.160251, 0
3.79672, 0.160876, 0
3.86333, 0.167739, 0
3.92994, 0.165891, 0
3.99655, 0.16446, 0
4.06316, 0.166948, 0
4.12977, 0.165066, 0
4.19638, 0.164082, 0
4.26299, 0.1624, 0
4.3296, 0.164113, 0
4.39621, 0.162465, 0
4.46282, 0.162431, 0
4.52942, 0.162319, 0
4.59603, 0.163063, 0
4.66264, 0.163978, 0
4.72925, 0.165424, 0
4.79586, 0.166644, 0
4.86247, 0.166285, 0
4.92908, 0.170575, 0
4.99569, 0.1689, 0
5.0623, 0.169749, 0
5.12891, 0.168252, 0
5.19552, 0.171385, 0
5.26213, 0.173954, 0
5.32873, 0.174911, 0
5.39534, 0.177573, 0
5.46195, 0.178866, 0
5.52856, 0.183488, 0
5.59517, 0.185644, 0
5.66178, 0.192037, 0
5.72839, 0.194927, 0
5.795, 0.198183, 0
5.86161, 0.203943, 0
5.92822, 0.210706, 0
5.99483, 0.212242, 0
6.06144, 0.218738, 0
6.12804, 0.219649, 0
6.19465, 0.221528, 0
6.26126, 0.221269, 0
6.32787, 0.215424, 0
6.39448, 0.216836, 0
6.46109, 0.222515, 0
6.5277, 0.221007, 0
6.59431, 0.22071, 0
6.66092, 0.219545, 0
6.72753, 0.215872, 0
6.79414, 0.216651, 0
6.86075, 0.215139, 0
6.92735, 0.212743, 0
6.99396, 0.211238, 0
7.06057, 0.21135, 0
7.12718, 0.21289, 0
7.19379, 0.215351, 0
7.2604, 0.217118, 0
7.32701, 0.223283, 0
7.39362, 0.22407, 0
7.46023, 0.228013, 0
7.52684, 0.232002, 0
7.59345, 0.231802, 0
7.66006, 0.235367, 0
7.72666, 0.240467, 0
7.79327, 0.243542, 0
7.85988, 0.244803, 0
7.92649, 0.245729, 0
7.9931, 0.243731, 0
8.05971, 0.248194, 0
8.12632, 0.244927, 0
8.19293, 0.245733, 0
8.25954, 0.251219, 0
8.32615, 0.251316, 0
8.39276, 0.251107, 0
8.45937, 0.248499, 0
8.52598, 0.251003, 0
8.59258, 0.252234, 0
8.65919, 0.252816, 0
8.7258, 0.254136, 0
8.79241, 0.256269, 0
8.85902, 0.255405, 0
8.92563, 0.256011, 0
8.99224, 0.257531, 0
9.05885, 0.259159, 0
9.12546, 0.263318, 0
9.19207, 0.26179, 0
9.25868, 0.261343, 0
9.32529, 0.264522, 0
9.39189, 0.265494, 0
9.4585, 0.261875, 0
9.52511, 0.260432, 0
9.59172, 0.264715, 0
9.65833, 0.254144, 0
9.72494, 0.257708, 0
9.79155, 0.256887, 0
9.85816, 0.257496, 0
9.92477, 0.2539, 0
9.99138, 0.256686, 0
10.058, 0.257789, 0
10.1246, 0.255548, 0
10.1912, 0.258326, 0
10.2578, 0.256632, 0
10.3244, 0.258414, 0
10.391, 0.255637, 0
10.4576, 0.252461, 0
10.5243, 0.249167, 0
10.5909, 0.248576, 0
10.6575, 0.24826, 0
10.7241, 0.24652, 0
10.7907, 0.247631, 0
10.8573, 0.248306, 0
10.9239, 0.246381, 0
10.9905, 0.248241, 0
11.0571, 0.245887, 0
11.1237, 0.246165, 0
11.1903, 0.244861, 0
11.257, 0.245571, 0
11.3236, 0.246373, 0
11.3902, 0.245725, 0
11.4568, 0.243214, 0
11.5234, 0.242867, 0
11.59, 0.242411, 0
11.6566, 0.240089, 0
11.7232, 0.238546, 0
11.7898, 0.239414, 0
11.8564, 0.237878, 0
11.923, 0.238735, 0
11.9897, 0.237014, 0
12.0563, 0.239313, 0
12.1229, 0.238561, 0
12.1895, 0.239363, 0
12.2561, 0.234946, 0
12.3227, 0.237504, 0
12.3893, 0.237006, 0
12.4559, 0.236813, 0
12.5225, 0.236474, 0
12.5891, 0.238515, 0
12.6557, 0.237411, 0
12.7224, 0.238623, 0
12.789, 0.236111, 0
12.8556, 0.237535, 0
12.9222, 0.238376, 0
12.9888, 0.246181, 0
13.0554, 0.244495, 0
13.122, 0.246316, 0
13.1886, 0.24691, 0
13.2552, 0.245922, 0
13.3218, 0.243885, 0
13.3884, 0.244213, 0
13.4551, 0.242836, 0
13.5217, 0.243846, 0
13.5883, 0.244128, 0
13.6549, 0.243422, 0
13.7215, 0.244113, 0
13.7881, 0.242662, 0
13.8547, 0.242708, 0
13.9213, 0.242924, 0
