The video is over!
Time of video Queue Density, Dynamic Density
12.4559, 0.239136, 0
12.5225, 0.23892, 0
12.5891, 0.237122, 0
12.6557, 0.236181, 0
12.7224, 0.237639, 0
12.789, 0.237689, 0
12.8556, 0.238137, 0
12.9222, 0.2387, 0
12.9888, 0.24436, 0
13.0554, 0.244097, 0
13.122, 0.244834, 0
13.1886, 0.246825, 0
13.2552, 0.245517, 0
13.3218, 0.24559, 0
13.3884, 0.246161, 0
13.4551, 0.244383, 0
13.5217, 0.243495, 0
13.5883, 0.243623, 0
13.6549, 0.243407, 0
13.7215, 0.243627, 0
13.7881, 0.243372, 0
13.8547, 0.241065, 0
13.9213, 0.2425, 0
13.9879, 0.241975, 0
14.0545, 0.242882, 0
14.1211, 0.243233, 0
14.1878, 0.24015, 0
14.2544, 0.240394, 0
14.321, 0.242052, 0
14.3876, 0.242689, 0
14.4542, 0.241292, 0
14.5208, 0.240513, 0
14.5874, 0.241906, 0
14.654, 0.2324, 0
14.7206, 0.231319, 0
14.7872, 0.232392, 0
14.8538, 0.233526, 0
14.9205, 0.235174, 0
14.9871, 0.233356, 0
15.0537, 0.23554, 0
15.1203, 0.236952, 0
15.1869, 0.235864, 0
15.2535, 0.234923, 0
15.3201, 0.235575, 0
15.3867, 0.235204, 0
15.4533, 0.237438, 0
15.5199, 0.236111, 0
15.5865, 0.236887, 0
15.6532, 0.235891, 0
15.7198, 0.236983, 0
15.7864, 0.236547, 0
15.853, 0.235887, 0
15.9196, 0.236115, 0
15.9862, 0.2363, 0
16.0528, 0.234066, 0
16.1194, 0.234961, 0
16.186, 0.235293, 0
16.2526, 0.236038, 0
16.3192, 0.235683, 0
16.3859, 0.23522, 0
16.4525, 0.236748, 0
16.5191, 0.235938, 0
16.5857, 0.237786, 0
16.6523, 0.238144, 0
16.7189, 0.236281, 0
16.7855, 0.2386, 0
16.8521, 0.236439, 0
16.9187, 0.2362, 0
16.9853, 0.2374, 0
17.052, 0.236393, 0
17.1186, 0.238329, 0
17.1852, 0.235802, 0
17.2518, 0.234988, 0
17.3184, 0.233762, 0
17.385, 0.23429, 0
17.4516, 0.233954, 0
17.5182, 0.234279, 0
17.5848, 0.233619, 0
17.6514, 0.233549, 0
17.718, 0.234676, 0
17.7847, 0.233692, 0
17.8513, 0.233488, 0
17.9179, 0.234317, 0
17.9845, 0.229946, 0
18.0511, 0.230752, 0
18.1177, 0.231752, 0
18.1843, 0.231674, 0
18.2509, 0.23272, 0
18.3175, 0.234699, 0
18.3841, 0.236547, 0
18.4507, 0.240691, 0
18.5174, 0.242546, 0
18.584, 0.24186, 0
18.6506, 0.245926, 0
18.7172, 0.248947, 0
18.7838, 0.249244, 0
18.8504, 0.252045, 0
18.917, 0.25564, 0
18.9836, 0.255077, 0
19.0502, 0.256698, 0
19.1168, 0.254209, 0
19.1834, 0.255748, 0
19.2501, 0.25235, 0
19.3167, 0.252157, 0
19.3833, 0.250864, 0
19.4499, 0.251647, 0
19.5165, 0.24963, 0
19.5831, 0.249853, 0
19.6497, 0.24343, 0
19.7163, 0.240675, 0
19.7829, 0.240972, 0
19.8495, 0.241628, 0
19.9161, 0.240536, 0
19.9828, 0.24071, 0
20.0494, 0.239745, 0
20.116, 0.238715, 0
20.1826, 0.238742, 0
20.2492, 0.237473, 0
20.3158, 0.236323, 0
20.3824, 0.236532, 0
20.449, 0.235772, 0
20.5156, 0.235127, 0
20.5822, 0.235012, 0
20.6488, 0.235532, 0
20.7155, 0.236968, 0
20.7821, 0.23728, 0
20.8487, 0.236042, 0
20.9153, 0.236489, 0
20.9819, 0.237936, 0
21.0485, 0.236937, 0
21.1151, 0.232504, 0
21.1817, 0.231489, 0
21.2483, 0.229722, 0
21.3149, 0.236682, 0
21.3815, 0.233927, 0
21.4482, 0.235154, 0
21.5148, 0.236798, 0
21.5814, 0.235081, 0
21.648, 0.237975, 0
21.7146, 0.235567, 0
21.7812, 0.23787, 0
21.8478, 0.235864, 0
21.9144, 0.237662, 0
21.981, 0.236991, 0
22.0476, 0.237106, 0
22.1142, 0.237242, 0
22.1809, 0.237014, 0
22.2475, 0.237319, 0
22.3141, 0.237758, 0
22.3807, 0.236871, 0
22.4473, 0.237091, 0
22.5139, 0.236076, 0
22.5805, 0.235135, 0
22.6471, 0.23701, 0
22.7137, 0.23941, 0
22.7803, 0.238974, 0
22.8469, 0.240378, 0
22.9136, 0.243218, 0
22.9802, 0.233981, 0
23.0468, 0.238414, 0
23.1134, 0.24294, 0
23.18, 0.241971, 0
23.2466, 0.241046, 0
23.3132, 0.240359, 0
23.3798, 0.240691, 0
23.4464, 0.237774, 0
23.513, 0.239306, 0
23.5796, 0.240752, 0
23.6463, 0.239117, 0
23.7129, 0.241779, 0
23.7795, 0.241354, 0
23.8461, 0.241555, 0
23.9127, 0.241725, 0
23.9793, 0.24326, 0
24.0459, 0.243684, 0
24.1125, 0.244699, 0
24.1791, 0.244498, 0
24.2457, 0.24468, 0
24.3124, 0.246269, 0
24.379, 0.244209, 0
24.4456, 0.244888, 0
24.5122, 0.244055, 0
24.5788, 0.246389, 0
24.6454, 0.243981, 0
24.712, 0.243978, 0
24.7786, 0.243719, 0
24.8452, 0.245899, 0
24.9118, 0.245448, 0
24.9784, 0.246192, 0
25.0451, 0.244942, 0
25.1117, 0.245741, 0
25.1783, 0.245548, 0
25.2449, 0.245467, 0
25.3115, 0.246208, 0
25.3781, 0.243839, 0
25.4447, 0.249005, 0
25.5113, 0.248835, 0
25.5779, 0.250459, 0
25.6445, 0.252326, 0
25.7111, 0.254155, 0
25.7778, 0.257002, 0
25.8444, 0.257346, 0
25.911, 0.259306, 0
25.9776, 0.258437, 0
26.0442, 0.257319, 0
26.1108, 0.256505, 0
26.1774, 0.258191, 0
26.244, 0.261474, 0
26.3106, 0.254857, 0
26.3772, 0.252832, 0
26.4438, 0.257226, 0
26.5105, 0.256678, 0
26.5771, 0.2564, 0
26.6437, 0.257431, 0
26.7103, 0.257955, 0
26.7769, 0.258484, 0
26.8435, 0.263692, 0
26.9101, 0.268534, 0
26.9767, 0.271073, 0
27.0433, 0.277249, 0
27.1099, 0.281833, 0
27.1765, 0.285039, 0
27.2432, 0.291713, 0
27.3098, 0.297724, 0
27.3764, 0.302944, 0
27.443, 0.309599, 0
27.5096, 0.3139, 0
27.5762, 0.319587, 0
27.6428, 0.323708, 0
27.7094, 0.328765, 0
27.776, 0.332014, 0
27.8426, 0.337863, 0
27.9092, 0.341327, 0
27.9759, 0.342161, 0
28.0425, 0.350135, 0
28.1091, 0.354333, 0
28.1757, 0.356292, 0
28.2423, 0.364753, 0
28.3089, 0.371289, 0
28.3755, 0.37272, 0
28.4421, 0.376647, 0
28.5087, 0.381424, 0
28.5753, 0.385532, 0
28.6419, 0.38843, 0
28.7086, 0.39304, 0
28.7752, 0.397708, 0
28.8418, 0.403214, 0
28.9084, 0.407674, 0
28.975, 0.408553, 0
29.0416, 0.409942, 0
29.1082, 0.416671, 0
29.1748, 0.415671, 0
29.2414, 0.420937, 0
29.308, 0.420517, 0
29.3746, 0.420502, 0
29.4413, 0.423765, 0
29.5079, 0.426397, 0
29.5745, 0.426296, 0
29.6411, 0.42103, 0
29.7077, 0.421343, 0
29.7743, 0.425884, 0
29.8409, 0.426111, 0
29.9075, 0.427739, 0
29.9741, 0.429371, 0
30.0407, 0.430147, 0
30.1073, 0.435664, 0
30.174, 0.435961, 0
30.2406, 0.438885, 0
30.3072, 0.439988, 0
30.3738, 0.440448, 0
30.4404, 0.442955, 0
30.507, 0.445829, 0
30.5736, 0.445934, 0
30.6402, 0.446412, 0
30.7068, 0.445363, 0
30.7734, 0.447238, 0
30.8401, 0.446778, 0
30.9067, 0.44897, 0
30.9733, 0.44858, 0
31.0399, 0.446312, 0
31.1065, 0.447296, 0
31.1731, 0.446744, 0
31.2397, 0.450914, 0
31.3063, 0.457481, 0
31.3729, 0.457716, 0
31.4395, 0.459244, 0
31.5061, 0.459398, 0
31.5728, 0.460197, 0
31.6394, 0.462978, 0
31.706, 0.463279, 0
31.7726, 0.461015, 0
31.8392, 0.461732, 0
31.9058, 0.461736, 0
31.9724, 0.461979, 0
32.039, 0.464741, 0
32.1056, 0.465239, 0
32.1722, 0.465285, 0
32.2388, 0.46603, 0
32.3055, 0.46613, 0
32.3721, 0.465193, 0
32.4387, 0.464105, 0
32.5053, 0.46397, 0
32.5719, 0.465231, 0
32.6385, 0.463654, 0
32.7051, 0.463846, 0
32.7717, 0.461273, 0
32.8383, 0.46255, 0
32.9049, 0.465305, 0
32.9715, 0.464649, 0
33.0382, 0.465374, 0
33.1048, 0.468025, 0
33.1714, 0.469491, 0
33.238, 0.474541, 0
33.3046, 0.476119, 0
33.3712, 0.475278, 0
33.4378, 0.480413, 0
33.5044, 0.485999, 0
33.571, 0.486748, 0
33.6376, 0.491427, 0
33.7042, 0.497446, 0
33.7709, 0.501138, 0
33.8375, 0.506026, 0
33.9041, 0.510764, 0
33.9707, 0.512643, 0
34.0373, 0.516084, 0
34.1039, 0.519714, 0
34.1705, 0.521404, 0
34.2371, 0.521536, 0
34.3037, 0.523912, 0
34.3703, 0.523646, 0
34.4369, 0.521617, 0
34.5036, 0.526115, 0
34.5702, 0.527292, 0
34.6368, 0.533692, 0
34.7034, 0.533522, 0
34.77, 0.539051, 0
34.8366, 0.537211, 0
34.9032, 0.538955, 0
34.9698, 0.539155, 0
35.0364, 0.54012, 0
35.103, 0.543237, 0
35.1696, 0.543924, 0
35.2363, 0.54458, 0
35.3029, 0.544614, 0
35.3695, 0.544861, 0
35.4361, 0.545613, 0
35.5027, 0.543839, 0
35.5693, 0.54439, 0
35.6359, 0.543792, 0
35.7025, 0.543515, 0
35.7691, 0.542168, 0
35.8357, 0.54223, 0
35.9023, 0.544637, 0
35.969, 0.544583, 0
36.0356, 0.54385, 0
36.1022, 0.547311, 0
36.1688, 0.548519, 0
36.2354, 0.550895, 0
36.302, 0.524271, 0
36.3686, 0.527265, 0
36.4352, 0.528252, 0
36.5018, 0.527508, 0
36.5684, 0.52831, 0
36.635, 0.526281, 0
36.7017, 0.525872, 0
36.7683, 0.528075, 0
36.8349, 0.528831, 0
36.9015, 0.528989, 0
36.9681, 0.528075, 0
37.0347, 0.527145, 0
37.1013, 0.528364, 0
37.1679, 0.529039, 0
37.2345, 0.524055, 0
37.3011, 0.523225, 0
37.3678, 0.528106, 0
37.4344, 0.527153, 0
37.501, 0.525062, 0
37.5676, 0.524907, 0
37.6342, 0.523885, 0
37.7008, 0.523955, 0
37.7674, 0.525208, 0
37.834, 0.521879, 0
37.9006, 0.525872, 0
37.9672, 0.526165, 0
38.0338, 0.530625, 0
38.1005, 0.533194, 0
38.1671, 0.534244, 0
38.2337, 0.536038, 0
38.3003, 0.538449, 0
38.3669, 0.540544, 0
38.4335, 0.541157, 0
38.5001, 0.542222, 0
38.5667, 0.545598, 0
38.6333, 0.552203, 0
38.6999, 0.552423, 0
38.7665, 0.553627, 0
38.8332, 0.555313, 0
38.8998, 0.555965, 0
38.9664, 0.556879, 0
39.033, 0.558958, 0
39.0996, 0.562014, 0
39.1662, 0.56211, 0
39.2328, 0.563171, 0
39.2994, 0.562786, 0
39.366, 0.563268, 0
39.4326, 0.560664, 0
39.4992, 0.562438, 0
39.5659, 0.564055, 0
39.6325, 0.5513, 0
39.6991, 0.554047, 0
39.7657, 0.552315, 0
39.8323, 0.556412, 0
39.8989, 0.558495, 0
39.9655, 0.561937, 0
40.0321, 0.561593, 0
40.0987, 0.562851, 0
40.1653, 0.564387, 0
40.2319, 0.565648, 0
40.2986, 0.56811, 0
40.3652, 0.56684, 0
40.4318, 0.570613, 0
40.4984, 0.573715, 0
40.565, 0.574907, 0
40.6316, 0.574807, 0
40.6982, 0.582276, 0
40.7648, 0.582847, 0
40.8314, 0.585733, 0
40.898, 0.589282, 0
40.9646, 0.591543, 0
41.0313, 0.59152, 0
41.0979, 0.595725, 0
41.1645, 0.594873, 0
41.2311, 0.5988, 0
41.2977, 0.598009, 0
41.3643, 0.599109, 0
41.4309, 0.602361, 0
41.4975, 0.60512, 0
41.5641, 0.60534, 0
41.6307, 0.607805, 0
41.6973, 0.608862, 0
41.764, 0.608526, 0
41.8306, 0.60735, 0
41.8972, 0.60804, 0
41.9638, 0.606474, 0
42.0304, 0.607365, 0
42.097, 0.612982, 0
42.1636, 0.61488, 0
42.2302, 0.611844, 0
42.2968, 0.612975, 0
42.3634, 0.615679, 0
42.43, 0.613862, 0
42.4967, 0.612535, 0
42.5633, 0.613233, 0
42.6299, 0.612137, 0
42.6965, 0.613221, 0
42.7631, 0.611995, 0
42.8297, 0.613812, 0
42.8963, 0.614213, 0
42.9629, 0.625201, 0
43.0295, 0.627303, 0
43.0961, 0.628958, 0
43.1627, 0.629406, 0
43.2294, 0.630876, 0
43.296, 0.630814, 0
43.3626, 0.632531, 0
43.4292, 0.631281, 0
43.4958, 0.632184, 0
43.5624, 0.632685, 0
43.629, 0.634591, 0
43.6956, 0.636424, 0
43.7622, 0.637546, 0
43.8288, 0.638885, 0
43.8954, 0.637323, 0
43.9621, 0.63794, 0
44.0287, 0.639063, 0
44.0953, 0.640069, 0
44.1619, 0.640482, 0
44.2285, 0.640189, 0
44.2951, 0.642056, 0
44.3617, 0.640984, 0
44.4283, 0.64169, 0
44.4949, 0.642542, 0
44.5615, 0.641948, 0
44.6282, 0.623333, 0
44.6948, 0.626111, 0
44.7614, 0.624221, 0
44.828, 0.628233, 0
44.8946, 0.62919, 0
44.9612, 0.630899, 0
45.0278, 0.629684, 0
45.0944, 0.631462, 0
45.161, 0.633746, 0
45.2276, 0.631092, 0
45.2942, 0.632531, 0
45.3609, 0.635652, 0
45.4275, 0.634533, 0
45.4941, 0.636115, 0
45.5607, 0.639441, 0
45.6273, 0.637681, 0
45.6939, 0.639811, 0
45.7605, 0.638812, 0
45.8271, 0.638492, 0
45.8937, 0.641582, 0
45.9603, 0.639888, 0
46.0269, 0.639954, 0
46.0936, 0.640432, 0
46.1602, 0.640741, 0
46.2268, 0.64206, 0
46.2934, 0.627982, 0
46.36, 0.625822, 0
46.4266, 0.629059, 0
46.4932, 0.631543, 0
46.5598, 0.631138, 0
46.6264, 0.629911, 0
46.693, 0.630417, 0
46.7596, 0.631408, 0
46.8263, 0.631165, 0
46.8929, 0.633985, 0
46.9595, 0.633029, 0
47.0261, 0.635749, 0
47.0927, 0.635752, 0
47.1593, 0.635652, 0
47.2259, 0.637099, 0
47.2925, 0.633665, 0
47.3591, 0.636073, 0
47.4257, 0.635941, 0
47.4923, 0.637122, 0
47.559, 0.638353, 0
47.6256, 0.639032, 0
47.6922, 0.639059, 0
47.7588, 0.640397, 0
47.8254, 0.641887, 0
47.892, 0.640841, 0
47.9586, 0.636609, 0
48.0252, 0.635297, 0
48.0918, 0.638241, 0
48.1584, 0.642735, 0
48.225, 0.643218, 0
48.2917, 0.643831, 0
48.3583, 0.64365, 0
48.4249, 0.645042, 0
48.4915, 0.645559, 0
48.5581, 0.644772, 0
48.6247, 0.645201, 0
48.6913, 0.644769, 0
48.7579, 0.646011, 0
48.8245, 0.644969, 0
48.8911, 0.647153, 0
48.9577, 0.646871, 0
49.0244, 0.645054, 0
49.091, 0.645965, 0
49.1576, 0.647504, 0
49.2242, 0.647299, 0
49.2908, 0.646879, 0
49.3574, 0.646042, 0
49.424, 0.650054, 0
49.4906, 0.649576, 0
49.5572, 0.64897, 0
49.6238, 0.62353, 0
49.6904, 0.62919, 0
49.7571, 0.628985, 0
49.8237, 0.632496, 0
49.8903, 0.630972, 0
49.9569, 0.632855, 0
50.0235, 0.615355, 0
50.0901, 0.618156, 0
50.1567, 0.619954, 0
50.2233, 0.621404, 0
50.2899, 0.620104, 0
50.3565, 0.619379, 0
50.4231, 0.623947, 0
50.4898, 0.622504, 0
50.5564, 0.623727, 0
50.623, 0.622832, 0
50.6896, 0.624032, 0
50.7562, 0.625972, 0
50.8228, 0.626501, 0
50.8894, 0.627353, 0
50.956, 0.627515, 0
51.0226, 0.627369, 0
51.0892, 0.629329, 0
51.1559, 0.627357, 0
51.2225, 0.627473, 0
51.2891, 0.640953, 0
51.3557, 0.63961, 0
51.4223, 0.639375, 0
51.4889, 0.639645, 0
51.5555, 0.635594, 0
51.6221, 0.640501, 0
51.6887, 0.640123, 0
51.7553, 0.645374, 0
51.8219, 0.646057, 0
51.8886, 0.646871, 0
51.9552, 0.646254, 0
52.0218, 0.646998, 0
52.0884, 0.651358, 0
52.155, 0.65265, 0
52.2216, 0.653056, 0
52.2882, 0.651026, 0
52.3548, 0.650216, 0
52.4214, 0.652488, 0
52.488, 0.652226, 0
52.5546, 0.652006, 0
52.6213, 0.654363, 0
52.6879, 0.662307, 0
52.7545, 0.664699, 0
52.8211, 0.666111, 0
52.8877, 0.668843, 0
52.9543, 0.63201, 0
53.0209, 0.629429, 0
53.0875, 0.632739, 0
53.1541, 0.63912, 0
53.2207, 0.639221, 0
53.2873, 0.644633, 0
53.354, 0.648858, 0
53.4206, 0.650039, 0
53.4872, 0.64934, 0
53.5538, 0.645617, 0
53.6204, 0.650802, 0
53.687, 0.650961, 0
53.7536, 0.652774, 0
53.8202, 0.655999, 0
53.8868, 0.656686, 0
53.9534, 0.654757, 0
54.02, 0.65593, 0
54.0867, 0.656555, 0
54.1533, 0.658341, 0
54.2199, 0.660594, 0
54.2865, 0.660995, 0
54.3531, 0.659329, 0
54.4197, 0.663715, 0
54.4863, 0.664167, 0
54.5529, 0.666528, 0
54.6195, 0.656435, 0
54.6861, 0.656879, 0
54.7527, 0.655934, 0
54.8194, 0.657272, 0
54.886, 0.661663, 0
54.9526, 0.659526, 0
55.0192, 0.660123, 0
55.0858, 0.661948, 0
55.1524, 0.663908, 0
55.219, 0.662998, 0
55.2856, 0.663623, 0
55.3522, 0.666956, 0
55.4188, 0.668183, 0
55.4854, 0.667496, 0
55.5521, 0.669059, 0
55.6187, 0.669186, 0
55.6853, 0.67005, 0
55.7519, 0.671701, 0
55.8185, 0.670247, 0
55.8851, 0.674464, 0
55.9517, 0.674282, 0
56.0183, 0.675995, 0
56.0849, 0.675837, 0
56.1515, 0.678183, 0
56.2181, 0.677782, 0
56.2848, 0.673889, 0
56.3514, 0.671613, 0
56.418, 0.672774, 0
56.4846, 0.676528, 0
56.5512, 0.670521, 0
56.6178, 0.676863, 0
56.6844, 0.678056, 0
56.751, 0.67963, 0
56.8176, 0.676049, 0
56.8842, 0.677573, 0
56.9508, 0.675397, 0
57.0175, 0.679749, 0
57.0841, 0.675853, 0
57.1507, 0.680039, 0
57.2173, 0.680818, 0
57.2839, 0.680729, 0
57.3505, 0.681485, 0
57.4171, 0.680123, 0
57.4837, 0.681751, 0
57.5503, 0.682396, 0
57.6169, 0.683519, 0
57.6836, 0.683002, 0
57.7502, 0.68522, 0
57.8168, 0.685027, 0
57.8834, 0.685563, 0
57.95, 0.665393, 0
58.0166, 0.665316, 0
58.0832, 0.666188, 0
58.1498, 0.666601, 0
58.2164, 0.670181, 0
58.283, 0.668904, 0
58.3496, 0.66706, 0
58.4163, 0.66664, 0
58.4829, 0.669132, 0
58.5495, 0.66963, 0
58.6161, 0.655995, 0
58.6827, 0.655413, 0
58.7493, 0.655405, 0
58.8159, 0.655204, 0
58.8825, 0.655934, 0
58.9491, 0.656397, 0
59.0157, 0.656069, 0
59.0823, 0.657018, 0
59.149, 0.65995, 0
59.2156, 0.6599, 0
59.2822, 0.66164, 0
59.3488, 0.66147, 0
59.4154, 0.662473, 0
59.482, 0.662238, 0
59.5486, 0.663079, 0
59.6152, 0.66311, 0
59.6818, 0.665918, 0
59.7484, 0.666829, 0
59.815, 0.666593, 0
59.8817, 0.665714, 0
59.9483, 0.665471, 0
60.0149, 0.666312, 0
60.0815, 0.669819, 0
60.1481, 0.671709, 0
60.2147, 0.671543, 0
60.2813, 0.681601, 0
60.3479, 0.680768, 0
60.4145, 0.682176, 0
60.4811, 0.682697, 0
60.5477, 0.683746, 0
60.6144, 0.683002, 0
60.681, 0.683056, 0
60.7476, 0.683414, 0
60.8142, 0.68338, 0
60.8808, 0.683233, 0
60.9474, 0.683615, 0
61.014, 0.682658, 0
61.0806, 0.682631, 0
61.1472, 0.682816, 0
61.2138, 0.681088, 0
61.2804, 0.680961, 0
61.3471, 0.682407, 0
61.4137, 0.684433, 0
61.4803, 0.685205, 0
61.5469, 0.683237, 0
61.6135, 0.682052, 0
61.6801, 0.68326, 0
61.7467, 0.686003, 0
61.8133, 0.687909, 0
61.8799, 0.689375, 0
61.9465, 0.663407, 0
62.0131, 0.6624, 0
62.0798, 0.662477, 0
62.1464, 0.665795, 0
62.213, 0.664221, 0
62.2796, 0.667195, 0
62.3462, 0.668291, 0
62.4128, 0.671119, 0
62.4794, 0.674498, 0
62.546, 0.673727, 0
62.6126, 0.678318, 0
62.6792, 0.678773, 0
62.7458, 0.679093, 0
62.8125, 0.680937, 0
62.8791, 0.68206, 0
62.9457, 0.680961, 0
63.0123, 0.681057, 0
63.0789, 0.680216, 0
63.1455, 0.679753, 0
63.2121, 0.68289, 0
63.2787, 0.681902, 0
63.3453, 0.679333, 0
63.4119, 0.680015, 0
63.4785, 0.676979, 0
63.5452, 0.6774, 0
63.6118, 0.673387, 0
63.6784, 0.672766, 0
63.745, 0.675378, 0
63.8116, 0.673515, 0
63.8782, 0.679213, 0
63.9448, 0.675671, 0
64.0114, 0.675756, 0
64.078, 0.679699, 0
64.1446, 0.679742, 0
64.2112, 0.67777, 0
64.2779, 0.680513, 0
64.3445, 0.680783, 0
64.4111, 0.681088, 0
64.4777, 0.681798, 0
64.5443, 0.681262, 0
64.6109, 0.681481, 0
64.6775, 0.682708, 0
64.7441, 0.683341, 0
64.8107, 0.684707, 0
64.8773, 0.685833, 0
64.944, 0.685309, 0
65.0106, 0.688684, 0
65.0772, 0.689811, 0
65.1438, 0.687411, 0
65.2104, 0.689074, 0
65.277, 0.680286, 0
65.3436, 0.679734, 0
65.4102, 0.682477, 0
65.4768, 0.684205, 0
65.5434, 0.684973, 0
65.61, 0.68642, 0
65.6767, 0.684934, 0
65.7433, 0.683889, 0
65.8099, 0.680239, 0
65.8765, 0.683484, 0
65.9431, 0.686215, 0
66.0097, 0.685949, 0
66.0763, 0.685833, 0
66.1429, 0.689178, 0
66.2095, 0.690748, 0
66.2761, 0.692836, 0
66.3427, 0.692921, 0
66.4094, 0.691717, 0
66.476, 0.692245, 0
66.5426, 0.692353, 0
66.6092, 0.693241, 0
66.6758, 0.670282, 0
66.7424, 0.671771, 0
