1		0.0753241
2		0.0787346
3		0.0822531
4		0.088071
5		0.0914197
6		0.0915201
7		0.0983642
8		0.102346
9		0.0990509
10		0.0996528
11		0.102122
12		0.103287
13		0.104545
14		0.106597
15		0.108387
16		0.108866
17		0.107801
18		0.108823
19		0.11174
20		0.113789
21		0.114576
22		0.117184
23		0.118152
24		0.12044
25		0.121312
26		0.124525
27		0.127585
28		0.129545
29		0.132076
30		0.13169
31		0.134244
32		0.133958
33		0.135648
34		0.13615
35		0.134815
36		0.136319
37		0.138704
38		0.140656
39		0.141408
40		0.141323
41		0.139321
42		0.138353
43		0.138044
44		0.138904
45		0.137631
46		0.139066
47		0.138117
48		0.137384
49		0.14054
50		0.144406
51		0.144001
52		0.147793
53		0.150459
54		0.151586
55		0.155444
56		0.156736
57		0.157847
58		0.163102
59		0.162492
60		0.161991
61		0.164992
62		0.162708
63		0.162184
64		0.161358
65		0.16331
66		0.162261
67		0.163819
68		0.160887
69		0.161813
70		0.160671
71		0.162153
72		0.163981
73		0.162685
74		0.16689
75		0.167785
76		0.168148
77		0.167238
78		0.171516
79		0.172816
80		0.17441
81		0.176046
82		0.179456
83		0.185478
84		0.185031
85		0.191238
86		0.195312
87		0.198029
88		0.20196
89		0.209518
90		0.210459
91		0.217234
92		0.217025
93		0.221493
94		0.217894
95		0.214055
96		0.216532
97		0.220189
98		0.220085
99		0.219128
100		0.218565
101		0.2162
102		0.213846
103		0.212245
104		0.211019
105		0.210475
106		0.208692
107		0.211235
108		0.212839
109		0.215035
110		0.219464
111		0.222608
112		0.22468
113		0.227573
114		0.230841
115		0.234606
116		0.238071
117		0.237388
118		0.240637
119		0.242211
120		0.243492
121		0.24591
122		0.243492
123		0.243383
124		0.249684
125		0.248468
126		0.250197
127		0.248221
128		0.24966
129		0.249525
130		0.251705
131		0.255536
132		0.255019
133		0.254124
134		0.256331
135		0.258962
136		0.26049
137		0.262724
138		0.262265
139		0.262731
140		0.263318
141		0.26348
142		0.260814
143		0.261447
144		0.263549
145		0.251914
146		0.253337
147		0.254572
148		0.253765
149		0.252793
150		0.253765
151		0.252863
152		0.251458
153		0.253179
154		0.251844
155		0.255849
156		0.255409
157		0.250664
158		0.25
159		0.24838
160		0.247041
161		0.246327
162		0.245602
163		0.2476
164		0.247241
165		0.24581
166		0.245386
167		0.245926
168		0.245231
169		0.243511
170		0.246424
171		0.24331
172		0.24179
173		0.240648
174		0.237292
175		0.237168
176		0.235455
177		0.235378
178		0.235633
179		0.235478
180		0.235961
181		0.236103
182		0.236269
183		0.238221
184		0.236339
185		0.234541
186		0.235073
187		0.233538
188		0.233677
189		0.234039
190		0.23375
191		0.232461
192		0.235386
193		0.23419
194		0.234579
195		0.242122
196		0.242338
197		0.242689
198		0.244475
199		0.243684
200		0.243939
201		0.244028
202		0.242392
203		0.241624
204		0.240675
205		0.240583
206		0.241794
207		0.240613
208		0.239904
209		0.24037
210		0.240664
211		0.24061
212		0.23902
213		0.236258
214		0.239498
215		0.239491
216		0.23875
217		0.239769
218		0.23767
219		0.240833
220		0.228904
221		0.229714
222		0.23044
223		0.229815
224		0.233036
225		0.231146
226		0.232056
227		0.233773
228		0.235586
229		0.232485
230		0.233542
231		0.234198
232		0.231852
233		0.232701
234		0.23412
235		0.234907
236		0.235316
237		0.23495
238		0.234568
239		0.231883
240		0.232623
241		0.230116
242		0.229221
243		0.231397
244		0.231698
245		0.232064
246		0.231346
247		0.232056
248		0.231817
249		0.234136
250		0.232654
251		0.233719
252		0.234317
253		0.232708
254		0.233117
255		0.234375
256		0.23272
257		0.234653
258		0.232612
259		0.231782
260		0.231057
261		0.231883
262		0.230725
263		0.23037
264		0.230694
265		0.230725
266		0.232199
267		0.230093
268		0.230339
269		0.23061
270		0.226848
271		0.227342
272		0.227963
273		0.226346
274		0.230513
275		0.230058
276		0.232342
277		0.235968
278		0.23853
279		0.239664
280		0.241786
281		0.245012
282		0.246393
283		0.247805
284		0.249799
285		0.250656
286		0.253573
287		0.249213
288		0.249877
289		0.24924
290		0.249178
291		0.247515
292		0.247191
293		0.244298
294		0.24397
295		0.240428
296		0.237689
297		0.237782
298		0.237477
299		0.236968
300		0.237569
301		0.236165
302		0.235652
303		0.23691
304		0.235613
305		0.230621
306		0.232793
307		0.232924
308		0.230725
309		0.230664
310		0.23216
311		0.232593
312		0.233441
313		0.232199
314		0.232469
315		0.233758
316		0.232863
317		0.232122
318		0.231443
319		0.229352
320		0.234722
321		0.234213
322		0.234213
323		0.236022
324		0.235208
325		0.235509
326		0.233611
327		0.234614
328		0.234012
329		0.23571
330		0.235069
331		0.234333
332		0.234965
333		0.23495
334		0.234198
335		0.234464
336		0.237234
337		0.234059
338		0.234008
339		0.233592
340		0.237627
341		0.241289
342		0.241404
343		0.241914
344		0.244043
345		0.235992
346		0.237658
347		0.241759
348		0.240683
349		0.240382
350		0.239348
351		0.240031
352		0.238449
353		0.238827
354		0.239109
355		0.23789
356		0.241786
357		0.243013
358		0.24314
359		0.242307
360		0.243279
361		0.24287
362		0.243823
363		0.244429
364		0.2436
365		0.242708
366		0.242569
367		0.243272
368		0.242886
369		0.240289
370		0.238426
371		0.23784
372		0.240606
373		0.241177
374		0.242338
375		0.242573
376		0.241705
377		0.242396
378		0.242022
379		0.242735
380		0.244117
381		0.243511
382		0.246404
383		0.245829
384		0.246535
385		0.249433
386		0.251975
387		0.253098
388		0.254583
389		0.257828
390		0.257153
391		0.25461
392		0.256643
393		0.255625
394		0.258503
395		0.254232
396		0.255066
397		0.25696
398		0.2586
399		0.2576
400		0.258395
401		0.256605
402		0.257396
403		0.261393
404		0.265656
405		0.270089
406		0.274981
407		0.278387
408		0.28184
409		0.287867
410		0.293916
411		0.299622
412		0.307539
413		0.311856
414		0.317195
415		0.319495
416		0.326736
417		0.327936
418		0.332978
419		0.338341
420		0.339483
421		0.346755
422		0.352106
423		0.353071
424		0.36267
425		0.368206
426		0.370278
427		0.374769
428		0.378372
429		0.382704
430		0.387712
431		0.391821
432		0.395965
433		0.400895
434		0.406698
435		0.406397
436		0.407114
437		0.4125
438		0.413681
439		0.418843
440		0.418951
441		0.417654
442		0.418897
443		0.422218
444		0.422569
445		0.416489
446		0.416458
447		0.420332
448		0.420833
449		0.425077
450		0.427106
451		0.426404
452		0.431489
453		0.432396
454		0.436566
455		0.436586
456		0.436543
457		0.439336
458		0.442508
459		0.442002
460		0.444163
461		0.441643
462		0.444823
463		0.446559
464		0.447049
465		0.445606
466		0.443299
467		0.445177
468		0.444537
469		0.447967
470		0.454761
471		0.454221
472		0.45419
473		0.454834
474		0.456694
475		0.460042
476		0.460629
477		0.458515
478		0.458669
479		0.457068
480		0.45691
481		0.460502
482		0.462454
483		0.462326
484		0.462905
485		0.462126
486		0.463094
487		0.461157
488		0.461046
489		0.460949
490		0.462724
491		0.461316
492		0.460502
493		0.460332
494		0.463665
495		0.464082
496		0.463812
497		0.46733
498		0.466863
499		0.471825
500		0.474942
501		0.475208
502		0.480262
503		0.485957
504		0.488194
505		0.492122
506		0.498862
507		0.500116
508		0.505181
509		0.511088
510		0.511103
511		0.514078
512		0.518318
513		0.519637
514		0.519672
515		0.522018
516		0.521088
517		0.520972
518		0.524259
519		0.525012
520		0.533947
521		0.533029
522		0.537932
523		0.538052
524		0.537346
525		0.537728
526		0.536011
527		0.540015
528		0.54196
529		0.542068
530		0.542326
531		0.542782
532		0.545394
533		0.54238
534		0.542801
535		0.539788
536		0.541609
537		0.538449
538		0.539124
539		0.540154
540		0.542423
541		0.539252
542		0.543715
543		0.54664
544		0.548534
545		0.519888
546		0.521964
547		0.523086
548		0.524333
549		0.526586
550		0.52522
551		0.52434
552		0.525937
553		0.526944
554		0.525583
555		0.52387
556		0.52485
557		0.522978
558		0.525359
559		0.520127
560		0.521613
561		0.525367
562		0.526084
563		0.522195
564		0.521285
565		0.522689
566		0.521991
567		0.523438
568		0.518889
569		0.522311
570		0.52473
571		0.528272
572		0.53027
573		0.532326
574		0.532157
575		0.535964
576		0.537427
577		0.536269
578		0.538704
579		0.54299
580		0.548156
581		0.54892
582		0.548329
583		0.551636
584		0.553164
585		0.551373
586		0.553044
587		0.556728
588		0.556408
589		0.559969
590		0.56093
591		0.560108
592		0.558738
593		0.560143
594		0.561574
595		0.548083
596		0.552635
597		0.550802
598		0.55414
599		0.555579
600		0.559475
601		0.560154
602		0.562643
603		0.562407
604		0.564533
605		0.567002
606		0.565752
607		0.569475
608		0.572851
609		0.572623
610		0.573434
611		0.580208
612		0.581057
613		0.584109
614		0.589622
615		0.59164
616		0.592623
617		0.594637
618		0.596316
619		0.598642
620		0.596806
621		0.597157
622		0.602037
623		0.606026
