Time of video, Queue Density, Dynamic Density
0.0666092, 0.0209144, 0.00208333
0.133218, 0.0328183, 0.00890818
0.199828, 0.0455228, 0.0148862
0.266437, 0.0579244, 0.0219522
0.333046, 0.0731481, 0.0334799
0.399655, 0.0844464, 0.0418441
0.466264, 0.0977469, 0.054566
0.532873, 0.111047, 0.0646701
0.599483, 0.125853, 0.0756964
0.666092, 0.130174, 0.0870062
0.732701, 0.133189, 0.0933989
0.79931, 0.134118, 0.0987828
0.865919, 0.135527, 0.102973
0.932529, 0.135561, 0.105291
0.999138, 0.138142, 0.10735
1.06575, 0.140212, 0.107533
1.13236, 0.141761, 0.107442
1.19897, 0.14163, 0.108243
1.26557, 0.144174, 0.106431
1.33218, 0.147074, 0.107596
1.39879, 0.147784, 0.10566
1.4654, 0.151748, 0.10522
1.53201, 0.153785, 0.105764
1.59862, 0.156034, 0.101973
1.66523, 0.159392, 0.100027
1.73184, 0.165204, 0.0984645
1.79845, 0.170656, 0.0951929
1.86506, 0.172006, 0.0951813
1.93167, 0.177101, 0.0919406
1.99828, 0.179761, 0.0897724
2.06488, 0.183075, 0.0885532
2.13149, 0.186121, 0.0871952
2.1981, 0.192679, 0.0893634
2.26471, 0.197841, 0.0912076
2.33132, 0.199219, 0.0906597
2.39793, 0.20185, 0.0935648
2.46454, 0.207429, 0.0948148
2.53115, 0.21005, 0.0945525
2.59776, 0.216941, 0.0972608
2.66437, 0.220343, 0.0963812
2.73098, 0.225806, 0.0963426
2.79759, 0.230046, 0.0947299
2.86419, 0.234022, 0.0955864
2.9308, 0.241377, 0.0957099
2.99741, 0.243221, 0.0952623
3.06402, 0.248194, 0.0922994
3.13063, 0.25212, 0.0916821
3.19724, 0.254309, 0.0887809
3.26385, 0.258412, 0.088287
3.33046, 0.261703, 0.0874383
3.39707, 0.265567, 0.0892747
3.46368, 0.27119, 0.0866435
3.53029, 0.27446, 0.0870062
3.5969, 0.279383, 0.0838426
3.6635, 0.284059, 0.0853318
3.73011, 0.288912, 0.0865123
3.79672, 0.293349, 0.0875463
3.86333, 0.297608, 0.0888657
3.92994, 0.302269, 0.090108
3.99655, 0.306651, 0.088642
4.06316, 0.307438, 0.0887114
4.12977, 0.308758, 0.0908256
4.19638, 0.309838, 0.0897685
4.26299, 0.310147, 0.0892593
4.3296, 0.311049, 0.0909259
4.39621, 0.310995, 0.0903241
4.46282, 0.310841, 0.089973
4.52942, 0.308673, 0.0880594
4.59603, 0.307006, 0.0888465
4.66264, 0.306319, 0.0883063
4.72925, 0.304051, 0.0874576
4.79586, 0.305042, 0.0881289
4.86247, 0.305334, 0.0857369
4.92908, 0.305534, 0.083831
4.99569, 0.303775, 0.0837114
5.0623, 0.304392, 0.0814583
5.12891, 0.308088, 0.080841
5.19552, 0.310928, 0.0771528
5.26213, 0.314045, 0.0727508
5.32873, 0.31619, 0.072419
5.39534, 0.320239, 0.0704977
5.46195, 0.323519, 0.069919
5.52856, 0.327068, 0.071277
5.59517, 0.329977, 0.068993
5.66178, 0.336852, 0.0727662
5.72839, 0.338557, 0.0758912
5.795, 0.343711, 0.0797068
5.86161, 0.348951, 0.0835957
5.92822, 0.352438, 0.0906327
5.99483, 0.357978, 0.0958796
6.06144, 0.364236, 0.102315
6.12804, 0.368665, 0.107739
6.19465, 0.374568, 0.11436
6.26126, 0.377245, 0.118634
6.32787, 0.382577, 0.126867
6.39448, 0.384981, 0.132384
6.46109, 0.384576, 0.139367
6.5277, 0.385505, 0.143758
6.59431, 0.387091, 0.145548
6.66092, 0.384302, 0.146836
6.72753, 0.382338, 0.148642
6.79414, 0.380903, 0.148495
6.86075, 0.378954, 0.144954
6.92735, 0.37488, 0.142477
6.99396, 0.372461, 0.138465
7.06057, 0.370687, 0.133511
7.12718, 0.368943, 0.129576
7.19379, 0.365243, 0.127064
7.2604, 0.365343, 0.125829
7.32701, 0.364823, 0.124425
7.39362, 0.363758, 0.121192
7.46023, 0.363465, 0.122782
7.52684, 0.364032, 0.124039
7.59345, 0.362226, 0.125282
7.66006, 0.363522, 0.124826
7.72666, 0.363673, 0.128356
7.79327, 0.364452, 0.129468
7.85988, 0.365509, 0.130525
7.92649, 0.363858, 0.130147
7.9931, 0.365085, 0.134529
8.05971, 0.363796, 0.138086
8.12632, 0.363619, 0.139113
8.19293, 0.366667, 0.142469
8.25954, 0.367226, 0.146713
8.32615, 0.368077, 0.150062
8.39276, 0.371617, 0.151836
8.45937, 0.373106, 0.153565
8.52598, 0.375822, 0.156019
8.59258, 0.37831, 0.156327
8.65919, 0.382704, 0.155849
8.7258, 0.386393, 0.157431
8.79241, 0.38914, 0.156651
8.85902, 0.390326, 0.153866
8.92563, 0.394151, 0.154869
8.99224, 0.395918, 0.153843
9.05885, 0.397855, 0.153079
9.12546, 0.400432, 0.152917
9.19207, 0.402276, 0.152215
9.25868, 0.403974, 0.150683
9.32529, 0.405239, 0.150666
9.39189, 0.406597, 0.148914
9.4585, 0.408202, 0.148621
