The video is over!
Time of video Queue Density, Dynamic Density
13.1886, 0.242654, 0
13.2552, 0.242573, 0
13.3218, 0.24338, 0
13.3884, 0.243133, 0
13.4551, 0.242531, 0
13.5217, 0.242392, 0
13.5883, 0.242593, 0
13.6549, 0.242207, 0
13.7215, 0.242562, 0
13.7881, 0.239846, 0
13.8547, 0.241327, 0
13.9213, 0.23912, 0
13.9879, 0.239475, 0
14.0545, 0.239321, 0
14.1211, 0.239861, 0
14.1878, 0.237731, 0
14.2544, 0.238488, 0
14.321, 0.238596, 0
14.3876, 0.23858, 0
14.4542, 0.23858, 0
14.5208, 0.241096, 0
14.5874, 0.239676, 0
14.654, 0.231883, 0
14.7206, 0.229506, 0
14.7872, 0.230015, 0
14.8538, 0.23267, 0
14.9205, 0.231682, 0
14.9871, 0.231435, 0
15.0537, 0.231929, 0
15.1203, 0.234182, 0
15.1869, 0.23287, 0
15.2535, 0.233981, 0
15.3201, 0.235062, 0
15.3867, 0.234954, 0
15.4533, 0.235525, 0
15.5199, 0.23463, 0
15.5865, 0.233935, 0
15.6532, 0.234259, 0
15.7198, 0.23716, 0
15.7864, 0.234691, 0
15.853, 0.233735, 0
15.9196, 0.232438, 0
15.9862, 0.232623, 0
16.0528, 0.230309, 0
16.1194, 0.231358, 0
16.186, 0.231867, 0
16.2526, 0.233426, 0
16.3192, 0.235, 0
16.3859, 0.232824, 0
16.4525, 0.235216, 0
16.5191, 0.232052, 0
16.5857, 0.23358, 0
16.6523, 0.23321, 0
16.7189, 0.234691, 0
16.7855, 0.233349, 0
16.8521, 0.232114, 0
16.9187, 0.231343, 0
16.9853, 0.232546, 0
17.052, 0.232191, 0
17.1186, 0.236034, 0
17.1852, 0.23375, 0
17.2518, 0.23179, 0
17.3184, 0.232932, 0
17.385, 0.233225, 0
17.4516, 0.230633, 0
17.5182, 0.23071, 0
17.5848, 0.230247, 0
17.6514, 0.232778, 0
17.718, 0.231173, 0
17.7847, 0.230525, 0
17.8513, 0.230432, 0
17.9179, 0.230787, 0
17.9845, 0.229228, 0
18.0511, 0.229522, 0
18.1177, 0.227377, 0
18.1843, 0.229753, 0
18.2509, 0.228997, 0
18.3175, 0.23125, 0
18.3841, 0.234599, 0
18.4507, 0.237685, 0
18.5174, 0.238873, 0
18.584, 0.238889, 0
18.6506, 0.242083, 0
18.7172, 0.244907, 0
18.7838, 0.248148, 0
18.8504, 0.250324, 0
18.917, 0.250293, 0
18.9836, 0.25108, 0
19.0502, 0.25446, 0
19.1168, 0.250046, 0
19.1834, 0.250694, 0
19.2501, 0.248349, 0
19.3167, 0.246898, 0
19.3833, 0.247824, 0
19.4499, 0.248164, 0
19.5165, 0.246497, 0
19.5831, 0.244213, 0
19.6497, 0.239769, 0
19.7163, 0.23841, 0
19.7829, 0.237593, 0
19.8495, 0.236713, 0
19.9161, 0.236528, 0
19.9828, 0.23642, 0
20.0494, 0.2375, 0
20.116, 0.234363, 0
20.1826, 0.235135, 0
20.2492, 0.232805, 0
20.3158, 0.231308, 0
20.3824, 0.232265, 0
20.449, 0.232033, 0
20.5156, 0.234167, 0
20.5822, 0.231385, 0
20.6488, 0.23341, 0
20.7155, 0.231848, 0
20.7821, 0.232743, 0
20.8487, 0.233781, 0
20.9153, 0.234537, 0
20.9819, 0.233206, 0
21.0485, 0.234444, 0
21.1151, 0.230984, 0
21.1817, 0.229549, 0
21.2483, 0.228098, 0
21.3149, 0.233916, 0
21.3815, 0.232712, 0
21.4482, 0.232712, 0
21.5148, 0.233796, 0
21.5814, 0.235031, 0
21.648, 0.233499, 0
21.7146, 0.232191, 0
21.7812, 0.232855, 0
21.8478, 0.235031, 0
21.9144, 0.233596, 0
21.981, 0.234969, 0
22.0476, 0.233827, 0
22.1142, 0.235108, 0
22.1809, 0.235231, 0
22.2475, 0.233534, 0
22.3141, 0.235355, 0
22.3807, 0.23534, 0
22.4473, 0.23446, 0
22.5139, 0.23358, 0
22.5805, 0.233796, 0
22.6471, 0.235448, 0
22.7137, 0.239352, 0
22.7803, 0.237963, 0
22.8469, 0.241605, 0
22.9136, 0.243194, 0
22.9802, 0.235448, 0
23.0468, 0.237809, 0
23.1134, 0.242407, 0
23.18, 0.242083, 0
23.2466, 0.24196, 0
23.3132, 0.240046, 0
23.3798, 0.241373, 0
23.4464, 0.240386, 0
23.513, 0.240355, 0
23.5796, 0.24071, 0
23.6463, 0.239907, 0
23.7129, 0.242099, 0
23.7795, 0.240478, 0
23.8461, 0.24034, 0
23.9127, 0.24034, 0
23.9793, 0.242731, 0
24.0459, 0.243071, 0
24.1125, 0.242994, 0
24.1791, 0.242052, 0
24.2457, 0.243657, 0
24.3124, 0.242377, 0
24.379, 0.241327, 0
24.4456, 0.243843, 0
24.5122, 0.24108, 0
24.5788, 0.243441, 0
24.6454, 0.242315, 0
24.712, 0.241929, 0
24.7786, 0.242546, 0
24.8452, 0.241883, 0
24.9118, 0.243299, 0
24.9784, 0.244136, 0
25.0451, 0.243627, 0
25.1117, 0.242531, 0
25.1783, 0.244074, 0
25.2449, 0.241698, 0
25.3115, 0.242407, 0
25.3781, 0.243688, 0
25.4447, 0.245185, 0
25.5113, 0.246883, 0
25.5779, 0.246836, 0
25.6445, 0.248657, 0
25.7111, 0.250864, 0
25.7778, 0.254198, 0
25.8444, 0.255988, 0
25.911, 0.256563, 0
25.9776, 0.255139, 0
26.0442, 0.254815, 0
26.1108, 0.255185, 0
26.1774, 0.25821, 0
26.244, 0.26017, 0
26.3106, 0.255201, 0
26.3772, 0.25392, 0
26.4438, 0.255602, 0
26.5105, 0.257948, 0
26.5771, 0.257654, 0
26.6437, 0.257994, 0
26.7103, 0.257052, 0
26.7769, 0.25716, 0
26.8435, 0.260262, 0
26.9101, 0.266944, 0
26.9767, 0.269537, 0
27.0433, 0.274985, 0
27.1099, 0.27983, 0
27.1765, 0.28137, 0
27.2432, 0.288515, 0
27.3098, 0.29679, 0
27.3764, 0.301481, 0
27.443, 0.307793, 0
27.5096, 0.31287, 0
27.5762, 0.317886, 0
27.6428, 0.321281, 0
27.7094, 0.327238, 0
27.776, 0.329892, 0
27.8426, 0.335602, 0
27.9092, 0.338951, 0
27.9759, 0.33858, 0
28.0425, 0.346265, 0
28.1091, 0.350123, 0
28.1757, 0.352238, 0
28.2423, 0.360694, 0
28.3089, 0.367654, 0
28.3755, 0.370586, 0
28.4421, 0.374259, 0
28.5087, 0.378596, 0
28.5753, 0.382685, 0
28.6419, 0.38713, 0
28.7086, 0.391914, 0
28.7752, 0.39537, 0
28.8418, 0.40088, 0
28.9084, 0.406111, 0
28.975, 0.407037, 0
29.0416, 0.407377, 0
29.1082, 0.412269, 0
29.1748, 0.41392, 0
29.2414, 0.417994, 0
29.308, 0.417269, 0
29.3746, 0.418735, 0
29.4413, 0.42037, 0
29.5079, 0.423194, 0
29.5745, 0.423569, 0
29.6411, 0.416686, 0
29.7077, 0.416682, 0
29.7743, 0.421651, 0
29.8409, 0.424028, 0
29.9075, 0.426975, 0
29.9741, 0.428241, 0
30.0407, 0.429321, 0
30.1073, 0.433873, 0
30.174, 0.43446, 0
30.2406, 0.437608, 0
30.3072, 0.437099, 0
30.3738, 0.439985, 0
30.4404, 0.442037, 0
30.507, 0.44517, 0
30.5736, 0.445833, 0
30.6402, 0.444151, 0
30.7068, 0.446003, 0
30.7734, 0.447716, 0
30.8401, 0.448179, 0
30.9067, 0.447485, 0
30.9733, 0.446728, 0
31.0399, 0.447454, 0
31.1065, 0.448225, 0
31.1731, 0.444398, 0
31.2397, 0.450741, 0
31.3063, 0.458086, 0
31.3729, 0.45537, 0
31.4395, 0.45983, 0
31.5061, 0.458885, 0
31.5728, 0.460031, 0
31.6394, 0.46113, 0
31.706, 0.461659, 0
31.7726, 0.460941, 0
31.8392, 0.461929, 0
31.9058, 0.461698, 0
31.9724, 0.460278, 0
32.039, 0.462114, 0
32.1056, 0.464861, 0
32.1722, 0.464398, 0
32.2388, 0.465633, 0
32.3055, 0.465432, 0
32.3721, 0.464861, 0
32.4387, 0.461759, 0
32.5053, 0.463673, 0
32.5719, 0.461944, 0
32.6385, 0.462299, 0
32.7051, 0.464136, 0
32.7717, 0.463843, 0
32.8383, 0.462099, 0
32.9049, 0.464433, 0
32.9715, 0.464371, 0
33.0382, 0.46463, 0
33.1048, 0.469444, 0
33.1714, 0.467269, 0
33.238, 0.471914, 0
33.3046, 0.475833, 0
33.3712, 0.475108, 0
33.4378, 0.482099, 0
33.5044, 0.485509, 0
33.571, 0.489167, 0
33.6376, 0.491713, 0
33.7042, 0.497932, 0
33.7709, 0.500802, 0
33.8375, 0.505602, 0
33.9041, 0.510448, 0
33.9707, 0.51142, 0
34.0373, 0.514969, 0
34.1039, 0.518765, 0
34.1705, 0.519799, 0
34.2371, 0.519907, 0
34.3037, 0.521744, 0
34.3703, 0.522284, 0
34.4369, 0.521667, 0
34.5036, 0.525525, 0
34.5702, 0.526173, 0
34.6368, 0.533241, 0
34.7034, 0.53571, 0
34.77, 0.538256, 0
34.8366, 0.53995, 0
34.9032, 0.54108, 0
34.9698, 0.541836, 0
35.0364, 0.539074, 0
35.103, 0.541157, 0
35.1696, 0.543503, 0
35.2363, 0.54625, 0
35.3029, 0.54591, 0
35.3695, 0.54537, 0
35.4361, 0.547377, 0
35.5027, 0.543102, 0
35.5693, 0.545401, 0
35.6359, 0.544336, 0
35.7025, 0.544614, 0
35.7691, 0.543133, 0
35.8357, 0.541944, 0
35.9023, 0.543657, 0
35.969, 0.545787, 0
36.0356, 0.542855, 0
36.1022, 0.545633, 0
36.1688, 0.548735, 0
36.2354, 0.549429, 0
36.302, 0.521667, 0
36.3686, 0.525031, 0
36.4352, 0.527006, 0
36.5018, 0.527022, 0
36.5684, 0.528426, 0
36.635, 0.525448, 0
36.7017, 0.52608, 0
36.7683, 0.527978, 0
36.8349, 0.528225, 0
36.9015, 0.527809, 0
36.9681, 0.528657, 0
37.0347, 0.526713, 0
37.1013, 0.526748, 0
37.1679, 0.528333, 0
37.2345, 0.522731, 0
37.3011, 0.523056, 0
37.3678, 0.527407, 0
37.4344, 0.527932, 0
37.501, 0.524213, 0
37.5676, 0.524012, 0
37.6342, 0.523981, 0
37.7008, 0.523302, 0
37.7674, 0.525432, 0
37.834, 0.522253, 0
37.9006, 0.524383, 0
37.9672, 0.526713, 0
38.0338, 0.52841, 0
38.1005, 0.532809, 0
38.1671, 0.534028, 0
38.2337, 0.535355, 0
38.3003, 0.539136, 0
38.3669, 0.541019, 0
38.4335, 0.540725, 0
38.5001, 0.542238, 0
38.5667, 0.547546, 0
38.6333, 0.55088, 0
38.6999, 0.551312, 0
38.7665, 0.552176, 0
38.8332, 0.552967, 0
38.8998, 0.553688, 0
38.9664, 0.557068, 0
39.033, 0.558904, 0
39.0996, 0.561898, 0
39.1662, 0.562068, 0
39.2328, 0.562022, 0
39.2994, 0.562762, 0
39.366, 0.563426, 0
39.4326, 0.559421, 0
39.4992, 0.56071, 0
39.5659, 0.5625, 0
39.6325, 0.550779, 0
39.6991, 0.554035, 0
39.7657, 0.5524, 0
39.8323, 0.555556, 0
39.8989, 0.557438, 0
39.9655, 0.560448, 0
40.0321, 0.561443, 0
40.0987, 0.562523, 0
40.1653, 0.56287, 0
40.2319, 0.564761, 0
40.2986, 0.566605, 0
40.3652, 0.565818, 0
40.4318, 0.571528, 0
40.4984, 0.575139, 0
40.565, 0.572454, 0
40.6316, 0.573441, 0
40.6982, 0.582762, 0
40.7648, 0.581914, 0
40.8314, 0.585301, 0
40.898, 0.59162, 0
40.9646, 0.592269, 0
41.0313, 0.592099, 0
41.0979, 0.596659, 0
41.1645, 0.598395, 0
41.2311, 0.600903, 0
41.2977, 0.598449, 0
41.3643, 0.598843, 0
41.4309, 0.602438, 0
41.4975, 0.607076, 0
41.5641, 0.606358, 0
41.6307, 0.609684, 0
41.6973, 0.609398, 0
41.764, 0.608889, 0
41.8306, 0.608596, 0
41.8972, 0.609429, 0
41.9638, 0.609715, 0
42.0304, 0.61125, 0
42.097, 0.615363, 0
42.1636, 0.617431, 0
42.2302, 0.615625, 0
42.2968, 0.615278, 0
42.3634, 0.617438, 0
42.43, 0.615849, 0
42.4967, 0.613426, 0
42.5633, 0.613866, 0
42.6299, 0.613256, 0
42.6965, 0.613904, 0
42.7631, 0.612222, 0
42.8297, 0.61544, 0
42.8963, 0.615656, 0
42.9629, 0.627076, 0
43.0295, 0.6275, 0
43.0961, 0.629336, 0
43.1627, 0.630687, 0
43.2294, 0.632554, 0
43.296, 0.632446, 0
43.3626, 0.63277, 0
43.4292, 0.630849, 0
43.4958, 0.6324, 0
43.5624, 0.634066, 0
43.629, 0.635339, 0
43.6956, 0.637214, 0
43.7622, 0.637963, 0
43.8288, 0.640849, 0
43.8954, 0.639707, 0
43.9621, 0.639259, 0
44.0287, 0.640031, 0
44.0953, 0.63966, 0
44.1619, 0.639784, 0
44.2285, 0.641775, 0
44.2951, 0.644583, 0
44.3617, 0.643056, 0
44.4283, 0.642068, 0
44.4949, 0.643357, 0
44.5615, 0.644645, 0
44.6282, 0.62483, 0
44.6948, 0.625633, 0
44.7614, 0.625139, 0
44.828, 0.629537, 0
44.8946, 0.628256, 0
44.9612, 0.631682, 0
45.0278, 0.62875, 0
45.0944, 0.632284, 0
45.161, 0.635031, 0
45.2276, 0.63213, 0
45.2942, 0.633472, 0
45.3609, 0.634676, 0
45.4275, 0.634491, 0
45.4941, 0.640328, 0
45.5607, 0.640621, 0
45.6273, 0.638519, 0
45.6939, 0.642226, 0
45.7605, 0.642099, 0
45.8271, 0.640355, 0
45.8937, 0.643229, 0
45.9603, 0.64238, 0
46.0269, 0.640185, 0
46.0936, 0.643029, 0
46.1602, 0.642238, 0
46.2268, 0.643056, 0
46.2934, 0.627593, 0
46.36, 0.628368, 0
46.4266, 0.629599, 0
46.4932, 0.631281, 0
46.5598, 0.633873, 0
46.6264, 0.632149, 0
46.693, 0.63289, 0
46.7596, 0.633275, 0
46.8263, 0.634618, 0
46.8929, 0.634198, 0
46.9595, 0.634136, 0
47.0261, 0.638117, 0
47.0927, 0.638549, 0
47.1593, 0.638503, 0
47.2259, 0.639248, 0
47.2925, 0.638025, 0
47.3591, 0.639275, 0
47.4257, 0.640297, 0
47.4923, 0.63909, 0
47.559, 0.638642, 0
47.6256, 0.639815, 0
47.6922, 0.640093, 0
47.7588, 0.643056, 0
47.8254, 0.641944, 0
47.892, 0.643781, 0
47.9586, 0.638411, 0
48.0252, 0.637828, 0
48.0918, 0.639248, 0
48.1584, 0.642242, 0
48.225, 0.640571, 0
48.2917, 0.64162, 0
48.3583, 0.644614, 0
48.4249, 0.644927, 0
48.4915, 0.643179, 0
48.5581, 0.644402, 0
48.6247, 0.645189, 0
48.6913, 0.644541, 0
48.7579, 0.645544, 0
48.8245, 0.644834, 0
48.8911, 0.647693, 0
48.9577, 0.645339, 0
49.0244, 0.645571, 0
49.091, 0.644738, 0
49.1576, 0.645316, 0
49.2242, 0.645417, 0
49.2908, 0.644799, 0
49.3574, 0.647546, 0
49.424, 0.650841, 0
49.4906, 0.649915, 0
49.5572, 0.650463, 0
49.6238, 0.626508, 0
49.6904, 0.628519, 0
49.7571, 0.630478, 0
49.8237, 0.634005, 0
49.8903, 0.631836, 0
49.9569, 0.634714, 0
50.0235, 0.615679, 0
50.0901, 0.619938, 0
50.1567, 0.621844, 0
50.2233, 0.623542, 0
50.2899, 0.620247, 0
50.3565, 0.621914, 0
50.4231, 0.626898, 0
50.4898, 0.625972, 0
50.5564, 0.625633, 0
50.623, 0.626952, 0
50.6896, 0.625965, 0
50.7562, 0.628133, 0
50.8228, 0.626381, 0
50.8894, 0.628812, 0
50.956, 0.62909, 0
51.0226, 0.627261, 0
51.0892, 0.631574, 0
51.1559, 0.629398, 0
51.2225, 0.630378, 0
51.2891, 0.64375, 0
51.3557, 0.642207, 0
51.4223, 0.642346, 0
51.4889, 0.642593, 0
51.5555, 0.639167, 0
51.6221, 0.642083, 0
51.6887, 0.643503, 0
51.7553, 0.649707, 0
51.8219, 0.648333, 0
51.8886, 0.648056, 0
51.9552, 0.649306, 0
52.0218, 0.649236, 0
52.0884, 0.652068, 0
52.155, 0.655131, 0
52.2216, 0.653843, 0
52.2882, 0.651597, 0
52.3548, 0.650725, 0
52.4214, 0.652589, 0
52.488, 0.654456, 0
52.5546, 0.655039, 0
52.6213, 0.657577, 0
52.6879, 0.665008, 0
52.7545, 0.667454, 0
52.8211, 0.669248, 0
52.8877, 0.671493, 0
52.9543, 0.633619, 0
53.0209, 0.630849, 0
53.0875, 0.634321, 0
53.1541, 0.638357, 0
53.2207, 0.640679, 0
53.2873, 0.646258, 0
53.354, 0.650532, 0
53.4206, 0.651674, 0
53.4872, 0.651536, 0
53.5538, 0.648719, 0
53.6204, 0.654105, 0
53.687, 0.653387, 0
53.7536, 0.655239, 0
53.8202, 0.659595, 0
53.8868, 0.65701, 0
53.9534, 0.656941, 0
54.02, 0.659417, 0
54.0867, 0.659572, 0
54.1533, 0.659637, 0
54.2199, 0.660432, 0
54.2865, 0.662909, 0
54.3531, 0.660532, 0
54.4197, 0.664606, 0
54.4863, 0.662593, 0
54.5529, 0.666829, 0
54.6195, 0.657083, 0
54.6861, 0.657546, 0
54.7527, 0.656343, 0
54.8194, 0.656539, 0
54.886, 0.661015, 0
54.9526, 0.658688, 0
55.0192, 0.659645, 0
55.0858, 0.662809, 0
55.1524, 0.664444, 0
55.219, 0.664907, 0
55.2856, 0.664306, 0
55.3522, 0.668472, 0
55.4188, 0.667762, 0
55.4854, 0.668781, 0
55.5521, 0.668989, 0
55.6187, 0.672554, 0
55.6853, 0.669776, 0
55.7519, 0.672948, 0
55.8185, 0.673056, 0
55.8851, 0.67429, 0
55.9517, 0.675802, 0
56.0183, 0.67554, 0
56.0849, 0.675216, 0
56.1515, 0.67892, 0
56.2181, 0.679506, 0
56.2848, 0.675532, 0
56.3514, 0.673858, 0
56.418, 0.674931, 0
56.4846, 0.678495, 0
56.5512, 0.674236, 0
56.6178, 0.680147, 0
56.6844, 0.677623, 0
56.751, 0.681775, 0
56.8176, 0.676397, 0
56.8842, 0.679313, 0
56.9508, 0.675795, 0
57.0175, 0.6799, 0
57.0841, 0.67767, 0
57.1507, 0.680729, 0
57.2173, 0.682438, 0
57.2839, 0.681589, 0
57.3505, 0.683071, 0
57.4171, 0.682407, 0
57.4837, 0.683376, 0
57.5503, 0.683978, 0
57.6169, 0.6838, 0
57.6836, 0.683059, 0
57.7502, 0.686632, 0
57.8168, 0.686439, 0
57.8834, 0.684672, 0
57.95, 0.666644, 0
58.0166, 0.666651, 0
58.0832, 0.667199, 0
58.1498, 0.668341, 0
58.2164, 0.670957, 0
58.283, 0.668889, 0
58.3496, 0.669699, 0
58.4163, 0.66804, 0
58.4829, 0.670486, 0
58.5495, 0.670841, 0
58.6161, 0.65689, 0
58.6827, 0.656767, 0
58.7493, 0.656181, 0
58.8159, 0.655872, 0
58.8825, 0.656373, 0
58.9491, 0.657762, 0
59.0157, 0.657978, 0
59.0823, 0.659645, 0
59.149, 0.659784, 0
59.2156, 0.660324, 0
59.2822, 0.661705, 0
59.3488, 0.662539, 0
59.4154, 0.664823, 0
59.482, 0.664066, 0
59.5486, 0.664514, 0
59.6152, 0.664452, 0
59.6818, 0.666613, 0
59.7484, 0.668048, 0
59.815, 0.667708, 0
59.8817, 0.667539, 0
59.9483, 0.667346, 0
60.0149, 0.668133, 0
60.0815, 0.671659, 0
60.1481, 0.673133, 0
60.2147, 0.673094, 0
60.2813, 0.683233, 0
60.3479, 0.683079, 0
60.4145, 0.683526, 0
60.4811, 0.683094, 0
60.5477, 0.684869, 0
60.6144, 0.683873, 0
60.681, 0.683665, 0
60.7476, 0.684961, 0
60.8142, 0.685208, 0
60.8808, 0.68436, 0
60.9474, 0.684514, 0
61.014, 0.682338, 0
61.0806, 0.68277, 0
61.1472, 0.683025, 0
61.2138, 0.681451, 0
61.2804, 0.680494, 0
61.3471, 0.682701, 0
61.4137, 0.683796, 0
61.4803, 0.684907, 0
61.5469, 0.684491, 0
61.6135, 0.684815, 0
61.6801, 0.68338, 0
61.7467, 0.686204, 0
61.8133, 0.689205, 0
61.8799, 0.690764, 0
61.9465, 0.662801, 0
62.0131, 0.664823, 0
62.0798, 0.663843, 0
62.1464, 0.667878, 0
62.213, 0.664684, 0
62.2796, 0.667446, 0
62.3462, 0.670633, 0
62.4128, 0.673117, 0
62.4794, 0.676173, 0
62.546, 0.675386, 0
62.6126, 0.677924, 0
62.6792, 0.679564, 0
62.7458, 0.678059, 0
62.8125, 0.680829, 0
62.8791, 0.681725, 0
62.9457, 0.682975, 0
63.0123, 0.680502, 0
63.0789, 0.68142, 0
63.1455, 0.68088, 0
63.2121, 0.683727, 0
63.2787, 0.682369, 0
63.3453, 0.679938, 0
63.4119, 0.68, 0
63.4785, 0.676898, 0
63.5452, 0.678711, 0
63.6118, 0.675174, 0
63.6784, 0.674456, 0
63.745, 0.677134, 0
63.8116, 0.674522, 0
63.8782, 0.679931, 0
63.9448, 0.677103, 0
64.0114, 0.674915, 0
64.078, 0.678843, 0
64.1446, 0.679228, 0
64.2112, 0.679201, 0
64.2779, 0.68088, 0
64.3445, 0.681505, 0
64.4111, 0.682593, 0
64.4777, 0.682253, 0
64.5443, 0.680231, 0
64.6109, 0.680579, 0
64.6775, 0.684344, 0
64.7441, 0.68429, 0
64.8107, 0.686242, 0
64.8773, 0.686466, 0
64.944, 0.686404, 0
65.0106, 0.686867, 0
65.0772, 0.690324, 0
65.1438, 0.686073, 0
65.2104, 0.688573, 0
65.277, 0.681134, 0
65.3436, 0.680999, 0
65.4102, 0.683461, 0
65.4768, 0.683773, 0
65.5434, 0.685903, 0
65.61, 0.688171, 0
65.6767, 0.685671, 0
65.7433, 0.685687, 0
65.8099, 0.683843, 0
65.8765, 0.683468, 0
65.9431, 0.687546, 0
66.0097, 0.687407, 0
66.0763, 0.686829, 0
66.1429, 0.689923, 0
66.2095, 0.692052, 0
66.2761, 0.69534, 0
66.3427, 0.69586, 0
66.4094, 0.693573, 0
66.476, 0.694329, 0
66.5426, 0.694236, 0
66.6092, 0.69686, 0
66.6758, 0.674309, 0
66.7424, 0.675019, 0
