The video is over!
Frame Number 	Queue Density
260		0.230378
261		0.230675
262		0.231952
263		0.22968
264		0.229853
265		0.231848
266		0.231686
267		0.230745
268		0.230204
269		0.230262
270		0.226979
271		0.227878
272		0.228302
273		0.231073
274		0.232608
275		0.234425
276		0.233866
277		0.23468
278		0.240235
279		0.239996
280		0.245571
281		0.248218
282		0.248777
283		0.252276
284		0.253715
285		0.252122
286		0.25289
287		0.249379
288		0.249182
289		0.251482
290		0.248048
291		0.24821
292		0.247419
293		0.246343
294		0.245366
295		0.239298
296		0.236987
297		0.236346
298		0.237539
299		0.236038
300		0.237832
301		0.235964
302		0.235934
303		0.235976
304		0.233592
305		0.232326
306		0.232836
307		0.235058
308		0.232265
309		0.233052
310		0.234911
311		0.233434
312		0.23554
313		0.23235
314		0.233167
315		0.234255
316		0.233708
317		0.233731
318		0.229765
319		0.227782
320		0.233237
321		0.234001
322		0.233268
323		0.235046
324		0.233522
325		0.234012
326		0.232986
327		0.235401
328		0.234336
329		0.234498
330		0.2351
331		0.234803
332		0.232785
333		0.235224
334		0.236192
335		0.231987
336		0.233526
337		0.235066
338		0.232751
339		0.233322
340		0.23559
341		0.237855
342		0.238935
343		0.240162
344		0.242786
345		0.234784
346		0.235532
347		0.241991
348		0.241042
349		0.240374
350		0.23907
351		0.239059
352		0.237585
353		0.238283
354		0.237164
355		0.238654
356		0.23853
357		0.241084
358		0.242022
359		0.241088
360		0.240633
361		0.24235
362		0.241508
363		0.243353
364		0.24267
365		0.242774
366		0.242847
367		0.242002
368		0.242504
369		0.243962
370		0.242164
371		0.241007
372		0.242932
373		0.243985
374		0.244819
375		0.245467
376		0.245841
377		0.246616
378		0.244907
379		0.24245
380		0.243924
381		0.242299
382		0.245992
383		0.247762
384		0.250008
385		0.250702
386		0.253553
387		0.254996
388		0.25527
389		0.257986
390		0.259182
391		0.257612
392		0.259406
393		0.260918
394		0.262666
395		0.255455
396		0.255505
397		0.257496
398		0.256813
399		0.257118
400		0.256165
401		0.255309
402		0.259776
403		0.262789
404		0.266231
405		0.268603
406		0.275505
407		0.280409
408		0.282396
409		0.28912
410		0.297789
411		0.3026
412		0.308839
413		0.314379
414		0.320158
415		0.32235
416		0.328414
417		0.328627
418		0.334525
419		0.339537
420		0.340525
421		0.34924
422		0.352014
423		0.35473
424		0.362689
425		0.368711
426		0.371694
427		0.376092
428		0.379734
429		0.384471
430		0.389931
431		0.394317
432		0.397319
433		0.399695
434		0.405691
435		0.405772
436		0.409325
437		0.413295
438		0.414309
439		0.418341
440		0.41985
441		0.418353
442		0.422596
443		0.424819
444		0.425189
445		0.418927
446		0.418518
447		0.423692
448		0.423603
449		0.426987
450		0.428796
451		0.428746
452		0.433769
453		0.433839
454		0.433746
455		0.43865
456		0.437114
457		0.43799
458		0.442199
459		0.445579
460		0.445394
461		0.444051
462		0.445255
463		0.447697
464		0.448507
465		0.445069
466		0.44625
467		0.447103
468		0.442874
469		0.445556
470		0.452253
471		0.455355
472		0.456806
473		0.457222
474		0.459279
475		0.461682
476		0.461582
477		0.459344
478		0.460324
479		0.460355
480		0.460667
481		0.463808
482		0.464533
483		0.461794
484		0.463472
485		0.464985
486		0.464228
487		0.464325
488		0.463931
489		0.464205
490		0.462496
491		0.462681
492		0.46032
493		0.461181
494		0.462257
495		0.464232
496		0.464333
497		0.468279
498		0.468314
499		0.472755
500		0.476524
501		0.475637
502		0.479275
503		0.484807
504		0.485536
505		0.492149
506		0.497492
507		0.499703
508		0.505451
509		0.511069
510		0.511779
511		0.514811
512		0.517758
513		0.518754
514		0.51782
515		0.519244
516		0.521057
517		0.521543
518		0.525748
519		0.525934
520		0.531813
521		0.531451
522		0.534761
523		0.53635
524		0.538137
525		0.538465
526		0.538086
527		0.540289
528		0.543279
529		0.543816
530		0.541867
531		0.54304
532		0.54473
533		0.542913
534		0.542732
535		0.54162
536		0.542238
537		0.540243
538		0.541354
539		0.542064
540		0.54277
541		0.539113
542		0.544931
543		0.547562
544		0.54745
545		0.520193
546		0.524981
547		0.524977
548		0.525999
549		0.52777
550		0.526289
551		0.524645
552		0.523835
553		0.524564
554		0.526304
555		0.526786
556		0.526393
557		0.526628
558		0.526705
559		0.522307
560		0.52184
561		0.526713
562		0.525069
563		0.523819
564		0.524132
565		0.522554
566		0.523356
567		0.523661
568		0.520135
569		0.522986
570		0.526474
571		0.528931
572		0.531061
573		0.532049
574		0.53446
575		0.534838
576		0.537045
577		0.537037
578		0.539599
579		0.544641
580		0.545258
581		0.548063
582		0.548816
583		0.550602
584		0.551948
585		0.551451
586		0.556624
587		0.560108
588		0.560691
589		0.559923
590		0.55929
591		0.561671
592		0.558931
593		0.559572
594		0.560579
595		0.543322
596		0.549784
597		0.545748
598		0.550675
599		0.550849
600		0.557346
601		0.558056
602		0.559197
603		0.562157
604		0.56407
605		0.566049
606		0.562257
607		0.567496
608		0.569649
609		0.568418
610		0.567442
611		0.575903
612		0.579865
613		0.582157
614		0.587461
615		0.59066
616		0.589471
617		0.591196
618		0.591312
619		0.595139
620		0.592419
621		0.595073
622		0.598993
623		0.601636
624		0.601053
625		0.60419
626		0.605239
627		0.604352
628		0.605031
629		0.605397
630		0.605135
631		0.607423
632		0.611998
633		0.614429
634		0.613519
635		0.611898
636		0.612203
637		0.612928
638		0.610833
639		0.612157
640		0.610204
641		0.608349
642		0.609915
643		0.611713
644		0.611219
645		0.621061
646		0.626269
647		0.625837
648		0.626408
649		0.626636
650		0.626258
651		0.628646
652		0.626138
653		0.628468
654		0.629487
655		0.63039
656		0.63385
657		0.635583
658		0.637631
659		0.636377
660		0.634695
661		0.634201
662		0.636524
663		0.637944
664		0.637886
665		0.642076
666		0.64039
667		0.640961
668		0.642288
669		0.642276
670		0.622975
671		0.625725
672		0.622751
673		0.627434
674		0.626543
675		0.627207
676		0.626751
677		0.628029
678		0.630328
679		0.62804
680		0.626586
681		0.629537
682		0.631879
683		0.638812
684		0.635166
685		0.636061
686		0.637373
687		0.638376
688		0.637118
689		0.637998
690		0.639174
691		0.639371
692		0.64071
693		0.640868
694		0.641667
695		0.626285
696		0.62659
697		0.629024
698		0.631042
699		0.631887
700		0.63022
701		0.628854
702		0.630721
703		0.632477
704		0.632917
705		0.634333
706		0.633962
707		0.636663
708		0.636871
709		0.635725
710		0.636725
711		0.637488
712		0.637469
713		0.639576
714		0.638414
715		0.640899
716		0.641331
717		0.641613
718		0.643387
719		0.642261
720		0.632971
721		0.635143
722		0.635741
723		0.638958
724		0.637913
725		0.639236
726		0.639549
727		0.642168
728		0.640293
729		0.640718
730		0.641566
731		0.640625
732		0.642249
733		0.64211
734		0.643569
735		0.643827
736		0.644857
737		0.642836
738		0.643993
739		0.643044
740		0.641968
741		0.641698
742		0.645305
743		0.644055
744		0.646092
745		0.62015
746		0.626779
747		0.624826
748		0.631038
749		0.627218
750		0.632546
751		0.615826
752		0.617693
753		0.618387
754		0.618029
755		0.618233
756		0.617319
757		0.621393
758		0.623924
759		0.623194
760		0.624549
761		0.623109
762		0.623974
763		0.625147
764		0.62456
765		0.626238
766		0.623577
767		0.624618
768		0.623962
769		0.625691
770		0.639109
771		0.638387
772		0.637627
773		0.637569
774		0.6338
775		0.639186
776		0.638148
777		0.644475
778		0.645536
779		0.642299
780		0.644066
781		0.643403
782		0.650305
783		0.649101
784		0.651335
785		0.650066
786		0.649001
787		0.651632
788		0.652083
789		0.651285
790		0.653295
791		0.66164
792		0.663592
793		0.66571
794		0.667893
795		0.628198
796		0.624541
797		0.627882
798		0.635297
799		0.634282
800		0.640019
801		0.645598
802		0.647157
803		0.647346
804		0.643221
805		0.649603
806		0.646917
807		0.651065
808		0.653607
809		0.655127
810		0.654522
811		0.655355
812		0.655127
813		0.656285
814		0.658488
815		0.660378
816		0.654796
817		0.661489
818		0.65789
819		0.663395
820		0.653441
821		0.65375
822		0.652569
823		0.654063
824		0.658329
825		0.656377
826		0.65684
827		0.660937
828		0.660718
829		0.661308
830		0.659155
831		0.664379
832		0.664348
833		0.665845
834		0.667562
835		0.668877
836		0.667639
837		0.670606
838		0.66946
839		0.673484
840		0.671902
841		0.674846
842		0.674749
843		0.67669
844		0.676435
845		0.67103
846		0.669626
847		0.670841
848		0.675251
849		0.671428
850		0.67652
851		0.676439
852		0.677867
853		0.674923
854		0.672758
855		0.671312
856		0.677851
857		0.674186
858		0.679406
859		0.679352
860		0.678376
861		0.679267
862		0.677172
863		0.679028
864		0.67929
865		0.681184
866		0.680764
867		0.683542
868		0.683137
869		0.683839
870		0.663553
871		0.663276
872		0.664583
873		0.664772
874		0.66762
875		0.664915
876		0.664661
877		0.66527
878		0.665768
879		0.668302
880		0.65414
881		0.652492
882		0.651755
883		0.652392
884		0.651096
885		0.653129
886		0.654742
887		0.655864
888		0.658669
889		0.658418
890		0.660428
891		0.660648
892		0.661343
893		0.661215
894		0.660394
895		0.66157
896		0.663565
897		0.664861
898		0.663692
899		0.661624
900		0.6613
901		0.663063
902		0.667126
903		0.670104
904		0.669055
905		0.678225
906		0.678615
907		0.679433
908		0.679672
909		0.682241
910		0.680799
911		0.681304
912		0.68245
913		0.682489
914		0.680868
915		0.680174
916		0.679907
917		0.679607
918		0.679525
919		0.677789
920		0.676543
921		0.677789
922		0.679583
923		0.681458
924		0.680903
925		0.680363
926		0.680849
927		0.68282
928		0.68544
929		0.687033
930		0.660548
931		0.661123
932		0.66135
933		0.662959
934		0.661084
935		0.665058
936		0.666786
937		0.670166
938		0.673252
939		0.672357
940		0.676559
941		0.676231
942		0.675976
943		0.679614
944		0.680208
945		0.678036
946		0.678067
947		0.678407
948		0.677095
949		0.679892
950		0.679159
951		0.675864
952		0.678704
953		0.675374
954		0.675914
955		0.673241
956		0.66988
957		0.67223
958		0.669063
959		0.678179
960		0.674826
961		0.675313
962		0.678912
963		0.679545
964		0.675594
965		0.679661
966		0.678164
967		0.67995
968		0.679383
969		0.680394
970		0.680405
971		0.683094
972		0.682681
973		0.684464
974		0.682924
975		0.684938
976		0.686265
977		0.688488
978		0.68576
979		0.687072
980		0.6788
981		0.678221
982		0.680297
983		0.681126
984		0.68137
985		0.682323
986		0.683862
987		0.680853
988		0.679329
989		0.678383
990		0.684741
991		0.685478
992		0.684961
993		0.686065
994		0.6889
995		0.691289
996		0.691894
997		0.691817
998		0.691424
999		0.69162
1000		0.692415
1001		0.670501
1002		0.669649
1003		0.668001
1004		0.66787
1005		0.667315
1006		0.668164
1007		0.669205
1008		0.66907
1009		0.670347
1010		0.67267
1011		0.66414
1012		0.662789
1013		0.664279
1014		0.665328
1015		0.664842
1016		0.666061
1017		0.666597
1018		0.663947
1019		0.664915
1020		0.663708
1021		0.667184
1022		0.668383
1023		0.666084
1024		0.667774
1025		0.669198
1026		0.668507
1027		0.666339
1028		0.667643
1029		0.667793
1030		0.664742
1031		0.666694
1032		0.670864
1033		0.669668
1034		0.670532
1035		0.671096
1036		0.667531
1037		0.664001
1038		0.668565
1039		0.669178
1040		0.671867
1041		0.6726
1042		0.671952
1043		0.669742
1044		0.67174
1045		0.671462
1046		0.673198
1047		0.673353
1048		0.674961
1049		0.67711
1050		0.679047
1051		0.679761
1052		0.680058
1053		0.677573
1054		0.680066
1055		0.678291
1056		0.677724
1057		0.676848
1058		0.676323
1059		0.677828
1060		0.678769
1061		0.672581
1062		0.671223
1063		0.668935
1064		0.669059
1065		0.670289
1066		0.671902
1067		0.670444
1068		0.673931
1069		0.673005
1070		0.671848
1071		0.67566
1072		0.675316
1073		0.675922
1074		0.674911
1075		0.679518
1076		0.67843
1077		0.680644
1078		0.679294
1079		0.680733
1080		0.681856
1081		0.685575
1082		0.685062
1083		0.685718
1084		0.685829
1085		0.687207
1086		0.67515
1087		0.674209
1088		0.673742
1089		0.673958
1090		0.673634
1091		0.674904
1092		0.671914
1093		0.676462
1094		0.673021
1095		0.672693
1096		0.674035
1097		0.675586
1098		0.675413
1099		0.675382
1100		0.674522
1101		0.672963
1102		0.674255
1103		0.67387
1104		0.677978
1105		0.676651
1106		0.674992
1107		0.675093
1108		0.674938
1109		0.675332
1110		0.675926
1111		0.672619
1112		0.671582
1113		0.672786
1114		0.674726
1115		0.675224
1116		0.675594
1117		0.676296
1118		0.67571
1119		0.675725
1120		0.676458
1121		0.676798
1122		0.677986
1123		0.677469
1124		0.676647
1125		0.674873
1126		0.676941
1127		0.677149
1128		0.677292
1129		0.676917
1130		0.680212
1131		0.681323
1132		0.680938
1133		0.678974
1134		0.6762
1135		0.679178
1136		0.663013
1137		0.662504
1138		0.661952
1139		0.662392
1140		0.664514
1141		0.662531
1142		0.665224
1143		0.662785
1144		0.662002
1145		0.662905
1146		0.664464
1147		0.667064
1148		0.667014
1149		0.669757
1150		0.668904
1151		0.669618
1152		0.671906
1153		0.67245
1154		0.672319
1155		0.664799
1156		0.669691
1157		0.669599
1158		0.66718
1159		0.669248
1160		0.671971
1161		0.680367
1162		0.676547
1163		0.678144
1164		0.680502
1165		0.678345
1166		0.678098
1167		0.678241
1168		0.676242
1169		0.677489
1170		0.678627
1171		0.679302
1172		0.684105
1173		0.679197
1174		0.677203
1175		0.676748
1176		0.680617
1177		0.680791
1178		0.681508
1179		0.681092
1180		0.684761
1181		0.684414
1182		0.680579
1183		0.682789
1184		0.685598
1185		0.683866
1186		0.675791
1187		0.674799
1188		0.675305
1189		0.677975
1190		0.677295
1191		0.677249
1192		0.674853
1193		0.67642
1194		0.678804
1195		0.678241
1196		0.676323
1197		0.680235
1198		0.680193
1199		0.682589
1200		0.681744
1201		0.681906
1202		0.681042
1203		0.68135
1204		0.681952
1205		0.680941
1206		0.679576
1207		0.681447
1208		0.679093
1209		0.680193
1210		0.681327
1211		0.675058
1212		0.673484
1213		0.670876
1214		0.671022
1215		0.675332
1216		0.672126
1217		0.674711
1218		0.673684
1219		0.6761
1220		0.677461
1221		0.678422
1222		0.678592
1223		0.680675
1224		0.682045
1225		0.683588
1226		0.681937
1227		0.681559
1228		0.68061
1229		0.681335
1230		0.683642
1231		0.685355
1232		0.681574
1233		0.681566
1234		0.68196
1235		0.681705
1236		0.68473
1237		0.684799
1238		0.68375
1239		0.687774
1240		0.688279
1241		0.687797
1242		0.692145
1243		0.693229
1244		0.692971
1245		0.692863
1246		0.686404
1247		0.687843
1248		0.692415
1249		0.689742
1250		0.691659
1251		0.680953
1252		0.678731
1253		0.680351
1254		0.679244
1255		0.683711
1256		0.682496
1257		0.686246
1258		0.687203
1259		0.687164
1260		0.689572
1261		0.668673
1262		0.67272
1263		0.674572
1264		0.673646
1265		0.675548
1266		0.674853
1267		0.675644
1268		0.672064
1269		0.680293
1270		0.678927
1271		0.683465
1272		0.680833
1273		0.679379
1274		0.683939
1275		0.677677
1276		0.679379
1277		0.682373
1278		0.681914
1279		0.680652
1280		0.677708
1281		0.676937
1282		0.676231
1283		0.676046
1284		0.676709
1285		0.675108
1286		0.680837
1287		0.683549
1288		0.682921
1289		0.685772
1290		0.688144
1291		0.688615
1292		0.68919
1293		0.688576
1294		0.691015
1295		0.69027
1296		0.692172
1297		0.689876
1298		0.689356
1299		0.684306
1300		0.685031
1301		0.684086
1302		0.685409
1303		0.687342
1304		0.688654
1305		0.684911
1306		0.68387
1307		0.684055
1308		0.683665
1309		0.682705
1310		0.68353
1311		0.657975
1312		0.659132
1313		0.65912
1314		0.6599
1315		0.6611
1316		0.656246
1317		0.661026
1318		0.664471
1319		0.665501
1320		0.668819
1321		0.667982
1322		0.670914
1323		0.668194
1324		0.665625
1325		0.66711
1326		0.67037
1327		0.668507
1328		0.671697
1329		0.670883
1330		0.668171
1331		0.669734
1332		0.66939
1333		0.670633
1334		0.669803
1335		0.669259
1336		0.661146
1337		0.663252
1338		0.663488
1339		0.665536
1340		0.663013
1341		0.665953
1342		0.664927
1343		0.66505
1344		0.66532
1345		0.665795
1346		0.663349
1347		0.666736
1348		0.66784
1349		0.667805
1350		0.669155
1351		0.666941
1352		0.666073
1353		0.665961
1354		0.667218
1355		0.669703
1356		0.670741
1357		0.670752
1358		0.669078
1359		0.669826
1360		0.669734
1361		0.656026
1362		0.656636
1363		0.660232
1364		0.66294
1365		0.663083
1366		0.664244
1367		0.662851
1368		0.663603
1369		0.66456
1370		0.666331
1371		0.665571
1372		0.66265
1373		0.66363
1374		0.661883
1375		0.663816
1376		0.665282
1377		0.664626
1378		0.664468
1379		0.66358
1380		0.664363
1381		0.667581
1382		0.667157
1383		0.665015
1384		0.667334
1385		0.666771
1386		0.667434
1387		0.670474
1388		0.671501
1389		0.673457
1390		0.672697
1391		0.676813
1392		0.674186
1393		0.676694
1394		0.675471
1395		0.679375
1396		0.678515
1397		0.678133
1398		0.678337
1399		0.678661
1400		0.678252
1401		0.680216
1402		0.683654
1403		0.681782
1404		0.679383
1405		0.679853
1406		0.678333
1407		0.677461
1408		0.680922
1409		0.680837
1410		0.680247
1411		0.668646
1412		0.66865
1413		0.670679
1414		0.672708
1415		0.672025
1416		0.670749
1417		0.674661
1418		0.675517
1419		0.675548
1420		0.676046
1421		0.677106
1422		0.676358
1423		0.675428
1424		0.676655
1425		0.679144
1426		0.680093
1427		0.683553
1428		0.682839
1429		0.685856
1430		0.688638
1431		0.691601
1432		0.692604
1433		0.692577
1434		0.696227
1435		0.697519
1436		0.701844
1437		0.698221
1438		0.70294
1439		0.701987
1440		0.702901
1441		0.708758
1442		0.709093
1443		0.712226
1444		0.716343
1445		0.71718
1446		0.721115
1447		0.723615
1448		0.719545
1449		0.723295
1450		0.725494
1451		0.73005
1452		0.733318
1453		0.734012
1454		0.738021
1455		0.7414
1456		0.746003
1457		0.746941
1458		0.749691
1459		0.752307
1460		0.751528
1461		0.720166
1462		0.72429
1463		0.724938
1464		0.719741
1465		0.721474
1466		0.721397
1467		0.727658
1468		0.727357
1469		0.728403
1470		0.731701
1471		0.730208
1472		0.736439
1473		0.738194
1474		0.740548
1475		0.738021
1476		0.741123
1477		0.737353
1478		0.745123
1479		0.743781
1480		0.746945
1481		0.750606
1482		0.748746
1483		0.751547
1484		0.754803
1485		0.759059
1486		0.756416
1487		0.755992
1488		0.756686
1489		0.759012
1490		0.758279
1491		0.757828
1492		0.75738
1493		0.757751
1494		0.758696
1495		0.75772
1496		0.755864
1497		0.754745
1498		0.757373
1499		0.753241
1500		0.744637
1501		0.709838
1502		0.71255
1503		0.704317
1504		0.70713
1505		0.712662
1506		0.713681
1507		0.713071
1508		0.717975
1509		0.713931
1510		0.712978
1511		0.722894
1512		0.72071
1513		0.724051
1514		0.72235
1515		0.721995
1516		0.69794
1517		0.690529
1518		0.683742
1519		0.68304
1520		0.678067
1521		0.666852
1522		0.650849
1523		0.651956
1524		0.643885
1525		0.646354
1526		0.6476
1527		0.636566
1528		0.639406
1529		0.637866
1530		0.637346
1531		0.630853
1532		0.627608
1533		0.626181
1534		0.622704
1535		0.627751
1536		0.621015
1537		0.62684
1538		0.628383
1539		0.6237
1540		0.625077
1541		0.629352
1542		0.622369
1543		0.615467
1544		0.622118
1545		0.618233
1546		0.617515
1547		0.622215
1548		0.612083
1549		0.608916
1550		0.597473
1551		0.595397
1552		0.591011
1553		0.593623
1554		0.584877
1555		0.577716
1556		0.582276
1557		0.581181
1558		0.580073
1559		0.575378
1560		0.572932
1561		0.549892
1562		0.55081
1563		0.553329
1564		0.555062
1565		0.55814
1566		0.559016
1567		0.560448
1568		0.558368
1569		0.55723
1570		0.559892
1571		0.560413
1572		0.564313
1573		0.56657
1574		0.571381
1575		0.573742
1576		0.580216
1577		0.584317
1578		0.585741
1579		0.587531
1580		0.586925
1581		0.587654
1582		0.590953
1583		0.590505
1584		0.58534
1585		0.586879
1586		0.566362
1587		0.563283
1588		0.563684
1589		0.572809
1590		0.569302
1591		0.574452
1592		0.571759
1593		0.575887
1594		0.577249
1595		0.582998
1596		0.592253
1597		0.586952
1598		0.589907
1599		0.591289
1600		0.597257
1601		0.599803
1602		0.594765
1603		0.599672
1604		0.601956
1605		0.611601
1606		0.619267
1607		0.617091
1608		0.62103
1609		0.627504
1610		0.620613
1611		0.626752
1612		0.619711
1613		0.619815
1614		0.61321
1615		0.610204
1616		0.612454
1617		0.607122
1618		0.593283
1619		0.591724
1620		0.593283
1621		0.589059
1622		0.593461
1623		0.59887
1624		0.5912
1625		0.589506
1626		0.586115
1627		0.589884
1628		0.589197
1629		0.587257
1630		0.590316
1631		0.591366
1632		0.599147
1633		0.601721
1634		0.606362
1635		0.606728
1636		0.627909
1637		0.632793
1638		0.622361
1639		0.61941
1640		0.618993
1641		0.622326
1642		0.620046
1643		0.614969
1644		0.606551
1645		0.602473
1646		0.605035
1647		0.598113
1648		0.602053
1649		0.60299
1650		0.602913
1651		0.599788
1652		0.600204
1653		0.597407
1654		0.597257
1655		0.594306
1656		0.584267
1657		0.584657
1658		0.583322
1659		0.586073
1660		0.583472
1661		0.577392
1662		0.577963
1663		0.587774
1664		0.597072
1665		0.601536
1666		0.604506
1667		0.610602
1668		0.613179
1669		0.614884
1670		0.616107
1671		0.622928
1672		0.620309
1673		0.62267
1674		0.611613
1675		0.606759
1676		0.604333
1677		0.608789
1678		0.60537
1679		0.6062
1680		0.606177
1681		0.612955
1682		0.618561
1683		0.618422
1684		0.621798
1685		0.626188
1686		0.590089
1687		0.58892
1688		0.593653
1689		0.597164
1690		0.602133
1691		0.609942
1692		0.614062
1693		0.614375
1694		0.610474
1695		0.612558
1696		0.617882
1697		0.618411
1698		0.615212
1699		0.6225
1700		0.624468
1701		0.629498
1702		0.635081
1703		0.636447
1704		0.641786
1705		0.647103
1706		0.648573
1707		0.659063
1708		0.657234
1709		0.66064
1710		0.654163
1711		0.692623
1712		0.695004
1713		0.692917
1714		0.693634
1715		0.692874
1716		0.686597
1717		0.681624
1718		0.67395
1719		0.667681
1720		0.652133
1721		0.651863
1722		0.64679
1723		0.636574
1724		0.632307
1725		0.636038
1726		0.630004
1727		0.624857
1728		0.617253
1729		0.601574
1730		0.601941
1731		0.587701
1732		0.574977
1733		0.583144
1734		0.563407
1735		0.568353
1736		0.510502
1737		0.515702
1738		0.518129
1739		0.508573
1740		0.505556
1741		0.494086
1742		0.49049
1743		0.490864
1744		0.478491
1745		0.483746
1746		0.477851
1747		0.47255
1748		0.466053
1749		0.458831
1750		0.450795
1751		0.433449
1752		0.443873
1753		0.437369
1754		0.437369
1755		0.435008
1756		0.439452
1757		0.436099
1758		0.430907
1759		0.436235
1760		0.438542
1761		0.419942
1762		0.431304
1763		0.429811
1764		0.427361
1765		0.428812
1766		0.427396
1767		0.429603
1768		0.431431
1769		0.429518
1770		0.440482
1771		0.441381
1772		0.445066
1773		0.442662
1774		0.440336
1775		0.439028
1776		0.441755
1777		0.439043
1778		0.432454
1779		0.433831
1780		0.430637
1781		0.432411
1782		0.434595
1783		0.425918
1784		0.427816
1785		0.423769
1786		0.391782
1787		0.398322
1788		0.40137
1789		0.401281
1790		0.390428
1791		0.391798
1792		0.388218
1793		0.387816
1794		0.386485
1795		0.38407
1796		0.379016
1797		0.386262
1798		0.38115
1799		0.385891
1800		0.384306
1801		0.387365
1802		0.385093
1803		0.371532
1804		0.370505
1805		0.368765
1806		0.364579
1807		0.351173
1808		0.349078
1809		0.35049
1810		0.341466
1811		0.325814
1812		0.325394
1813		0.321956
1814		0.318858
1815		0.318237
1816		0.310401
1817		0.309286
1818		0.300984
1819		0.304456
1820		0.300297
1821		0.292296
1822		0.280664
1823		0.27728
1824		0.276327
1825		0.283438
1826		0.27608
1827		0.280652
1828		0.277859
1829		0.282585
1830		0.279877
1831		0.277257
1832		0.273468
1833		0.274568
1834		0.260293
1835		0.261389
1836		0.226817
1837		0.220884
1838		0.224715
1839		0.220791
1840		0.214961
1841		0.206713
1842		0.207758
1843		0.200629
1844		0.196312
1845		0.187674
1846		0.177041
1847		0.173958
1848		0.175035
1849		0.172157
1850		0.162859
1851		0.158241
1852		0.157145
1853		0.157079
1854		0.15439
1855		0.15691
1856		0.152681
1857		0.149923
1858		0.153052
1859		0.154807
1860		0.149371
1861		0.142778
1862		0.143083
1863		0.135413
1864		0.133356
1865		0.128908
1866		0.13576
1867		0.13032
1868		0.129996
1869		0.139255
