The video is over!
Frame Number 	Queue Density
228		0.237724
229		0.235733
230		0.236775
231		0.237647
232		0.236759
233		0.237377
234		0.237531
235		0.237639
236		0.238318
237		0.2374
238		0.23713
239		0.235556
240		0.234776
241		0.232986
242		0.234398
243		0.234838
244		0.236211
245		0.236242
246		0.236597
247		0.236601
248		0.235162
249		0.235648
250		0.236127
251		0.235401
252		0.237361
253		0.235054
254		0.234483
255		0.235463
256		0.235166
257		0.236883
258		0.235158
259		0.234734
260		0.234252
261		0.234645
262		0.233981
263		0.234151
264		0.234051
265		0.234066
266		0.23527
267		0.234066
268		0.234205
269		0.234529
270		0.230706
271		0.230837
272		0.232052
273		0.232685
274		0.233711
275		0.236088
276		0.237188
277		0.240428
278		0.243877
279		0.244078
280		0.247269
281		0.249417
282		0.249931
283		0.251744
284		0.254097
285		0.255228
286		0.256694
287		0.25485
288		0.256543
289		0.254201
290		0.252612
291		0.251265
292		0.251281
293		0.249772
294		0.249834
295		0.242596
296		0.241651
297		0.240278
298		0.242006
299		0.242014
300		0.241682
301		0.240066
302		0.238256
303		0.239614
304		0.237323
305		0.235289
306		0.236481
307		0.236165
308		0.237199
309		0.235714
310		0.235201
311		0.235
312		0.236049
313		0.235293
314		0.236481
315		0.236281
316		0.235193
317		0.233673
318		0.232292
319		0.231188
320		0.23662
321		0.236011
322		0.235934
323		0.237145
324		0.23696
325		0.23706
326		0.235887
327		0.235694
328		0.236265
329		0.236358
330		0.236659
331		0.235216
332		0.237114
333		0.237805
334		0.237404
335		0.237052
336		0.236848
337		0.236458
338		0.236478
339		0.236802
340		0.238476
341		0.240336
342		0.241049
343		0.242311
344		0.244711
345		0.235849
346		0.23858
347		0.242562
348		0.241902
349		0.242701
350		0.240617
351		0.240602
352		0.238912
353		0.238935
354		0.239089
355		0.238318
356		0.240702
357		0.241134
358		0.243549
359		0.242762
360		0.244074
361		0.244691
362		0.24473
363		0.244977
364		0.245401
365		0.246296
366		0.245031
367		0.245772
368		0.245131
369		0.245247
370		0.244028
371		0.243727
372		0.243704
373		0.245571
374		0.245309
375		0.244772
376		0.244915
377		0.245602
378		0.24517
379		0.244823
380		0.245579
381		0.245031
382		0.248904
383		0.249506
384		0.250417
385		0.252114
386		0.255502
387		0.256142
388		0.257346
389		0.259483
390		0.259128
391		0.258835
392		0.257924
393		0.259205
394		0.261505
395		0.255938
396		0.255976
397		0.259433
398		0.260671
399		0.260093
400		0.259819
401		0.258318
402		0.259545
403		0.262816
404		0.266435
405		0.269151
406		0.27527
407		0.279707
408		0.282377
409		0.291497
410		0.297323
411		0.301736
412		0.308349
413		0.313619
414		0.319128
415		0.321713
416		0.328318
417		0.329668
418		0.335448
419		0.339506
420		0.342423
421		0.349456
422		0.353866
423		0.35554
424		0.365015
425		0.37186
426		0.372068
427		0.377724
428		0.38064
429		0.386242
430		0.391285
431		0.396227
432		0.398804
433		0.40485
434		0.408812
435		0.410795
436		0.410575
437		0.416489
438		0.418777
439		0.422392
440		0.421022
441		0.42005
442		0.424333
443		0.427157
444		0.427504
445		0.420185
446		0.421184
447		0.426543
448		0.427041
449		0.430131
450		0.431798
451		0.433669
452		0.437824
453		0.437785
454		0.44037
455		0.440019
456		0.4426
457		0.442415
458		0.446381
459		0.447924
460		0.445687
461		0.447338
462		0.448202
463		0.448634
464		0.450255
465		0.44973
466		0.44833
467		0.44843
468		0.446053
469		0.451427
470		0.460544
471		0.459537
472		0.461867
473		0.46098
474		0.46115
475		0.462218
476		0.463086
477		0.460972
478		0.462323
479		0.4626
480		0.462824
481		0.46561
482		0.467091
483		0.465876
484		0.468098
485		0.467566
486		0.465822
487		0.46441
488		0.465127
489		0.465752
490		0.465806
491		0.465567
492		0.466501
493		0.46718
494		0.468368
495		0.469167
496		0.4687
497		0.471215
498		0.470934
499		0.475328
500		0.479124
501		0.478958
502		0.483522
503		0.489649
504		0.491825
505		0.494873
506		0.502025
507		0.505035
508		0.50985
509		0.51461
510		0.51588
511		0.518457
512		0.521979
513		0.52353
514		0.523823
515		0.525698
516		0.525112
517		0.524159
518		0.527704
519		0.529699
520		0.534302
521		0.537072
522		0.540953
523		0.541582
524		0.542095
525		0.541898
526		0.54184
527		0.54358
528		0.544753
529		0.546481
530		0.545733
531		0.545255
532		0.547037
533		0.54581
534		0.545872
535		0.544823
536		0.54662
537		0.544618
538		0.544221
539		0.547137
540		0.548029
541		0.54505
542		0.549174
543		0.550413
544		0.551539
545		0.524753
546		0.52738
547		0.527253
548		0.527616
549		0.528654
550		0.527971
551		0.527562
552		0.52939
553		0.530718
554		0.530463
555		0.529344
556		0.528476
557		0.527577
558		0.529228
559		0.525243
560		0.525073
561		0.528549
562		0.529583
563		0.526335
564		0.526223
565		0.525378
566		0.525189
567		0.52657
568		0.523426
569		0.52659
570		0.528704
571		0.531242
572		0.534244
573		0.535667
574		0.538252
575		0.540957
576		0.542994
577		0.542272
578		0.54424
579		0.547477
580		0.552184
581		0.553094
582		0.553399
583		0.554498
584		0.5562
585		0.557616
586		0.560378
587		0.562697
588		0.563372
589		0.562936
590		0.56348
591		0.564055
592		0.561755
593		0.563306
594		0.565887
595		0.552326
596		0.556146
597		0.554695
598		0.557681
599		0.559703
600		0.561674
601		0.562504
602		0.564008
603		0.565745
604		0.566833
605		0.569124
606		0.568723
607		0.572458
608		0.576505
609		0.57684
610		0.577558
611		0.584595
612		0.585478
613		0.587936
614		0.593665
615		0.595806
616		0.595976
617		0.599444
618		0.598951
619		0.602485
620		0.601146
621		0.602458
622		0.606424
623		0.60924
624		0.60968
625		0.612415
626		0.61336
627		0.613148
628		0.612608
629		0.612234
630		0.61189
631		0.613719
632		0.61701
633		0.618912
634		0.617137
635		0.617886
636		0.619533
637		0.618071
638		0.615787
639		0.615212
640		0.615428
641		0.616339
642		0.615351
643		0.616694
644		0.617242
645		0.628441
646		0.630023
647		0.63137
648		0.631493
649		0.633225
650		0.633225
651		0.633804
652		0.633978
653		0.633723
654		0.635104
655		0.63745
656		0.63897
657		0.640544
658		0.64201
659		0.640374
660		0.640096
661		0.640289
662		0.642319
663		0.641944
664		0.642554
665		0.645228
666		0.643376
667		0.645239
668		0.645474
669		0.644487
670		0.623596
671		0.628457
672		0.625625
673		0.63
674		0.630895
675		0.632099
676		0.631644
677		0.632712
678		0.635374
679		0.632971
680		0.634255
681		0.637809
682		0.636736
683		0.640791
684		0.641204
685		0.640274
686		0.642157
687		0.642527
688		0.642863
689		0.64429
690		0.643403
691		0.643727
692		0.64414
693		0.644888
694		0.645988
695		0.631096
696		0.629144
697		0.633553
698		0.634475
699		0.633711
700		0.632492
701		0.634167
702		0.633326
703		0.634336
704		0.636308
705		0.636076
706		0.637496
707		0.637662
708		0.638484
709		0.640193
710		0.638063
711		0.63973
712		0.639688
713		0.641173
714		0.640247
715		0.640698
716		0.640841
717		0.641721
718		0.642685
719		0.642589
720		0.638326
721		0.637431
722		0.637994
723		0.641242
724		0.641011
725		0.641698
726		0.643333
727		0.644938
728		0.644198
729		0.644352
730		0.644614
731		0.644437
732		0.644807
733		0.644437
734		0.647083
735		0.645911
736		0.64686
737		0.647292
738		0.646906
739		0.648218
740		0.648233
741		0.648002
742		0.652068
743		0.650548
744		0.651242
745		0.625532
746		0.629406
747		0.62956
748		0.633048
749		0.63071
750		0.633148
751		0.61755
752		0.618843
753		0.621188
754		0.622786
755		0.621833
756		0.621381
757		0.627724
758		0.625073
759		0.624946
760		0.625185
761		0.626451
762		0.626971
763		0.627261
764		0.627361
765		0.628102
766		0.629082
767		0.630586
768		0.628673
769		0.629074
770		0.641875
771		0.640447
772		0.640069
773		0.640926
774		0.637647
775		0.642384
776		0.640594
777		0.646805
778		0.647145
779		0.6476
780		0.646435
781		0.646065
782		0.651443
783		0.652307
784		0.653059
785		0.651559
786		0.651273
787		0.654117
788		0.653476
789		0.6551
790		0.656238
791		0.664471
792		0.666022
793		0.668152
794		0.670953
795		0.63402
796		0.63152
797		0.634491
798		0.639498
799		0.639961
800		0.644514
801		0.648735
802		0.649124
803		0.649286
804		0.646505
805		0.652006
806		0.651073
807		0.652801
808		0.657161
809		0.657635
810		0.656728
811		0.657674
812		0.658206
813		0.659198
814		0.660405
815		0.662288
816		0.660544
817		0.664888
818		0.66451
819		0.66706
820		0.658194
821		0.658295
822		0.657647
823		0.658951
824		0.663638
825		0.661003
826		0.662253
827		0.664313
828		0.665394
829		0.665991
830		0.665799
831		0.668434
832		0.668611
833		0.668326
834		0.671721
835		0.672554
836		0.672099
837		0.674294
838		0.673819
839		0.67608
840		0.676281
841		0.677824
842		0.677477
843		0.67978
844		0.679691
845		0.676995
846		0.675216
847		0.676146
848		0.679317
849		0.674865
850		0.679606
851		0.679367
852		0.681979
853		0.678137
854		0.679684
855		0.677932
856		0.681343
857		0.678711
858		0.681991
859		0.684093
860		0.681921
861		0.683746
862		0.683773
863		0.684614
864		0.684525
865		0.685783
866		0.685004
867		0.686697
868		0.686354
869		0.686991
870		0.666524
871		0.666941
872		0.666713
873		0.667488
874		0.669977
875		0.668954
876		0.668048
877		0.669066
878		0.670467
879		0.671833
880		0.658646
881		0.65924
882		0.658978
883		0.658538
884		0.659267
885		0.660363
886		0.660069
887		0.66115
888		0.663152
889		0.663727
890		0.665212
891		0.665193
892		0.665872
893		0.665185
894		0.666717
895		0.664661
896		0.666057
897		0.668862
898		0.668989
899		0.669128
900		0.669174
901		0.670602
902		0.673025
903		0.674522
904		0.67483
905		0.684306
906		0.684714
907		0.685448
908		0.686057
909		0.686034
910		0.685702
911		0.685602
912		0.685671
913		0.686319
914		0.684838
915		0.686161
916		0.685563
917		0.683958
918		0.683688
919		0.682438
920		0.682106
921		0.683349
922		0.685367
923		0.685355
924		0.684541
925		0.685046
926		0.685108
927		0.686798
928		0.689252
929		0.690471
930		0.666265
931		0.666235
932		0.666053
933		0.669606
934		0.669506
935		0.671262
936		0.672222
937		0.675301
938		0.677739
939		0.677137
940		0.681127
941		0.680637
942		0.681154
943		0.683889
944		0.685648
945		0.683904
946		0.684456
947		0.683804
948		0.683202
949		0.684622
950		0.684745
951		0.682068
952		0.683989
953		0.681026
954		0.681281
955		0.677716
956		0.676582
957		0.676744
958		0.67495
959		0.680853
960		0.677249
961		0.677006
962		0.680783
963		0.681412
964		0.680285
965		0.682851
966		0.682643
967		0.684336
968		0.683017
969		0.682554
970		0.684097
971		0.68598
972		0.685671
973		0.687276
974		0.687338
975		0.687106
976		0.68973
977		0.69098
978		0.688291
979		0.688252
980		0.681682
981		0.682404
982		0.684255
983		0.686373
984		0.686991
985		0.688063
986		0.687716
987		0.685822
988		0.683495
989		0.685652
990		0.691115
991		0.689464
992		0.689414
993		0.694155
994		0.694545
995		0.695914
996		0.697153
997		0.696829
998		0.697361
999		0.697118
1000		0.698522
1001		0.676782
1002		0.676771
1003		0.676682
1004		0.676196
1005		0.674001
1006		0.672674
1007		0.673981
1008		0.673441
1009		0.676003
1010		0.677515
1011		0.669055
1012		0.666979
1013		0.667454
1014		0.670158
1015		0.669776
1016		0.670378
1017		0.672268
1018		0.669799
1019		0.670205
1020		0.670478
1021		0.672338
1022		0.672855
1023		0.67294
1024		0.673164
1025		0.6749
1026		0.674109
1027		0.671968
1028		0.673322
1029		0.672801
1030		0.671914
1031		0.67189
1032		0.675887
1033		0.674927
1034		0.675305
1035		0.675745
1036		0.672492
1037		0.669599
1038		0.672936
1039		0.674298
1040		0.676285
1041		0.676308
1042		0.67669
1043		0.676813
1044		0.675741
1045		0.675085
1046		0.677099
1047		0.67814
1048		0.679753
1049		0.681049
1050		0.682191
1051		0.683194
1052		0.683893
1053		0.683187
1054		0.684464
1055		0.6839
1056		0.682955
1057		0.6839
1058		0.682261
1059		0.682623
1060		0.681894
1061		0.676219
1062		0.677276
1063		0.676111
1064		0.673989
1065		0.675012
1066		0.676617
1067		0.676833
1068		0.67765
1069		0.676597
1070		0.675548
1071		0.679533
1072		0.678796
1073		0.679402
1074		0.67914
1075		0.683144
1076		0.682315
1077		0.684147
1078		0.682824
1079		0.684958
1080		0.685405
1081		0.687782
1082		0.688314
1083		0.689641
1084		0.688098
1085		0.689765
1086		0.680166
1087		0.679637
1088		0.679992
1089		0.679888
1090		0.678673
1091		0.679815
1092		0.677245
1093		0.681906
1094		0.677882
1095		0.679105
1096		0.679406
1097		0.680023
1098		0.680015
1099		0.680718
1100		0.680239
1101		0.680054
1102		0.681096
1103		0.679653
1104		0.683411
1105		0.681647
1106		0.67985
1107		0.680698
1108		0.680459
1109		0.68113
1110		0.68012
1111		0.676196
1112		0.675077
1113		0.676829
1114		0.679059
1115		0.679367
1116		0.678245
1117		0.678557
1118		0.678287
1119		0.678465
1120		0.678812
1121		0.679915
1122		0.680077
1123		0.680849
1124		0.680471
1125		0.681273
1126		0.680806
1127		0.680934
1128		0.679792
1129		0.678387
1130		0.682562
1131		0.682323
1132		0.682662
1133		0.682492
1134		0.680941
1135		0.682654
1136		0.668789
1137		0.668731
1138		0.668206
1139		0.668904
1140		0.673357
1141		0.670529
1142		0.671767
1143		0.66831
1144		0.66924
1145		0.668696
1146		0.669811
1147		0.673113
1148		0.672789
1149		0.676096
1150		0.674992
1151		0.675976
1152		0.678179
1153		0.677739
1154		0.678777
1155		0.673183
1156		0.673218
1157		0.673862
1158		0.672404
1159		0.674877
1160		0.676397
1161		0.68488
1162		0.682867
1163		0.683194
1164		0.684699
1165		0.68358
1166		0.683079
1167		0.686813
1168		0.680725
1169		0.6825
1170		0.683438
1171		0.6838
1172		0.688758
1173		0.684117
1174		0.682867
1175		0.682678
1176		0.68326
1177		0.684969
1178		0.685583
1179		0.684221
1180		0.688329
1181		0.688484
1182		0.686806
1183		0.68841
1184		0.689888
1185		0.687708
1186		0.679715
1187		0.681072
1188		0.682226
1189		0.684024
1190		0.681844
1191		0.681767
1192		0.679097
1193		0.681624
1194		0.681798
1195		0.682955
1196		0.681447
1197		0.683495
1198		0.6849
1199		0.686775
1200		0.684394
1201		0.685004
1202		0.68588
1203		0.6837
1204		0.685621
1205		0.685579
1206		0.684892
1207		0.686211
1208		0.684792
1209		0.684769
1210		0.685235
1211		0.679113
1212		0.676651
1213		0.675316
1214		0.675413
1215		0.678283
1216		0.674919
1217		0.678191
1218		0.677762
1219		0.680401
1220		0.681312
1221		0.682951
1222		0.683611
1223		0.684194
1224		0.684448
1225		0.686466
1226		0.684032
1227		0.684807
1228		0.682681
1229		0.684475
1230		0.686825
1231		0.688129
1232		0.686177
1233		0.686782
1234		0.685039
1235		0.685027
1236		0.689502
1237		0.68973
1238		0.689699
1239		0.693511
1240		0.693773
1241		0.694035
1242		0.697832
1243		0.698515
1244		0.699167
1245		0.698449
1246		0.693221
1247		0.694271
1248		0.697894
1249		0.696478
1250		0.697454
1251		0.686983
1252		0.686258
1253		0.687701
1254		0.685401
1255		0.688349
1256		0.688152
1257		0.691439
1258		0.692994
1259		0.693592
1260		0.6962
1261		0.675405
1262		0.67973
1263		0.680964
1264		0.680718
1265		0.682458
1266		0.683916
1267		0.683399
1268		0.680347
1269		0.686674
1270		0.686794
1271		0.68897
1272		0.68784
1273		0.687446
1274		0.690413
1275		0.686532
1276		0.686049
1277		0.687623
1278		0.686586
1279		0.686138
1280		0.683638
1281		0.682338
1282		0.680401
1283		0.680482
1284		0.681709
1285		0.681532
1286		0.685745
1287		0.686505
1288		0.687446
1289		0.688268
1290		0.690417
1291		0.692631
1292		0.691863
1293		0.690259
1294		0.694599
1295		0.693804
1296		0.694757
1297		0.694055
1298		0.692967
1299		0.689213
1300		0.689537
1301		0.689707
1302		0.689452
1303		0.692434
1304		0.692018
1305		0.689117
1306		0.687751
1307		0.687712
1308		0.68765
1309		0.686964
1310		0.686632
1311		0.664252
1312		0.664008
1313		0.664097
1314		0.665309
1315		0.666991
1316		0.664367
1317		0.668943
1318		0.669475
1319		0.670938
1320		0.673125
1321		0.672755
1322		0.675768
1323		0.672662
1324		0.671705
1325		0.671462
1326		0.676323
1327		0.673974
1328		0.677195
1329		0.676454
1330		0.673661
1331		0.676532
1332		0.675251
1333		0.675714
1334		0.675548
1335		0.673256
1336		0.669888
1337		0.671296
1338		0.671925
1339		0.671782
1340		0.67066
1341		0.671898
1342		0.671616
1343		0.670968
1344		0.671755
1345		0.672542
1346		0.671941
1347		0.673997
1348		0.673993
1349		0.674965
1350		0.674711
1351		0.673889
1352		0.674726
1353		0.673812
1354		0.675424
1355		0.677346
1356		0.675845
1357		0.678503
1358		0.674919
1359		0.674224
1360		0.673812
1361		0.662662
1362		0.663534
1363		0.666543
1364		0.669236
1365		0.669294
1366		0.669842
1367		0.669151
1368		0.668981
1369		0.66946
1370		0.672184
1371		0.670571
1372		0.668461
1373		0.670471
1374		0.668002
1375		0.669753
1376		0.670278
1377		0.670471
1378		0.673175
1379		0.672269
1380		0.671296
1381		0.672461
1382		0.672724
1383		0.672145
1384		0.67289
1385		0.67152
1386		0.672288
1387		0.673221
1388		0.675625
1389		0.676397
1390		0.676076
1391		0.680313
1392		0.679753
1393		0.679826
1394		0.679985
1395		0.683522
1396		0.682423
1397		0.683129
1398		0.683322
1399		0.684622
1400		0.682785
1401		0.683407
1402		0.686439
1403		0.685536
1404		0.685432
1405		0.684313
1406		0.684101
1407		0.681998
1408		0.68439
1409		0.684653
1410		0.684869
1411		0.675035
1412		0.674356
1413		0.676975
1414		0.680741
1415		0.678461
1416		0.676817
1417		0.680104
1418		0.682099
1419		0.681373
1420		0.681389
1421		0.683287
1422		0.683526
1423		0.683048
1424		0.684294
1425		0.686292
1426		0.68684
1427		0.689556
1428		0.688704
1429		0.691073
1430		0.69331
1431		0.697847
1432		0.69816
1433		0.700386
1434		0.702681
1435		0.705293
1436		0.707666
1437		0.704684
1438		0.708221
1439		0.708391
1440		0.708372
1441		0.713437
1442		0.714333
1443		0.717319
1444		0.721424
1445		0.720965
1446		0.726254
1447		0.727103
1448		0.725999
1449		0.729637
1450		0.730775
1451		0.73505
1452		0.737762
1453		0.740833
1454		0.743515
1455		0.747234
1456		0.750737
1457		0.752002
1458		0.754888
1459		0.75733
1460		0.757245
1461		0.726084
1462		0.731991
1463		0.730008
1464		0.72561
1465		0.725768
1466		0.726528
1467		0.733117
1468		0.73206
1469		0.732735
1470		0.73515
1471		0.735741
1472		0.739796
1473		0.744672
1474		0.747944
1475		0.742512
1476		0.74811
1477		0.743457
1478		0.750471
1479		0.750826
1480		0.751732
1481		0.754811
1482		0.753449
1483		0.755698
1484		0.760945
1485		0.762315
1486		0.760428
1487		0.760768
1488		0.761042
1489		0.76137
1490		0.761771
1491		0.762535
1492		0.761678
1493		0.762585
1494		0.763812
1495		0.762762
1496		0.761134
1497		0.761003
1498		0.764198
1499		0.757793
1500		0.749583
1501		0.712751
1502		0.715035
1503		0.705953
1504		0.711671
1505		0.718465
1506		0.719101
1507		0.719757
1508		0.722905
1509		0.716948
1510		0.718696
1511		0.72711
1512		0.723611
1513		0.729757
1514		0.728063
1515		0.730934
1516		0.70348
1517		0.694394
1518		0.688106
1519		0.688121
1520		0.681412
1521		0.671806
1522		0.656833
1523		0.657978
1524		0.647242
1525		0.649541
1526		0.649603
1527		0.639155
1528		0.642654
1529		0.641512
1530		0.639965
1531		0.636979
1532		0.633052
1533		0.631887
1534		0.626304
1535		0.63294
1536		0.623669
1537		0.631937
1538		0.63321
1539		0.625822
1540		0.628912
1541		0.632361
1542		0.62848
1543		0.617269
1544		0.62348
1545		0.620355
1546		0.61804
1547		0.624641
1548		0.620305
1549		0.61664
1550		0.603322
1551		0.600965
1552		0.59686
1553		0.598071
1554		0.590772
1555		0.584637
1556		0.589136
1557		0.585135
1558		0.584024
1559		0.580714
1560		0.577307
1561		0.554317
1562		0.556478
1563		0.55608
1564		0.556937
1565		0.561262
1566		0.56179
1567		0.562843
1568		0.563565
1569		0.563692
1570		0.564213
1571		0.566991
1572		0.566713
1573		0.572265
1574		0.57331
1575		0.574769
1576		0.578908
1577		0.585096
1578		0.586088
1579		0.587994
1580		0.588167
1581		0.590961
1582		0.590571
1583		0.589502
1584		0.587199
1585		0.587168
1586		0.57071
1587		0.565054
1588		0.56701
1589		0.577153
1590		0.574873
1591		0.57914
1592		0.574641
1593		0.581339
1594		0.579059
1595		0.586358
1596		0.595698
1597		0.592261
1598		0.592739
1599		0.594807
1600		0.603017
1601		0.606242
1602		0.598954
1603		0.601821
1604		0.604294
1605		0.61289
1606		0.621373
1607		0.619869
1608		0.625212
1609		0.630818
1610		0.626281
1611		0.630432
1612		0.624306
1613		0.622214
1614		0.61733
1615		0.616366
1616		0.618754
1617		0.615394
1618		0.599078
1619		0.597566
1620		0.597874
1621		0.592677
1622		0.596674
1623		0.601763
1624		0.591451
1625		0.591497
1626		0.589279
1627		0.592631
1628		0.591601
1629		0.590081
1630		0.590027
1631		0.591736
1632		0.600606
1633		0.601999
1634		0.606686
1635		0.610073
1636		0.630008
1637		0.631748
1638		0.624595
1639		0.623669
1640		0.625775
1641		0.625779
1642		0.622218
1643		0.620123
1644		0.609634
1645		0.606686
1646		0.610386
1647		0.601995
1648		0.605475
1649		0.606817
1650		0.606019
1651		0.60397
1652		0.60532
1653		0.600856
1654		0.601003
1655		0.597739
1656		0.5875
1657		0.585613
1658		0.584583
1659		0.589653
1660		0.588071
1661		0.580992
1662		0.58336
1663		0.591377
1664		0.602392
1665		0.607083
1666		0.608407
1667		0.614749
1668		0.616871
1669		0.616752
1670		0.621173
1671		0.625413
1672		0.622527
1673		0.624255
1674		0.613862
1675		0.613333
1676		0.608156
1677		0.61505
1678		0.609379
1679		0.609761
1680		0.612674
1681		0.615
1682		0.620231
1683		0.621991
1684		0.624282
1685		0.630556
1686		0.593233
1687		0.591879
1688		0.597797
1689		0.602072
1690		0.606516
1691		0.613187
1692		0.616632
1693		0.615691
1694		0.616887
1695		0.614888
1696		0.621971
1697		0.622774
1698		0.618503
1699		0.624367
1700		0.63022
1701		0.63223
1702		0.638731
1703		0.640262
1704		0.647149
1705		0.651944
1706		0.651076
1707		0.662539
1708		0.660633
1709		0.661694
1710		0.657824
1711		0.696346
1712		0.697905
1713		0.696362
1714		0.700652
1715		0.695367
1716		0.692299
1717		0.686836
1718		0.679074
1719		0.671609
1720		0.655694
1721		0.659344
1722		0.650698
1723		0.640783
1724		0.638931
1725		0.643364
1726		0.634765
1727		0.632346
1728		0.622948
1729		0.607323
1730		0.607531
1731		0.593657
1732		0.582901
1733		0.588225
1734		0.569275
1735		0.573557
1736		0.51549
1737		0.518958
1738		0.519637
1739		0.512708
1740		0.50814
1741		0.497897
1742		0.49385
1743		0.49213
1744		0.479807
1745		0.485644
1746		0.478866
1747		0.474313
1748		0.468329
1749		0.462377
1750		0.451103
1751		0.43537
1752		0.44218
1753		0.438303
1754		0.437639
1755		0.434444
1756		0.439271
1757		0.438951
1758		0.43282
1759		0.435964
1760		0.438218
1761		0.419765
1762		0.43093
1763		0.429248
1764		0.426177
1765		0.428719
1766		0.428414
1767		0.431049
1768		0.43375
1769		0.429228
1770		0.440837
1771		0.44137
1772		0.445193
1773		0.443792
1774		0.439591
1775		0.438684
1776		0.440397
1777		0.438981
1778		0.432936
1779		0.433048
1780		0.430953
1781		0.434479
1782		0.436184
1783		0.428129
1784		0.427423
1785		0.421705
1786		0.391254
1787		0.395714
1788		0.400868
1789		0.399174
1790		0.391127
1791		0.391516
1792		0.387855
1793		0.38684
1794		0.384896
1795		0.383499
1796		0.378291
1797		0.383927
1798		0.38061
1799		0.384352
1800		0.383993
1801		0.385818
1802		0.379317
1803		0.366697
1804		0.368889
1805		0.368719
1806		0.367404
1807		0.355594
1808		0.349753
1809		0.351682
1810		0.339799
1811		0.323927
1812		0.324506
1813		0.321555
1814		0.316485
1815		0.314664
1816		0.305482
1817		0.305961
1818		0.297172
1819		0.299437
1820		0.29946
1821		0.291844
1822		0.279039
1823		0.278665
1824		0.27836
1825		0.283758
1826		0.279151
1827		0.2801
1828		0.276269
1829		0.281397
1830		0.275961
1831		0.272793
1832		0.267214
1833		0.270945
1834		0.257357
1835		0.258935
1836		0.22571
1837		0.218295
1838		0.221806
1839		0.21689
1840		0.211786
1841		0.205478
1842		0.205625
1843		0.198657
1844		0.19402
1845		0.185027
1846		0.174282
1847		0.17331
1848		0.171138
1849		0.16534
1850		0.160062
1851		0.154533
1852		0.154973
1853		0.152631
1854		0.155131
1855		0.154549
1856		0.150548
1857		0.146497
1858		0.148538
1859		0.148573
1860		0.14463
1861		0.139144
1862		0.136601
1863		0.134564
1864		0.129552
1865		0.127168
1866		0.131987
1867		0.127469
1868		0.127762
1869		0.135802
