The video is over!
Time of video Queue Density, Dynamic Density
5.66178, 0.190579, 0
5.72839, 0.195108, 0
5.795, 0.196547, 0
5.86161, 0.202041, 0
5.92822, 0.209174, 0
5.99483, 0.210324, 0
6.06144, 0.215586, 0
6.12804, 0.217168, 0
6.19465, 0.21936, 0
6.26126, 0.217832, 0
6.32787, 0.214838, 0
6.39448, 0.216057, 0
6.46109, 0.220887, 0
6.5277, 0.220818, 0
6.59431, 0.219167, 0
6.66092, 0.219722, 0
6.72753, 0.214583, 0
6.79414, 0.21483, 0
6.86075, 0.213356, 0
6.92735, 0.212261, 0
6.99396, 0.211204, 0
7.06057, 0.209614, 0
7.12718, 0.212793, 0
7.19379, 0.214537, 0
7.2604, 0.215525, 0
7.32701, 0.221883, 0
7.39362, 0.222963, 0
7.46023, 0.225833, 0
7.52684, 0.228588, 0
7.59345, 0.229907, 0
7.66006, 0.234444, 0
7.72666, 0.238484, 0
7.79327, 0.238843, 0
7.85988, 0.240201, 0
7.92649, 0.242207, 0
7.9931, 0.242191, 0
8.05971, 0.244707, 0
8.12632, 0.242948, 0
8.19293, 0.243113, 0
8.25954, 0.247623, 0
8.32615, 0.247114, 0
8.39276, 0.248048, 0
8.45937, 0.246327, 0
8.52598, 0.248657, 0
8.59258, 0.25034, 0
8.65919, 0.251713, 0
8.7258, 0.253596, 0
8.79241, 0.254815, 0
8.85902, 0.254784, 0
8.92563, 0.254568, 0
8.99224, 0.257099, 0
9.05885, 0.257747, 0
9.12546, 0.260556, 0
9.19207, 0.26037, 0
9.25868, 0.260679, 0
9.32529, 0.262207, 0
9.39189, 0.262423, 0
9.4585, 0.259244, 0
9.52511, 0.260463, 0
9.59172, 0.26196, 0
9.65833, 0.253349, 0
9.72494, 0.253873, 0
9.79155, 0.255849, 0
9.85816, 0.255926, 0
9.92477, 0.253295, 0
9.99138, 0.25331, 0
10.058, 0.252346, 0
10.1246, 0.25142, 0
10.1912, 0.25439, 0
10.2578, 0.253989, 0
10.3244, 0.254159, 0
10.391, 0.25331, 0
10.4576, 0.250752, 0
10.5243, 0.247149, 0
10.5909, 0.246497, 0
10.6575, 0.245679, 0
10.7241, 0.244637, 0
10.7907, 0.244977, 0
10.8573, 0.246026, 0
10.9239, 0.245235, 0
10.9905, 0.244514, 0
11.0571, 0.243958, 0
11.1237, 0.244282, 0
11.1903, 0.242708, 0
11.257, 0.241003, 0
11.3236, 0.243665, 0
11.3902, 0.242431, 0
11.4568, 0.239668, 0
11.5234, 0.239668, 0
11.59, 0.238488, 0
11.6566, 0.238133, 0
11.7232, 0.238465, 0
11.7898, 0.237431, 0
11.8564, 0.237739, 0
11.923, 0.235949, 0
11.9897, 0.235008, 0
12.0563, 0.235864, 0
12.1229, 0.234892, 0
12.1895, 0.236065, 0
12.2561, 0.233202, 0
12.3227, 0.233835, 0
12.3893, 0.234089, 0
12.4559, 0.232901, 0
12.5225, 0.233194, 0
12.5891, 0.233349, 0
12.6557, 0.233804, 0
12.7224, 0.23429, 0
12.789, 0.234444, 0
12.8556, 0.233935, 0
12.9222, 0.234707, 0
12.9888, 0.242315, 0
13.0554, 0.242793, 0
13.122, 0.242269, 0
13.1886, 0.243383, 0
13.2552, 0.242693, 0
13.3218, 0.241551, 0
13.3884, 0.24162, 0
13.4551, 0.241327, 0
13.5217, 0.241042, 0
13.5883, 0.241242, 0
13.6549, 0.241119, 0
13.7215, 0.241427, 0
13.7881, 0.240826, 0
13.8547, 0.240239, 0
13.9213, 0.23963, 0
13.9879, 0.239907, 0
14.0545, 0.239606, 0
14.1211, 0.240177, 0
14.1878, 0.238742, 0
14.2544, 0.238588, 0
14.321, 0.238017, 0
14.3876, 0.238835, 0
14.4542, 0.239622, 0
14.5208, 0.239344, 0
14.5874, 0.240077, 0
14.654, 0.230255, 0
14.7206, 0.229097, 0
14.7872, 0.230363, 0
14.8538, 0.230741, 0
14.9205, 0.231528, 0
14.9871, 0.232022, 0
15.0537, 0.232122, 0
15.1203, 0.233773, 0
15.1869, 0.233233, 0
15.2535, 0.231551, 0
15.3201, 0.2326, 0
15.3867, 0.232685, 0
15.4533, 0.233117, 0
15.5199, 0.2349, 0
15.5865, 0.234117, 0
15.6532, 0.234718, 0
15.7198, 0.235436, 0
15.7864, 0.234992, 0
15.853, 0.23424, 0
15.9196, 0.233098, 0
15.9862, 0.232485, 0
16.0528, 0.230201, 0
16.1194, 0.231096, 0
16.186, 0.231898, 0
16.2526, 0.233148, 0
16.3192, 0.233981, 0
16.3859, 0.233333, 0
16.4525, 0.233565, 0
16.5191, 0.231852, 0
16.5857, 0.233349, 0
16.6523, 0.233765, 0
16.7189, 0.232377, 0
16.7855, 0.233889, 0
16.8521, 0.23338, 0
16.9187, 0.231914, 0
16.9853, 0.233117, 0
17.052, 0.233472, 0
17.1186, 0.235185, 0
17.1852, 0.232114, 0
17.2518, 0.231667, 0
17.3184, 0.231296, 0
17.385, 0.230231, 0
17.4516, 0.229622, 0
17.5182, 0.230378, 0
17.5848, 0.229977, 0
17.6514, 0.23034, 0
17.718, 0.230818, 0
17.7847, 0.229568, 0
17.8513, 0.231042, 0
17.9179, 0.231474, 0
17.9845, 0.227755, 0
18.0511, 0.227323, 0
18.1177, 0.227978, 0
18.1843, 0.228279, 0
18.2509, 0.228881, 0
18.3175, 0.231813, 0
18.3841, 0.233048, 0
18.4507, 0.236134, 0
18.5174, 0.238711, 0
18.584, 0.239352, 0
18.6506, 0.241929, 0
18.7172, 0.244738, 0
18.7838, 0.245694, 0
18.8504, 0.248565, 0
18.917, 0.25071, 0
18.9836, 0.2514, 0
19.0502, 0.252002, 0
19.1168, 0.249877, 0
19.1834, 0.250363, 0
19.2501, 0.248711, 0
19.3167, 0.24733, 0
19.3833, 0.246767, 0
19.4499, 0.247299, 0
19.5165, 0.245633, 0
19.5831, 0.244043, 0
19.6497, 0.237593, 0
19.7163, 0.236358, 0
19.7829, 0.236173, 0
19.8495, 0.237299, 0
19.9161, 0.236987, 0
19.9828, 0.23767, 0
20.0494, 0.235988, 0
20.116, 0.234444, 0
20.1826, 0.236373, 0
20.2492, 0.234136, 0
20.3158, 0.231883, 0
20.3824, 0.233071, 0
20.449, 0.23284, 0
20.5156, 0.232932, 0
20.5822, 0.232122, 0
20.6488, 0.232786, 0
20.7155, 0.232616, 0
20.7821, 0.233017, 0
20.8487, 0.231335, 0
20.9153, 0.232593, 0
20.9819, 0.233765, 0
21.0485, 0.232423, 0
21.1151, 0.231667, 0
21.1817, 0.230293, 0
21.2483, 0.228086, 0
21.3149, 0.234352, 0
21.3815, 0.233696, 0
21.4482, 0.233148, 0
21.5148, 0.234228, 0
21.5814, 0.233272, 0
21.648, 0.233765, 0
21.7146, 0.232562, 0
21.7812, 0.233796, 0
21.8478, 0.233194, 0
21.9144, 0.233858, 0
21.981, 0.233796, 0
22.0476, 0.233349, 0
22.1142, 0.233981, 0
22.1809, 0.234568, 0
22.2475, 0.233796, 0
22.3141, 0.234213, 0
22.3807, 0.234321, 0
22.4473, 0.234012, 0
22.5139, 0.234089, 0
22.5805, 0.234414, 0
22.6471, 0.236528, 0
22.7137, 0.238812, 0
22.7803, 0.239043, 0
22.8469, 0.239907, 0
22.9136, 0.241728, 0
22.9802, 0.233966, 0
23.0468, 0.235633, 0
23.1134, 0.240247, 0
23.18, 0.240201, 0
23.2466, 0.239522, 0
23.3132, 0.237593, 0
23.3798, 0.238765, 0
23.4464, 0.237623, 0
23.513, 0.238488, 0
23.5796, 0.238194, 0
23.6463, 0.238086, 0
23.7129, 0.239537, 0
23.7795, 0.240062, 0
23.8461, 0.241096, 0
23.9127, 0.241188, 0
23.9793, 0.241512, 0
24.0459, 0.241157, 0
24.1125, 0.239969, 0
24.1791, 0.241806, 0
24.2457, 0.240648, 0
24.3124, 0.24125, 0
24.379, 0.24091, 0
24.4456, 0.242716, 0
24.5122, 0.241389, 0
24.5788, 0.240926, 0
24.6454, 0.240849, 0
24.712, 0.240463, 0
24.7786, 0.241713, 0
24.8452, 0.241528, 0
24.9118, 0.242623, 0
24.9784, 0.242454, 0
25.0451, 0.241157, 0
25.1117, 0.242855, 0
25.1783, 0.242315, 0
25.2449, 0.241559, 0
25.3115, 0.242099, 0
25.3781, 0.242083, 0
25.4447, 0.245648, 0
25.5113, 0.24588, 0
25.5779, 0.247454, 0
25.6445, 0.248472, 0
25.7111, 0.251343, 0
25.7778, 0.251914, 0
25.8444, 0.253673, 0
25.911, 0.255247, 0
25.9776, 0.255525, 0
26.0442, 0.253889, 0
26.1108, 0.254757, 0
26.1774, 0.255745, 0
26.244, 0.257932, 0
26.3106, 0.253843, 0
26.3772, 0.252577, 0
26.4438, 0.255648, 0
26.5105, 0.25588, 0
26.5771, 0.254753, 0
26.6437, 0.256713, 0
26.7103, 0.255694, 0
26.7769, 0.257207, 0
26.8435, 0.259707, 0
26.9101, 0.265802, 0
26.9767, 0.268488, 0
27.0433, 0.273951, 0
27.1099, 0.278796, 0
27.1765, 0.281042, 0
27.2432, 0.28814, 0
27.3098, 0.295509, 0
27.3764, 0.300224, 0
27.443, 0.306566, 0
27.5096, 0.311042, 0
27.5762, 0.316211, 0
27.6428, 0.319954, 0
27.7094, 0.32517, 0
27.776, 0.328449, 0
27.8426, 0.334344, 0
27.9092, 0.337948, 0
27.9759, 0.339336, 0
28.0425, 0.346103, 0
28.1091, 0.35034, 0
28.1757, 0.351983, 0
28.2423, 0.360741, 0
28.3089, 0.367045, 0
28.3755, 0.368958, 0
28.4421, 0.37385, 0
28.5087, 0.377755, 0
28.5753, 0.381991, 0
28.6419, 0.387145, 0
28.7086, 0.391404, 0
28.7752, 0.394892, 0
28.8418, 0.401065, 0
28.9084, 0.405386, 0
28.975, 0.405502, 0
29.0416, 0.406775, 0
29.1082, 0.411647, 0
29.1748, 0.41358, 0
29.2414, 0.417778, 0
29.308, 0.417284, 0
29.3746, 0.4175, 0
29.4413, 0.419815, 0
29.5079, 0.422207, 0
29.5745, 0.422454, 0
29.6411, 0.415339, 0
29.7077, 0.416389, 0
29.7743, 0.421073, 0
29.8409, 0.42223, 0
29.9075, 0.424954, 0
29.9741, 0.425529, 0
30.0407, 0.427647, 0
30.1073, 0.432284, 0
30.174, 0.432492, 0
30.2406, 0.434753, 0
30.3072, 0.43696, 0
30.3738, 0.437446, 0
30.4404, 0.439286, 0
30.507, 0.442249, 0
30.5736, 0.442203, 0
30.6402, 0.443812, 0
30.7068, 0.444063, 0
30.7734, 0.445775, 0
30.8401, 0.444915, 0
30.9067, 0.447025, 0
30.9733, 0.445775, 0
31.0399, 0.444309, 0
31.1065, 0.445887, 0
31.1731, 0.44407, 0
31.2397, 0.448873, 0
31.3063, 0.455139, 0
31.3729, 0.45429, 0
31.4395, 0.456775, 0
31.5061, 0.456937, 0
31.5728, 0.457585, 0
31.6394, 0.459421, 0
31.706, 0.46054, 0
31.7726, 0.45848, 0
31.8392, 0.459406, 0
31.9058, 0.45865, 0
31.9724, 0.459468, 0
32.039, 0.461752, 0
32.1056, 0.462338, 0
32.1722, 0.462014, 0
32.2388, 0.462677, 0
32.3055, 0.463032, 0
32.3721, 0.462554, 0
32.4387, 0.461335, 0
32.5053, 0.46125, 0
32.5719, 0.461582, 0
32.6385, 0.462245, 0
32.7051, 0.461227, 0
32.7717, 0.460378, 0
32.8383, 0.460748, 0
32.9049, 0.462384, 0
32.9715, 0.462346, 0
33.0382, 0.463611, 0
33.1048, 0.466173, 0
33.1714, 0.467353, 0
33.238, 0.471998, 0
33.3046, 0.476011, 0
33.3712, 0.474884, 0
33.4378, 0.480772, 0
33.5044, 0.485772, 0
33.571, 0.486659, 0
33.6376, 0.491057, 0
33.7042, 0.497091, 0
33.7709, 0.500822, 0
33.8375, 0.505359, 0
33.9041, 0.510486, 0
33.9707, 0.511181, 0
34.0373, 0.513634, 0
34.1039, 0.517485, 0
34.1705, 0.519167, 0
34.2371, 0.519421, 0
34.3037, 0.521165, 0
34.3703, 0.521474, 0
34.4369, 0.51983, 0
34.5036, 0.524275, 0
34.5702, 0.525185, 0
34.6368, 0.53277, 0
34.7034, 0.53294, 0
34.77, 0.538268, 0
34.8366, 0.53811, 0
34.9032, 0.539151, 0
34.9698, 0.539151, 0
35.0364, 0.538472, 0
35.103, 0.540451, 0
35.1696, 0.543542, 0
35.2363, 0.544267, 0
35.3029, 0.544005, 0
35.3695, 0.543356, 0
35.4361, 0.54544, 0
35.5027, 0.542523, 0
35.5693, 0.543372, 0
35.6359, 0.54223, 0
35.7025, 0.541937, 0
35.7691, 0.540876, 0
35.8357, 0.542153, 0
35.9023, 0.542805, 0
35.969, 0.543715, 0
36.0356, 0.541084, 0
36.1022, 0.545336, 0
36.1688, 0.546304, 0
36.2354, 0.548607, 0
36.302, 0.520995, 0
36.3686, 0.523827, 0
36.4352, 0.5251, 0
36.5018, 0.52544, 0
36.5684, 0.527415, 0
36.635, 0.525748, 0
36.7017, 0.5249, 0
36.7683, 0.526844, 0
36.8349, 0.528013, 0
36.9015, 0.527612, 0
36.9681, 0.52593, 0
37.0347, 0.525143, 0
37.1013, 0.525883, 0
37.1679, 0.527076, 0
37.2345, 0.521767, 0
37.3011, 0.521998, 0
37.3678, 0.526366, 0
37.4344, 0.525544, 0
37.501, 0.522203, 0
37.5676, 0.522168, 0
37.6342, 0.522461, 0
37.7008, 0.521767, 0
37.7674, 0.523727, 0
37.834, 0.5199, 0
37.9006, 0.522508, 0
37.9672, 0.524051, 0
38.0338, 0.527145, 0
38.1005, 0.530054, 0
38.1671, 0.532816, 0
38.2337, 0.534622, 0
38.3003, 0.53689, 0
38.3669, 0.538572, 0
38.4335, 0.53848, 0
38.5001, 0.540579, 0
38.5667, 0.54446, 0
38.6333, 0.549861, 0
38.6999, 0.549745, 0
38.7665, 0.550903, 0
38.8332, 0.551713, 0
38.8998, 0.552469, 0
38.9664, 0.554421, 0
39.033, 0.555548, 0
39.0996, 0.558696, 0
39.1662, 0.55956, 0
39.2328, 0.559309, 0
39.2994, 0.559796, 0
39.366, 0.560382, 0
39.4326, 0.557693, 0
39.4992, 0.559823, 0
39.5659, 0.561736, 0
39.6325, 0.548881, 0
39.6991, 0.551767, 0
39.7657, 0.550586, 0
39.8323, 0.554344, 0
39.8989, 0.55571, 0
39.9655, 0.560378, 0
40.0321, 0.560301, 0
40.0987, 0.561875, 0
40.1653, 0.563063, 0
40.2319, 0.564012, 0
40.2986, 0.566327, 0
40.3652, 0.565147, 0
40.4318, 0.568434, 0
40.4984, 0.572076, 0
40.565, 0.571335, 0
40.6316, 0.572415, 0
40.6982, 0.580278, 0
40.7648, 0.581242, 0
40.8314, 0.58358, 0
40.898, 0.588789, 0
40.9646, 0.59115, 0
41.0313, 0.59039, 0
41.0979, 0.594742, 0
41.1645, 0.595559, 0
41.2311, 0.59951, 0
41.2977, 0.596728, 0
41.3643, 0.598765, 0
41.4309, 0.601651, 0
41.4975, 0.605324, 0
41.5641, 0.606173, 0
41.6307, 0.608426, 0
41.6973, 0.609155, 0
41.764, 0.608268, 0
41.8306, 0.608499, 0
41.8972, 0.60914, 0
41.9638, 0.608322, 0
42.0304, 0.610914, 0
42.097, 0.614309, 0
42.1636, 0.616362, 0
42.2302, 0.613943, 0
42.2968, 0.614591, 0
42.3634, 0.616944, 0
42.43, 0.615008, 0
42.4967, 0.612384, 0
42.5633, 0.612569, 0
42.6299, 0.612701, 0
42.6965, 0.613457, 0
42.7631, 0.611605, 0
42.8297, 0.614201, 0
42.8963, 0.614695, 0
42.9629, 0.626887, 0
43.0295, 0.628106, 0
43.0961, 0.629865, 0
43.1627, 0.629722, 0
43.2294, 0.631883, 0
43.296, 0.632234, 0
43.3626, 0.632106, 0
43.4292, 0.631204, 0
43.4958, 0.631836, 0
43.5624, 0.633777, 0
43.629, 0.635486, 0
43.6956, 0.636474, 0
43.7622, 0.638032, 0
43.8288, 0.638858, 0
43.8954, 0.637238, 0
43.9621, 0.636744, 0
44.0287, 0.637894, 0
44.0953, 0.638441, 0
44.1619, 0.639221, 0
44.2285, 0.638534, 0
44.2951, 0.641898, 0
44.3617, 0.641022, 0
44.4283, 0.642581, 0
44.4949, 0.643183, 0
44.5615, 0.642944, 0
44.6282, 0.622758, 0
44.6948, 0.625914, 0
44.7614, 0.622234, 0
44.828, 0.626941, 0
44.8946, 0.627299, 0
44.9612, 0.628765, 0
45.0278, 0.62838, 0
45.0944, 0.628758, 0
45.161, 0.632789, 0
45.2276, 0.629842, 0
45.2942, 0.631231, 0
45.3609, 0.634734, 0
45.4275, 0.634178, 0
45.4941, 0.638997, 0
45.5607, 0.639228, 0
45.6273, 0.638148, 0
45.6939, 0.64064, 0
45.7605, 0.63966, 0
45.8271, 0.639738, 0
45.8937, 0.641258, 0
45.9603, 0.640069, 0
46.0269, 0.639043, 0
46.0936, 0.64147, 0
46.1602, 0.641698, 0
46.2268, 0.64311, 0
46.2934, 0.626721, 0
46.36, 0.626046, 0
46.4266, 0.62919, 0
46.4932, 0.63081, 0
46.5598, 0.631238, 0
46.6264, 0.629491, 0
46.693, 0.630795, 0
46.7596, 0.631404, 0
46.8263, 0.632701, 0
46.8929, 0.633565, 0
46.9595, 0.633835, 0
47.0261, 0.635243, 0
47.0927, 0.63515, 0
47.1593, 0.636181, 0
47.2259, 0.636582, 0
47.2925, 0.634823, 0
47.3591, 0.63706, 0
47.4257, 0.638819, 0
47.4923, 0.639221, 0
47.559, 0.638573, 0
47.6256, 0.639838, 0
47.6922, 0.640594, 0
47.7588, 0.640436, 0
47.8254, 0.641725, 0
47.892, 0.642106, 0
47.9586, 0.635872, 0
48.0252, 0.635934, 0
48.0918, 0.636863, 0
48.1584, 0.639718, 0
48.225, 0.64015, 0
48.2917, 0.641543, 0
48.3583, 0.642361, 0
48.4249, 0.643164, 0
48.4915, 0.642593, 0
48.5581, 0.642539, 0
48.6247, 0.642978, 0
48.6913, 0.641574, 0
48.7579, 0.643171, 0
48.8245, 0.643245, 0
48.8911, 0.645644, 0
48.9577, 0.644151, 0
49.0244, 0.645166, 0
49.091, 0.644348, 0
49.1576, 0.644664, 0
49.2242, 0.644765, 0
49.2908, 0.644529, 0
49.3574, 0.64537, 0
49.424, 0.648519, 0
49.4906, 0.647616, 0
49.5572, 0.647469, 0
49.6238, 0.623843, 0
49.6904, 0.627732, 0
49.7571, 0.627438, 0
49.8237, 0.631119, 0
49.8903, 0.629221, 0
49.9569, 0.631887, 0
50.0235, 0.615235, 0
50.0901, 0.617535, 0
50.1567, 0.619468, 0
50.2233, 0.621011, 0
50.2899, 0.619556, 0
50.3565, 0.619352, 0
50.4231, 0.624637, 0
50.4898, 0.623603, 0
50.5564, 0.623372, 0
50.623, 0.625123, 0
50.6896, 0.625941, 0
50.7562, 0.625617, 0
50.8228, 0.626335, 0
50.8894, 0.626157, 0
50.956, 0.626852, 0
51.0226, 0.626327, 0
51.0892, 0.629186, 0
51.1559, 0.627106, 0
51.2225, 0.6274, 0
51.2891, 0.640494, 0
51.3557, 0.639491, 0
51.4223, 0.639383, 0
51.4889, 0.639074, 0
51.5555, 0.635471, 0
51.6221, 0.641674, 0
51.6887, 0.640193, 0
51.7553, 0.646196, 0
51.8219, 0.647901, 0
51.8886, 0.647492, 0
51.9552, 0.64635, 0
52.0218, 0.645741, 0
52.0884, 0.650895, 0
52.155, 0.652963, 0
52.2216, 0.653094, 0
52.2882, 0.651443, 0
52.3548, 0.650023, 0
52.4214, 0.65208, 0
52.488, 0.651809, 0
52.5546, 0.65179, 0
52.6213, 0.654344, 0
52.6879, 0.661628, 0
52.7545, 0.66456, 0
52.8211, 0.666385, 0
52.8877, 0.668256, 0
52.9543, 0.63032, 0
53.0209, 0.627396, 0
53.0875, 0.630259, 0
53.1541, 0.637384, 0
53.2207, 0.638619, 0
53.2873, 0.64311, 0
53.354, 0.647137, 0
53.4206, 0.648573, 0
53.4872, 0.649047, 0
53.5538, 0.645938, 0
53.6204, 0.651539, 0
53.687, 0.650189, 0
53.7536, 0.652674, 0
53.8202, 0.656227, 0
53.8868, 0.655957, 0
53.9534, 0.656111, 0
54.02, 0.656829, 0
54.0867, 0.657157, 0
54.1533, 0.658708, 0
54.2199, 0.659653, 0
54.2865, 0.660679, 0
54.3531, 0.658194, 0
54.4197, 0.662307, 0
54.4863, 0.661728, 0
54.5529, 0.664668, 0
54.6195, 0.654931, 0
54.6861, 0.655301, 0
54.7527, 0.654286, 0
54.8194, 0.655826, 0
54.886, 0.660316, 0
54.9526, 0.657045, 0
55.0192, 0.658596, 0
55.0858, 0.660394, 0
55.1524, 0.662114, 0
55.219, 0.662153, 0
55.2856, 0.662199, 0
55.3522, 0.665316, 0
55.4188, 0.665478, 0
55.4854, 0.665941, 0
55.5521, 0.668187, 0
55.6187, 0.669668, 0
55.6853, 0.669066, 0
55.7519, 0.670818, 0
55.8185, 0.670247, 0
55.8851, 0.673549, 0
55.9517, 0.673472, 0
56.0183, 0.67446, 0
56.0849, 0.674738, 0
56.1515, 0.677022, 0
56.2181, 0.676512, 0
56.2848, 0.673357, 0
56.3514, 0.671744, 0
56.418, 0.672122, 0
56.4846, 0.676258, 0
56.5512, 0.671983, 0
56.6178, 0.677801, 0
56.6844, 0.67679, 0
56.751, 0.679383, 0
56.8176, 0.676042, 0
56.8842, 0.677357, 0
56.9508, 0.675459, 0
57.0175, 0.67936, 0
57.0841, 0.67608, 0
57.1507, 0.679491, 0
57.2173, 0.680062, 0
57.2839, 0.679167, 0
57.3505, 0.680637, 0
57.4171, 0.679942, 0
57.4837, 0.681019, 0
57.5503, 0.68034, 0
57.6169, 0.682909, 0
57.6836, 0.682168, 0
57.7502, 0.683518, 0
57.8168, 0.683812, 0
57.8834, 0.683962, 0
57.95, 0.664421, 0
58.0166, 0.664661, 0
58.0832, 0.665162, 0
58.1498, 0.666289, 0
58.2164, 0.668704, 0
58.283, 0.667886, 0
58.3496, 0.666628, 0
58.4163, 0.667083, 0
58.4829, 0.668418, 0
58.5495, 0.668819, 0
58.6161, 0.65527, 0
58.6827, 0.654853, 0
58.7493, 0.654159, 0
58.8159, 0.653827, 0
58.8825, 0.654298, 0
58.9491, 0.654992, 0
59.0157, 0.655718, 0
59.0823, 0.656721, 0
59.149, 0.659097, 0
59.2156, 0.660008, 0
59.2822, 0.661597, 0
59.3488, 0.660787, 0
59.4154, 0.661975, 0
59.482, 0.66206, 0
59.5486, 0.662338, 0
59.6152, 0.661736, 0
59.6818, 0.66436, 0
59.7484, 0.665891, 0
59.815, 0.665289, 0
59.8817, 0.665459, 0
59.9483, 0.665316, 0
60.0149, 0.666045, 0
60.0815, 0.668877, 0
60.1481, 0.67061, 0
60.2147, 0.670571, 0
60.2813, 0.681265, 0
60.3479, 0.680633, 0
60.4145, 0.682106, 0
60.4811, 0.682851, 0
60.5477, 0.683623, 0
60.6144, 0.68284, 0
60.681, 0.682199, 0
60.7476, 0.682739, 0
60.8142, 0.682971, 0
60.8808, 0.682122, 0
60.9474, 0.682261, 0
61.014, 0.681505, 0
61.0806, 0.679884, 0
61.1472, 0.680571, 0
61.2138, 0.678511, 0
61.2804, 0.678279, 0
61.3471, 0.680818, 0
61.4137, 0.682114, 0
61.4803, 0.683032, 0
61.5469, 0.681952, 0
61.6135, 0.682215, 0
61.6801, 0.682037, 0
61.7467, 0.683503, 0
61.8133, 0.686474, 0
61.8799, 0.68706, 0
61.9465, 0.661752, 0
62.0131, 0.662415, 0
62.0798, 0.661659, 0
62.1464, 0.665077, 0
62.213, 0.663326, 0
62.2796, 0.666505, 0
62.3462, 0.668291, 0
62.4128, 0.671362, 0
62.4794, 0.674344, 0
62.546, 0.673079, 0
62.6126, 0.676373, 0
62.6792, 0.676393, 0
62.7458, 0.677242, 0
62.8125, 0.680498, 0
62.8791, 0.681169, 0
62.9457, 0.679703, 0
63.0123, 0.678603, 0
63.0789, 0.678094, 0
63.1455, 0.677083, 0
63.2121, 0.680556, 0
63.2787, 0.679182, 0
63.3453, 0.677276, 0
63.4119, 0.679738, 0
63.4785, 0.676636, 0
63.5452, 0.676535, 0
63.6118, 0.672843, 0
63.6784, 0.672573, 0
63.745, 0.674711, 0
63.8116, 0.671775, 0
63.8782, 0.677539, 0
63.9448, 0.674186, 0
64.0114, 0.674221, 0
64.078, 0.677932, 0
64.1446, 0.678565, 0
64.2112, 0.676948, 0
64.2779, 0.679082, 0
64.3445, 0.678565, 0
64.4111, 0.679572, 0
64.4777, 0.678885, 0
64.5443, 0.679329, 0
64.6109, 0.679475, 0
64.6775, 0.68125, 0
64.7441, 0.681292, 0
64.8107, 0.683129, 0
64.8773, 0.683075, 0
64.944, 0.683908, 0
65.0106, 0.686339, 0
65.0772, 0.687569, 0
65.1438, 0.685633, 0
65.2104, 0.686698, 0
65.277, 0.679537, 0
65.3436, 0.679001, 0
65.4102, 0.681593, 0
65.4768, 0.683387, 0
65.5434, 0.684047, 0
65.61, 0.685641, 0
65.6767, 0.685224, 0
65.7433, 0.683522, 0
65.8099, 0.681092, 0
65.8765, 0.682832, 0
65.9431, 0.686771, 0
66.0097, 0.687311, 0
66.0763, 0.686377, 0
66.1429, 0.689981, 0
66.2095, 0.691389, 0
66.2761, 0.693279, 0
66.3427, 0.693657, 0
66.4094, 0.693164, 0
66.476, 0.69392, 0
66.5426, 0.694406, 0
66.6092, 0.694946, 0
66.6758, 0.671794, 0
66.7424, 0.67218, 0
