The video is over!
Time of video Queue Density, Dynamic Density
10.5243, 0.247593, 0
10.5909, 0.247585, 0
10.6575, 0.247747, 0
10.7241, 0.24613, 0
10.7907, 0.246979, 0
10.8573, 0.247338, 0
10.9239, 0.245907, 0
10.9905, 0.24495, 0
11.0571, 0.245405, 0
11.1237, 0.244468, 0
11.1903, 0.243341, 0
11.257, 0.24071, 0
11.3236, 0.243962, 0
11.3902, 0.242882, 0
11.4568, 0.240073, 0
11.5234, 0.239595, 0
11.59, 0.238885, 0
11.6566, 0.237562, 0
11.7232, 0.239433, 0
11.7898, 0.238492, 0
11.8564, 0.237666, 0
11.923, 0.236678, 0
11.9897, 0.236613, 0
12.0563, 0.237523, 0
12.1229, 0.236227, 0
12.1895, 0.237778, 0
12.2561, 0.234576, 0
12.3227, 0.235617, 0
12.3893, 0.233989, 0
12.4559, 0.235463, 0
12.5225, 0.234437, 0
12.5891, 0.234892, 0
12.6557, 0.235401, 0
12.7224, 0.235355, 0
12.789, 0.23419, 0
12.8556, 0.234753, 0
12.9222, 0.235756, 0
12.9888, 0.24304, 0
13.0554, 0.243534, 0
13.122, 0.241998, 0
13.1886, 0.242878, 0
13.2552, 0.243534, 0
13.3218, 0.2425, 0
13.3884, 0.243071, 0
13.4551, 0.242357, 0
13.5217, 0.242234, 0
13.5883, 0.242419, 0
13.6549, 0.242033, 0
13.7215, 0.242388, 0
13.7881, 0.24179, 0
13.8547, 0.241169, 0
13.9213, 0.241046, 0
13.9879, 0.2414, 0
14.0545, 0.241281, 0
14.1211, 0.24174, 0
14.1878, 0.239657, 0
14.2544, 0.239406, 0
14.321, 0.240521, 0
14.3876, 0.240583, 0
14.4542, 0.240556, 0
14.5208, 0.240231, 0
14.5874, 0.240818, 0
14.654, 0.2311, 0
14.7206, 0.230806, 0
14.7872, 0.231971, 0
14.8538, 0.232465, 0
14.9205, 0.233561, 0
14.9871, 0.233395, 0
15.0537, 0.233889, 0
15.1203, 0.236096, 0
15.1869, 0.233789, 0
15.2535, 0.233951, 0
15.3201, 0.235031, 0
15.3867, 0.234923, 0
15.4533, 0.235463, 0
15.5199, 0.236651, 0
15.5865, 0.235957, 0
15.6532, 0.236296, 0
15.7198, 0.236721, 0
15.7864, 0.236651, 0
15.853, 0.235702, 0
15.9196, 0.234406, 0
15.9862, 0.234591, 0
16.0528, 0.232145, 0
16.1194, 0.233194, 0
16.186, 0.232924, 0
16.2526, 0.235054, 0
16.3192, 0.234815, 0
16.3859, 0.234753, 0
16.4525, 0.235069, 0
16.5191, 0.233974, 0
16.5857, 0.235486, 0
16.6523, 0.235108, 0
16.7189, 0.234552, 0
16.7855, 0.235239, 0
16.8521, 0.233981, 0
16.9187, 0.232261, 0
16.9853, 0.234429, 0
17.052, 0.233017, 0
17.1186, 0.235617, 0
17.1852, 0.233333, 0
17.2518, 0.232824, 0
17.3184, 0.231813, 0
17.385, 0.231327, 0
17.4516, 0.230903, 0
17.5182, 0.230779, 0
17.5848, 0.230432, 0
17.6514, 0.231782, 0
17.718, 0.232299, 0
17.7847, 0.23071, 0
17.8513, 0.231474, 0
17.9179, 0.231759, 0
17.9845, 0.228171, 0
18.0511, 0.228256, 0
18.1177, 0.229252, 0
18.1843, 0.229545, 0
18.2509, 0.230069, 0
18.3175, 0.232253, 0
18.3841, 0.233588, 0
18.4507, 0.237546, 0
18.5174, 0.239992, 0
18.584, 0.240864, 0
18.6506, 0.243171, 0
18.7172, 0.245841, 0
18.7838, 0.247153, 0
18.8504, 0.249159, 0
18.917, 0.251304, 0
18.9836, 0.25206, 0
19.0502, 0.252712, 0
19.1168, 0.250201, 0
19.1834, 0.251871, 0
19.2501, 0.248592, 0
19.3167, 0.24713, 0
19.3833, 0.246844, 0
19.4499, 0.247184, 0
19.5165, 0.245529, 0
19.5831, 0.245328, 0
19.6497, 0.237944, 0
19.7163, 0.236508, 0
19.7829, 0.235768, 0
19.8495, 0.23691, 0
19.9161, 0.236833, 0
19.9828, 0.237519, 0
20.0494, 0.235706, 0
20.116, 0.234583, 0
20.1826, 0.235355, 0
20.2492, 0.233912, 0
20.3158, 0.232245, 0
20.3824, 0.233383, 0
20.449, 0.233075, 0
20.5156, 0.23326, 0
20.5822, 0.232492, 0
20.6488, 0.232296, 0
20.7155, 0.231914, 0
20.7821, 0.232948, 0
20.8487, 0.232863, 0
20.9153, 0.233449, 0
20.9819, 0.234298, 0
21.0485, 0.233399, 0
21.1151, 0.231123, 0
21.1817, 0.230532, 0
21.2483, 0.229232, 0
21.3149, 0.234961, 0
21.3815, 0.232608, 0
21.4482, 0.232623, 0
21.5148, 0.235741, 0
21.5814, 0.233191, 0
21.648, 0.2337, 0
21.7146, 0.232404, 0
21.7812, 0.233052, 0
21.8478, 0.23385, 0
21.9144, 0.234637, 0
21.981, 0.234618, 0
22.0476, 0.233403, 0
22.1142, 0.233191, 0
22.1809, 0.233237, 0
22.2475, 0.2337, 0
22.3141, 0.23419, 0
22.3807, 0.234244, 0
22.4473, 0.234414, 0
22.5139, 0.234583, 0
22.5805, 0.234533, 0
22.6471, 0.236184, 0
22.7137, 0.238167, 0
22.7803, 0.238816, 0
22.8469, 0.240451, 0
22.9136, 0.242029, 0
22.9802, 0.234221, 0
23.0468, 0.236613, 0
23.1134, 0.241273, 0
23.18, 0.241709, 0
23.2466, 0.240718, 0
23.3132, 0.240367, 0
23.3798, 0.24027, 0
23.4464, 0.239144, 0
23.513, 0.239336, 0
23.5796, 0.239525, 0
23.6463, 0.238816, 0
23.7129, 0.241863, 0
23.7795, 0.242234, 0
23.8461, 0.242049, 0
23.9127, 0.240938, 0
23.9793, 0.242269, 0
24.0459, 0.241952, 0
24.1125, 0.24184, 0
24.1791, 0.242909, 0
24.2457, 0.242488, 0
24.3124, 0.243152, 0
24.379, 0.242647, 0
24.4456, 0.243654, 0
24.5122, 0.242014, 0
24.5788, 0.242292, 0
24.6454, 0.242068, 0
24.712, 0.240525, 0
24.7786, 0.241377, 0
24.8452, 0.242068, 0
24.9118, 0.243445, 0
24.9784, 0.242967, 0
25.0451, 0.243279, 0
25.1117, 0.243642, 0
25.1783, 0.243692, 0
25.2449, 0.242924, 0
25.3115, 0.2436, 0
25.3781, 0.242519, 0
25.4447, 0.246377, 0
25.5113, 0.247091, 0
25.5779, 0.24767, 0
25.6445, 0.249884, 0
25.7111, 0.252577, 0
25.7778, 0.252153, 0
25.8444, 0.254904, 0
25.911, 0.25669, 0
25.9776, 0.256138, 0
26.0442, 0.256346, 0
26.1108, 0.256381, 0
26.1774, 0.257045, 0
26.244, 0.259005, 0
26.3106, 0.254267, 0
26.3772, 0.253619, 0
26.4438, 0.256736, 0
26.5105, 0.257133, 0
26.5771, 0.256875, 0
26.6437, 0.257307, 0
26.7103, 0.256088, 0
26.7769, 0.258557, 0
26.8435, 0.261566, 0
26.9101, 0.265586, 0
26.9767, 0.268769, 0
27.0433, 0.273256, 0
27.1099, 0.279144, 0
27.1765, 0.282029, 0
27.2432, 0.289174, 0
27.3098, 0.296011, 0
27.3764, 0.300517, 0
27.443, 0.306829, 0
27.5096, 0.312716, 0
27.5762, 0.316782, 0
27.6428, 0.320177, 0
27.7094, 0.326134, 0
27.776, 0.327886, 0
27.8426, 0.334452, 0
27.9092, 0.337847, 0
27.9759, 0.339498, 0
28.0425, 0.346065, 0
28.1091, 0.351412, 0
28.1757, 0.353341, 0
28.2423, 0.360895, 0
28.3089, 0.368557, 0
28.3755, 0.368997, 0
28.4421, 0.37561, 0
28.5087, 0.380478, 0
28.5753, 0.383758, 0
28.6419, 0.388904, 0
28.7086, 0.392801, 0
28.7752, 0.396458, 0
28.8418, 0.401921, 0
28.9084, 0.407153, 0
28.975, 0.408704, 0
29.0416, 0.40848, 0
29.1082, 0.413935, 0
29.1748, 0.414684, 0
29.2414, 0.418974, 0
29.308, 0.418997, 0
29.3746, 0.418472, 0
29.4413, 0.421914, 0
29.5079, 0.423927, 0
29.5745, 0.424892, 0
29.6411, 0.418032, 0
29.7077, 0.418511, 0
29.7743, 0.42348, 0
29.8409, 0.423383, 0
29.9075, 0.426308, 0
29.9741, 0.427689, 0
30.0407, 0.427867, 0
30.1073, 0.433079, 0
30.174, 0.433665, 0
30.2406, 0.436813, 0
30.3072, 0.438387, 0
30.3738, 0.43919, 0
30.4404, 0.44115, 0
30.507, 0.443472, 0
30.5736, 0.444136, 0
30.6402, 0.445193, 0
30.7068, 0.445343, 0
30.7734, 0.447056, 0
30.8401, 0.447427, 0
30.9067, 0.448908, 0
30.9733, 0.448137, 0
31.0399, 0.446779, 0
31.1065, 0.44755, 0
31.1731, 0.445301, 0
31.2397, 0.449545, 0
31.3063, 0.456844, 0
31.3729, 0.456242, 0
31.4395, 0.458742, 0
31.5061, 0.458171, 0
31.5728, 0.457855, 0
31.6394, 0.460941, 0
31.706, 0.461142, 0
31.7726, 0.459136, 0
31.8392, 0.460154, 0
31.9058, 0.459923, 0
31.9724, 0.461636, 0
32.039, 0.462546, 0
32.1056, 0.463974, 0
32.1722, 0.463665, 0
32.2388, 0.46537, 0
32.3055, 0.464267, 0
32.3721, 0.464599, 0
32.4387, 0.463596, 0
32.5053, 0.462662, 0
32.5719, 0.463017, 0
32.6385, 0.464136, 0
32.7051, 0.462839, 0
32.7717, 0.462693, 0
32.8383, 0.464059, 0
32.9049, 0.464853, 0
32.9715, 0.464645, 0
33.0382, 0.466258, 0
33.1048, 0.469174, 0
33.1714, 0.468897, 0
33.238, 0.47348, 0
33.3046, 0.4774, 0
33.3712, 0.476512, 0
33.4378, 0.481736, 0
33.5044, 0.487114, 0
33.571, 0.488711, 0
33.6376, 0.493326, 0
33.7042, 0.499198, 0
33.7709, 0.502461, 0
33.8375, 0.507261, 0
33.9041, 0.512199, 0
33.9707, 0.512747, 0
34.0373, 0.516682, 0
34.1039, 0.520486, 0
34.1705, 0.521543, 0
34.2371, 0.521335, 0
34.3037, 0.523187, 0
34.3703, 0.523295, 0
34.4369, 0.522948, 0
34.5036, 0.526875, 0
34.5702, 0.527562, 0
34.6368, 0.53473, 0
34.7034, 0.535278, 0
34.77, 0.539807, 0
34.8366, 0.539483, 0
34.9032, 0.540656, 0
34.9698, 0.541304, 0
35.0364, 0.539853, 0
35.103, 0.542847, 0
35.1696, 0.544174, 0
35.2363, 0.544792, 0
35.3029, 0.544344, 0
35.3695, 0.544761, 0
35.4361, 0.545934, 0
35.5027, 0.543989, 0
35.5693, 0.543657, 0
35.6359, 0.543738, 0
35.7025, 0.54429, 0
35.7691, 0.54255, 0
35.8357, 0.542095, 0
35.9023, 0.544884, 0
35.969, 0.545012, 0
36.0356, 0.542261, 0
36.1022, 0.54701, 0
36.1688, 0.548372, 0
36.2354, 0.54978, 0
36.302, 0.522446, 0
36.3686, 0.526775, 0
36.4352, 0.527118, 0
36.5018, 0.527454, 0
36.5684, 0.528445, 0
36.635, 0.526485, 0
36.7017, 0.526115, 0
36.7683, 0.528225, 0
36.8349, 0.528542, 0
36.9015, 0.529367, 0
36.9681, 0.526049, 0
37.0347, 0.526304, 0
37.1013, 0.527886, 0
37.1679, 0.528889, 0
37.2345, 0.523071, 0
37.3011, 0.523519, 0
37.3678, 0.528009, 0
37.4344, 0.527334, 0
37.501, 0.524718, 0
37.5676, 0.524664, 0
37.6342, 0.52466, 0
37.7008, 0.523573, 0
37.7674, 0.525903, 0
37.834, 0.52287, 0
37.9006, 0.5251, 0
37.9672, 0.527454, 0
38.0338, 0.53017, 0
38.1005, 0.533534, 0
38.1671, 0.533711, 0
38.2337, 0.537052, 0
38.3003, 0.539722, 0
38.3669, 0.541821, 0
38.4335, 0.54027, 0
38.5001, 0.542847, 0
38.5667, 0.546836, 0
38.6333, 0.551296, 0
38.6999, 0.55186, 0
38.7665, 0.552724, 0
38.8332, 0.554128, 0
38.8998, 0.555548, 0
38.9664, 0.556667, 0
39.033, 0.558634, 0
39.0996, 0.561512, 0
39.1662, 0.561643, 0
39.2328, 0.561705, 0
39.2994, 0.562438, 0
39.366, 0.563233, 0
39.4326, 0.560455, 0
39.4992, 0.562562, 0
39.5659, 0.564383, 0
39.6325, 0.551319, 0
39.6991, 0.554514, 0
39.7657, 0.552917, 0
39.8323, 0.556759, 0
39.8989, 0.55865, 0
39.9655, 0.561644, 0
40.0321, 0.561628, 0
40.0987, 0.562515, 0
40.1653, 0.563781, 0
40.2319, 0.564815, 0
40.2986, 0.567731, 0
40.3652, 0.566775, 0
40.4318, 0.570355, 0
40.4984, 0.573927, 0
40.565, 0.573873, 0
40.6316, 0.574406, 0
40.6982, 0.581335, 0
40.7648, 0.58277, 0
40.8314, 0.584954, 0
40.898, 0.590278, 0
40.9646, 0.593025, 0
41.0313, 0.592917, 0
41.0979, 0.596451, 0
41.1645, 0.596813, 0
41.2311, 0.600633, 0
41.2977, 0.598719, 0
41.3643, 0.6001, 0
41.4309, 0.603719, 0
41.4975, 0.607276, 0
41.5641, 0.607631, 0
41.6307, 0.61, 0
41.6973, 0.611034, 0
41.764, 0.610579, 0
41.8306, 0.610039, 0
41.8972, 0.610949, 0
41.9638, 0.610494, 0
42.0304, 0.612716, 0
42.097, 0.615841, 0
42.1636, 0.617809, 0
42.2302, 0.615872, 0
42.2968, 0.616096, 0
42.3634, 0.61804, 0
42.43, 0.616373, 0
42.4967, 0.614406, 0
42.5633, 0.613881, 0
42.6299, 0.613796, 0
42.6965, 0.614738, 0
42.7631, 0.612353, 0
42.8297, 0.614375, 0
42.8963, 0.614668, 0
42.9629, 0.627515, 0
43.0295, 0.628565, 0
43.0961, 0.630386, 0
43.1627, 0.630818, 0
43.2294, 0.632716, 0
43.296, 0.631906, 0
43.3626, 0.633071, 0
43.4292, 0.631914, 0
43.4958, 0.632762, 0
43.5624, 0.634645, 0
43.629, 0.636713, 0
43.6956, 0.637593, 0
43.7622, 0.639213, 0
43.8288, 0.639938, 0
43.8954, 0.638688, 0
43.9621, 0.638627, 0
44.0287, 0.639398, 0
44.0953, 0.641204, 0
44.1619, 0.641111, 0
44.2285, 0.641235, 0
44.2951, 0.643951, 0
44.3617, 0.641644, 0
44.4283, 0.64358, 0
44.4949, 0.644074, 0
44.5615, 0.644028, 0
44.6282, 0.624213, 0
44.6948, 0.626975, 0
44.7614, 0.624398, 0
44.828, 0.628827, 0
44.8946, 0.628588, 0
44.9612, 0.631142, 0
45.0278, 0.630386, 0
45.0944, 0.631559, 0
45.161, 0.634275, 0
45.2276, 0.630347, 0
45.2942, 0.632546, 0
45.3609, 0.635802, 0
45.4275, 0.635787, 0
45.4941, 0.639938, 0
45.5607, 0.640525, 0
45.6273, 0.639753, 0
45.6939, 0.641929, 0
45.7605, 0.641096, 0
45.8271, 0.641574, 0
45.8937, 0.642863, 0
45.9603, 0.642091, 0
46.0269, 0.641728, 0
46.0936, 0.643048, 0
46.1602, 0.641698, 0
46.2268, 0.642531, 0
46.2934, 0.628951, 0
46.36, 0.626844, 0
46.4266, 0.629714, 0
46.4932, 0.631505, 0
46.5598, 0.631921, 0
46.6264, 0.630779, 0
46.693, 0.630691, 0
46.7596, 0.630891, 0
46.8263, 0.633079, 0
46.8929, 0.634267, 0
46.9595, 0.635154, 0
47.0261, 0.63679, 0
47.0927, 0.637515, 0
47.1593, 0.63706, 0
47.2259, 0.638464, 0
47.2925, 0.636574, 0
47.3591, 0.637855, 0
47.4257, 0.639483, 0
47.4923, 0.639838, 0
47.559, 0.639367, 0
47.6256, 0.640486, 0
47.6922, 0.640872, 0
47.7588, 0.641813, 0
47.8254, 0.642631, 0
47.892, 0.642307, 0
47.9586, 0.637492, 0
48.0252, 0.6374, 0
48.0918, 0.639043, 0
48.1584, 0.642037, 0
48.225, 0.640957, 0
48.2917, 0.64314, 0
48.3583, 0.643943, 0
48.4249, 0.644838, 0
48.4915, 0.644622, 0
48.5581, 0.644136, 0
48.6247, 0.643981, 0
48.6913, 0.644406, 0
48.7579, 0.645494, 0
48.8245, 0.644784, 0
48.8911, 0.64706, 0
48.9577, 0.646821, 0
49.0244, 0.647006, 0
49.091, 0.646204, 0
49.1576, 0.646798, 0
49.2242, 0.646898, 0
49.2908, 0.645883, 0
49.3574, 0.646875, 0
49.424, 0.65017, 0
49.4906, 0.649336, 0
49.5572, 0.649626, 0
49.6238, 0.625494, 0
49.6904, 0.628931, 0
49.7571, 0.627859, 0
49.8237, 0.631852, 0
49.8903, 0.629684, 0
49.9569, 0.632187, 0
50.0235, 0.615702, 0
50.0901, 0.617894, 0
50.1567, 0.620856, 0
50.2233, 0.621528, 0
50.2899, 0.620316, 0
50.3565, 0.620779, 0
50.4231, 0.626019, 0
50.4898, 0.62517, 0
50.5564, 0.624691, 0
50.623, 0.625482, 0
50.6896, 0.62637, 0
50.7562, 0.626782, 0
50.8228, 0.627323, 0
50.8894, 0.627461, 0
50.956, 0.627901, 0
51.0226, 0.628156, 0
51.0892, 0.630525, 0
51.1559, 0.628171, 0
51.2225, 0.628819, 0
51.2891, 0.641806, 0
51.3557, 0.640324, 0
51.4223, 0.640293, 0
51.4889, 0.640671, 0
51.5555, 0.637454, 0
51.6221, 0.641211, 0
51.6887, 0.641373, 0
51.7553, 0.647469, 0
51.8219, 0.648272, 0
51.8886, 0.648457, 0
51.9552, 0.647438, 0
52.0218, 0.647161, 0
52.0884, 0.652454, 0
52.155, 0.653225, 0
52.2216, 0.654043, 0
52.2882, 0.651952, 0
52.3548, 0.651181, 0
52.4214, 0.653067, 0
52.488, 0.652967, 0
52.5546, 0.653596, 0
52.6213, 0.655795, 0
52.6879, 0.663256, 0
52.7545, 0.665764, 0
52.8211, 0.667288, 0
52.8877, 0.669742, 0
52.9543, 0.632377, 0
53.0209, 0.629313, 0
53.0875, 0.633272, 0
53.1541, 0.638333, 0
53.2207, 0.639761, 0
53.2873, 0.6451, 0
53.354, 0.649298, 0
53.4206, 0.650201, 0
53.4872, 0.649861, 0
53.5538, 0.647207, 0
53.6204, 0.652593, 0
53.687, 0.651744, 0
53.7536, 0.653958, 0
53.8202, 0.658052, 0
53.8868, 0.657766, 0
53.9534, 0.65765, 0
54.02, 0.657982, 0
54.0867, 0.657766, 0
54.1533, 0.659769, 0
54.2199, 0.660671, 0
54.2865, 0.661775, 0
54.3531, 0.659545, 0
54.4197, 0.664144, 0
54.4863, 0.662647, 0
54.5529, 0.665093, 0
54.6195, 0.655363, 0
54.6861, 0.655532, 0
54.7527, 0.6549, 0
54.8194, 0.65647, 0
54.886, 0.660012, 0
54.9526, 0.658542, 0
55.0192, 0.659722, 0
55.0858, 0.661821, 0
55.1524, 0.663395, 0
55.219, 0.663688, 0
55.2856, 0.663395, 0
55.3522, 0.666512, 0
55.4188, 0.666867, 0
55.4854, 0.667716, 0
55.5521, 0.669637, 0
55.6187, 0.67152, 0
55.6853, 0.670856, 0
55.7519, 0.672222, 0
55.8185, 0.672361, 0
55.8851, 0.675448, 0
55.9517, 0.674506, 0
56.0183, 0.676682, 0
56.0849, 0.676019, 0
56.1515, 0.67821, 0
56.2181, 0.678179, 0
56.2848, 0.6751, 0
56.3514, 0.673411, 0
56.418, 0.673989, 0
56.4846, 0.678032, 0
56.5512, 0.673341, 0
56.6178, 0.678465, 0
56.6844, 0.678272, 0
56.751, 0.680046, 0
56.8176, 0.677045, 0
56.8842, 0.678125, 0
56.9508, 0.676813, 0
57.0175, 0.680764, 0
57.0841, 0.677407, 0
57.1507, 0.68142, 0
57.2173, 0.681497, 0
57.2839, 0.681065, 0
57.3505, 0.682623, 0
57.4171, 0.682145, 0
57.4837, 0.683144, 0
57.5503, 0.682959, 0
57.6169, 0.684495, 0
57.6836, 0.683738, 0
57.7502, 0.685212, 0
57.8168, 0.68559, 0
57.8834, 0.685475, 0
57.95, 0.665625, 0
58.0166, 0.665849, 0
58.0832, 0.665903, 0
58.1498, 0.667091, 0
58.2164, 0.668881, 0
58.283, 0.669367, 0
58.3496, 0.667677, 0
58.4163, 0.668225, 0
58.4829, 0.66919, 0
58.5495, 0.670162, 0
58.6161, 0.65652, 0
58.6827, 0.656381, 0
58.7493, 0.655424, 0
58.8159, 0.655548, 0
58.8825, 0.655602, 0
58.9491, 0.656991, 0
59.0157, 0.657191, 0
59.0823, 0.658611, 0
59.149, 0.660833, 0
59.2156, 0.661389, 0
59.2822, 0.66277, 0
59.3488, 0.66223, 0
59.4154, 0.663171, 0
59.482, 0.663171, 0
59.5486, 0.662986, 0
59.6152, 0.662894, 0
59.6818, 0.665455, 0
59.7484, 0.666397, 0
59.815, 0.666767, 0
59.8817, 0.66598, 0
59.9483, 0.666119, 0
60.0149, 0.667014, 0
60.0815, 0.670502, 0
60.1481, 0.67196, 0
60.2147, 0.671952, 0
60.2813, 0.682353, 0
60.3479, 0.68223, 0
60.4145, 0.683295, 0
60.4811, 0.683927, 0
60.5477, 0.684267, 0
60.6144, 0.683534, 0
60.681, 0.683341, 0
60.7476, 0.683974, 0
60.8142, 0.68419, 0
60.8808, 0.682924, 0
60.9474, 0.684159, 0
61.014, 0.68294, 0
61.0806, 0.68186, 0
61.1472, 0.682269, 0
61.2138, 0.679529, 0
61.2804, 0.680262, 0
61.3471, 0.681404, 0
61.4137, 0.68321, 0
61.4803, 0.684738, 0
61.5469, 0.683179, 0
61.6135, 0.683596, 0
61.6801, 0.684583, 0
61.7467, 0.685556, 0
61.8133, 0.687909, 0
61.8799, 0.689483, 0
61.9465, 0.663495, 0
62.0131, 0.663943, 0
62.0798, 0.663086, 0
62.1464, 0.666798, 0
62.213, 0.665301, 0
62.2796, 0.667955, 0
62.3462, 0.669074, 0
62.4128, 0.672299, 0
62.4794, 0.675586, 0
62.546, 0.674815, 0
62.6126, 0.678758, 0
62.6792, 0.677959, 0
62.7458, 0.679001, 0
62.8125, 0.68191, 0
62.8791, 0.682357, 0
62.9457, 0.680729, 0
63.0123, 0.680231, 0
63.0789, 0.680332, 0
63.1455, 0.679807, 0
63.2121, 0.682477, 0
63.2787, 0.681566, 0
63.3453, 0.678048, 0
63.4119, 0.681235, 0
63.4785, 0.677623, 0
63.5452, 0.67689, 0
63.6118, 0.674556, 0
63.6784, 0.673885, 0
63.745, 0.675228, 0
63.8116, 0.673565, 0
63.8782, 0.679159, 0
63.9448, 0.67576, 0
64.0114, 0.674614, 0
64.078, 0.678912, 0
64.1446, 0.679329, 0
64.2112, 0.678445, 0
64.2779, 0.680741, 0
64.3445, 0.680733, 0
64.4111, 0.680779, 0
64.4777, 0.681528, 0
64.5443, 0.681559, 0
64.6109, 0.681489, 0
64.6775, 0.683187, 0
64.7441, 0.683519, 0
64.8107, 0.685039, 0
64.8773, 0.685278, 0
64.944, 0.685108, 0
65.0106, 0.687654, 0
65.0772, 0.689028, 0
65.1438, 0.686767, 0
65.2104, 0.687832, 0
65.277, 0.680069, 0
65.3436, 0.679873, 0
65.4102, 0.682396, 0
65.4768, 0.684174, 0
65.5434, 0.685023, 0
65.61, 0.686921, 0
65.6767, 0.686088, 0
65.7433, 0.684097, 0
65.8099, 0.68135, 0
65.8765, 0.684008, 0
65.9431, 0.688488, 0
66.0097, 0.687153, 0
66.0763, 0.6876, 0
66.1429, 0.69108, 0
66.2095, 0.693318, 0
66.2761, 0.694444, 0
66.3427, 0.695131, 0
66.4094, 0.69456, 0
66.476, 0.695208, 0
66.5426, 0.695332, 0
66.6092, 0.695826, 0
66.6758, 0.672982, 0
66.7424, 0.673615, 0
