The video is over!
Time of video Queue Density, Dynamic Density
9.05885, 0.259039, 0
9.12546, 0.262191, 0
9.19207, 0.264387, 0
9.25868, 0.263688, 0
9.32529, 0.26468, 0
9.39189, 0.264375, 0
9.4585, 0.261736, 0
9.52511, 0.26336, 0
9.59172, 0.264776, 0
9.65833, 0.255602, 0
9.72494, 0.254819, 0
9.79155, 0.258036, 0
9.85816, 0.257894, 0
9.92477, 0.254298, 0
9.99138, 0.255162, 0
10.058, 0.255394, 0
10.1246, 0.255409, 0
10.1912, 0.257762, 0
10.2578, 0.257515, 0
10.3244, 0.258781, 0
10.391, 0.257022, 0
10.4576, 0.254028, 0
10.5243, 0.251072, 0
10.5909, 0.251011, 0
10.6575, 0.248368, 0
10.7241, 0.247855, 0
10.7907, 0.249128, 0
10.8573, 0.247523, 0
10.9239, 0.247909, 0
10.9905, 0.246944, 0
11.0571, 0.248002, 0
11.1237, 0.245008, 0
11.1903, 0.244637, 0
11.257, 0.241991, 0
11.3236, 0.245285, 0
11.3902, 0.244375, 0
11.4568, 0.243711, 0
11.5234, 0.241451, 0
11.59, 0.24157, 0
11.6566, 0.240532, 0
11.7232, 0.241532, 0
11.7898, 0.240563, 0
11.8564, 0.240428, 0
11.923, 0.238796, 0
11.9897, 0.238164, 0
12.0563, 0.240255, 0
12.1229, 0.238765, 0
12.1895, 0.239965, 0
12.2561, 0.2386, 0
12.3227, 0.237265, 0
12.3893, 0.237674, 0
12.4559, 0.237234, 0
12.5225, 0.237211, 0
12.5891, 0.237951, 0
12.6557, 0.237392, 0
12.7224, 0.237755, 0
12.789, 0.237874, 0
12.8556, 0.236705, 0
12.9222, 0.238557, 0
12.9888, 0.244691, 0
13.0554, 0.245367, 0
13.122, 0.243715, 0
13.1886, 0.244294, 0
13.2552, 0.242188, 0
13.3218, 0.244298, 0
13.3884, 0.243449, 0
13.4551, 0.243704, 0
13.5217, 0.243549, 0
13.5883, 0.244491, 0
13.6549, 0.243472, 0
13.7215, 0.243418, 0
13.7881, 0.242022, 0
13.8547, 0.242215, 0
13.9213, 0.243765, 0
13.9879, 0.242932, 0
14.0545, 0.241875, 0
14.1211, 0.243218, 0
14.1878, 0.240015, 0
14.2544, 0.24044, 0
14.321, 0.240895, 0
14.3876, 0.240664, 0
14.4542, 0.241188, 0
14.5208, 0.242014, 0
14.5874, 0.241968, 0
14.654, 0.233256, 0
14.7206, 0.233291, 0
14.7872, 0.234182, 0
14.8538, 0.234769, 0
14.9205, 0.23586, 0
14.9871, 0.233692, 0
15.0537, 0.233804, 0
15.1203, 0.238318, 0
15.1869, 0.237014, 0
15.2535, 0.234915, 0
15.3201, 0.236821, 0
15.3867, 0.23608, 0
15.4533, 0.23615, 0
15.5199, 0.236968, 0
15.5865, 0.238179, 0
15.6532, 0.237477, 0
15.7198, 0.238395, 0
15.7864, 0.238465, 0
15.853, 0.23745, 0
15.9196, 0.236682, 0
15.9862, 0.234857, 0
16.0528, 0.232191, 0
16.1194, 0.233256, 0
16.186, 0.235328, 0
16.2526, 0.237218, 0
16.3192, 0.23461, 0
16.3859, 0.235166, 0
16.4525, 0.236995, 0
16.5191, 0.233816, 0
16.5857, 0.23539, 0
16.6523, 0.235586, 0
16.7189, 0.235382, 0
16.7855, 0.237535, 0
16.8521, 0.236312, 0
16.9187, 0.233048, 0
16.9853, 0.235679, 0
17.052, 0.235359, 0
17.1186, 0.237751, 0
17.1852, 0.234425, 0
17.2518, 0.232886, 0
17.3184, 0.231551, 0
17.385, 0.233279, 0
17.4516, 0.234198, 0
17.5182, 0.232438, 0
17.5848, 0.232909, 0
17.6514, 0.233873, 0
17.718, 0.235023, 0
17.7847, 0.233295, 0
17.8513, 0.233611, 0
17.9179, 0.234213, 0
17.9845, 0.22936, 0
18.0511, 0.229676, 0
18.1177, 0.231601, 0
18.1843, 0.228985, 0
18.2509, 0.229734, 0
18.3175, 0.23424, 0
18.3841, 0.233792, 0
18.4507, 0.238669, 0
18.5174, 0.242002, 0
18.584, 0.241651, 0
18.6506, 0.246273, 0
18.7172, 0.24914, 0
18.7838, 0.248839, 0
18.8504, 0.250374, 0
18.917, 0.254579, 0
18.9836, 0.254958, 0
19.0502, 0.256042, 0
19.1168, 0.253735, 0
19.1834, 0.252581, 0
19.2501, 0.251111, 0
19.3167, 0.251157, 0
19.3833, 0.249649, 0
19.4499, 0.248947, 0
19.5165, 0.247188, 0
19.5831, 0.246987, 0
19.6497, 0.241566, 0
19.7163, 0.240212, 0
19.7829, 0.238383, 0
19.8495, 0.239529, 0
19.9161, 0.23939, 0
19.9828, 0.238194, 0
20.0494, 0.238326, 0
20.116, 0.238256, 0
20.1826, 0.239028, 0
20.2492, 0.235868, 0
20.3158, 0.235185, 0
20.3824, 0.236127, 0
20.449, 0.234722, 0
20.5156, 0.236991, 0
20.5822, 0.235193, 0
20.6488, 0.234587, 0
20.7155, 0.235343, 0
20.7821, 0.237199, 0
20.8487, 0.23348, 0
20.9153, 0.235108, 0
20.9819, 0.235096, 0
21.0485, 0.236073, 0
21.1151, 0.235756, 0
21.1817, 0.233279, 0
21.2483, 0.231921, 0
21.3149, 0.238735, 0
21.3815, 0.236782, 0
21.4482, 0.236806, 0
21.5148, 0.238654, 0
21.5814, 0.237751, 0
21.648, 0.237218, 0
21.7146, 0.236154, 0
21.7812, 0.237029, 0
21.8478, 0.236728, 0
21.9144, 0.237392, 0
21.981, 0.237315, 0
22.0476, 0.235937, 0
22.1142, 0.237612, 0
22.1809, 0.235343, 0
22.2475, 0.237153, 0
22.3141, 0.23657, 0
22.3807, 0.234653, 0
22.4473, 0.237913, 0
22.5139, 0.23809, 0
22.5805, 0.237253, 0
22.6471, 0.236821, 0
22.7137, 0.239684, 0
22.7803, 0.241416, 0
22.8469, 0.243056, 0
22.9136, 0.2436, 0
22.9802, 0.237203, 0
23.0468, 0.239533, 0
23.1134, 0.244225, 0
23.18, 0.243777, 0
23.2466, 0.243673, 0
23.3132, 0.239464, 0
23.3798, 0.242361, 0
23.4464, 0.241289, 0
23.513, 0.241265, 0
23.5796, 0.241597, 0
23.6463, 0.239934, 0
23.7129, 0.244039, 0
23.7795, 0.244479, 0
23.8461, 0.24316, 0
23.9127, 0.24235, 0
23.9793, 0.244525, 0
24.0459, 0.243839, 0
24.1125, 0.24186, 0
24.1791, 0.244028, 0
24.2457, 0.246397, 0
24.3124, 0.247203, 0
24.379, 0.246246, 0
24.4456, 0.245517, 0
24.5122, 0.245729, 0
24.5788, 0.246019, 0
24.6454, 0.243083, 0
24.712, 0.243816, 0
24.7786, 0.244877, 0
24.8452, 0.244896, 0
24.9118, 0.246265, 0
24.9784, 0.244618, 0
25.0451, 0.244498, 0
25.1117, 0.245891, 0
25.1783, 0.244857, 0
25.2449, 0.2436, 0
25.3115, 0.245351, 0
25.3781, 0.243337, 0
25.4447, 0.249186, 0
25.5113, 0.249699, 0
25.5779, 0.249996, 0
25.6445, 0.251474, 0
25.7111, 0.254738, 0
25.7778, 0.256042, 0
25.8444, 0.25571, 0
25.911, 0.258742, 0
25.9776, 0.256875, 0
26.0442, 0.257631, 0
26.1108, 0.258048, 0
26.1774, 0.260448, 0
26.244, 0.260872, 0
26.3106, 0.256559, 0
26.3772, 0.256952, 0
26.4438, 0.259028, 0
26.5105, 0.260687, 0
26.5771, 0.26044, 0
26.6437, 0.258808, 0
26.7103, 0.2589, 0
26.7769, 0.261092, 0
26.8435, 0.262535, 0
26.9101, 0.267265, 0
26.9767, 0.271157, 0
27.0433, 0.276177, 0
27.1099, 0.281088, 0
27.1765, 0.285085, 0
27.2432, 0.292191, 0
27.3098, 0.297442, 0
27.3764, 0.302265, 0
27.443, 0.308688, 0
27.5096, 0.314846, 0
27.5762, 0.317878, 0
27.6428, 0.321655, 0
27.7094, 0.329113, 0
27.776, 0.330853, 0
27.8426, 0.336952, 0
27.9092, 0.340301, 0
27.9759, 0.340478, 0
28.0425, 0.350085, 0
28.1091, 0.354217, 0
28.1757, 0.354641, 0
28.2423, 0.362357, 0
28.3089, 0.369869, 0
28.3755, 0.371767, 0
28.4421, 0.378272, 0
28.5087, 0.38311, 0
28.5753, 0.385602, 0
28.6419, 0.390748, 0
28.7086, 0.394865, 0
28.7752, 0.398518, 0
28.8418, 0.405039, 0
28.9084, 0.408117, 0
28.975, 0.409005, 0
29.0416, 0.409194, 0
29.1082, 0.415, 0
29.1748, 0.41777, 0
29.2414, 0.419784, 0
29.308, 0.419552, 0
29.3746, 0.420594, 0
29.4413, 0.423102, 0
29.5079, 0.425066, 0
29.5745, 0.426049, 0
29.6411, 0.419136, 0
29.7077, 0.420525, 0
29.7743, 0.425309, 0
29.8409, 0.425872, 0
29.9075, 0.428646, 0
29.9741, 0.429498, 0
30.0407, 0.430706, 0
30.1073, 0.435274, 0
30.174, 0.435548, 0
30.2406, 0.437712, 0
30.3072, 0.43865, 0
30.3738, 0.441435, 0
30.4404, 0.442438, 0
30.507, 0.445976, 0
30.5736, 0.446227, 0
30.6402, 0.445675, 0
30.7068, 0.446497, 0
30.7734, 0.448808, 0
30.8401, 0.449784, 0
30.9067, 0.451007, 0
30.9733, 0.450077, 0
31.0399, 0.44907, 0
31.1065, 0.449687, 0
31.1731, 0.44755, 0
31.2397, 0.451833, 0
31.3063, 0.459252, 0
31.3729, 0.458947, 0
31.4395, 0.461343, 0
31.5061, 0.460687, 0
31.5728, 0.460309, 0
31.6394, 0.463067, 0
31.706, 0.462975, 0
31.7726, 0.462546, 0
31.8392, 0.462211, 0
31.9058, 0.462681, 0
31.9724, 0.463912, 0
32.039, 0.465428, 0
32.1056, 0.466289, 0
32.1722, 0.464896, 0
32.2388, 0.464927, 0
32.3055, 0.465559, 0
32.3721, 0.465309, 0
32.4387, 0.464518, 0
32.5053, 0.465008, 0
32.5719, 0.465421, 0
32.6385, 0.464803, 0
32.7051, 0.462971, 0
32.7717, 0.46446, 0
32.8383, 0.464116, 0
32.9049, 0.467454, 0
32.9715, 0.46713, 0
33.0382, 0.46799, 0
33.1048, 0.470648, 0
33.1714, 0.469618, 0
33.238, 0.475243, 0
33.3046, 0.477921, 0
33.3712, 0.47713, 0
33.4378, 0.4825, 0
33.5044, 0.487477, 0
33.571, 0.488372, 0
33.6376, 0.494259, 0
33.7042, 0.499815, 0
33.7709, 0.504205, 0
33.8375, 0.509005, 0
33.9041, 0.513943, 0
33.9707, 0.513627, 0
34.0373, 0.516925, 0
34.1039, 0.520961, 0
34.1705, 0.522812, 0
34.2371, 0.523218, 0
34.3037, 0.525046, 0
34.3703, 0.524113, 0
34.4369, 0.523835, 0
34.5036, 0.527693, 0
34.5702, 0.528457, 0
34.6368, 0.535366, 0
34.7034, 0.535706, 0
34.77, 0.541501, 0
34.8366, 0.540201, 0
34.9032, 0.54238, 0
34.9698, 0.541412, 0
35.0364, 0.540972, 0
35.103, 0.543237, 0
35.1696, 0.544992, 0
35.2363, 0.546894, 0
35.3029, 0.545502, 0
35.3695, 0.545671, 0
35.4361, 0.546775, 0
35.5027, 0.546323, 0
35.5693, 0.545015, 0
35.6359, 0.545127, 0
35.7025, 0.543468, 0
35.7691, 0.543133, 0
35.8357, 0.543445, 0
35.9023, 0.546759, 0
35.969, 0.546559, 0
36.0356, 0.544406, 0
36.1022, 0.548542, 0
36.1688, 0.550517, 0
36.2354, 0.552307, 0
36.302, 0.52265, 0
36.3686, 0.526863, 0
36.4352, 0.527909, 0
36.5018, 0.527488, 0
36.5684, 0.528846, 0
36.635, 0.527975, 0
36.7017, 0.526578, 0
36.7683, 0.529113, 0
36.8349, 0.530729, 0
36.9015, 0.530486, 0
36.9681, 0.528179, 0
37.0347, 0.528526, 0
37.1013, 0.528912, 0
37.1679, 0.530116, 0
37.2345, 0.524225, 0
37.3011, 0.524742, 0
37.3678, 0.529271, 0
37.4344, 0.528538, 0
37.501, 0.526165, 0
37.5676, 0.5261, 0
37.6342, 0.526061, 0
37.7008, 0.525305, 0
37.7674, 0.527303, 0
37.834, 0.524167, 0
37.9006, 0.52745, 0
37.9672, 0.528661, 0
38.0338, 0.530258, 0
38.1005, 0.533746, 0
38.1671, 0.535031, 0
38.2337, 0.538326, 0
38.3003, 0.540741, 0
38.3669, 0.543025, 0
38.4335, 0.542623, 0
38.5001, 0.54314, 0
38.5667, 0.547392, 0
38.6333, 0.550756, 0
38.6999, 0.553102, 0
38.7665, 0.553951, 0
38.8332, 0.554313, 0
38.8998, 0.555694, 0
38.9664, 0.557863, 0
39.033, 0.557762, 0
39.0996, 0.561296, 0
39.1662, 0.561397, 0
39.2328, 0.562816, 0
39.2994, 0.563488, 0
39.366, 0.564356, 0
39.4326, 0.56157, 0
39.4992, 0.563611, 0
39.5659, 0.56537, 0
39.6325, 0.551566, 0
39.6991, 0.555802, 0
39.7657, 0.55299, 0
39.8323, 0.557716, 0
39.8989, 0.558657, 0
39.9655, 0.561752, 0
40.0321, 0.561698, 0
40.0987, 0.562581, 0
40.1653, 0.563696, 0
40.2319, 0.565787, 0
40.2986, 0.568704, 0
40.3652, 0.567681, 0
40.4318, 0.571192, 0
40.4984, 0.574985, 0
40.565, 0.574525, 0
40.6316, 0.575251, 0
40.6982, 0.582191, 0
40.7648, 0.582496, 0
40.8314, 0.584961, 0
40.898, 0.590023, 0
40.9646, 0.592701, 0
41.0313, 0.593515, 0
41.0979, 0.597353, 0
41.1645, 0.596771, 0
41.2311, 0.600448, 0
41.2977, 0.598588, 0
41.3643, 0.600008, 0
41.4309, 0.603546, 0
41.4975, 0.608206, 0
41.5641, 0.608083, 0
41.6307, 0.609853, 0
41.6973, 0.609718, 0
41.764, 0.61044, 0
41.8306, 0.610965, 0
41.8972, 0.610941, 0
41.9638, 0.609421, 0
42.0304, 0.612546, 0
42.097, 0.615664, 0
42.1636, 0.617662, 0
42.2302, 0.615212, 0
42.2968, 0.615282, 0
42.3634, 0.617037, 0
42.43, 0.615475, 0
42.4967, 0.614317, 0
42.5633, 0.613758, 0
42.6299, 0.613916, 0
42.6965, 0.615571, 0
42.7631, 0.613268, 0
42.8297, 0.615552, 0
42.8963, 0.61679, 0
42.9629, 0.627542, 0
43.0295, 0.62988, 0
43.0961, 0.630482, 0
43.1627, 0.632056, 0
43.2294, 0.632944, 0
43.296, 0.632928, 0
43.3626, 0.634213, 0
43.4292, 0.633198, 0
43.4958, 0.634032, 0
43.5624, 0.63566, 0
43.629, 0.637728, 0
43.6956, 0.637705, 0
43.7622, 0.640278, 0
43.8288, 0.640023, 0
43.8954, 0.639888, 0
43.9621, 0.63885, 0
44.0287, 0.640706, 0
44.0953, 0.641111, 0
44.1619, 0.641346, 0
44.2285, 0.641292, 0
44.2951, 0.645116, 0
44.3617, 0.643364, 0
44.4283, 0.644842, 0
44.4949, 0.643156, 0
44.5615, 0.643206, 0
44.6282, 0.624217, 0
44.6948, 0.62716, 0
44.7614, 0.625721, 0
44.828, 0.63015, 0
44.8946, 0.630872, 0
44.9612, 0.631073, 0
45.0278, 0.630247, 0
45.0944, 0.632666, 0
45.161, 0.635532, 0
45.2276, 0.632608, 0
45.2942, 0.632187, 0
45.3609, 0.636451, 0
45.4275, 0.63564, 0
45.4941, 0.641042, 0
45.5607, 0.640401, 0
45.6273, 0.640575, 0
45.6939, 0.642681, 0
45.7605, 0.642068, 0
45.8271, 0.642319, 0
45.8937, 0.642616, 0
45.9603, 0.640899, 0
46.0269, 0.64142, 0
46.0936, 0.643275, 0
46.1602, 0.643877, 0
46.2268, 0.645019, 0
46.2934, 0.630154, 0
46.36, 0.629039, 0
46.4266, 0.631863, 0
46.4932, 0.632951, 0
46.5598, 0.632342, 0
46.6264, 0.630822, 0
46.693, 0.631925, 0
46.7596, 0.633175, 0
46.8263, 0.633569, 0
46.8929, 0.634846, 0
46.9595, 0.634715, 0
47.0261, 0.636624, 0
47.0927, 0.637295, 0
47.1593, 0.636871, 0
47.2259, 0.637218, 0
47.2925, 0.637488, 0
47.3591, 0.638588, 0
47.4257, 0.639248, 0
47.4923, 0.639653, 0
47.559, 0.640378, 0
47.6256, 0.641482, 0
47.6922, 0.641829, 0
47.7588, 0.641667, 0
47.8254, 0.643634, 0
47.892, 0.642296, 0
47.9586, 0.637188, 0
48.0252, 0.638519, 0
48.0918, 0.639001, 0
48.1584, 0.64223, 0
48.225, 0.642122, 0
48.2917, 0.643202, 0
48.3583, 0.64495, 0
48.4249, 0.646003, 0
48.4915, 0.645733, 0
48.5581, 0.645158, 0
48.6247, 0.646049, 0
48.6913, 0.644406, 0
48.7579, 0.645328, 0
48.8245, 0.645745, 0
48.8911, 0.647018, 0
48.9577, 0.64782, 0
49.0244, 0.646493, 0
49.091, 0.647091, 0
49.1576, 0.645941, 0
49.2242, 0.647052, 0
49.2908, 0.645725, 0
49.3574, 0.646269, 0
49.424, 0.651184, 0
49.4906, 0.649869, 0
49.5572, 0.65032, 0
49.6238, 0.625644, 0
49.6904, 0.629336, 0
49.7571, 0.63027, 0
49.8237, 0.633931, 0
49.8903, 0.630694, 0
49.9569, 0.634336, 0
50.0235, 0.616535, 0
50.0901, 0.620069, 0
50.1567, 0.621991, 0
50.2233, 0.622458, 0
50.2899, 0.621358, 0
50.3565, 0.621979, 0
50.4231, 0.626856, 0
50.4898, 0.624819, 0
50.5564, 0.623916, 0
50.623, 0.625081, 0
50.6896, 0.627242, 0
50.7562, 0.626944, 0
50.8228, 0.627797, 0
50.8894, 0.628634, 0
50.956, 0.627728, 0
51.0226, 0.628113, 0
51.0892, 0.630482, 0
51.1559, 0.628337, 0
51.2225, 0.630004, 0
51.2891, 0.641867, 0
51.3557, 0.64157, 0
51.4223, 0.641454, 0
51.4889, 0.642068, 0
51.5555, 0.63669, 0
51.6221, 0.6425, 0
51.6887, 0.642635, 0
51.7553, 0.6474, 0
51.8219, 0.648187, 0
51.8886, 0.649568, 0
51.9552, 0.648507, 0
52.0218, 0.646493, 0
52.0884, 0.652639, 0
52.155, 0.654568, 0
52.2216, 0.655536, 0
52.2882, 0.653137, 0
52.3548, 0.651347, 0
52.4214, 0.654055, 0
52.488, 0.654055, 0
52.5546, 0.654934, 0
52.6213, 0.657033, 0
52.6879, 0.664298, 0
52.7545, 0.66588, 0
52.8211, 0.667581, 0
52.8877, 0.670525, 0
52.9543, 0.633958, 0
53.0209, 0.63071, 0
53.0875, 0.634661, 0
53.1541, 0.640478, 0
53.2207, 0.639799, 0
53.2873, 0.64571, 0
53.354, 0.650224, 0
53.4206, 0.650679, 0
53.4872, 0.651385, 0
53.5538, 0.64853, 0
53.6204, 0.653808, 0
53.687, 0.653225, 0
53.7536, 0.655258, 0
53.8202, 0.659159, 0
53.8868, 0.658765, 0
53.9534, 0.65875, 0
54.02, 0.659668, 0
54.0867, 0.659356, 0
54.1533, 0.660579, 0
54.2199, 0.661447, 0
54.2865, 0.663499, 0
54.3531, 0.661177, 0
54.4197, 0.665274, 0
54.4863, 0.664857, 0
54.5529, 0.667461, 0
54.6195, 0.657566, 0
54.6861, 0.658152, 0
54.7527, 0.657099, 0
54.8194, 0.658206, 0
54.886, 0.662716, 0
54.9526, 0.660532, 0
55.0192, 0.661505, 0
55.0858, 0.663233, 0
55.1524, 0.664853, 0
55.219, 0.664684, 0
55.2856, 0.664259, 0
55.3522, 0.668341, 0
55.4188, 0.668279, 0
55.4854, 0.66777, 0
55.5521, 0.670031, 0
55.6187, 0.672616, 0
55.6853, 0.671952, 0
55.7519, 0.673735, 0
55.8185, 0.673873, 0
55.8851, 0.676165, 0
55.9517, 0.67588, 0
56.0183, 0.677473, 0
56.0849, 0.677299, 0
56.1515, 0.679483, 0
56.2181, 0.679475, 0
56.2848, 0.676015, 0
56.3514, 0.67419, 0
56.418, 0.675228, 0
56.4846, 0.679248, 0
56.5512, 0.674873, 0
56.6178, 0.679965, 0
56.6844, 0.67941, 0
56.751, 0.68157, 0
56.8176, 0.678152, 0
56.8842, 0.679649, 0
56.9508, 0.677623, 0
57.0175, 0.68115, 0
57.0841, 0.677824, 0
57.1507, 0.681015, 0
57.2173, 0.681798, 0
57.2839, 0.681794, 0
57.3505, 0.683229, 0
57.4171, 0.683056, 0
57.4837, 0.683962, 0
57.5503, 0.683198, 0
57.6169, 0.68544, 0
57.6836, 0.684699, 0
57.7502, 0.686431, 0
57.8168, 0.685409, 0
57.8834, 0.686717, 0
57.95, 0.667188, 0
58.0166, 0.667002, 0
58.0832, 0.666856, 0
58.1498, 0.668021, 0
58.2164, 0.670748, 0
58.283, 0.670366, 0
58.3496, 0.669109, 0
58.4163, 0.668796, 0
58.4829, 0.670768, 0
58.5495, 0.671011, 0
58.6161, 0.657577, 0
58.6827, 0.657573, 0
58.7493, 0.656682, 0
58.8159, 0.656763, 0
58.8825, 0.657122, 0
58.9491, 0.65792, 0
59.0157, 0.65843, 0
59.0823, 0.659499, 0
59.149, 0.660988, 0
59.2156, 0.662434, 0
59.2822, 0.663924, 0
59.3488, 0.66311, 0
59.4154, 0.664468, 0
59.482, 0.664325, 0
59.5486, 0.664394, 0
59.6152, 0.663198, 0
59.6818, 0.66662, 0
59.7484, 0.667978, 0
59.815, 0.666875, 0
59.8817, 0.667546, 0
59.9483, 0.667623, 0
60.0149, 0.667396, 0
60.0815, 0.671319, 0
60.1481, 0.672554, 0
60.2147, 0.67267, 0
60.2813, 0.683225, 0
60.3479, 0.68294, 0
60.4145, 0.684117, 0
60.4811, 0.684348, 0
60.5477, 0.68478, 0
60.6144, 0.684348, 0
60.681, 0.684144, 0
60.7476, 0.684757, 0
60.8142, 0.684931, 0
60.8808, 0.683079, 0
60.9474, 0.684892, 0
61.014, 0.684209, 0
61.0806, 0.682782, 0
61.1472, 0.682936, 0
61.2138, 0.68015, 0
61.2804, 0.680054, 0
61.3471, 0.682608, 0
61.4137, 0.684275, 0
61.4803, 0.685644, 0
61.5469, 0.68436, 0
61.6135, 0.684969, 0
61.6801, 0.685617, 0
61.7467, 0.686979, 0
61.8133, 0.689039, 0
61.8799, 0.690637, 0
61.9465, 0.664259, 0
62.0131, 0.664514, 0
62.0798, 0.664105, 0
62.1464, 0.667674, 0
62.213, 0.666501, 0
62.2796, 0.668619, 0
62.3462, 0.668858, 0
62.4128, 0.673368, 0
62.4794, 0.675988, 0
62.546, 0.675363, 0
62.6126, 0.679059, 0
62.6792, 0.67902, 0
62.7458, 0.679718, 0
62.8125, 0.682774, 0
62.8791, 0.683164, 0
62.9457, 0.682469, 0
63.0123, 0.682118, 0
63.0789, 0.682103, 0
63.1455, 0.681578, 0
63.2121, 0.683345, 0
63.2787, 0.682311, 0
63.3453, 0.679726, 0
63.4119, 0.681933, 0
63.4785, 0.678754, 0
63.5452, 0.679194, 0
63.6118, 0.675988, 0
63.6784, 0.67505, 0
63.745, 0.677064, 0
63.8116, 0.674298, 0
63.8782, 0.6801, 0
63.9448, 0.67718, 0
64.0114, 0.67711, 0
64.078, 0.680733, 0
64.1446, 0.681026, 0
64.2112, 0.679128, 0
64.2779, 0.681462, 0
64.3445, 0.681752, 0
64.4111, 0.682832, 0
64.4777, 0.68262, 0
64.5443, 0.682623, 0
64.6109, 0.683002, 0
64.6775, 0.68451, 0
64.7441, 0.68419, 0
64.8107, 0.68635, 0
64.8773, 0.686617, 0
64.944, 0.686578, 0
65.0106, 0.689128, 0
65.0772, 0.690293, 0
65.1438, 0.687859, 0
65.2104, 0.689171, 0
65.277, 0.681208, 0
65.3436, 0.681134, 0
65.4102, 0.683484, 0
65.4768, 0.685386, 0
65.5434, 0.686069, 0
65.61, 0.687751, 0
65.6767, 0.687311, 0
65.7433, 0.685482, 0
65.8099, 0.68333, 0
65.8765, 0.685278, 0
65.9431, 0.689263, 0
66.0097, 0.688098, 0
66.0763, 0.687531, 0
66.1429, 0.691593, 0
66.2095, 0.694016, 0
66.2761, 0.69527, 0
66.3427, 0.69588, 0
66.4094, 0.695312, 0
66.476, 0.695999, 0
66.5426, 0.696146, 0
66.6092, 0.696524, 0
66.6758, 0.673349, 0
66.7424, 0.67402, 0
