Time of video, Queue Density, Dynamic Density
0.0666092, 0.027716, 0
0.133218, 0.0451312, 0.00941358
0.199828, 0.0629822, 0.0173071
0.266437, 0.0833989, 0.0278588
0.333046, 0.101408, 0.0397415
0.399655, 0.119402, 0.051223
0.466264, 0.139174, 0.0656674
0.532873, 0.160355, 0.081061
0.599483, 0.180795, 0.0952122
0.666092, 0.18588, 0.108623
0.732701, 0.191092, 0.119167
0.79931, 0.195467, 0.127589
0.865919, 0.198561, 0.133758
0.932529, 0.200297, 0.137527
0.999138, 0.203256, 0.140363
1.06575, 0.206616, 0.141335
1.13236, 0.208241, 0.141605
1.19897, 0.209271, 0.139441
1.26557, 0.211829, 0.138345
1.33218, 0.214356, 0.139792
1.39879, 0.217415, 0.137292
1.4654, 0.219657, 0.134823
1.53201, 0.222241, 0.135031
1.59862, 0.225968, 0.130563
1.66523, 0.229691, 0.126512
1.73184, 0.232635, 0.124626
1.79845, 0.235949, 0.122153
1.86506, 0.237566, 0.12017
1.93167, 0.242805, 0.118052
1.99828, 0.244722, 0.11598
2.06488, 0.246836, 0.114155
2.13149, 0.248083, 0.112921
2.1981, 0.2488, 0.112932
2.26471, 0.248248, 0.114919
2.33132, 0.247323, 0.116223
2.39793, 0.247157, 0.117774
2.46454, 0.246574, 0.119371
2.53115, 0.247415, 0.120367
2.59776, 0.247187, 0.12027
2.66437, 0.247801, 0.120679
2.73098, 0.248912, 0.120968
2.79759, 0.249919, 0.11946
2.86419, 0.251154, 0.118252
2.9308, 0.253117, 0.117504
2.99741, 0.25338, 0.116779
3.06402, 0.256412, 0.115166
3.13063, 0.258167, 0.114699
3.19724, 0.258233, 0.113989
3.26385, 0.260228, 0.11331
3.33046, 0.260791, 0.113218
3.39707, 0.262145, 0.113468
3.46368, 0.263221, 0.113164
3.53029, 0.265567, 0.114078
3.5969, 0.268214, 0.112226
3.6635, 0.271809, 0.11216
3.73011, 0.273183, 0.111817
3.79672, 0.277593, 0.111833
3.86333, 0.282029, 0.113129
3.92994, 0.285995, 0.113044
3.99655, 0.29061, 0.114097
4.06316, 0.295181, 0.114726
4.12977, 0.300305, 0.116049
4.19638, 0.303746, 0.117072
4.26299, 0.305058, 0.118696
4.3296, 0.307643, 0.119799
4.39621, 0.30956, 0.119263
4.46282, 0.308059, 0.118873
4.52942, 0.307897, 0.118677
4.59603, 0.309024, 0.117118
4.66264, 0.306663, 0.116937
4.72925, 0.303792, 0.115729
4.79586, 0.303329, 0.11326
4.86247, 0.301717, 0.11034
4.92908, 0.300687, 0.108592
4.99569, 0.300197, 0.106065
5.0623, 0.301015, 0.101968
5.12891, 0.30108, 0.100671
5.19552, 0.301663, 0.0944059
5.26213, 0.303399, 0.0904437
5.32873, 0.30468, 0.0877199
5.39534, 0.306381, 0.0856481
5.46195, 0.309066, 0.0846451
