The video is over!
The video is over!
The video is over!
   Frame Number   Queue Density Dynamic Density
            254        0.233597        0.000000
            255        0.233625        0.000000
            256        0.233685        0.000000
            257        0.233586        0.000000
            258        0.233620        0.000000
            259        0.233721        0.000000
            260        0.233306        0.000000
            261        0.233437        0.000000
            262        0.233144        0.000000
            263        0.232949        0.000000
            264        0.233046        0.000000
            265        0.232727        0.000000
            266        0.232619        0.000000
            267        0.233090        0.000000
            268        0.232179        0.000000
            269        0.232332        0.000000
            270        0.232483        0.000000
            271        0.231759        0.000000
            272        0.231688        0.000000
            273        0.232108        0.000000
            274        0.231728        0.000000
            275        0.231935        0.000000
            276        0.232582        0.000000
            277        0.232468        0.000000
            278        0.233031        0.000000
            279        0.233812        0.000000
            280        0.233739        0.000000
            281        0.234644        0.000000
            282        0.235915        0.000000
            283        0.235593        0.000000
            284        0.236662        0.000000
            285        0.237460        0.000000
            286        0.237431        0.000000
            287        0.238110        0.000000
            288        0.239065        0.000000
            289        0.238682        0.000000
            290        0.239456        0.000000
            291        0.240435        0.000000
            292        0.240287        0.000000
            293        0.240363        0.000000
            294        0.241159        0.000000
            295        0.240994        0.000000
            296        0.240991        0.000000
            297        0.241733        0.000000
            298        0.241921        0.000000
            299        0.241789        0.000000
            300        0.242426        0.000000
            301        0.242870        0.000000
            302        0.242372        0.000000
            303        0.242426        0.000000
            304        0.242631        0.000000
            305        0.242218        0.000000
            306        0.241747        0.000000
            307        0.241875        0.000000
            308        0.240999        0.000000
            309        0.240644        0.000000
            310        0.240677        0.000000
            311        0.239553        0.000000
            312        0.238860        0.000000
            313        0.239092        0.000000
            314        0.237760        0.000000
            315        0.236948        0.000000
            316        0.236971        0.000000
            317        0.235937        0.000000
            318        0.235435        0.000000
            319        0.235802        0.000000
            320        0.234793        0.000000
            321        0.234165        0.000000
            322        0.234468        0.000000
            323        0.234369        0.000000
            324        0.233683        0.000000
            325        0.234202        0.000000
            326        0.233992        0.000000
            327        0.233181        0.000000
            328        0.233705        0.000000
            329        0.233898        0.000000
            330        0.233053        0.000000
            331        0.233512        0.000000
            332        0.233977        0.000000
            333        0.233464        0.000000
            334        0.233617        0.000000
            335        0.234120        0.000000
            336        0.233613        0.000000
            337        0.233864        0.000000
            338        0.234468        0.000000
            339        0.233953        0.000000
            340        0.234252        0.000000
            341        0.235042        0.000000
            342        0.234610        0.000000
            343        0.234066        0.000000
            344        0.235378        0.000000
            345        0.235758        0.000000
            346        0.235325        0.000000
            347        0.236562        0.000000
            348        0.236234        0.000000
            349        0.236057        0.000000
            350        0.237127        0.000000
            351        0.236890        0.000000
            352        0.236833        0.000000
            353        0.237565        0.000000
            354        0.237532        0.000000
            355        0.237387        0.000000
            356        0.238096        0.000000
            357        0.238207        0.000000
            358        0.238307        0.000000
            359        0.238955        0.000000
            360        0.239204        0.000000
            361        0.239198        0.000000
            362        0.239759        0.000000
            363        0.240002        0.000000
            364        0.240213        0.000000
            365        0.240594        0.000000
            366        0.240752        0.000000
            367        0.240969        0.000000
            368        0.241281        0.000000
            369        0.241218        0.000000
            370        0.241427        0.000000
            371        0.241725        0.000000
            372        0.241539        0.000000
            373        0.242296        0.000000
            374        0.242307        0.000000
            375        0.241759        0.000000
            376        0.242495        0.000000
            377        0.242489        0.000000
            378        0.242347        0.000000
            379        0.242519        0.000000
            380        0.243177        0.000000
            381        0.243065        0.000000
            382        0.243340        0.000000
            383        0.244261        0.000000
            384        0.244358        0.000000
            385        0.244711        0.000000
            386        0.245826        0.000000
            387        0.246082        0.000000
            388        0.245952        0.000000
            389        0.247208        0.000000
            390        0.247301        0.000000
            391        0.247360        0.000000
            392        0.248651        0.000000
            393        0.248279        0.000000
            394        0.248267        0.000000
            395        0.250035        0.000000
            396        0.249966        0.000000
            397        0.249688        0.000000
            398        0.251603        0.000000
            399        0.251478        0.000000
            400        0.251358        0.000000
            401        0.253233        0.000000
            402        0.253532        0.000000
            403        0.254106        0.000000
            404        0.256160        0.000000
            405        0.257054        0.000000
            406        0.257971        0.000000
            407        0.260560        0.000000
            408        0.262076        0.000000
            409        0.263958        0.000000
            410        0.266425        0.000000
            411        0.268401        0.000000
            412        0.270647        0.000000
            413        0.273479        0.000000
            414        0.275830        0.000000
            415        0.278216        0.000000
            416        0.281232        0.000000
            417        0.283968        0.000000
            418        0.286758        0.000000
            419        0.290358        0.000000
            420        0.293498        0.000000
            421        0.296350        0.000000
            422        0.300601        0.000000
            423        0.304978        0.000000
            424        0.307989        0.000000
            425        0.312258        0.000000
            426        0.317251        0.000000
            427        0.320700        0.000000
            428        0.325369        0.000000
            429        0.330927        0.000000
            430        0.334503        0.000000
            431        0.339621        0.000000
            432        0.345241        0.000000
            433        0.348234        0.000000
            434        0.353068        0.000000
            435        0.358675        0.000000
            436        0.361336        0.000000
            437        0.366071        0.000000
            438        0.371140        0.000000
            439        0.372853        0.000000
            440        0.377707        0.000000
            441        0.382570        0.000000
            442        0.383617        0.000000
            443        0.387406        0.000000
            444        0.391515        0.000000
            445        0.392792        0.000000
            446        0.396285        0.000000
            447        0.400317        0.000000
            448        0.401353        0.000000
            449        0.404229        0.000000
            450        0.408519        0.000000
            451        0.409213        0.000000
            452        0.411939        0.000000
            453        0.415544        0.000000
            454        0.416325        0.000000
            455        0.418545        0.000000
            456        0.421891        0.000000
            457        0.422260        0.000000
            458        0.424258        0.000000
            459        0.426902        0.000000
            460        0.427304        0.000000
            461        0.428590        0.000000
            462        0.431058        0.000000
            463        0.431500        0.000000
            464        0.432389        0.000000
            465        0.434255        0.000000
            466        0.434775        0.000000
            467        0.435682        0.000000
            468        0.438129        0.000000
            469        0.438855        0.000000
            470        0.439230        0.000000
            471        0.441340        0.000000
            472        0.442306        0.000000
            473        0.443466        0.000000
            474        0.445964        0.000000
            475        0.446235        0.000000
            476        0.447428        0.000000
            477        0.449436        0.000000
            478        0.449856        0.000000
            479        0.451058        0.000000
            480        0.452671        0.000000
            481        0.453021        0.000000
            482        0.453652        0.000000
            483        0.455398        0.000000
            484        0.455509        0.000000
            485        0.455796        0.000000
            486        0.457142        0.000000
            487        0.457500        0.000000
            488        0.457611        0.000000
            489        0.459164        0.000000
            490        0.458983        0.000000
            491        0.459211        0.000000
            492        0.460809        0.000000
            493        0.460698        0.000000
            494        0.461118        0.000000
            495        0.463009        0.000000
            496        0.462758        0.000000
            497        0.463217        0.000000
            498        0.464844        0.000000
            499        0.464713        0.000000
            500        0.465526        0.000000
            501        0.467787        0.000000
            502        0.467835        0.000000
            503        0.468716        0.000000
            504        0.471270        0.000000
            505        0.472029        0.000000
            506        0.473084        0.000000
            507        0.476145        0.000000
            508        0.476995        0.000000
            509        0.478172        0.000000
            510        0.481743        0.000000
            511        0.482725        0.000000
            512        0.483808        0.000000
            513        0.487583        0.000000
            514        0.488531        0.000000
            515        0.489799        0.000000
            516        0.494185        0.000000
            517        0.494746        0.000000
            518        0.496893        0.000000
            519        0.501216        0.000000
            520        0.502525        0.000000
            521        0.504498        0.000000
            522        0.508514        0.000000
            523        0.510113        0.000000
            524        0.512140        0.000000
            525        0.515815        0.000000
            526        0.517963        0.000000
            527        0.519592        0.000000
            528        0.522762        0.000000
            529        0.524591        0.000000
            530        0.526246        0.000000
            531        0.528618        0.000000
            532        0.530007        0.000000
            533        0.531426        0.000000
            534        0.533304        0.000000
            535        0.534031        0.000000
            536        0.535268        0.000000
            537        0.536834        0.000000
            538        0.537505        0.000000
            539        0.538173        0.000000
            540        0.539520        0.000000
            541        0.540306        0.000000
            542        0.541333        0.000000
            543        0.539304        0.000000
            544        0.540725        0.000000
            545        0.541965        0.000000
            546        0.539135        0.000000
            547        0.541048        0.000000
            548        0.541185        0.000000
            549        0.538395        0.000000
            550        0.539909        0.000000
            551        0.540401        0.000000
            552        0.537485        0.000000
            553        0.538591        0.000000
            554        0.539083        0.000000
            555        0.535994        0.000000
            556        0.536963        0.000000
            557        0.536697        0.000000
            558        0.533806        0.000000
            559        0.535472        0.000000
            560        0.534753        0.000000
            561        0.531613        0.000000
            562        0.533639        0.000000
            563        0.532606        0.000000
            564        0.529448        0.000000
            565        0.531966        0.000000
            566        0.530318        0.000000
            567        0.527520        0.000000
            568        0.530059        0.000000
            569        0.528984        0.000000
            570        0.525919        0.000000
            571        0.528588        0.000000
            572        0.527577        0.000000
            573        0.527763        0.000000
            574        0.529884        0.000000
            575        0.528740        0.000000
            576        0.529284        0.000000
            577        0.531698        0.000000
            578        0.530964        0.000000
            579        0.531808        0.000000
            580        0.533910        0.000000
            581        0.533180        0.000000
            582        0.534395        0.000000
            583        0.536751        0.000000
            584        0.536094        0.000000
            585        0.537960        0.000000
            586        0.539819        0.000000
            587        0.540057        0.000000
            588        0.541834        0.000000
            589        0.543115        0.000000
            590        0.543201        0.000000
            591        0.545659        0.000000
            592        0.547075        0.000000
            593        0.545988        0.000000
            594        0.548762        0.000000
            595        0.549797        0.000000
            596        0.549637        0.000000
            597        0.551860        0.000000
            598        0.553154        0.000000
            599        0.552728        0.000000
            600        0.555065        0.000000
            601        0.556150        0.000000
            602        0.555374        0.000000
            603        0.557714        0.000000
            604        0.558933        0.000000
            605        0.558357        0.000000
            606        0.560907        0.000000
            607        0.561505        0.000000
            608        0.560933        0.000000
            609        0.563955        0.000000
            610        0.564590        0.000000
            611        0.564130        0.000000
            612        0.567540        0.000000
            613        0.568191        0.000000
            614        0.567867        0.000000
            615        0.571139        0.000000
            616        0.571823        0.000000
            617        0.571877        0.000000
            618        0.574830        0.000000
            619        0.575573        0.000000
            620        0.576392        0.000000
            621        0.579508        0.000000
            622        0.579841        0.000000
            623        0.582410        0.000000
            624        0.585258        0.000000
            625        0.585367        0.000000
            626        0.587714        0.000000
            627        0.590665        0.000000
            628        0.590127        0.000000
            629        0.592907        0.000000
            630        0.595757        0.000000
            631        0.595289        0.000000
            632        0.598202        0.000000
            633        0.600720        0.000000
            634        0.600243        0.000000
            635        0.603051        0.000000
            636        0.604966        0.000000
            637        0.604218        0.000000
            638        0.606840        0.000000
            639        0.608288        0.000000
            640        0.607345        0.000000
            641        0.609854        0.000000
            642        0.610717        0.000000
            643        0.610675        0.000000
            644        0.613186        0.000000
            645        0.613965        0.000000
            646        0.614027        0.000000
            647        0.616159        0.000000
            648        0.617268        0.000000
            649        0.617334        0.000000
            650        0.618903        0.000000
            651        0.619695        0.000000
            652        0.620137        0.000000
            653        0.621362        0.000000
            654        0.622182        0.000000
            655        0.623253        0.000000
            656        0.624170        0.000000
            657        0.624890        0.000000
            658        0.626084        0.000000
            659        0.626735        0.000000
            660        0.627389        0.000000
            661        0.628614        0.000000
            662        0.629227        0.000000
            663        0.630111        0.000000
            664        0.630983        0.000000
            665        0.631737        0.000000
            666        0.633019        0.000000
            667        0.634147        0.000000
            668        0.632773        0.000000
            669        0.634191        0.000000
            670        0.635343        0.000000
            671        0.634268        0.000000
            672        0.635634        0.000000
            673        0.635873        0.000000
            674        0.634489        0.000000
            675        0.635826        0.000000
            676        0.636393        0.000000
            677        0.634308        0.000000
            678        0.635798        0.000000
            679        0.636877        0.000000
            680        0.634769        0.000000
            681        0.636630        0.000000
            682        0.637467        0.000000
            683        0.635279        0.000000
            684        0.637065        0.000000
            685        0.637672        0.000000
            686        0.635438        0.000000
            687        0.637527        0.000000
            688        0.638057        0.000000
            689        0.635767        0.000000
            690        0.637921        0.000000
            691        0.638303        0.000000
            692        0.636104        0.000000
            693        0.636334        0.000000
            694        0.637083        0.000000
            695        0.634864        0.000000
            696        0.635004        0.000000
            697        0.635797        0.000000
            698        0.635758        0.000000
            699        0.635578        0.000000
            700        0.636667        0.000000
            701        0.636323        0.000000
            702        0.636172        0.000000
            703        0.637062        0.000000
            704        0.636955        0.000000
            705        0.636590        0.000000
            706        0.637325        0.000000
            707        0.637921        0.000000
            708        0.637151        0.000000
            709        0.637368        0.000000
            710        0.638142        0.000000
            711        0.637179        0.000000
            712        0.637322        0.000000
            713        0.638252        0.000000
            714        0.637117        0.000000
            715        0.637407        0.000000
            716        0.638619        0.000000
            717        0.637174        0.000000
            718        0.637125        0.000000
            719        0.638231        0.000000
            720        0.636728        0.000000
            721        0.636974        0.000000
            722        0.637983        0.000000
            723        0.638271        0.000000
            724        0.638334        0.000000
            725        0.639261        0.000000
            726        0.639669        0.000000
            727        0.639583        0.000000
            728        0.640497        0.000000
            729        0.640626        0.000000
            730        0.640810        0.000000
            731        0.641518        0.000000
            732        0.641767        0.000000
            733        0.641990        0.000000
            734        0.642612        0.000000
            735        0.642802        0.000000
            736        0.642964        0.000000
            737        0.643323        0.000000
            738        0.643629        0.000000
            739        0.643791        0.000000
            740        0.644529        0.000000
            741        0.644503        0.000000
            742        0.644765        0.000000
            743        0.643034        0.000000
            744        0.643554        0.000000
            745        0.643309        0.000000
            746        0.642031        0.000000
            747        0.642360        0.000000
            748        0.642751        0.000000
            749        0.639760        0.000000
            750        0.640232        0.000000
            751        0.640463        0.000000
            752        0.637780        0.000000
            753        0.638163        0.000000
            754        0.638193        0.000000
            755        0.636129        0.000000
            756        0.636234        0.000000
            757        0.636327        0.000000
            758        0.634317        0.000000
            759        0.634736        0.000000
            760        0.634529        0.000000
            761        0.632623        0.000000
            762        0.632848        0.000000
            763        0.632696        0.000000
            764        0.630792        0.000000
            765        0.631324        0.000000
            766        0.630896        0.000000
            767        0.628940        0.000000
            768        0.631069        0.000000
            769        0.630570        0.000000
            770        0.628090        0.000000
            771        0.630337        0.000000
            772        0.629441        0.000000
            773        0.629833        0.000000
            774        0.631627        0.000000
            775        0.631572        0.000000
            776        0.631474        0.000000
            777        0.633458        0.000000
            778        0.633239        0.000000
            779        0.634829        0.000000
            780        0.637087        0.000000
            781        0.636760        0.000000
            782        0.638068        0.000000
            783        0.640222        0.000000
            784        0.640058        0.000000
            785        0.640845        0.000000
            786        0.643071        0.000000
            787        0.642999        0.000000
            788        0.643908        0.000000
            789        0.646767        0.000000
            790        0.646931        0.000000
            791        0.647986        0.000000
            792        0.651035        0.000000
            793        0.647384        0.000000
            794        0.648205        0.000000
            795        0.651101        0.000000
            796        0.648279        0.000000
            797        0.649467        0.000000
            798        0.651293        0.000000
            799        0.649112        0.000000
            800        0.650400        0.000000
            801        0.652187        0.000000
            802        0.650067        0.000000
            803        0.651186        0.000000
            804        0.653107        0.000000
            805        0.650552        0.000000
            806        0.652035        0.000000
            807        0.654003        0.000000
            808        0.651500        0.000000
            809        0.653054        0.000000
            810        0.654477        0.000000
            811        0.652100        0.000000
            812        0.653781        0.000000
            813        0.655465        0.000000
            814        0.652938        0.000000
            815        0.654839        0.000000
            816        0.656486        0.000000
            817        0.653973        0.000000
            818        0.654855        0.000000
            819        0.655805        0.000000
            820        0.652927        0.000000
            821        0.653792        0.000000
            822        0.654966        0.000000
            823        0.655642        0.000000
            824        0.656672        0.000000
            825        0.658088        0.000000
            826        0.658107        0.000000
            827        0.659071        0.000000
            828        0.659948        0.000000
            829        0.659842        0.000000
            830        0.660744        0.000000
            831        0.661605        0.000000
            832        0.662010        0.000000
            833        0.662589        0.000000
            834        0.663520        0.000000
            835        0.663845        0.000000
            836        0.664009        0.000000
            837        0.665248        0.000000
            838        0.665478        0.000000
            839        0.665621        0.000000
            840        0.667089        0.000000
            841        0.667114        0.000000
            842        0.667112        0.000000
            843        0.668351        0.000000
            844        0.668238        0.000000
            845        0.668079        0.000000
            846        0.669730        0.000000
            847        0.669128        0.000000
            848        0.670262        0.000000
            849        0.671816        0.000000
            850        0.671606        0.000000
            851        0.672183        0.000000
            852        0.673443        0.000000
            853        0.673258        0.000000
            854        0.674358        0.000000
            855        0.674929        0.000000
            856        0.675124        0.000000
            857        0.676107        0.000000
            858        0.676726        0.000000
            859        0.676499        0.000000
            860        0.677503        0.000000
            861        0.678318        0.000000
            862        0.677789        0.000000
            863        0.678976        0.000000
            864        0.679562        0.000000
            865        0.679093        0.000000
            866        0.680241        0.000000
            867        0.680532        0.000000
            868        0.678226        0.000000
            869        0.679208        0.000000
            870        0.679587        0.000000
            871        0.677377        0.000000
            872        0.678542        0.000000
            873        0.678858        0.000000
            874        0.677104        0.000000
            875        0.677853        0.000000
            876        0.677917        0.000000
            877        0.676759        0.000000
            878        0.675567        0.000000
            879        0.675668        0.000000
            880        0.674196        0.000000
            881        0.673436        0.000000
            882        0.673365        0.000000
            883        0.672308        0.000000
            884        0.671159        0.000000
            885        0.671429        0.000000
            886        0.670264        0.000000
            887        0.668951        0.000000
            888        0.669585        0.000000
            889        0.668354        0.000000
            890        0.667112        0.000000
            891        0.667621        0.000000
            892        0.666476        0.000000
            893        0.665037        0.000000
            894        0.665788        0.000000
            895        0.664685        0.000000
            896        0.663264        0.000000
            897        0.663726        0.000000
            898        0.664805        0.000000
            899        0.663502        0.000000
            900        0.664107        0.000000
            901        0.665220        0.000000
            902        0.663735        0.000000
            903        0.665457        0.000000
            904        0.666493        0.000000
            905        0.665348        0.000000
            906        0.667069        0.000000
            907        0.667895        0.000000
            908        0.668131        0.000000
            909        0.669844        0.000000
            910        0.670777        0.000000
            911        0.670973        0.000000
            912        0.672561        0.000000
            913        0.673384        0.000000
            914        0.673552        0.000000
            915        0.674942        0.000000
            916        0.675480        0.000000
            917        0.675580        0.000000
            918        0.676613        0.000000
            919        0.677412        0.000000
            920        0.677627        0.000000
            921        0.678645        0.000000
            922        0.679409        0.000000
            923        0.679579        0.000000
            924        0.680510        0.000000
            925        0.681290        0.000000
            926        0.681696        0.000000
            927        0.682956        0.000000
            928        0.680929        0.000000
            929        0.681419        0.000000
            930        0.682240        0.000000
            931        0.680339        0.000000
            932        0.680787        0.000000
            933        0.680889        0.000000
            934        0.679091        0.000000
            935        0.679746        0.000000
            936        0.679985        0.000000
            937        0.678207        0.000000
