The video is over!
Time of video Queue Density, Dynamic Density
6.92735, 0.212689, 0
6.99396, 0.211655, 0
7.06057, 0.209711, 0
7.12718, 0.212396, 0
7.19379, 0.21485, 0
7.2604, 0.215382, 0
7.32701, 0.221262, 0
7.39362, 0.222581, 0
7.46023, 0.226146, 0
7.52684, 0.228561, 0
7.59345, 0.230644, 0
7.66006, 0.235436, 0
7.72666, 0.238831, 0
7.79327, 0.237843, 0
7.85988, 0.240691, 0
7.92649, 0.243279, 0
7.9931, 0.242064, 0
8.05971, 0.245058, 0
8.12632, 0.24282, 0
8.19293, 0.244066, 0
8.25954, 0.24738, 0
8.32615, 0.24811, 0
8.39276, 0.249468, 0
8.45937, 0.247164, 0
8.52598, 0.250015, 0
8.59258, 0.251003, 0
8.65919, 0.252631, 0
8.7258, 0.254421, 0
8.79241, 0.255108, 0
8.85902, 0.255301, 0
8.92563, 0.255791, 0
8.99224, 0.258322, 0
9.05885, 0.258615, 0
9.12546, 0.261146, 0
9.19207, 0.262029, 0
9.25868, 0.261412, 0
9.32529, 0.263364, 0
9.39189, 0.262631, 0
9.4585, 0.259317, 0
9.52511, 0.261181, 0
9.59172, 0.263329, 0
9.65833, 0.254128, 0
9.72494, 0.254985, 0
9.79155, 0.257697, 0
9.85816, 0.256574, 0
9.92477, 0.252191, 0
9.99138, 0.254823, 0
10.058, 0.255208, 0
10.1246, 0.253588, 0
10.1912, 0.255741, 0
10.2578, 0.25554, 0
10.3244, 0.255162, 0
10.391, 0.254066, 0
10.4576, 0.251273, 0
10.5243, 0.248592, 0
10.5909, 0.247762, 0
10.6575, 0.246821, 0
10.7241, 0.24402, 0
10.7907, 0.246227, 0
10.8573, 0.247265, 0
10.9239, 0.245239, 0
10.9905, 0.24439, 0
11.0571, 0.245158, 0
11.1237, 0.244537, 0
11.1903, 0.242812, 0
11.257, 0.240586, 0
11.3236, 0.244352, 0
11.3902, 0.242427, 0
11.4568, 0.239483, 0
11.5234, 0.239213, 0
11.59, 0.237924, 0
11.6566, 0.238792, 0
11.7232, 0.238719, 0
11.7898, 0.238364, 0
11.8564, 0.238488, 0
11.923, 0.237809, 0
11.9897, 0.236705, 0
12.0563, 0.237485, 0
12.1229, 0.236798, 0
12.1895, 0.236312, 0
12.2561, 0.234522, 0
12.3227, 0.235463, 0
12.3893, 0.234321, 0
12.4559, 0.233048, 0
12.5225, 0.233526, 0
12.5891, 0.234352, 0
12.6557, 0.234298, 0
12.7224, 0.234059, 0
12.789, 0.235293, 0
12.8556, 0.234444, 0
12.9222, 0.234375, 0
12.9888, 0.242153, 0
13.0554, 0.242955, 0
13.122, 0.242554, 0
13.1886, 0.243673, 0
13.2552, 0.243418, 0
13.3218, 0.241096, 0
13.3884, 0.241829, 0
13.4551, 0.241667, 0
13.5217, 0.241119, 0
13.5883, 0.239761, 0
13.6549, 0.240617, 0
13.7215, 0.240856, 0
13.7881, 0.240247, 0
13.8547, 0.23956, 0
13.9213, 0.239676, 0
13.9879, 0.239259, 0
14.0545, 0.240262, 0
14.1211, 0.241057, 0
14.1878, 0.239275, 0
14.2544, 0.239282, 0
14.321, 0.238858, 0
14.3876, 0.237685, 0
14.4542, 0.239653, 0
14.5208, 0.24022, 0
14.5874, 0.240667, 0
14.654, 0.230039, 0
14.7206, 0.23027, 0
14.7872, 0.230517, 0
14.8538, 0.231875, 0
14.9205, 0.231836, 0
14.9871, 0.230941, 0
15.0537, 0.233248, 0
15.1203, 0.235, 0
15.1869, 0.233499, 0
15.2535, 0.232334, 0
15.3201, 0.233017, 0
15.3867, 0.232948, 0
15.4533, 0.233194, 0
15.5199, 0.235139, 0
15.5865, 0.235023, 0
15.6532, 0.234907, 0
15.7198, 0.235069, 0
15.7864, 0.23456, 0
15.853, 0.2351, 0
15.9196, 0.233974, 0
15.9862, 0.233603, 0
16.0528, 0.231134, 0
16.1194, 0.232176, 0
16.186, 0.232593, 0
16.2526, 0.234792, 0
16.3192, 0.234757, 0
16.3859, 0.234672, 0
16.4525, 0.234167, 0
16.5191, 0.232967, 0
16.5857, 0.235158, 0
16.6523, 0.234329, 0
16.7189, 0.233318, 0
16.7855, 0.234877, 0
16.8521, 0.234367, 0
16.9187, 0.232971, 0
16.9853, 0.234313, 0
17.052, 0.233835, 0
17.1186, 0.236875, 0
17.1852, 0.233279, 0
17.2518, 0.234136, 0
17.3184, 0.231844, 0
17.385, 0.231647, 0
17.4516, 0.231327, 0
17.5182, 0.230571, 0
17.5848, 0.23017, 0
17.6514, 0.232114, 0
17.718, 0.232593, 0
17.7847, 0.231535, 0
17.8513, 0.231551, 0
17.9179, 0.231775, 0
17.9845, 0.229055, 0
18.0511, 0.229271, 0
18.1177, 0.229309, 0
18.1843, 0.228638, 0
18.2509, 0.230509, 0
18.3175, 0.232747, 0
18.3841, 0.233978, 0
18.4507, 0.237091, 0
18.5174, 0.241046, 0
18.584, 0.240351, 0
18.6506, 0.243125, 0
18.7172, 0.246431, 0
18.7838, 0.248272, 0
18.8504, 0.249059, 0
18.917, 0.250428, 0
18.9836, 0.25191, 0
19.0502, 0.253889, 0
19.1168, 0.25157, 0
19.1834, 0.25287, 0
19.2501, 0.250567, 0
19.3167, 0.2487, 0
19.3833, 0.247913, 0
19.4499, 0.247604, 0
19.5165, 0.246632, 0
19.5831, 0.245042, 0
19.6497, 0.239352, 0
19.7163, 0.237535, 0
19.7829, 0.236867, 0
19.8495, 0.238364, 0
19.9161, 0.237245, 0
19.9828, 0.238086, 0
20.0494, 0.237006, 0
20.116, 0.235594, 0
20.1826, 0.235795, 0
20.2492, 0.233935, 0
20.3158, 0.232353, 0
20.3824, 0.233187, 0
20.449, 0.23284, 0
20.5156, 0.23348, 0
20.5822, 0.233542, 0
20.6488, 0.233719, 0
20.7155, 0.233218, 0
20.7821, 0.233924, 0
20.8487, 0.232731, 0
20.9153, 0.23446, 0
20.9819, 0.233873, 0
21.0485, 0.233187, 0
21.1151, 0.23233, 0
21.1817, 0.230363, 0
21.2483, 0.228519, 0
21.3149, 0.234525, 0
21.3815, 0.234063, 0
21.4482, 0.234244, 0
21.5148, 0.234823, 0
21.5814, 0.235089, 0
21.648, 0.234402, 0
21.7146, 0.233893, 0
21.7812, 0.23353, 0
21.8478, 0.233623, 0
21.9144, 0.235675, 0
21.981, 0.235096, 0
22.0476, 0.233688, 0
22.1142, 0.234641, 0
22.1809, 0.234024, 0
22.2475, 0.235494, 0
22.3141, 0.235313, 0
22.3807, 0.234502, 0
22.4473, 0.234753, 0
22.5139, 0.235525, 0
22.5805, 0.235154, 0
22.6471, 0.236755, 0
22.7137, 0.237948, 0
22.7803, 0.239271, 0
22.8469, 0.239653, 0
22.9136, 0.241937, 0
22.9802, 0.232812, 0
23.0468, 0.23436, 0
23.1134, 0.240278, 0
23.18, 0.239769, 0
23.2466, 0.239433, 0
23.3132, 0.239302, 0
23.3798, 0.239348, 0
23.4464, 0.237894, 0
23.513, 0.238252, 0
23.5796, 0.238476, 0
23.6463, 0.238434, 0
23.7129, 0.239371, 0
23.7795, 0.239653, 0
23.8461, 0.240953, 0
23.9127, 0.240436, 0
23.9793, 0.241451, 0
24.0459, 0.242342, 0
24.1125, 0.241975, 0
24.1791, 0.242438, 0
24.2457, 0.241235, 0
24.3124, 0.24316, 0
24.379, 0.241528, 0
24.4456, 0.2414, 0
24.5122, 0.241215, 0
24.5788, 0.241543, 0
24.6454, 0.242253, 0
24.712, 0.241173, 0
24.7786, 0.241728, 0
24.8452, 0.243148, 0
24.9118, 0.24419, 0
24.9784, 0.242562, 0
25.0451, 0.243557, 0
25.1117, 0.243596, 0
25.1783, 0.243349, 0
25.2449, 0.242508, 0
25.3115, 0.243758, 0
25.3781, 0.242562, 0
25.4447, 0.246489, 0
25.5113, 0.246736, 0
25.5779, 0.247392, 0
25.6445, 0.249907, 0
25.7111, 0.25213, 0
25.7778, 0.253295, 0
25.8444, 0.254931, 0
25.911, 0.257323, 0
25.9776, 0.256258, 0
26.0442, 0.256173, 0
26.1108, 0.255309, 0
26.1774, 0.257431, 0
26.244, 0.259313, 0
26.3106, 0.253576, 0
26.3772, 0.253731, 0
26.4438, 0.256609, 0
26.5105, 0.257014, 0
26.5771, 0.256744, 0
26.6437, 0.257087, 0
26.7103, 0.255914, 0
26.7769, 0.258156, 0
26.8435, 0.260602, 0
26.9101, 0.266038, 0
26.9767, 0.26941, 0
27.0433, 0.274063, 0
27.1099, 0.278534, 0
27.1765, 0.282091, 0
27.2432, 0.288989, 0
27.3098, 0.295768, 0
27.3764, 0.300363, 0
27.443, 0.307423, 0
27.5096, 0.312083, 0
27.5762, 0.316613, 0
27.6428, 0.319942, 0
27.7094, 0.326852, 0
27.776, 0.328843, 0
27.8426, 0.333333, 0
27.9092, 0.338256, 0
27.9759, 0.338819, 0
28.0425, 0.347164, 0
28.1091, 0.350841, 0
28.1757, 0.353603, 0
28.2423, 0.361898, 0
28.3089, 0.367465, 0
28.3755, 0.368862, 0
28.4421, 0.375409, 0
28.5087, 0.380008, 0
28.5753, 0.38336, 0
28.6419, 0.388167, 0
28.7086, 0.392095, 0
28.7752, 0.39593, 0
28.8418, 0.401493, 0
28.9084, 0.406694, 0
28.975, 0.407658, 0
29.0416, 0.408399, 0
29.1082, 0.41213, 0
29.1748, 0.413275, 0
29.2414, 0.418318, 0
29.308, 0.418326, 0
29.3746, 0.41738, 0
29.4413, 0.420783, 0
29.5079, 0.422731, 0
29.5745, 0.423013, 0
29.6411, 0.416759, 0
29.7077, 0.416204, 0
29.7743, 0.421524, 0
29.8409, 0.421238, 0
29.9075, 0.426065, 0
29.9741, 0.427083, 0
30.0407, 0.428677, 0
30.1073, 0.432797, 0
30.174, 0.43392, 0
30.2406, 0.43647, 0
30.3072, 0.437639, 0
30.3738, 0.438789, 0
30.4404, 0.440062, 0
30.507, 0.444213, 0
30.5736, 0.443557, 0
30.6402, 0.444823, 0
30.7068, 0.444491, 0
30.7734, 0.445702, 0
30.8401, 0.446829, 0
30.9067, 0.448387, 0
30.9733, 0.446566, 0
31.0399, 0.446049, 0
31.1065, 0.446925, 0
31.1731, 0.443611, 0
31.2397, 0.448287, 0
31.3063, 0.455968, 0
31.3729, 0.455058, 0
31.4395, 0.457261, 0
31.5061, 0.456933, 0
31.5728, 0.458144, 0
31.6394, 0.460274, 0
31.706, 0.460911, 0
31.7726, 0.458935, 0
31.8392, 0.459336, 0
31.9058, 0.458634, 0
31.9724, 0.459275, 0
32.039, 0.461717, 0
32.1056, 0.463005, 0
32.1722, 0.461285, 0
32.2388, 0.463376, 0
32.3055, 0.463029, 0
32.3721, 0.463144, 0
32.4387, 0.461331, 0
32.5053, 0.461779, 0
32.5719, 0.46211, 0
32.6385, 0.461728, 0
32.7051, 0.461084, 0
32.7717, 0.461624, 0
32.8383, 0.461408, 0
32.9049, 0.463044, 0
32.9715, 0.46365, 0
33.0382, 0.463252, 0
33.1048, 0.466655, 0
33.1714, 0.467867, 0
33.238, 0.471138, 0
33.3046, 0.47576, 0
33.3712, 0.47598, 0
33.4378, 0.480884, 0
33.5044, 0.485204, 0
33.571, 0.487616, 0
33.6376, 0.492041, 0
33.7042, 0.498075, 0
33.7709, 0.501254, 0
33.8375, 0.504387, 0
33.9041, 0.509795, 0
33.9707, 0.51076, 0
34.0373, 0.514001, 0
34.1039, 0.517211, 0
34.1705, 0.518785, 0
34.2371, 0.519383, 0
34.3037, 0.520775, 0
34.3703, 0.521238, 0
34.4369, 0.520849, 0
34.5036, 0.525174, 0
34.5702, 0.526134, 0
34.6368, 0.533993, 0
34.7034, 0.533468, 0
34.77, 0.537504, 0
34.8366, 0.537288, 0
34.9032, 0.539556, 0
34.9698, 0.540262, 0
35.0364, 0.539583, 0
35.103, 0.541698, 0
35.1696, 0.54412, 0
35.2363, 0.544244, 0
35.3029, 0.544012, 0
35.3695, 0.543927, 0
35.4361, 0.545316, 0
35.5027, 0.542573, 0
35.5693, 0.54348, 0
35.6359, 0.542195, 0
35.7025, 0.543299, 0
35.7691, 0.541219, 0
35.8357, 0.542049, 0
35.9023, 0.543742, 0
35.969, 0.545336, 0
36.0356, 0.542542, 0
36.1022, 0.545579, 0
36.1688, 0.54738, 0
36.2354, 0.548916, 0
36.302, 0.521964, 0
36.3686, 0.525397, 0
36.4352, 0.526096, 0
36.5018, 0.526397, 0
36.5684, 0.527485, 0
36.635, 0.525795, 0
36.7017, 0.525189, 0
36.7683, 0.526991, 0
36.8349, 0.528372, 0
36.9015, 0.527573, 0
36.9681, 0.526142, 0
37.0347, 0.525444, 0
37.1013, 0.526096, 0
37.1679, 0.527473, 0
37.2345, 0.522199, 0
37.3011, 0.522346, 0
37.3678, 0.52534, 0
37.4344, 0.525914, 0
37.501, 0.522955, 0
37.5676, 0.523164, 0
37.6342, 0.522867, 0
37.7008, 0.521535, 0
37.7674, 0.524252, 0
37.834, 0.520964, 0
37.9006, 0.52429, 0
37.9672, 0.525054, 0
38.0338, 0.527307, 0
38.1005, 0.531825, 0
38.1671, 0.532535, 0
38.2337, 0.534147, 0
38.3003, 0.537292, 0
38.3669, 0.538881, 0
38.4335, 0.538792, 0
38.5001, 0.540814, 0
38.5667, 0.545617, 0
38.6333, 0.549873, 0
38.6999, 0.549934, 0
38.7665, 0.551084, 0
38.8332, 0.552542, 0
38.8998, 0.552681, 0
38.9664, 0.554857, 0
39.033, 0.55657, 0
39.0996, 0.559718, 0
39.1662, 0.559186, 0
39.2328, 0.558526, 0
39.2994, 0.560806, 0
39.366, 0.561508, 0
39.4326, 0.557944, 0
39.4992, 0.560243, 0
39.5659, 0.561462, 0
39.6325, 0.548688, 0
39.6991, 0.552512, 0
39.7657, 0.551497, 0
39.8323, 0.554738, 0
39.8989, 0.55728, 0
39.9655, 0.560833, 0
40.0321, 0.560089, 0
40.0987, 0.560733, 0
40.1653, 0.562218, 0
40.2319, 0.564024, 0
40.2986, 0.566339, 0
40.3652, 0.565316, 0
40.4318, 0.5688, 0
40.4984, 0.573102, 0
40.565, 0.572504, 0
40.6316, 0.573638, 0
40.6982, 0.580274, 0
40.7648, 0.582025, 0
40.8314, 0.584664, 0
40.898, 0.588897, 0
40.9646, 0.591428, 0
41.0313, 0.591875, 0
41.0979, 0.594815, 0
41.1645, 0.595606, 0
41.2311, 0.599518, 0
41.2977, 0.598275, 0
41.3643, 0.598221, 0
41.4309, 0.603191, 0
41.4975, 0.606169, 0
41.5641, 0.605629, 0
41.6307, 0.608576, 0
41.6973, 0.610012, 0
41.764, 0.608592, 0
41.8306, 0.608256, 0
41.8972, 0.609429, 0
41.9638, 0.609348, 0
42.0304, 0.612068, 0
42.097, 0.615235, 0
42.1636, 0.617191, 0
42.2302, 0.615108, 0
42.2968, 0.615926, 0
42.3634, 0.617122, 0
42.43, 0.616354, 0
42.4967, 0.613731, 0
42.5633, 0.61272, 0
42.6299, 0.613569, 0
42.6965, 0.612936, 0
42.7631, 0.611817, 0
42.8297, 0.61387, 0
42.8963, 0.615706, 0
42.9629, 0.62637, 0
43.0295, 0.628314, 0
43.0961, 0.629379, 0
43.1627, 0.63059, 0
43.2294, 0.631879, 0
43.296, 0.632566, 0
43.3626, 0.632843, 0
43.4292, 0.631146, 0
43.4958, 0.631717, 0
43.5624, 0.633218, 0
43.629, 0.635502, 0
43.6956, 0.635795, 0
43.7622, 0.637292, 0
43.8288, 0.638592, 0
43.8954, 0.637847, 0
43.9621, 0.637292, 0
44.0287, 0.636736, 0
44.0953, 0.639097, 0
44.1619, 0.639668, 0
44.2285, 0.640382, 0
44.2951, 0.642103, 0
44.3617, 0.641262, 0
44.4283, 0.64157, 0
44.4949, 0.643418, 0
44.5615, 0.642415, 0
44.6282, 0.621667, 0
44.6948, 0.624444, 0
44.7614, 0.622581, 0
44.828, 0.628021, 0
44.8946, 0.628013, 0
44.9612, 0.630108, 0
45.0278, 0.629035, 0
45.0944, 0.630544, 0
45.161, 0.632894, 0
45.2276, 0.630093, 0
45.2942, 0.63091, 0
45.3609, 0.634977, 0
45.4275, 0.634356, 0
45.4941, 0.639032, 0
45.5607, 0.639348, 0
45.6273, 0.638711, 0
45.6939, 0.641011, 0
45.7605, 0.640258, 0
45.8271, 0.64061, 0
45.8937, 0.641975, 0
45.9603, 0.640243, 0
46.0269, 0.639579, 0
46.0936, 0.641636, 0
46.1602, 0.641636, 0
46.2268, 0.642531, 0
46.2934, 0.626644, 0
46.36, 0.626123, 0
46.4266, 0.628858, 0
46.4932, 0.630031, 0
46.5598, 0.631188, 0
46.6264, 0.630494, 0
46.693, 0.630911, 0
46.7596, 0.631219, 0
46.8263, 0.633302, 0
46.8929, 0.634525, 0
46.9595, 0.634495, 0
47.0261, 0.635976, 0
47.0927, 0.636026, 0
47.1593, 0.63598, 0
47.2259, 0.637477, 0
47.2925, 0.635691, 0
47.3591, 0.636574, 0
47.4257, 0.63831, 0
47.4923, 0.638063, 0
47.559, 0.638495, 0
47.6256, 0.639313, 0
47.6922, 0.640046, 0
47.7588, 0.640556, 0
47.8254, 0.64135, 0
47.892, 0.642307, 0
47.9586, 0.636235, 0
48.0252, 0.635934, 0
48.0918, 0.637423, 0
48.1584, 0.641505, 0
48.225, 0.641227, 0
48.2917, 0.642384, 0
48.3583, 0.643071, 0
48.4249, 0.642847, 0
48.4915, 0.643434, 0
48.5581, 0.642292, 0
48.6247, 0.644514, 0
48.6913, 0.643677, 0
48.7579, 0.644649, 0
48.8245, 0.64397, 0
48.8911, 0.64544, 0
48.9577, 0.645733, 0
49.0244, 0.645409, 0
49.091, 0.645286, 0
49.1576, 0.645228, 0
49.2242, 0.645343, 0
49.2908, 0.643492, 0
49.3574, 0.644992, 0
49.424, 0.649271, 0
49.4906, 0.647782, 0
49.5572, 0.64799, 0
49.6238, 0.625193, 0
49.6904, 0.62838, 0
49.7571, 0.628148, 0
49.8237, 0.631655, 0
49.8903, 0.629734, 0
49.9569, 0.633387, 0
50.0235, 0.616327, 0
50.0901, 0.617932, 0
50.1567, 0.619333, 0
50.2233, 0.621397, 0
50.2899, 0.619954, 0
50.3565, 0.620548, 0
50.4231, 0.624394, 0
50.4898, 0.6239, 0
50.5564, 0.624344, 0
50.623, 0.625023, 0
50.6896, 0.626304, 0
50.7562, 0.625459, 0
50.8228, 0.627322, 0
50.8894, 0.62784, 0
50.956, 0.628117, 0
51.0226, 0.628056, 0
51.0892, 0.630062, 0
51.1559, 0.626335, 0
51.2225, 0.627905, 0
51.2891, 0.641084, 0
51.3557, 0.639637, 0
51.4223, 0.640139, 0
51.4889, 0.639333, 0
51.5555, 0.635548, 0
51.6221, 0.640907, 0
51.6887, 0.641335, 0
51.7553, 0.646644, 0
51.8219, 0.647716, 0
51.8886, 0.647731, 0
51.9552, 0.64559, 0
52.0218, 0.645459, 0
52.0884, 0.651412, 0
52.155, 0.651647, 0
52.2216, 0.652365, 0
52.2882, 0.651512, 0
52.3548, 0.650548, 0
52.4214, 0.652542, 0
52.488, 0.651096, 0
52.5546, 0.652184, 0
52.6213, 0.655123, 0
52.6879, 0.662122, 0
52.7545, 0.663846, 0
52.8211, 0.666458, 0
52.8877, 0.668194, 0
52.9543, 0.630988, 0
53.0209, 0.627087, 0
53.0875, 0.630914, 0
53.1541, 0.638218, 0
53.2207, 0.637716, 0
53.2873, 0.642893, 0
53.354, 0.64762, 0
53.4206, 0.648592, 0
53.4872, 0.648214, 0
53.5538, 0.6451, 0
53.6204, 0.65086, 0
53.687, 0.649869, 0
53.7536, 0.651277, 0
53.8202, 0.655471, 0
53.8868, 0.656219, 0
53.9534, 0.655911, 0
54.02, 0.655517, 0
54.0867, 0.657002, 0
54.1533, 0.658684, 0
54.2199, 0.659568, 0
54.2865, 0.660594, 0
54.3531, 0.657346, 0
54.4197, 0.662064, 0
54.4863, 0.661948, 0
54.5529, 0.664579, 0
54.6195, 0.655463, 0
54.6861, 0.65581, 0
54.7527, 0.654498, 0
54.8194, 0.656346, 0
54.886, 0.661663, 0
54.9526, 0.658302, 0
55.0192, 0.659182, 0
55.0858, 0.660621, 0
55.1524, 0.662454, 0
55.219, 0.662326, 0
55.2856, 0.662373, 0
55.3522, 0.666497, 0
55.4188, 0.665818, 0
55.4854, 0.66576, 0
55.5521, 0.668881, 0
55.6187, 0.669668, 0
55.6853, 0.668762, 0
55.7519, 0.671157, 0
55.8185, 0.672052, 0
55.8851, 0.674514, 0
55.9517, 0.673792, 0
56.0183, 0.675046, 0
56.0849, 0.674703, 0
56.1515, 0.677473, 0
56.2181, 0.677546, 0
56.2848, 0.673441, 0
56.3514, 0.671508, 0
56.418, 0.671373, 0
56.4846, 0.675463, 0
56.5512, 0.671065, 0
56.6178, 0.676929, 0
56.6844, 0.676381, 0
56.751, 0.679205, 0
56.8176, 0.675772, 0
56.8842, 0.677423, 0
56.9508, 0.674826, 0
57.0175, 0.678993, 0
57.0841, 0.675077, 0
57.1507, 0.679869, 0
57.2173, 0.679653, 0
57.2839, 0.679498, 0
57.3505, 0.680131, 0
57.4171, 0.67995, 0
57.4837, 0.681026, 0
57.5503, 0.680691, 0
57.6169, 0.682743, 0
57.6836, 0.682697, 0
57.7502, 0.682755, 0
57.8168, 0.683302, 0
57.8834, 0.683773, 0
57.95, 0.665158, 0
58.0166, 0.664302, 0
58.0832, 0.664803, 0
58.1498, 0.665258, 0
58.2164, 0.66765, 0
58.283, 0.667346, 0
58.3496, 0.66669, 0
58.4163, 0.666451, 0
58.4829, 0.668194, 0
58.5495, 0.668488, 0
58.6161, 0.654892, 0
58.6827, 0.655058, 0
58.7493, 0.654869, 0
58.8159, 0.654653, 0
58.8825, 0.654718, 0
58.9491, 0.655239, 0
59.0157, 0.655247, 0
59.0823, 0.657662, 0
59.149, 0.659252, 0
59.2156, 0.659838, 0
59.2822, 0.661944, 0
59.3488, 0.659973, 0
59.4154, 0.662755, 0
59.482, 0.662269, 0
59.5486, 0.661898, 0
59.6152, 0.661358, 0
59.6818, 0.664252, 0
59.7484, 0.665621, 0
59.815, 0.665768, 0
59.8817, 0.665814, 0
59.9483, 0.665255, 0
60.0149, 0.666142, 0
60.0815, 0.669815, 0
60.1481, 0.671358, 0
60.2147, 0.671389, 0
60.2813, 0.680706, 0
60.3479, 0.681273, 0
60.4145, 0.682187, 0
60.4811, 0.682724, 0
60.5477, 0.683735, 0
60.6144, 0.682014, 0
60.681, 0.682199, 0
60.7476, 0.683434, 0
60.8142, 0.682647, 0
60.8808, 0.682847, 0
60.9474, 0.683711, 0
61.014, 0.682365, 0
61.0806, 0.680853, 0
61.1472, 0.680799, 0
61.2138, 0.67885, 0
61.2804, 0.679429, 0
61.3471, 0.680394, 0
61.4137, 0.682145, 0
61.4803, 0.683611, 0
61.5469, 0.682176, 0
61.6135, 0.682384, 0
61.6801, 0.683434, 0
61.7467, 0.6849, 0
61.8133, 0.686481, 0
61.8799, 0.688627, 0
61.9465, 0.66223, 0
62.0131, 0.66282, 0
62.0798, 0.661736, 0
62.1464, 0.664483, 0
62.213, 0.664074, 0
62.2796, 0.667662, 0
62.3462, 0.668175, 0
62.4128, 0.671755, 0
62.4794, 0.674796, 0
62.546, 0.673723, 0
62.6126, 0.677982, 0
62.6792, 0.676273, 0
62.7458, 0.678086, 0
62.8125, 0.679961, 0
62.8791, 0.681752, 0
62.9457, 0.67939, 0
63.0123, 0.67902, 0
63.0789, 0.679275, 0
63.1455, 0.679201, 0
63.2121, 0.680922, 0
63.2787, 0.6789, 0
63.3453, 0.67591, 0
63.4119, 0.679039, 0
63.4785, 0.675027, 0
63.5452, 0.67637, 0
63.6118, 0.672971, 0
63.6784, 0.672145, 0
63.745, 0.674564, 0
63.8116, 0.6724, 0
63.8782, 0.678256, 0
63.9448, 0.674634, 0
64.0114, 0.673935, 0
64.078, 0.678356, 0
64.1446, 0.678542, 0
64.2112, 0.675694, 0
64.2779, 0.678951, 0
64.3445, 0.6786, 0
64.4111, 0.679803, 0
64.4777, 0.679128, 0
64.5443, 0.679332, 0
64.6109, 0.680232, 0
64.6775, 0.681651, 0
64.7441, 0.681605, 0
64.8107, 0.683387, 0
64.8773, 0.683711, 0
64.944, 0.682253, 0
65.0106, 0.684846, 0
65.0772, 0.687091, 0
65.1438, 0.684753, 0
65.2104, 0.686123, 0
65.277, 0.678646, 0
65.3436, 0.679711, 0
65.4102, 0.680995, 0
65.4768, 0.682789, 0
65.5434, 0.683642, 0
65.61, 0.68517, 0
65.6767, 0.684506, 0
65.7433, 0.682481, 0
65.8099, 0.680513, 0
65.8765, 0.682921, 0
65.9431, 0.686343, 0
66.0097, 0.687334, 0
66.0763, 0.686466, 0
66.1429, 0.689838, 0
66.2095, 0.691196, 0
66.2761, 0.693646, 0
66.3427, 0.693939, 0
66.4094, 0.692558, 0
66.476, 0.693056, 0
66.5426, 0.693981, 0
66.6092, 0.694522, 0
66.6758, 0.671231, 0
66.7424, 0.671269, 0
