Time of video, Queue Density, Dynamic Density
0.0666092, 0.0329938, 0.00166667
0.133218, 0.0546605, 0.0140278
0.199828, 0.0743133, 0.0215046
0.266437, 0.0957176, 0.034375
0.333046, 0.118079, 0.0493287
0.399655, 0.140162, 0.064375
0.466264, 0.163866, 0.0805324
0.532873, 0.186829, 0.097091
0.599483, 0.210162, 0.113094
0.666092, 0.215702, 0.129128
0.732701, 0.220046, 0.139491
0.79931, 0.224784, 0.148133
0.865919, 0.226836, 0.154167
0.932529, 0.230494, 0.158472
0.999138, 0.231296, 0.158889
1.06575, 0.234444, 0.159753
1.13236, 0.234537, 0.160231
1.19897, 0.23733, 0.15679
1.26557, 0.240571, 0.155571
1.33218, 0.238503, 0.153997
1.39879, 0.240355, 0.151775
1.4654, 0.242793, 0.150602
1.53201, 0.24412, 0.149398
1.59862, 0.247299, 0.143673
1.66523, 0.249306, 0.140556
1.73184, 0.255, 0.138735
1.79845, 0.255895, 0.133519
1.86506, 0.255988, 0.130802
1.93167, 0.261173, 0.130031
1.99828, 0.262377, 0.125957
2.06488, 0.263858, 0.124969
2.13149, 0.264043, 0.123519
2.1981, 0.263827, 0.122531
2.26471, 0.26463, 0.125864
2.33132, 0.265926, 0.126636
2.39793, 0.26429, 0.129506
2.46454, 0.264691, 0.131698
2.53115, 0.262963, 0.133951
2.59776, 0.264198, 0.136204
2.66437, 0.264198, 0.134136
2.73098, 0.263765, 0.134475
2.79759, 0.263981, 0.136049
2.86419, 0.263272, 0.133148
2.9308, 0.260895, 0.130926
2.99741, 0.26608, 0.129661
3.06402, 0.267469, 0.128765
3.13063, 0.272685, 0.129228
3.19724, 0.275617, 0.126204
3.26385, 0.279012, 0.125926
3.33046, 0.283735, 0.125
3.39707, 0.291265, 0.12392
3.46368, 0.29821, 0.123858
3.53029, 0.306296, 0.124722
3.5969, 0.310864, 0.12321
3.6635, 0.316636, 0.123148
3.73011, 0.319352, 0.123704
3.79672, 0.322315, 0.124043
3.86333, 0.328642, 0.125278
