Time of video, Queue Density, Dynamic Density
0.0666092, 0.0742708, 0
0.133218, 0.0819907, 0
0.199828, 0.0833796, 0
0.266437, 0.0911651, 0
0.333046, 0.092064, 0
0.399655, 0.0927353, 0
0.466264, 0.0969329, 0
0.532873, 0.104128, 0
0.599483, 0.100363, 0
0.666092, 0.100718, 0
0.732701, 0.101725, 0
0.79931, 0.101474, 0
0.865919, 0.104313, 0
0.932529, 0.104865, 0
0.999138, 0.10608, 0
1.06575, 0.107284, 0
1.13236, 0.109352, 0
1.19897, 0.110316, 0
1.26557, 0.110147, 0
1.33218, 0.111836, 0
1.39879, 0.111883, 0
1.4654, 0.114201, 0
1.53201, 0.116555, 0
1.59862, 0.121601, 0
1.66523, 0.121046, 0
1.73184, 0.1239, 0
1.79845, 0.125775, 0
1.86506, 0.126532, 0
1.93167, 0.12897, 0
1.99828, 0.131539, 0
2.06488, 0.132596, 0
2.13149, 0.134186, 0
2.1981, 0.132797, 0
2.26471, 0.133225, 0
2.33132, 0.133418, 0
2.39793, 0.135613, 0
2.46454, 0.134772, 0
2.53115, 0.13635, 0
2.59776, 0.136852, 0
2.66437, 0.137265, 0
2.73098, 0.137191, 0
2.79759, 0.139051, 0
2.86419, 0.136921, 0
2.9308, 0.137982, 0
2.99741, 0.13863, 0
3.06402, 0.140548, 0
3.13063, 0.136921, 0
3.19724, 0.134329, 0
3.26385, 0.139838, 0
3.33046, 0.140131, 0
3.39707, 0.143372, 0
3.46368, 0.144491, 0
3.53029, 0.149483, 0
3.5969, 0.149259, 0
3.6635, 0.155826, 0
3.73011, 0.156991, 0
3.79672, 0.156536, 0
3.86333, 0.162361, 0
3.92994, 0.165278, 0
3.99655, 0.165664, 0
4.06316, 0.165656, 0
4.12977, 0.16196, 0
4.19638, 0.165258, 0
4.26299, 0.164298, 0
4.3296, 0.162581, 0
4.39621, 0.161208, 0
4.46282, 0.162932, 0
4.52942, 0.160154, 0
4.59603, 0.162253, 0
4.66264, 0.163546, 0
4.72925, 0.165019, 0
4.79586, 0.166447, 0
4.86247, 0.162141, 0
4.92908, 0.167928, 0
4.99569, 0.168268, 0
5.0623, 0.168013, 0
5.12891, 0.167847, 0
5.19552, 0.168326, 0
5.26213, 0.170224, 0
5.32873, 0.174363, 0
5.39534, 0.17966, 0
5.46195, 0.181628, 0
5.52856, 0.186821, 0
5.59517, 0.189946, 0
5.66178, 0.192141, 0
5.72839, 0.198885, 0
5.795, 0.200922, 0
5.86161, 0.205938, 0
5.92822, 0.209178, 0
5.99483, 0.214425, 0
6.06144, 0.220378, 0
6.12804, 0.217133, 0
6.19465, 0.221277, 0
6.26126, 0.21816, 0
6.32787, 0.213974, 0
6.39448, 0.216725, 0
6.46109, 0.226505, 0
6.5277, 0.223889, 0
6.59431, 0.226296, 0
6.66092, 0.22061, 0
6.72753, 0.216956, 0
6.79414, 0.218252, 0
6.86075, 0.217813, 0
6.92735, 0.210675, 0
6.99396, 0.216443, 0
7.06057, 0.209398, 0
7.12718, 0.21267, 0
7.19379, 0.218827, 0
7.2604, 0.217338, 0
7.32701, 0.225737, 0
7.39362, 0.226454, 0
7.46023, 0.228823, 0
7.52684, 0.233877, 0
7.59345, 0.228823, 0
7.66006, 0.233495, 0
7.72666, 0.237554, 0
7.79327, 0.240243, 0
7.85988, 0.244317, 0
7.92649, 0.24591, 0
7.9931, 0.24586, 0
8.05971, 0.2486, 0
8.12632, 0.24522, 0
8.19293, 0.246389, 0
8.25954, 0.248175, 0
8.32615, 0.250062, 0
8.39276, 0.248966, 0
8.45937, 0.249101, 0
8.52598, 0.251566, 0
8.59258, 0.251177, 0
8.65919, 0.256933, 0
8.7258, 0.256593, 0
8.79241, 0.255833, 0
8.85902, 0.257226, 0
8.92563, 0.261863, 0
8.99224, 0.264012, 0
9.05885, 0.264637, 0
9.12546, 0.263881, 0
9.19207, 0.266238, 0
9.25868, 0.266952, 0
9.32529, 0.26863, 0
9.39189, 0.269313, 0
9.4585, 0.260382, 0
9.52511, 0.267419, 0
9.59172, 0.267442, 0
9.65833, 0.255949, 0
9.72494, 0.257284, 0
9.79155, 0.259279, 0
9.85816, 0.258488, 0
9.92477, 0.251281, 0
9.99138, 0.258881, 0
10.058, 0.254745, 0
10.1246, 0.254016, 0
10.1912, 0.256096, 0
10.2578, 0.259734, 0
10.3244, 0.255783, 0
10.391, 0.259182, 0
10.4576, 0.256208, 0
10.5243, 0.251088, 0
10.5909, 0.24858, 0
10.6575, 0.25316, 0
10.7241, 0.249703, 0
10.7907, 0.249487, 0
10.8573, 0.251547, 0
10.9239, 0.24838, 0
10.9905, 0.24559, 0
11.0571, 0.245147, 0
11.1237, 0.243904, 0
11.1903, 0.244711, 0
11.257, 0.243507, 0
11.3236, 0.249028, 0
11.3902, 0.247917, 0
11.4568, 0.246821, 0
11.5234, 0.244252, 0
11.59, 0.243314, 0
11.6566, 0.242897, 0
11.7232, 0.238515, 0
11.7898, 0.242137, 0
11.8564, 0.24191, 0
11.923, 0.242932, 0
11.9897, 0.242789, 0
12.0563, 0.241543, 0
12.1229, 0.240062, 0
12.1895, 0.241748, 0
12.2561, 0.241532, 0
12.3227, 0.241574, 0
12.3893, 0.240926, 0
12.4559, 0.240694, 0
12.5225, 0.24066, 0
12.5891, 0.240868, 0
12.6557, 0.23941, 0
12.7224, 0.237323, 0
12.789, 0.239159, 0
12.8556, 0.238924, 0
12.9222, 0.23973, 0
12.9888, 0.241821, 0
13.0554, 0.24235, 0
13.122, 0.24304, 0
13.1886, 0.247126, 0
13.2552, 0.24686, 0
13.3218, 0.24544, 0
13.3884, 0.246165, 0
