The video is over!
Frame Number 	Queue Density
288		0.249877
289		0.247164
290		0.245594
291		0.244151
292		0.244078
293		0.242716
294		0.242643
295		0.236177
296		0.234398
297		0.233411
298		0.234726
299		0.235116
300		0.234788
301		0.233785
302		0.233148
303		0.233804
304		0.230637
305		0.229444
306		0.230401
307		0.229691
308		0.230984
309		0.229348
310		0.2299
311		0.229668
312		0.230405
313		0.230204
314		0.230525
315		0.231566
316		0.230675
317		0.228912
318		0.227805
319		0.226084
320		0.23289
321		0.231829
322		0.231227
323		0.232118
324		0.231516
325		0.231933
326		0.230282
327		0.231779
328		0.231852
329		0.232149
330		0.232504
331		0.231308
332		0.231667
333		0.231443
334		0.232303
335		0.232018
336		0.231559
337		0.232025
338		0.231628
339		0.232025
340		0.233353
341		0.235112
342		0.235787
343		0.237882
344		0.239846
345		0.232118
346		0.234529
347		0.23914
348		0.238569
349		0.238071
350		0.236914
351		0.237477
352		0.236713
353		0.237315
354		0.237284
355		0.237141
356		0.239174
357		0.239645
358		0.239846
359		0.239807
360		0.240667
361		0.239826
362		0.239877
363		0.240833
364		0.240571
365		0.240957
366		0.239707
367		0.240895
368		0.239861
369		0.240139
370		0.239078
371		0.239599
372		0.239865
373		0.2413
374		0.241184
375		0.240829
376		0.239591
377		0.240995
378		0.240471
379		0.240027
380		0.240637
381		0.240305
382		0.243877
383		0.244167
384		0.245154
385		0.247411
386		0.249232
387		0.250883
388		0.252006
389		0.253561
390		0.25353
391		0.252774
392		0.253576
393		0.254769
394		0.256833
395		0.252052
396		0.250941
397		0.253673
398		0.253364
399		0.253924
400		0.253985
401		0.25216
402		0.255313
403		0.258538
404		0.262623
405		0.265486
406		0.271308
407		0.275436
408		0.278538
409		0.287149
410		0.294333
411		0.299113
412		0.305328
413		0.309865
414		0.315644
415		0.319198
416		0.325154
417		0.326501
418		0.332593
419		0.336269
420		0.337863
421		0.344938
422		0.348634
423		0.351192
424		0.359842
425		0.36635
426		0.367847
427		0.373268
428		0.3775
429		0.380856
430		0.385914
431		0.38983
432		0.393858
433		0.399417
434		0.404846
435		0.404541
436		0.406242
437		0.411219
438		0.412623
439		0.416836
440		0.417068
441		0.415
442		0.418981
443		0.421543
444		0.420961
445		0.413341
446		0.415046
447		0.420328
448		0.421049
449		0.423183
450		0.424294
451		0.426235
452		0.429491
453		0.431327
454		0.433935
455		0.435741
456		0.436157
457		0.438414
458		0.441532
459		0.442477
460		0.442924
461		0.442735
462		0.444383
463		0.444676
464		0.446142
465		0.445741
466		0.443796
467		0.444043
468		0.443364
469		0.446852
470		0.454583
471		0.45446
472		0.456759
473		0.455988
474		0.456651
475		0.458827
476		0.458904
477		0.457978
478		0.458476
479		0.458708
480		0.458638
481		0.461474
482		0.462203
483		0.461651
484		0.463059
485		0.46294
486		0.462458
487		0.46179
488		0.46093
489		0.461547
490		0.46196
491		0.461698
492		0.461559
493		0.461127
494		0.463372
495		0.462257
496		0.462963
497		0.465895
498		0.465818
499		0.47091
500		0.473441
501		0.472716
502		0.478827
503		0.483781
504		0.486096
505		0.489861
506		0.495818
507		0.499167
508		0.503538
509		0.508225
510		0.50914
511		0.512886
512		0.517014
513		0.517099
514		0.517307
515		0.520185
516		0.520586
517		0.519583
518		0.523781
519		0.524414
520		0.530833
521		0.530648
522		0.535046
523		0.534892
524		0.53615
525		0.537261
526		0.536945
527		0.539028
528		0.540818
529		0.54196
530		0.540756
531		0.541034
532		0.543302
533		0.541343
534		0.541265
535		0.540602
536		0.540351
537		0.539799
538		0.540382
539		0.542191
540		0.543333
541		0.540355
542		0.543688
543		0.545926
544		0.547161
545		0.519985
546		0.523573
547		0.524552
548		0.524136
549		0.525648
550		0.524699
551		0.52397
552		0.525123
553		0.52686
554		0.526285
555		0.525432
556		0.524707
557		0.524738
558		0.525579
559		0.519907
560		0.52108
561		0.525694
562		0.52537
563		0.52186
564		0.521983
565		0.521651
566		0.520733
567		0.522762
568		0.520015
569		0.522843
570		0.524846
571		0.527207
572		0.530293
573		0.531624
574		0.533657
575		0.536574
576		0.538048
577		0.537963
578		0.53946
579		0.544151
580		0.548071
581		0.548538
582		0.549772
583		0.551597
584		0.552639
585		0.553665
586		0.555293
587		0.558657
588		0.558553
589		0.558044
590		0.55909
591		0.559452
592		0.556779
593		0.559124
594		0.560424
595		0.547191
596		0.549321
597		0.548272
598		0.5524
599		0.554352
600		0.557751
601		0.558129
602		0.559302
603		0.559923
604		0.561497
605		0.564599
606		0.563881
607		0.566898
608		0.568858
609		0.568627
610		0.57
611		0.577315
612		0.578715
613		0.581107
614		0.58613
615		0.588657
616		0.589298
617		0.592257
618		0.59353
619		0.598056
620		0.5951
621		0.596524
622		0.600015
623		0.603819
624		0.603441
625		0.606559
626		0.606597
627		0.606231
628		0.605752
629		0.606836
630		0.606231
631		0.608623
632		0.612855
633		0.614688
634		0.613194
635		0.612975
636		0.615471
637		0.613889
638		0.611883
639		0.611667
640		0.611505
641		0.611505
642		0.609992
643		0.612654
644		0.612338
645		0.623881
646		0.625131
647		0.627268
648		0.627678
649		0.629383
650		0.629622
651		0.629799
652		0.628711
653		0.629306
654		0.630918
655		0.63304
656		0.634313
657		0.63588
658		0.637176
659		0.636165
660		0.635556
661		0.636948
662		0.638279
663		0.638411
664		0.638171
665		0.641219
666		0.639768
667		0.640733
668		0.64098
669		0.641343
670		0.622045
671		0.624506
672		0.622222
673		0.626096
674		0.627022
675		0.628627
676		0.628164
677		0.629221
678		0.632022
679		0.629236
680		0.629992
681		0.633025
682		0.633457
683		0.637423
684		0.637897
685		0.637612
686		0.639823
687		0.63912
688		0.639352
689		0.641034
690		0.640339
691		0.639275
692		0.64
693		0.640856
694		0.641698
695		0.626134
696		0.625602
697		0.628642
698		0.629707
699		0.630147
700		0.629043
701		0.629969
702		0.629907
703		0.631728
704		0.632932
705		0.633218
706		0.635139
707		0.635293
708		0.6351
709		0.636397
710		0.634877
711		0.635764
712		0.637947
713		0.638202
714		0.638179
715		0.639097
716		0.639861
717		0.640239
718		0.641173
719		0.640139
720		0.633642
721		0.63358
722		0.635154
723		0.637793
724		0.637623
725		0.639097
726		0.640039
727		0.64115
728		0.641011
729		0.641103
730		0.641605
731		0.640409
732		0.641867
733		0.641204
734		0.643372
735		0.643272
736		0.643781
737		0.642824
738		0.643048
739		0.642963
740		0.641798
741		0.64272
742		0.64637
743		0.644923
744		0.645826
745		0.623372
746		0.627303
747		0.627569
748		0.630922
749		0.629012
750		0.631998
751		0.614252
752		0.616547
753		0.618472
754		0.619792
755		0.618735
756		0.618495
757		0.623349
758		0.623086
759		0.622639
760		0.623789
761		0.624738
762		0.625266
763		0.625478
764		0.625883
765		0.626022
766		0.62581
767		0.62787
768		0.625266
769		0.626258
770		0.638966
771		0.638148
772		0.638349
773		0.63841
774		0.634599
775		0.639599
776		0.639182
777		0.645498
778		0.645617
779		0.644938
780		0.644387
781		0.644174
782		0.649356
783		0.650201
784		0.6514
785		0.649259
786		0.648603
787		0.650764
788		0.650629
789		0.651381
790		0.653657
791		0.661057
792		0.663796
793		0.665656
794		0.667809
795		0.627955
796		0.62576
797		0.628553
798		0.6349
799		0.634977
800		0.640336
801		0.64485
802		0.646103
803		0.646327
804		0.643873
805		0.649012
806		0.648511
807		0.650316
808		0.655181
809		0.654016
810		0.653839
811		0.654124
812		0.654417
813		0.656428
814		0.657407
815		0.658723
816		0.656134
817		0.660131
818		0.659182
819		0.662137
820		0.653364
821		0.653827
822		0.6525
823		0.654255
824		0.658449
825		0.656435
826		0.657377
827		0.65946
828		0.660945
829		0.660359
830		0.660637
831		0.664198
832		0.66392
833		0.664553
834		0.666107
835		0.667589
836		0.667157
837		0.669155
838		0.669417
839		0.672299
840		0.671655
841		0.673611
842		0.673121
843		0.675386
844		0.675293
845		0.671262
846		0.669711
847		0.670239
848		0.674522
849		0.670401
850		0.675694
851		0.675201
852		0.676728
853		0.673457
854		0.675127
855		0.672905
856		0.6764
857		0.673422
858		0.678164
859		0.678615
860		0.677755
861		0.678623
862		0.678395
863		0.679591
864		0.679587
865		0.681088
866		0.680675
867		0.681917
868		0.681906
869		0.682365
870		0.663453
871		0.663306
872		0.66414
873		0.665066
874		0.667651
875		0.666925
876		0.666022
877		0.666431
878		0.667458
879		0.667905
880		0.653183
881		0.652681
882		0.651817
883		0.651231
884		0.651543
885		0.653156
886		0.653812
887		0.654225
888		0.65716
889		0.658198
890		0.659456
891		0.659248
892		0.660293
893		0.660451
894		0.660644
895		0.660853
896		0.662921
897		0.664228
898		0.664236
899		0.663599
900		0.663742
901		0.664255
902		0.667666
903		0.66914
904		0.669132
905		0.678449
906		0.678765
907		0.68005
908		0.681115
909		0.681381
910		0.680262
911		0.680328
912		0.681123
913		0.681061
914		0.679865
915		0.681084
916		0.680324
917		0.678167
918		0.677975
919		0.676833
920		0.676551
921		0.677986
922		0.680027
923		0.68115
924		0.680374
925		0.680421
926		0.681277
927		0.682357
928		0.684877
929		0.686663
930		0.659942
931		0.660355
932		0.66017
933		0.663522
934		0.662157
935		0.66512
936		0.665768
937		0.669263
938		0.672161
939		0.671532
940		0.675694
941		0.675313
942		0.675567
943		0.678383
944		0.678962
945		0.678052
946		0.677689
947		0.677172
948		0.676956
949		0.679248
950		0.677951
951		0.675556
952		0.677704
953		0.67429
954		0.674684
955		0.672539
956		0.671177
957		0.673831
958		0.671327
959		0.67782
960		0.674097
961		0.673978
962		0.677623
963		0.677905
964		0.675471
965		0.678368
966		0.678507
967		0.679568
968		0.678985
969		0.678881
970		0.67978
971		0.681242
972		0.681312
973		0.683229
974		0.683252
975		0.683326
976		0.685664
977		0.687184
978		0.684753
979		0.685529
980		0.677708
981		0.677431
982		0.679942
983		0.681165
984		0.681508
985		0.683121
986		0.683422
987		0.681265
988		0.678796
989		0.680691
990		0.684795
991		0.684892
992		0.68434
993		0.687423
994		0.689618
995		0.690976
996		0.69174
997		0.691196
998		0.691744
999		0.69169
1000		0.69216
1001		0.670459
1002		0.670752
1003		0.669807
1004		0.670316
1005		0.6675
1006		0.667218
1007		0.668746
1008		0.667774
1009		0.670147
1010		0.672079
1011		0.662759
1012		0.662072
1013		0.66316
1014		0.664942
1015		0.663669
1016		0.664977
1017		0.666362
1018		0.664043
1019		0.664799
1020		0.664472
1021		0.666663
1022		0.667049
1023		0.667554
1024		0.667643
1025		0.667994
1026		0.668264
1027		0.665498
1028		0.667647
1029		0.667442
1030		0.667508
1031		0.66733
1032		0.669792
1033		0.669236
1034		0.66983
1035		0.670174
1036		0.668067
1037		0.664965
1038		0.668673
1039		0.669684
1040		0.671948
1041		0.672643
1042		0.672813
1043		0.672269
1044		0.671331
1045		0.670085
1046		0.672188
1047		0.673669
1048		0.676138
1049		0.677539
1050		0.677766
1051		0.678974
1052		0.679344
1053		0.678619
1054		0.679977
1055		0.678731
1056		0.678067
1057		0.677882
1058		0.67757
1059		0.678233
1060		0.677384
1061		0.67179
1062		0.672269
1063		0.671022
1064		0.669198
1065		0.669653
1066		0.671011
1067		0.671501
1068		0.672704
1069		0.672242
1070		0.671192
1071		0.674927
1072		0.673904
1073		0.675019
1074		0.675077
1075		0.679198
1076		0.678071
1077		0.679954
1078		0.678256
1079		0.680772
1080		0.681632
1081		0.684348
1082		0.684414
1083		0.686053
1084		0.685019
1085		0.686092
1086		0.674039
1087		0.673082
1088		0.673248
1089		0.673561
1090		0.6726
1091		0.67365
1092		0.670563
1093		0.675984
1094		0.671663
1095		0.673526
1096		0.673318
1097		0.674564
1098		0.674078
1099		0.675579
1100		0.673804
1101		0.672369
1102		0.674981
1103		0.674329
1104		0.677527
1105		0.676169
1106		0.674668
1107		0.675093
1108		0.675401
1109		0.675525
1110		0.674398
1111		0.671802
1112		0.67054
1113		0.672188
1114		0.674387
1115		0.675062
1116		0.674259
1117		0.675116
1118		0.674468
1119		0.674533
1120		0.675417
1121		0.675513
1122		0.676323
1123		0.676497
1124		0.676663
1125		0.676678
1126		0.677087
1127		0.676555
1128		0.675675
1129		0.675035
1130		0.679232
1131		0.679263
1132		0.679715
1133		0.67897
1134		0.677133
1135		0.680297
1136		0.661559
1137		0.661408
1138		0.661119
1139		0.661505
1140		0.664375
1141		0.663337
1142		0.664167
1143		0.66093
1144		0.661238
1145		0.661512
1146		0.663117
1147		0.665725
1148		0.666026
1149		0.668619
1150		0.667639
1151		0.669255
1152		0.670787
1153		0.671084
1154		0.67125
1155		0.667076
1156		0.668576
1157		0.6686
1158		0.666277
1159		0.668086
1160		0.670444
1161		0.679306
1162		0.677288
1163		0.678017
1164		0.67983
1165		0.678488
1166		0.677539
1167		0.682388
1168		0.676092
1169		0.677485
1170		0.678322
1171		0.678827
1172		0.683345
1173		0.679171
1174		0.677431
1175		0.677041
1176		0.678708
1177		0.680285
1178		0.680486
1179		0.679919
1180		0.684209
1181		0.683133
1182		0.681728
1183		0.682755
1184		0.684718
1185		0.682176
1186		0.67458
1187		0.675941
1188		0.67701
1189		0.678839
1190		0.676416
1191		0.67615
1192		0.673121
1193		0.67591
1194		0.677388
1195		0.67777
1196		0.675259
1197		0.678407
1198		0.681586
1199		0.681246
1200		0.68
1201		0.681134
1202		0.680289
1203		0.679518
1204		0.680089
1205		0.680991
1206		0.679718
1207		0.680776
1208		0.679325
1209		0.679587
1210		0.679726
1211		0.673765
1212		0.672087
1213		0.671246
1214		0.671196
1215		0.67417
1216		0.67115
1217		0.673056
1218		0.672944
1219		0.675938
1220		0.676007
1221		0.67836
1222		0.67865
1223		0.680154
1224		0.680451
1225		0.681914
1226		0.68098
1227		0.680401
1228		0.680494
1229		0.681786
1230		0.683866
1231		0.684761
1232		0.682554
1233		0.681887
1234		0.680529
1235		0.680552
1236		0.684078
1237		0.683268
1238		0.68375
1239		0.687886
1240		0.68848
1241		0.688044
1242		0.691389
1243		0.692245
1244		0.692191
1245		0.692377
1246		0.686651
1247		0.688326
1248		0.691489
1249		0.689144
1250		0.690656
1251		0.68032
1252		0.680467
1253		0.680544
1254		0.678499
1255		0.682562
1256		0.681655
1257		0.685289
1258		0.687789
1259		0.687373
1260		0.690231
1261		0.668345
1262		0.672137
1263		0.672357
1264		0.672801
1265		0.675
1266		0.676254
1267		0.675833
1268		0.671786
1269		0.678827
1270		0.679842
1271		0.682512
1272		0.68059
1273		0.679969
1274		0.683843
1275		0.680228
1276		0.680336
1277		0.682002
1278		0.680776
1279		0.679483
1280		0.677261
1281		0.675544
1282		0.67451
1283		0.674321
1284		0.675513
1285		0.674136
1286		0.68054
1287		0.682446
1288		0.682836
1289		0.684579
1290		0.68659
1291		0.687867
1292		0.687627
1293		0.68701
1294		0.690131
1295		0.689958
1296		0.690864
1297		0.689271
1298		0.688171
1299		0.683816
1300		0.68483
1301		0.683399
1302		0.685286
1303		0.686482
1304		0.687168
1305		0.684089
1306		0.683044
1307		0.682897
1308		0.683075
1309		0.683422
1310		0.682234
1311		0.657704
1312		0.657762
1313		0.657581
1314		0.658461
1315		0.66059
1316		0.65735
1317		0.662157
1318		0.663063
1319		0.663993
1320		0.667137
1321		0.666817
1322		0.669082
1323		0.666748
1324		0.665629
1325		0.665644
1326		0.670328
1327		0.667411
1328		0.670675
1329		0.670081
1330		0.668129
1331		0.669992
1332		0.669344
1333		0.670158
1334		0.669267
1335		0.667616
1336		0.662373
1337		0.664429
1338		0.664838
1339		0.665347
1340		0.663692
1341		0.665282
1342		0.664587
1343		0.663545
1344		0.664456
1345		0.665741
1346		0.664815
1347		0.66664
1348		0.667535
1349		0.66784
1350		0.668102
1351		0.667022
1352		0.668268
1353		0.667712
1354		0.6688
1355		0.670459
1356		0.671003
1357		0.671925
1358		0.669452
1359		0.669059
1360		0.668642
1361		0.655972
1362		0.656713
1363		0.659321
1364		0.662454
1365		0.662485
1366		0.663549
1367		0.663179
1368		0.663071
1369		0.663816
1370		0.666362
1371		0.664583
1372		0.662407
1373		0.664167
1374		0.66238
1375		0.664738
1376		0.664834
1377		0.664248
1378		0.666836
1379		0.665386
1380		0.664228
1381		0.66642
1382		0.666478
1383		0.665633
1384		0.666605
1385		0.665991
1386		0.667585
1387		0.668708
1388		0.670922
1389		0.672342
1390		0.671968
1391		0.675729
1392		0.67576
1393		0.675525
1394		0.675027
1395		0.678846
1396		0.677789
1397		0.678279
1398		0.679117
1399		0.679163
1400		0.679329
1401		0.679039
1402		0.682419
1403		0.681489
1404		0.679961
1405		0.679618
1406		0.678889
1407		0.676597
1408		0.679931
1409		0.680174
1410		0.679464
1411		0.667689
1412		0.667708
1413		0.670015
1414		0.673329
1415		0.671246
1416		0.670224
1417		0.674147
1418		0.675058
1419		0.675116
1420		0.675224
1421		0.67679
1422		0.677623
1423		0.677323
1424		0.678576
1425		0.680741
1426		0.681269
1427		0.683453
1428		0.68238
1429		0.685529
1430		0.688719
1431		0.691995
1432		0.691937
1433		0.693843
1434		0.696439
1435		0.698472
1436		0.700941
1437		0.698318
1438		0.702782
1439		0.70289
1440		0.70265
1441		0.708349
1442		0.70826
1443		0.712504
1444		0.716937
1445		0.717249
1446		0.721196
1447		0.72277
1448		0.721597
1449		0.723715
1450		0.72586
1451		0.729911
1452		0.732739
1453		0.734147
1454		0.737103
1455		0.742272
1456		0.745741
1457		0.746887
1458		0.749884
1459		0.752959
1460		0.751952
1461		0.721107
1462		0.724765
1463		0.724587
1464		0.719981
1465		0.721111
1466		0.720289
1467		0.727569
1468		0.727577
1469		0.728067
1470		0.731134
1471		0.729896
1472		0.735297
1473		0.73784
1474		0.739753
1475		0.736944
1476		0.740586
1477		0.73642
1478		0.744074
1479		0.743225
1480		0.746242
1481		0.750698
1482		0.748272
1483		0.751285
1484		0.754525
1485		0.758322
1486		0.754927
1487		0.755571
1488		0.756096
1489		0.757141
1490		0.758017
1491		0.75804
1492		0.756944
1493		0.757025
1494		0.758121
1495		0.75659
1496		0.755301
1497		0.754506
1498		0.757361
1499		0.753133
1500		0.74446
1501		0.708982
1502		0.711443
1503		0.702801
1504		0.706103
1505		0.711968
1506		0.712863
1507		0.71186
1508		0.71706
1509		0.712616
1510		0.712288
1511		0.720718
1512		0.717971
1513		0.72255
1514		0.722006
1515		0.723437
1516		0.696717
1517		0.688819
1518		0.681995
1519		0.681686
1520		0.676277
1521		0.666736
1522		0.650104
1523		0.650509
1524		0.641995
1525		0.644437
1526		0.645232
1527		0.634063
1528		0.63789
1529		0.636204
1530		0.635486
1531		0.630772
1532		0.62755
1533		0.625529
1534		0.621204
1535		0.626431
1536		0.618642
1537		0.625139
1538		0.628835
1539		0.622631
1540		0.622921
1541		0.627454
1542		0.622917
1543		0.613981
1544		0.619892
1545		0.616092
1546		0.615521
1547		0.620343
1548		0.611339
1549		0.609024
1550		0.594896
1551		0.592593
1552		0.588013
1553		0.590282
1554		0.581914
1555		0.57588
1556		0.581759
1557		0.579545
1558		0.577627
1559		0.574047
1560		0.572029
1561		0.548048
1562		0.551381
1563		0.551516
1564		0.552269
1565		0.555532
1566		0.556644
1567		0.557755
1568		0.557315
1569		0.557658
1570		0.559352
1571		0.56017
1572		0.562755
1573		0.566273
1574		0.569576
1575		0.572488
1576		0.577677
1577		0.581728
1578		0.582577
1579		0.584622
1580		0.583287
1581		0.586227
1582		0.587369
1583		0.588318
1584		0.583106
1585		0.584703
1586		0.564849
1587		0.560178
1588		0.56201
1589		0.572234
1590		0.567396
1591		0.573978
1592		0.570336
1593		0.574977
1594		0.576412
1595		0.583252
1596		0.591254
1597		0.586671
1598		0.589491
1599		0.590671
1600		0.596335
1601		0.598711
1602		0.593318
1603		0.598005
1604		0.599591
1605		0.608889
1606		0.616821
1607		0.615679
1608		0.619082
1609		0.625189
1610		0.618727
1611		0.623079
1612		0.618137
1613		0.616829
1614		0.612083
1615		0.610266
1616		0.613133
1617		0.608569
1618		0.593935
1619		0.594255
1620		0.594379
1621		0.589614
1622		0.593638
1623		0.596601
1624		0.588191
1625		0.588464
1626		0.584167
1627		0.587878
1628		0.589174
1629		0.585941
1630		0.588623
1631		0.590073
1632		0.597674
1633		0.599691
1634		0.604973
1635		0.605787
1636		0.627755
1637		0.630444
1638		0.620729
1639		0.619086
1640		0.618573
1641		0.620945
1642		0.618287
1643		0.615235
1644		0.605127
1645		0.601057
1646		0.605343
1647		0.597118
1648		0.601424
1649		0.601806
1650		0.600166
1651		0.598843
1652		0.600293
1653		0.596732
1654		0.59701
1655		0.593083
1656		0.583117
1657		0.58353
1658		0.580968
1659		0.585741
1660		0.582654
1661		0.57586
1662		0.576759
1663		0.585293
1664		0.596049
1665		0.599888
1666		0.603052
1667		0.608364
1668		0.611111
1669		0.612616
1670		0.614606
1671		0.621123
1672		0.618897
1673		0.620405
1674		0.609676
1675		0.609005
1676		0.603522
1677		0.609398
1678		0.603511
1679		0.604483
1680		0.606821
1681		0.611011
1682		0.616991
1683		0.618426
1684		0.619823
1685		0.624637
1686		0.587994
1687		0.586628
1688		0.591535
1689		0.594622
1690		0.599445
1691		0.607485
1692		0.612569
1693		0.611651
1694		0.609398
1695		0.610548
1696		0.616019
1697		0.616748
1698		0.614938
1699		0.621146
1700		0.626906
1701		0.628673
1702		0.634552
1703		0.636852
1704		0.64287
1705		0.647407
1706		0.647496
1707		0.660247
1708		0.657708
1709		0.659637
1710		0.653048
1711		0.691481
1712		0.693843
1713		0.691674
1714		0.695995
1715		0.690922
1716		0.685104
1717		0.680637
1718		0.673735
1719		0.666127
1720		0.650841
1721		0.651227
1722		0.644946
1723		0.634136
1724		0.63005
1725		0.633175
1726		0.628071
1727		0.624209
1728		0.615733
1729		0.600397
1730		0.6024
1731		0.588221
1732		0.576821
1733		0.582689
1734		0.563376
1735		0.568638
1736		0.509572
1737		0.514533
1738		0.514526
1739		0.506115
1740		0.502886
1741		0.491312
1742		0.489958
1743		0.487261
1744		0.476142
1745		0.48027
1746		0.474622
1747		0.47088
1748		0.463673
1749		0.456632
1750		0.447446
1751		0.431574
1752		0.441103
1753		0.434931
1754		0.435224
1755		0.432762
1756		0.437635
1757		0.436049
1758		0.430783
1759		0.434738
1760		0.435748
1761		0.416644
1762		0.426705
1763		0.426323
1764		0.425702
1765		0.426798
1766		0.425768
1767		0.427581
1768		0.428661
1769		0.426875
1770		0.437855
1771		0.436601
1772		0.441053
1773		0.439066
1774		0.436975
1775		0.436165
1776		0.438106
1777		0.434884
1778		0.429514
1779		0.430486
1780		0.428711
1781		0.432265
1782		0.433167
1783		0.425085
1784		0.425035
1785		0.420166
1786		0.389985
1787		0.39456
1788		0.399923
1789		0.396887
1790		0.387978
1791		0.388383
1792		0.386875
1793		0.383407
1794		0.383025
1795		0.381254
1796		0.376134
1797		0.382716
1798		0.378438
1799		0.381354
1800		0.380177
1801		0.384414
1802		0.381019
1803		0.367716
1804		0.367029
1805		0.36581
1806		0.36311
1807		0.349946
1808		0.347778
1809		0.348468
1810		0.338175
1811		0.321655
1812		0.320131
1813		0.316142
1814		0.313669
1815		0.312411
1816		0.305201
1817		0.303133
1818		0.29537
1819		0.298962
1820		0.297581
1821		0.289406
1822		0.278071
1823		0.275015
1824		0.273233
1825		0.28037
1826		0.274907
1827		0.276416
1828		0.273106
1829		0.279109
1830		0.275459
1831		0.271404
1832		0.266219
1833		0.269001
1834		0.256563
1835		0.257523
1836		0.223951
1837		0.217083
1838		0.218904
1839		0.216119
1840		0.210995
1841		0.202245
1842		0.201327
1843		0.194838
1844		0.191563
1845		0.183441
1846		0.174086
1847		0.173684
1848		0.172512
1849		0.167423
1850		0.160594
1851		0.155093
1852		0.154313
1853		0.151752
1854		0.15385
1855		0.153426
1856		0.149028
1857		0.144375
1858		0.145972
1859		0.147573
1860		0.143302
1861		0.137917
1862		0.135478
1863		0.133993
1864		0.128924
1865		0.12613
1866		0.130648
1867		0.127643
1868		0.127157
1869		0.134113
