The video is over!
Frame Number 	Queue Density
240		0.23689
241		0.233665
242		0.234649
243		0.236956
244		0.238233
245		0.238515
246		0.237419
247		0.238256
248		0.236794
249		0.235309
250		0.235286
251		0.236154
252		0.236015
253		0.234703
254		0.233893
255		0.235482
256		0.235725
257		0.237639
258		0.235062
259		0.234221
260		0.235382
261		0.231848
262		0.23186
263		0.234163
264		0.233356
265		0.2326
266		0.233079
267		0.234236
268		0.232774
269		0.232824
270		0.230062
271		0.230058
272		0.230228
273		0.230544
274		0.23348
275		0.235208
276		0.236258
277		0.239309
278		0.241902
279		0.241964
280		0.245019
281		0.247396
282		0.249618
283		0.250976
284		0.253997
285		0.254228
286		0.256238
287		0.254765
288		0.255687
289		0.251979
290		0.250752
291		0.249919
292		0.250324
293		0.250123
294		0.249232
295		0.24211
296		0.241771
297		0.240575
298		0.24223
299		0.240934
300		0.241127
301		0.241223
302		0.237805
303		0.239186
304		0.237585
305		0.235378
306		0.238515
307		0.235999
308		0.238727
309		0.235563
310		0.23716
311		0.238098
312		0.236559
313		0.234606
314		0.236674
315		0.237562
316		0.237311
317		0.23527
318		0.233071
319		0.232211
320		0.236906
321		0.236404
322		0.235077
323		0.237704
324		0.235382
325		0.234425
326		0.235336
327		0.237103
328		0.237076
329		0.238627
330		0.239333
331		0.237886
332		0.23836
333		0.236952
334		0.236863
335		0.238345
336		0.238916
337		0.238322
338		0.240104
339		0.238769
340		0.239441
341		0.242049
342		0.242006
343		0.245185
344		0.246219
345		0.23711
346		0.238376
347		0.2436
348		0.242299
349		0.242512
350		0.243171
351		0.244286
352		0.244263
353		0.244005
354		0.243746
355		0.242566
356		0.24456
357		0.242708
358		0.242913
359		0.243445
360		0.244475
361		0.243364
362		0.243765
363		0.243468
364		0.244155
365		0.243615
366		0.243094
367		0.244155
368		0.243954
369		0.246921
370		0.242797
371		0.243835
372		0.244807
373		0.245637
374		0.245536
375		0.247149
376		0.246763
377		0.247052
378		0.246478
379		0.246763
380		0.246821
381		0.246528
382		0.25012
383		0.250667
384		0.251728
385		0.252388
386		0.254784
387		0.255428
388		0.256682
389		0.258804
390		0.25784
391		0.258677
392		0.260841
393		0.261204
394		0.262164
395		0.256644
396		0.257338
397		0.259606
398		0.261154
399		0.259838
400		0.260421
401		0.260536
402		0.262758
403		0.26527
404		0.268839
405		0.271431
406		0.276412
407		0.282033
408		0.284807
409		0.290112
410		0.296084
411		0.301019
412		0.308534
413		0.313214
414		0.31887
415		0.323372
416		0.329136
417		0.330177
418		0.336154
419		0.337936
420		0.338989
421		0.348588
422		0.354498
423		0.355949
424		0.363619
425		0.371292
426		0.370729
427		0.376836
428		0.381119
429		0.384969
430		0.390382
431		0.394475
432		0.397932
433		0.403283
434		0.408839
435		0.410305
436		0.410401
437		0.414421
438		0.415671
439		0.419877
440		0.421246
441		0.42027
442		0.422994
443		0.426451
444		0.42662
445		0.420567
446		0.421011
447		0.425189
448		0.425598
449		0.426246
450		0.428194
451		0.430656
452		0.433048
453		0.434552
454		0.43787
455		0.440224
456		0.440305
457		0.442762
458		0.446169
459		0.445567
460		0.446563
461		0.445336
462		0.447797
463		0.447299
464		0.450378
465		0.449911
466		0.446644
467		0.446335
468		0.446223
469		0.449846
470		0.457334
471		0.458704
472		0.457971
473		0.458839
474		0.459117
475		0.462442
476		0.461879
477		0.461759
478		0.461825
479		0.46213
480		0.462577
481		0.463627
482		0.465455
483		0.463704
484		0.465282
485		0.464533
486		0.463437
487		0.463862
488		0.462708
489		0.463542
490		0.465343
491		0.462616
492		0.463314
493		0.464267
494		0.465243
495		0.465189
496		0.467103
497		0.468171
498		0.468642
499		0.473403
500		0.477677
501		0.474379
502		0.479525
503		0.482739
504		0.487006
505		0.490536
506		0.498391
507		0.50211
508		0.504217
509		0.509703
510		0.509228
511		0.516026
512		0.520177
513		0.520899
514		0.520548
515		0.520976
516		0.522913
517		0.523071
518		0.525845
519		0.527824
520		0.534194
521		0.535521
522		0.539024
523		0.538893
524		0.54071
525		0.540752
526		0.540887
527		0.542693
528		0.544452
529		0.545961
530		0.544799
531		0.543418
532		0.546902
533		0.545127
534		0.54485
535		0.543476
536		0.543179
537		0.541655
538		0.54309
539		0.545451
540		0.547134
541		0.543669
542		0.547423
543		0.549306
544		0.551933
545		0.52338
546		0.527106
547		0.527245
548		0.528931
549		0.530621
550		0.528183
551		0.528268
552		0.529448
553		0.531053
554		0.53066
555		0.529109
556		0.529201
557		0.529464
558		0.530274
559		0.523893
560		0.523889
561		0.52831
562		0.52691
563		0.52549
564		0.525478
565		0.524857
566		0.522481
567		0.526157
568		0.522473
569		0.526636
570		0.526709
571		0.52988
572		0.534475
573		0.535193
574		0.537755
575		0.540598
576		0.540814
577		0.541555
578		0.542982
579		0.547782
580		0.551694
581		0.551941
582		0.553283
583		0.55451
584		0.554556
585		0.55559
586		0.558951
587		0.562211
588		0.561782
589		0.561833
590		0.56412
591		0.564811
592		0.561875
593		0.5638
594		0.564985
595		0.55083
596		0.556312
597		0.554919
598		0.557045
599		0.558881
600		0.560675
601		0.561439
602		0.563951
603		0.56461
604		0.566366
605		0.567708
606		0.568229
607		0.571435
608		0.574861
609		0.574167
610		0.575575
611		0.582662
612		0.583762
613		0.586404
614		0.591265
615		0.593696
616		0.593495
617		0.597164
618		0.596397
619		0.601246
620		0.598908
621		0.599568
622		0.604502
623		0.607701
624		0.608032
625		0.610544
626		0.611547
627		0.611462
628		0.610868
629		0.610289
630		0.610058
631		0.611439
632		0.615367
633		0.617859
634		0.614406
635		0.614097
636		0.618017
637		0.61674
638		0.614911
639		0.614143
640		0.614417
641		0.615521
642		0.61412
643		0.616296
644		0.615509
645		0.626215
646		0.629475
647		0.629904
648		0.631088
649		0.632052
650		0.633229
651		0.632056
652		0.631709
653		0.631466
654		0.633144
655		0.635652
656		0.637164
657		0.637681
658		0.639857
659		0.638997
660		0.638939
661		0.638368
662		0.640556
663		0.641011
664		0.640559
665		0.643947
666		0.643187
667		0.643646
668		0.644055
669		0.644838
670		0.624711
671		0.628164
672		0.623546
673		0.629649
674		0.629055
675		0.63066
676		0.630251
677		0.630872
678		0.633978
679		0.632635
680		0.632874
681		0.635949
682		0.635606
683		0.638769
684		0.640837
685		0.639795
686		0.642519
687		0.641427
688		0.641308
689		0.643569
690		0.642373
691		0.642307
692		0.642851
693		0.643264
694		0.644599
695		0.629529
696		0.629051
697		0.631763
698		0.633553
699		0.634136
700		0.632519
701		0.633353
702		0.633904
703		0.635274
704		0.635826
705		0.635386
706		0.636887
707		0.638144
708		0.638102
709		0.639236
710		0.63767
711		0.637886
712		0.637747
713		0.63892
714		0.639055
715		0.640336
716		0.641022
717		0.642562
718		0.642812
719		0.641563
720		0.636995
721		0.635486
722		0.636076
723		0.63966
724		0.638927
725		0.641242
726		0.641481
727		0.642863
728		0.641701
729		0.642214
730		0.644036
731		0.642971
732		0.643943
733		0.645066
734		0.644896
735		0.645883
736		0.645887
737		0.645062
738		0.645336
739		0.644699
740		0.64439
741		0.64588
742		0.648086
743		0.647886
744		0.647986
745		0.623148
746		0.627515
747		0.62767
748		0.630695
749		0.629603
750		0.632099
751		0.615606
752		0.617809
753		0.618723
754		0.620756
755		0.619186
756		0.619225
757		0.623781
758		0.623538
759		0.622624
760		0.623843
761		0.624556
762		0.624275
763		0.625123
764		0.624433
765		0.623669
766		0.625035
767		0.628553
768		0.625868
769		0.625293
770		0.64005
771		0.63863
772		0.639074
773		0.638746
774		0.636458
775		0.640745
776		0.639591
777		0.645363
778		0.646443
779		0.646701
780		0.64657
781		0.645968
782		0.651424
783		0.651752
784		0.652569
785		0.65
786		0.650185
787		0.651292
788		0.651894
789		0.652377
790		0.654626
791		0.662384
792		0.6651
793		0.666354
794		0.66887
795		0.632161
796		0.628403
797		0.632083
798		0.637739
799		0.638715
800		0.644441
801		0.64939
802		0.649282
803		0.649973
804		0.646509
805		0.651763
806		0.651736
807		0.652631
808		0.655143
809		0.655772
810		0.655717
811		0.656188
812		0.657407
813		0.658924
814		0.660602
815		0.661601
816		0.659232
817		0.664275
818		0.66255
819		0.665571
820		0.655367
821		0.656246
822		0.655085
823		0.656771
824		0.661188
825		0.658611
826		0.660131
827		0.660285
828		0.662342
829		0.662238
830		0.663349
831		0.665756
832		0.666003
833		0.667095
834		0.668897
835		0.669815
836		0.669973
837		0.672122
838		0.672427
839		0.675421
840		0.673846
841		0.676582
842		0.675853
843		0.678619
844		0.678164
845		0.672963
846		0.672967
847		0.672442
848		0.676316
849		0.671952
850		0.675787
851		0.675247
852		0.677643
853		0.674946
854		0.676821
855		0.676509
856		0.679637
857		0.675826
858		0.682323
859		0.680837
860		0.679032
861		0.681512
862		0.679896
863		0.681447
864		0.681142
865		0.684155
866		0.682168
867		0.685162
868		0.681798
869		0.684186
870		0.66392
871		0.663272
872		0.664776
873		0.664603
874		0.669217
875		0.668607
876		0.667801
877		0.667762
878		0.667882
879		0.670046
880		0.654429
881		0.655455
882		0.654522
883		0.65336
884		0.653769
885		0.655131
886		0.655054
887		0.657095
888		0.659761
889		0.660243
890		0.660745
891		0.659244
892		0.661211
893		0.661609
894		0.660637
895		0.661532
896		0.663241
897		0.665494
898		0.665004
899		0.664988
900		0.66495
901		0.665621
902		0.669923
903		0.669321
904		0.669263
905		0.681188
906		0.679877
907		0.681632
908		0.682639
909		0.682928
910		0.682396
911		0.681952
912		0.684078
913		0.684298
914		0.683549
915		0.68255
916		0.682978
917		0.681601
918		0.682724
919		0.679213
920		0.678032
921		0.680116
922		0.683102
923		0.684147
924		0.683113
925		0.683681
926		0.684275
927		0.685058
928		0.688372
929		0.689464
930		0.662334
931		0.663515
932		0.663437
933		0.666848
934		0.665189
935		0.668221
936		0.669294
937		0.671539
938		0.674919
939		0.674171
940		0.677685
941		0.676975
942		0.676667
943		0.68017
944		0.680644
945		0.680093
946		0.679722
947		0.679927
948		0.678503
949		0.683056
950		0.679614
951		0.677076
952		0.679904
953		0.677762
954		0.677431
955		0.672886
956		0.672056
957		0.674005
958		0.67115
959		0.677346
960		0.673881
961		0.673515
962		0.676786
963		0.677288
964		0.675887
965		0.677215
966		0.677554
967		0.67951
968		0.678542
969		0.67821
970		0.680648
971		0.682488
972		0.681937
973		0.682959
974		0.684151
975		0.684475
976		0.686748
977		0.687716
978		0.685768
979		0.686617
980		0.678036
981		0.67757
982		0.679923
983		0.682384
984		0.68299
985		0.683511
986		0.684668
987		0.682766
988		0.681493
989		0.683322
990		0.685795
991		0.6874
992		0.684464
993		0.687091
994		0.69179
995		0.693437
996		0.6937
997		0.693781
998		0.694186
999		0.693627
1000		0.694749
1001		0.672064
1002		0.673414
1003		0.672531
1004		0.671659
1005		0.66939
1006		0.669178
1007		0.67174
1008		0.670567
1009		0.673009
1010		0.674807
1011		0.666782
1012		0.665853
1013		0.665999
1014		0.667758
1015		0.666817
1016		0.667573
1017		0.666956
1018		0.666929
1019		0.667747
1020		0.667272
1021		0.667558
1022		0.66929
1023		0.668978
1024		0.668565
1025		0.669942
1026		0.671551
1027		0.667546
1028		0.669541
1029		0.67071
1030		0.670478
1031		0.67081
1032		0.673576
1033		0.672874
1034		0.6738
1035		0.674221
1036		0.669645
1037		0.666848
1038		0.669676
1039		0.671725
1040		0.674255
1041		0.675027
1042		0.673939
1043		0.673819
1044		0.67282
1045		0.672469
1046		0.673665
1047		0.674151
1048		0.677315
1049		0.679371
1050		0.678341
1051		0.680613
1052		0.680004
1053		0.679109
1054		0.682261
1055		0.681412
1056		0.680035
1057		0.680282
1058		0.679394
1059		0.680008
1060		0.679417
1061		0.674645
1062		0.674695
1063		0.673364
1064		0.672149
1065		0.672315
1066		0.673696
1067		0.672693
1068		0.673561
1069		0.674595
1070		0.672018
1071		0.675775
1072		0.675891
1073		0.677751
1074		0.676825
1075		0.680664
1076		0.679143
1077		0.680903
1078		0.679765
1079		0.681798
1080		0.683561
1081		0.685579
1082		0.68642
1083		0.688503
1084		0.686821
1085		0.686674
1086		0.674954
1087		0.674039
1088		0.675648
1089		0.675818
1090		0.675509
1091		0.675926
1092		0.674255
1093		0.679143
1094		0.674761
1095		0.676948
1096		0.676327
1097		0.677805
1098		0.67777
1099		0.679668
1100		0.678731
1101		0.676659
1102		0.678484
1103		0.677442
1104		0.681277
1105		0.679089
1106		0.676443
1107		0.677326
1108		0.678214
1109		0.677353
1110		0.67772
1111		0.67316
1112		0.672253
1113		0.672897
1114		0.676836
1115		0.676466
1116		0.676713
1117		0.67618
1118		0.676235
1119		0.676069
1120		0.676701
1121		0.678044
1122		0.678981
1123		0.679001
1124		0.679039
1125		0.678472
1126		0.680243
1127		0.680513
1128		0.67892
1129		0.678272
1130		0.681508
1131		0.682515
1132		0.682569
1133		0.682593
1134		0.68064
1135		0.68233
1136		0.667334
1137		0.665741
1138		0.664491
1139		0.664911
1140		0.669248
1141		0.667693
1142		0.668113
1143		0.665108
1144		0.666138
1145		0.665486
1146		0.666721
1147		0.669132
1148		0.670405
1149		0.67206
1150		0.672515
1151		0.671759
1152		0.674649
1153		0.673974
1154		0.675714
1155		0.670467
1156		0.67218
1157		0.672427
1158		0.670015
1159		0.672458
1160		0.674606
1161		0.681092
1162		0.679371
1163		0.680741
1164		0.680914
1165		0.680513
1166		0.681235
1167		0.684217
1168		0.677531
1169		0.679402
1170		0.679992
1171		0.680694
1172		0.686134
1173		0.681725
1174		0.680687
1175		0.680579
1176		0.681192
1177		0.683573
1178		0.684583
1179		0.683067
1180		0.686713
1181		0.688302
1182		0.685683
1183		0.686416
1184		0.687974
1185		0.685556
1186		0.67593
1187		0.67696
1188		0.677415
1189		0.679614
1190		0.677141
1191		0.678044
1192		0.673515
1193		0.677265
1194		0.678765
1195		0.678981
1196		0.676343
1197		0.678156
1198		0.682589
1199		0.683804
1200		0.681806
1201		0.683237
1202		0.682226
1203		0.680305
1204		0.683067
1205		0.682593
1206		0.681088
1207		0.682689
1208		0.680799
1209		0.680984
1210		0.682253
1211		0.674155
1212		0.673218
1213		0.67255
1214		0.672523
1215		0.67544
1216		0.672924
1217		0.674603
1218		0.674495
1219		0.678538
1220		0.677654
1221		0.68044
1222		0.680451
1223		0.681053
1224		0.680031
1225		0.683681
1226		0.682361
1227		0.681709
1228		0.680274
1229		0.682936
1230		0.685062
1231		0.685799
1232		0.683569
1233		0.682909
1234		0.681644
1235		0.680853
1236		0.686944
1237		0.687766
1238		0.687353
1239		0.691748
1240		0.692674
1241		0.691771
1242		0.694954
1243		0.695177
1244		0.695868
1245		0.695575
1246		0.690127
1247		0.691134
1248		0.694228
1249		0.691312
1250		0.694263
1251		0.683819
1252		0.683086
1253		0.683873
1254		0.682157
1255		0.684931
1256		0.685428
1257		0.687866
1258		0.691107
1259		0.69
1260		0.692554
1261		0.671929
1262		0.675887
1263		0.677079
1264		0.67664
1265		0.679178
1266		0.678603
1267		0.679471
1268		0.674691
1269		0.68174
1270		0.682697
1271		0.684965
1272		0.683885
1273		0.682508
1274		0.687172
1275		0.683993
1276		0.684136
1277		0.68473
1278		0.684039
1279		0.681836
1280		0.68044
1281		0.678291
1282		0.678607
1283		0.677257
1284		0.678499
1285		0.676474
1286		0.68267
1287		0.684213
1288		0.685525
1289		0.686366
1290		0.688808
1291		0.690139
1292		0.690162
1293		0.687133
1294		0.691663
1295		0.691836
1296		0.692515
1297		0.692049
1298		0.690613
1299		0.687704
1300		0.688796
1301		0.68392
1302		0.687361
1303		0.689877
1304		0.689232
1305		0.686532
1306		0.686026
1307		0.685417
1308		0.686161
1309		0.686798
1310		0.685509
1311		0.661682
1312		0.66137
1313		0.661042
1314		0.661987
1315		0.664873
1316		0.661408
1317		0.664853
1318		0.666462
1319		0.667758
1320		0.67039
1321		0.670289
1322		0.671532
1323		0.669008
1324		0.66912
1325		0.669695
1326		0.673993
1327		0.671493
1328		0.675347
1329		0.674695
1330		0.673495
1331		0.675336
1332		0.675081
1333		0.675725
1334		0.674695
1335		0.672396
1336		0.666366
1337		0.666806
1338		0.667531
1339		0.667886
1340		0.666701
1341		0.66902
1342		0.668318
1343		0.666007
1344		0.666709
1345		0.665355
1346		0.667994
1347		0.669124
1348		0.670895
1349		0.671493
1350		0.671134
1351		0.670424
1352		0.671775
1353		0.671227
1354		0.672454
1355		0.673877
1356		0.673596
1357		0.675386
1358		0.673492
1359		0.672755
1360		0.672658
1361		0.661952
1362		0.661447
1363		0.664653
1364		0.666458
1365		0.666987
1366		0.667068
1367		0.666586
1368		0.666775
1369		0.667697
1370		0.668916
1371		0.668036
1372		0.6663
1373		0.667612
1374		0.66539
1375		0.667427
1376		0.667122
1377		0.666111
1378		0.668229
1379		0.66723
1380		0.666482
1381		0.669286
1382		0.669005
1383		0.667504
1384		0.668924
1385		0.667986
1386		0.670887
1387		0.671265
1388		0.67348
1389		0.674927
1390		0.67397
1391		0.677292
1392		0.67696
1393		0.67735
1394		0.677006
1395		0.681887
1396		0.679896
1397		0.679591
1398		0.681597
1399		0.682245
1400		0.68017
1401		0.682353
1402		0.684803
1403		0.683407
1404		0.682774
1405		0.682404
1406		0.682037
1407		0.678418
1408		0.682789
1409		0.682674
1410		0.680937
1411		0.670849
1412		0.672053
1413		0.672978
1414		0.676057
1415		0.673345
1416		0.673441
1417		0.677496
1418		0.678318
1419		0.677971
1420		0.67809
1421		0.679236
1422		0.680367
1423		0.679861
1424		0.681254
1425		0.683248
1426		0.6837
1427		0.685891
1428		0.684128
1429		0.689294
1430		0.691034
1431		0.694745
1432		0.696173
1433		0.697288
1434		0.700683
1435		0.703337
1436		0.70544
1437		0.702106
1438		0.706362
1439		0.706385
1440		0.705999
1441		0.711022
1442		0.71125
1443		0.714869
1444		0.719915
1445		0.719132
1446		0.723808
1447		0.725525
1448		0.724209
1449		0.726975
1450		0.729228
1451		0.734306
1452		0.736312
1453		0.737053
1454		0.740382
1455		0.745613
1456		0.749795
1457		0.750725
1458		0.753067
1459		0.756393
1460		0.756169
1461		0.724834
1462		0.730748
1463		0.730891
1464		0.723954
1465		0.724865
1466		0.724086
1467		0.731296
1468		0.730517
1469		0.729456
1470		0.735486
1471		0.732901
1472		0.738214
1473		0.741547
1474		0.744248
1475		0.740486
1476		0.74495
1477		0.740729
1478		0.750386
1479		0.749043
1480		0.7499
1481		0.753924
1482		0.751628
1483		0.755417
1484		0.758503
1485		0.761404
1486		0.758179
1487		0.759487
1488		0.760471
1489		0.761809
1490		0.760212
1491		0.760035
1492		0.759533
1493		0.761265
1494		0.760795
1495		0.760945
1496		0.758769
1497		0.758414
1498		0.761744
1499		0.755459
1500		0.747863
1501		0.710783
1502		0.71468
1503		0.707596
1504		0.712106
1505		0.716775
1506		0.719117
1507		0.71718
1508		0.720961
1509		0.717431
1510		0.71863
1511		0.727122
1512		0.724541
1513		0.727477
1514		0.726316
1515		0.727272
1516		0.702716
1517		0.693387
1518		0.687392
1519		0.686563
1520		0.680594
1521		0.672045
1522		0.656921
1523		0.65691
1524		0.645988
1525		0.648715
1526		0.649043
1527		0.638684
1528		0.642971
1529		0.641566
1530		0.63934
1531		0.634244
1532		0.630127
1533		0.629977
1534		0.624471
1535		0.628997
1536		0.622843
1537		0.63017
1538		0.632164
1539		0.62544
1540		0.625239
1541		0.631127
1542		0.626022
1543		0.617743
1544		0.624664
1545		0.620343
1546		0.618931
1547		0.62446
1548		0.617083
1549		0.614437
1550		0.600185
1551		0.598935
1552		0.594101
1553		0.59559
1554		0.58691
1555		0.581941
1556		0.587253
1557		0.584988
1558		0.582477
1559		0.57809
1560		0.576836
1561		0.552986
1562		0.553819
1563		0.555934
1564		0.555941
1565		0.559151
1566		0.559444
1567		0.560841
1568		0.560019
1569		0.559861
1570		0.561458
1571		0.562184
1572		0.563978
1573		0.568997
1574		0.573295
1575		0.574032
1576		0.580266
1577		0.583083
1578		0.58559
1579		0.588966
1580		0.588627
1581		0.589348
1582		0.590617
1583		0.590575
1584		0.584977
1585		0.586497
1586		0.56838
1587		0.563534
1588		0.563441
1589		0.575374
1590		0.571346
1591		0.577187
1592		0.572801
1593		0.57755
1594		0.58032
1595		0.588102
1596		0.596929
1597		0.591096
1598		0.592982
1599		0.595367
1600		0.602477
1601		0.605189
1602		0.599799
1603		0.601188
1604		0.603958
1605		0.613044
1606		0.620691
1607		0.620085
1608		0.623762
1609		0.630193
1610		0.625235
1611		0.629132
1612		0.6224
1613		0.620606
1614		0.613241
1615		0.611944
1616		0.615544
1617		0.613086
1618		0.595374
1619		0.594718
1620		0.592963
1621		0.59049
1622		0.594583
1623		0.599568
1624		0.591173
1625		0.592743
1626		0.587103
1627		0.591319
1628		0.590718
1629		0.586219
1630		0.590058
1631		0.592685
1632		0.600432
1633		0.603696
1634		0.60831
1635		0.608723
1636		0.632948
1637		0.634653
1638		0.625513
1639		0.622573
1640		0.622184
1641		0.622913
1642		0.620251
1643		0.61745
1644		0.60679
1645		0.603167
1646		0.607269
1647		0.599738
1648		0.602743
1649		0.603133
1650		0.603079
1651		0.599807
1652		0.602488
1653		0.600783
1654		0.600826
1655		0.595077
1656		0.58571
1657		0.585343
1658		0.583005
1659		0.587141
1660		0.585031
1661		0.579325
1662		0.580694
1663		0.590413
1664		0.598461
1665		0.603453
1666		0.60711
1667		0.612573
1668		0.615532
1669		0.616015
1670		0.618862
1671		0.623904
1672		0.62005
1673		0.622485
1674		0.613245
1675		0.610205
1676		0.605675
1677		0.612411
1678		0.608534
1679		0.609132
1680		0.608688
1681		0.614996
1682		0.618553
1683		0.619599
1684		0.622654
1685		0.628796
1686		0.591323
1687		0.589398
1688		0.59434
1689		0.598781
1690		0.603098
1691		0.611605
1692		0.615729
1693		0.615972
1694		0.614985
1695		0.614576
1696		0.620127
1697		0.620509
1698		0.618098
1699		0.625108
1700		0.630127
1701		0.631771
1702		0.637762
1703		0.640239
1704		0.645451
1705		0.650108
1706		0.651713
1707		0.663735
1708		0.660826
1709		0.662539
1710		0.657639
1711		0.694348
1712		0.696647
1713		0.694911
1714		0.698885
1715		0.693843
1716		0.688707
1717		0.683816
1718		0.676547
1719		0.668218
1720		0.652836
1721		0.653314
1722		0.64875
1723		0.637419
1724		0.633318
1725		0.637056
1726		0.631748
1727		0.626497
1728		0.617739
1729		0.603148
1730		0.60348
1731		0.588962
1732		0.579252
1733		0.585154
1734		0.566119
1735		0.570374
1736		0.509645
1737		0.518534
1738		0.518233
1739		0.509471
1740		0.506146
1741		0.492176
1742		0.488939
1743		0.487955
1744		0.475247
1745		0.481412
1746		0.477658
1747		0.473465
1748		0.465355
1749		0.458322
1750		0.44794
1751		0.432847
1752		0.440204
1753		0.435066
1754		0.435602
1755		0.433214
1756		0.437002
1757		0.435806
1758		0.429985
1759		0.435424
1760		0.436146
1761		0.419691
1762		0.430301
1763		0.429853
1764		0.427909
1765		0.428792
1766		0.428723
1767		0.431385
1768		0.433434
1769		0.43086
1770		0.441995
1771		0.442894
1772		0.446478
1773		0.444502
1774		0.441285
1775		0.440147
1776		0.440887
1777		0.437566
1778		0.431582
1779		0.431929
1780		0.4313
1781		0.43505
1782		0.435903
1783		0.427546
1784		0.42696
1785		0.422666
1786		0.393275
1787		0.398391
1788		0.4013
1789		0.401316
1790		0.392037
1791		0.393102
1792		0.391956
1793		0.389564
1794		0.387407
1795		0.385231
1796		0.380243
1797		0.387442
1798		0.381725
1799		0.385694
1800		0.385394
1801		0.388056
1802		0.384225
1803		0.372342
1804		0.370675
1805		0.371929
1806		0.369051
1807		0.356528
1808		0.35309
1809		0.354498
1810		0.341921
1811		0.327269
1812		0.327214
1813		0.320748
1814		0.318329
1815		0.317836
1816		0.310004
1817		0.308877
1818		0.299576
1819		0.304024
1820		0.303044
1821		0.296362
1822		0.283862
1823		0.280239
1824		0.278221
1825		0.28564
1826		0.279321
1827		0.282045
1828		0.279965
1829		0.284498
1830		0.279884
1831		0.277963
1832		0.272407
1833		0.27365
1834		0.262176
1835		0.263781
1836		0.230096
1837		0.22022
1838		0.222392
1839		0.21625
1840		0.213634
1841		0.205775
1842		0.204726
1843		0.19978
1844		0.193399
1845		0.18625
1846		0.17816
1847		0.175455
1848		0.174927
1849		0.171073
1850		0.163549
1851		0.159371
1852		0.158268
1853		0.153962
1854		0.155883
1855		0.156192
1856		0.153009
1857		0.150548
1858		0.153534
1859		0.15463
1860		0.147319
1861		0.144842
1862		0.14287
1863		0.137998
1864		0.132037
1865		0.130135
1866		0.135185
1867		0.129749
1868		0.130054
1869		0.140274
