Time of video, Queue Density, Dynamic Density
0.0666092, 0.0156481, 0
0.133218, 0.0156481, 0
0.199828, 0.0253333, 0.00667901
0.266437, 0.0253333, 0.00667901
0.333046, 0.0353735, 0.0137284
0.399655, 0.0353735, 0.0137284
0.466264, 0.0465486, 0.0240911
0.532873, 0.0465486, 0.0240911
0.599483, 0.0563117, 0.0325748
0.666092, 0.0563117, 0.0325748
0.732701, 0.0672346, 0.0414715
0.79931, 0.0672346, 0.0414715
0.865919, 0.0783812, 0.0511998
0.932529, 0.0783812, 0.0511998
0.999138, 0.0895988, 0.0608488
1.06575, 0.0895988, 0.0608488
1.13236, 0.100934, 0.0711844
1.19897, 0.100934, 0.0711844
1.26557, 0.105052, 0.081331
1.33218, 0.105052, 0.081331
1.39879, 0.108258, 0.0887473
1.4654, 0.108258, 0.0887473
1.53201, 0.111678, 0.0950174
1.59862, 0.111678, 0.0950174
1.66523, 0.114144, 0.0986377
1.73184, 0.114144, 0.0986377
1.79845, 0.117586, 0.101229
1.86506, 0.117586, 0.101229
1.93167, 0.120665, 0.104076
1.99828, 0.120665, 0.104076
2.06488, 0.123242, 0.104834
2.13149, 0.123242, 0.104834
2.1981, 0.125873, 0.104878
2.26471, 0.125873, 0.104878
2.33132, 0.128715, 0.104703
2.39793, 0.128715, 0.104703
2.46454, 0.131491, 0.10463
2.53115, 0.131491, 0.10463
2.59776, 0.133824, 0.10438
2.66437, 0.133824, 0.10438
2.73098, 0.135656, 0.103108
2.79759, 0.135656, 0.103108
2.86419, 0.137378, 0.102309
2.9308, 0.137378, 0.102309
2.99741, 0.138623, 0.102258
3.06402, 0.138623, 0.102258
3.13063, 0.138705, 0.0999074
3.19724, 0.138705, 0.0999074
3.26385, 0.140336, 0.0992299
3.33046, 0.140336, 0.0992299
3.39707, 0.142105, 0.0986235
3.46368, 0.142105, 0.0986235
3.53029, 0.143562, 0.0978488
3.5969, 0.143562, 0.0978488
3.6635, 0.146094, 0.0975324
3.73011, 0.146094, 0.0975324
3.79672, 0.148504, 0.0965972
3.86333, 0.148504, 0.0965972
3.92994, 0.150931, 0.0961574
3.99655, 0.150931, 0.0961574
4.06316, 0.153057, 0.0943233
4.12977, 0.153057, 0.0943233
4.19638, 0.154767, 0.0914734
4.26299, 0.154767, 0.0914734
4.3296, 0.157027, 0.0894965
4.39621, 0.157027, 0.0894965
4.46282, 0.158667, 0.0872218
4.52942, 0.158667, 0.0872218
4.59603, 0.160064, 0.0865984
4.66264, 0.160064, 0.0865984
4.72925, 0.162105, 0.0858653
4.79586, 0.162105, 0.0858653
4.86247, 0.163608, 0.0850883
4.92908, 0.163608, 0.0850883
4.99569, 0.164468, 0.0851227
5.0623, 0.164468, 0.0851227
5.12891, 0.165084, 0.0831744
5.19552, 0.165084, 0.0831744
5.26213, 0.167005, 0.0819715
5.32873, 0.167005, 0.0819715
5.39534, 0.168619, 0.0811736
5.46195, 0.168619, 0.0811736
5.52856, 0.171849, 0.080669
5.59517, 0.171849, 0.080669
5.66178, 0.176576, 0.0825841
5.72839, 0.176576, 0.0825841
5.795, 0.18148, 0.0836782
5.86161, 0.18148, 0.0836782
5.92822, 0.186543, 0.0857608
5.99483, 0.186543, 0.0857608
6.06144, 0.191941, 0.088637
6.12804, 0.191941, 0.088637
6.19465, 0.197073, 0.0906092
6.26126, 0.197073, 0.0906092
6.32787, 0.201733, 0.0953303
6.39448, 0.201733, 0.0953303
6.46109, 0.206796, 0.0990864
6.5277, 0.206796, 0.0990864
6.59431, 0.210978, 0.103969
6.66092, 0.210978, 0.103969
6.72753, 0.213676, 0.109397
6.79414, 0.213676, 0.109397
6.86075, 0.214623, 0.114282
6.92735, 0.214623, 0.114282
6.99396, 0.214954, 0.118572
7.06057, 0.214954, 0.118572
7.12718, 0.215713, 0.122035
7.19379, 0.215713, 0.122035
7.2604, 0.217383, 0.124988
7.32701, 0.217383, 0.124988
7.39362, 0.218148, 0.126256
7.46023, 0.218148, 0.126256
7.52684, 0.220038, 0.12719
7.59345, 0.220038, 0.12719
7.66006, 0.222716, 0.129332
7.72666, 0.222716, 0.129332
7.79327, 0.22476, 0.130096
7.85988, 0.22476, 0.130096
7.92649, 0.227946, 0.132429
7.9931, 0.227946, 0.132429
8.05971, 0.230828, 0.133108
8.12632, 0.230828, 0.133108
8.19293, 0.235086, 0.135214
8.25954, 0.235086, 0.135214
8.32615, 0.239016, 0.137645
8.39276, 0.239016, 0.137645
8.45937, 0.241396, 0.13975
8.52598, 0.241396, 0.13975
8.59258, 0.244792, 0.143309
8.65919, 0.244792, 0.143309
8.7258, 0.247615, 0.147131
8.79241, 0.247615, 0.147131
8.85902, 0.249328, 0.150394
8.92563, 0.249328, 0.150394
8.99224, 0.251088, 0.152312
9.05885, 0.251088, 0.152312
9.12546, 0.25298, 0.154019
9.19207, 0.25298, 0.154019
9.25868, 0.255148, 0.154975
9.32529, 0.255148, 0.154975
9.39189, 0.256627, 0.155539
9.4585, 0.256627, 0.155539
9.52511, 0.258319, 0.153494
9.59172, 0.258319, 0.153494
9.65833, 0.257897, 0.152948
9.72494, 0.257897, 0.152948
9.79155, 0.258182, 0.151638
9.85816, 0.258182, 0.151638
9.92477, 0.258194, 0.148581
9.99138, 0.258194, 0.148581
10.058, 0.25748, 0.146095
10.1246, 0.25748, 0.146095
10.1912, 0.257367, 0.143899
10.2578, 0.257367, 0.143899
10.3244, 0.257091, 0.140108
10.391, 0.257091, 0.140108
10.4576, 0.255296, 0.136778
10.5243, 0.255296, 0.136778
10.5909, 0.253315, 0.132022
10.6575, 0.253315, 0.132022
10.7241, 0.251806, 0.125462
10.7907, 0.251806, 0.125462
10.8573, 0.251133, 0.120419
10.9239, 0.251133, 0.120419
10.9905, 0.250035, 0.114364
11.0571, 0.250035, 0.114364
11.1237, 0.248784, 0.108054
11.1903, 0.248784, 0.108054
11.257, 0.248151, 0.104219
11.3236, 0.248151, 0.104219
11.3902, 0.246481, 0.0996894
11.4568, 0.246481, 0.0996894
11.5234, 0.244397, 0.0952157
11.59, 0.244397, 0.0952157
11.6566, 0.243554, 0.0911512
11.7232, 0.243554, 0.0911512
11.7898, 0.24281, 0.0879722
11.8564, 0.24281, 0.0879722
11.923, 0.241711, 0.0860355
11.9897, 0.241711, 0.0860355
12.0563, 0.240674, 0.0838009
12.1229, 0.240674, 0.0838009
12.1895, 0.23967, 0.0811327
12.2561, 0.23967, 0.0811327
12.3227, 0.238323, 0.0777083
12.3893, 0.238323, 0.0777083
