The video is over!
Frame Number 	Queue Density
166		0.248322
167		0.248978
168		0.248133
169		0.244784
170		0.248029
171		0.247569
172		0.244796
173		0.244336
174		0.243306
175		0.240995
176		0.241431
177		0.240594
178		0.241647
179		0.240332
180		0.2386
181		0.241335
182		0.240957
183		0.240644
184		0.240637
185		0.240922
186		0.238889
187		0.240004
188		0.238654
189		0.237546
190		0.235779
191		0.236698
192		0.237029
193		0.239414
194		0.23924
195		0.245687
196		0.243881
197		0.245482
198		0.247901
199		0.244954
200		0.24461
201		0.245243
202		0.244811
203		0.2449
204		0.245131
205		0.243457
206		0.243746
207		0.246227
208		0.245868
209		0.245108
210		0.244001
211		0.243611
212		0.244502
213		0.242149
214		0.241848
215		0.240174
216		0.242774
217		0.244059
218		0.244819
219		0.245012
220		0.235216
221		0.234992
222		0.235193
223		0.238465
224		0.237222
225		0.237311
226		0.236647
227		0.238156
228		0.239198
229		0.237801
230		0.238357
231		0.239718
232		0.240938
233		0.242153
234		0.240031
235		0.240201
236		0.2401
237		0.238916
238		0.237604
239		0.234688
240		0.23485
241		0.233067
242		0.23375
243		0.236165
244		0.236647
245		0.236883
246		0.237647
247		0.238519
248		0.235613
249		0.235787
250		0.237319
251		0.235505
252		0.236914
253		0.235127
254		0.235799
255		0.234988
256		0.23826
257		0.238218
258		0.23576
259		0.237681
260		0.236165
261		0.236427
262		0.234606
263		0.233958
264		0.232542
265		0.236061
266		0.234414
267		0.23289
268		0.233804
269		0.234487
270		0.230914
271		0.229834
272		0.228121
273		0.230131
274		0.233665
275		0.235312
276		0.236377
277		0.238673
278		0.242126
279		0.242905
280		0.246578
281		0.249101
282		0.250783
283		0.252207
284		0.25561
285		0.256022
286		0.259699
287		0.254865
288		0.257492
289		0.255243
290		0.253152
291		0.251979
292		0.254491
293		0.250143
294		0.249232
295		0.244082
296		0.241038
297		0.238576
298		0.241485
299		0.239676
300		0.242504
301		0.241424
302		0.240324
303		0.241532
304		0.239298
305		0.236968
306		0.238908
307		0.237789
308		0.239923
309		0.236636
310		0.237485
311		0.237986
312		0.240262
313		0.239356
314		0.238422
315		0.239788
316		0.238121
317		0.237527
318		0.234711
319		0.234576
320		0.238916
321		0.238337
322		0.237581
323		0.236937
324		0.23843
325		0.23934
326		0.236898
327		0.238538
328		0.238248
329		0.239047
330		0.23909
331		0.239333
332		0.239379
333		0.239221
334		0.241061
335		0.24113
336		0.238009
337		0.239101
338		0.236995
339		0.238133
340		0.239703
341		0.24341
342		0.243592
343		0.243546
344		0.243576
345		0.236069
346		0.238592
347		0.242346
348		0.241331
349		0.24267
350		0.241412
351		0.243472
352		0.240826
353		0.241478
354		0.241007
355		0.242307
356		0.242315
357		0.245177
358		0.245444
359		0.244934
360		0.244394
361		0.24485
362		0.244082
363		0.244417
364		0.24581
365		0.24733
366		0.248611
367		0.246663
368		0.246948
369		0.24706
370		0.245752
371		0.244973
372		0.246744
373		0.248075
374		0.248654
375		0.249117
376		0.247461
377		0.246416
378		0.247207
379		0.247789
380		0.248237
381		0.24843
382		0.250772
383		0.251678
384		0.253935
385		0.252384
386		0.256285
387		0.25549
388		0.257257
389		0.261416
390		0.259838
391		0.26201
392		0.262832
393		0.259448
394		0.260189
395		0.255332
396		0.257446
397		0.258075
398		0.25858
399		0.260459
400		0.262133
401		0.257523
402		0.26267
403		0.26267
404		0.26946
405		0.271427
406		0.277627
407		0.280922
408		0.286308
409		0.294919
410		0.302049
411		0.30706
412		0.312438
413		0.316894
414		0.320876
415		0.325123
416		0.331813
417		0.333885
418		0.340042
419		0.343133
420		0.344923
421		0.352743
422		0.356744
423		0.357527
424		0.363696
425		0.372604
426		0.373978
427		0.37924
428		0.386188
429		0.389641
430		0.39304
431		0.397049
432		0.401397
433		0.40733
434		0.413148
435		0.414884
436		0.413916
437		0.419622
438		0.417288
439		0.423113
440		0.4225
441		0.42137
442		0.425567
443		0.428368
444		0.42713
445		0.420247
446		0.421813
447		0.427149
448		0.428688
449		0.431408
450		0.433881
451		0.435367
452		0.436856
453		0.440247
454		0.443407
455		0.441613
456		0.443387
457		0.445158
458		0.450069
459		0.449248
460		0.452207
461		0.451354
462		0.452234
463		0.453492
464		0.453993
465		0.452959
466		0.45184
467		0.452404
468		0.449676
469		0.452423
470		0.461636
471		0.459387
472		0.464942
473		0.461724
474		0.461879
475		0.467276
476		0.466759
477		0.463295
478		0.464309
479		0.464996
480		0.463634
481		0.465972
482		0.467334
483		0.468079
484		0.46782
485		0.465853
486		0.465583
487		0.467496
488		0.465795
489		0.467739
490		0.468125
491		0.467608
492		0.466312
493		0.466223
494		0.467257
495		0.467596
496		0.466875
497		0.47115
498		0.470664
499		0.475775
500		0.47853
501		0.479043
502		0.483256
503		0.486883
504		0.49115
505		0.496944
506		0.501906
507		0.503391
508		0.510139
509		0.515139
510		0.515482
511		0.517141
512		0.519815
513		0.523387
514		0.524012
515		0.524691
516		0.525791
517		0.526617
518		0.527477
519		0.527137
520		0.533137
521		0.534788
522		0.541103
523		0.541686
524		0.543476
525		0.542026
526		0.542882
527		0.541732
528		0.545328
529		0.546929
530		0.545779
531		0.544873
532		0.546292
533		0.544475
534		0.545621
535		0.546127
536		0.545031
537		0.5424
538		0.54701
539		0.547126
540		0.547897
541		0.545891
542		0.548808
543		0.550316
544		0.550648
545		0.524595
546		0.527731
547		0.527049
548		0.529032
549		0.529255
550		0.526597
551		0.527261
552		0.528434
553		0.531512
554		0.530235
555		0.528083
556		0.530216
557		0.529012
558		0.529892
559		0.52478
560		0.524221
561		0.528781
562		0.527288
563		0.525498
564		0.523677
565		0.522724
566		0.523993
567		0.525282
568		0.525907
569		0.526049
570		0.526551
571		0.529522
572		0.534252
573		0.534294
574		0.538302
575		0.53875
576		0.544086
577		0.540706
578		0.543233
579		0.547496
580		0.55081
581		0.553164
582		0.553735
583		0.554896
584		0.555525
585		0.556555
586		0.561366
587		0.56363
588		0.563206
589		0.563345
590		0.564116
591		0.564464
592		0.56179
593		0.56358
594		0.565505
595		0.553453
596		0.557762
597		0.555822
598		0.559711
599		0.560687
600		0.562546
601		0.564143
602		0.566084
603		0.56745
604		0.565463
605		0.568187
606		0.568299
607		0.570887
608		0.57679
609		0.574279
610		0.574221
611		0.583302
612		0.584637
613		0.587585
614		0.592504
615		0.593545
616		0.593094
617		0.598245
618		0.60034
619		0.600868
620		0.598387
621		0.601574
622		0.605343
623		0.608542
624		0.609252
625		0.610112
626		0.612766
627		0.612739
628		0.612496
629		0.612161
630		0.613036
631		0.613943
632		0.617388
633		0.618727
634		0.619228
635		0.61804
636		0.620108
637		0.615864
638		0.613943
639		0.615475
640		0.616042
641		0.617272
642		0.613773
643		0.615729
644		0.616088
645		0.625247
646		0.629398
647		0.628789
648		0.630721
649		0.63216
650		0.632793
651		0.633372
652		0.632157
653		0.633229
654		0.634873
655		0.636887
656		0.636316
657		0.639934
658		0.641142
659		0.638989
660		0.639255
661		0.639063
662		0.643233
663		0.639915
664		0.640841
665		0.644468
666		0.643241
667		0.64429
668		0.646867
669		0.646208
670		0.625012
671		0.628519
672		0.626894
673		0.630228
674		0.631721
675		0.631497
676		0.631836
677		0.63385
678		0.637126
679		0.634093
680		0.635031
681		0.638839
682		0.636524
683		0.639252
684		0.640818
685		0.639973
686		0.642631
687		0.64238
688		0.642446
689		0.644012
690		0.643785
691		0.643191
692		0.642481
693		0.642612
694		0.644259
695		0.630806
696		0.63054
697		0.631462
698		0.632863
699		0.632215
700		0.633237
701		0.633754
702		0.633912
703		0.635316
704		0.637419
705		0.636655
706		0.637369
707		0.637947
708		0.637951
709		0.640316
710		0.637299
711		0.638731
712		0.63858
713		0.64032
714		0.640031
715		0.641177
716		0.641898
717		0.642913
718		0.64292
719		0.643086
720		0.64049
721		0.639267
722		0.639853
723		0.643499
724		0.643951
725		0.643893
726		0.64561
727		0.646485
728		0.644321
729		0.64463
730		0.644668
731		0.643765
732		0.643839
733		0.643881
734		0.648646
735		0.648596
736		0.648792
737		0.648071
738		0.64973
739		0.649321
740		0.649398
741		0.649136
742		0.653044
743		0.652172
744		0.653164
745		0.628426
746		0.631308
747		0.632103
748		0.634155
749		0.631944
750		0.634352
751		0.618337
752		0.6201
753		0.622446
754		0.62505
755		0.622674
756		0.62233
757		0.626933
758		0.625054
759		0.624313
760		0.627905
761		0.628522
762		0.629653
763		0.629093
764		0.628808
765		0.63044
766		0.630729
767		0.632959
768		0.629637
769		0.629556
770		0.641991
771		0.640733
772		0.639417
773		0.641281
774		0.637955
775		0.642485
776		0.642357
777		0.647457
778		0.648576
779		0.648183
780		0.646929
781		0.647106
782		0.654379
783		0.653638
784		0.653873
785		0.654155
786		0.653279
787		0.654495
788		0.655571
789		0.653329
790		0.656076
791		0.662485
792		0.666914
793		0.669197
794		0.672218
795		0.634352
796		0.631975
797		0.635282
798		0.640621
799		0.640559
800		0.64468
801		0.649398
802		0.649896
803		0.648615
804		0.645312
805		0.652913
806		0.652427
807		0.654568
808		0.658873
809		0.657728
810		0.658094
811		0.655972
812		0.65662
813		0.657458
814		0.658283
815		0.662272
816		0.661107
817		0.665814
818		0.664992
819		0.667867
820		0.659352
821		0.659761
822		0.659051
823		0.660336
824		0.664448
825		0.662608
826		0.663742
827		0.665366
828		0.666292
829		0.667269
830		0.66723
831		0.669961
832		0.669529
833		0.669985
834		0.6726
835		0.67304
836		0.67321
837		0.674657
838		0.672793
839		0.67495
840		0.67483
841		0.676443
842		0.676489
843		0.679599
844		0.679676
845		0.676933
846		0.67365
847		0.675386
848		0.678935
849		0.675131
850		0.681242
851		0.680077
852		0.681887
853		0.678565
854		0.680613
855		0.679267
856		0.682982
857		0.679865
858		0.683291
859		0.684795
860		0.683059
861		0.685949
862		0.685093
863		0.685313
864		0.685201
865		0.685764
866		0.685181
867		0.685833
868		0.687843
869		0.687535
870		0.667974
871		0.668067
872		0.666786
873		0.667357
874		0.669421
875		0.669495
876		0.667485
877		0.668542
878		0.670968
879		0.672068
880		0.659892
881		0.659734
882		0.659738
883		0.657431
884		0.658052
885		0.659232
886		0.659603
887		0.660432
888		0.662701
889		0.66402
890		0.663576
891		0.663889
892		0.666238
893		0.665309
894		0.665617
895		0.665513
896		0.668013
897		0.667519
898		0.667759
899		0.668738
900		0.668414
901		0.670637
902		0.673233
903		0.675289
904		0.674734
905		0.684834
906		0.684479
907		0.684001
908		0.685532
909		0.686346
910		0.686165
911		0.686343
912		0.686107
913		0.686265
914		0.685216
915		0.686505
916		0.687041
917		0.683738
918		0.683021
919		0.683924
920		0.681759
921		0.68414
922		0.6874
923		0.68787
924		0.687106
925		0.686894
926		0.687654
927		0.689024
928		0.690143
929		0.692593
930		0.665891
931		0.665297
932		0.665964
933		0.668526
934		0.666593
935		0.670864
936		0.673106
937		0.674672
938		0.678476
939		0.677913
940		0.682218
941		0.681725
942		0.681829
943		0.684896
944		0.685563
945		0.685803
946		0.685374
947		0.683951
948		0.684452
949		0.686663
950		0.683985
951		0.680849
952		0.682986
953		0.679522
954		0.679653
955		0.677161
956		0.67657
957		0.678279
958		0.676362
959		0.681921
960		0.678287
961		0.678032
962		0.68189
963		0.680999
964		0.680887
965		0.684707
966		0.684267
967		0.685567
968		0.684877
969		0.682446
970		0.683981
971		0.685772
972		0.685845
973		0.68814
974		0.688584
975		0.687361
976		0.688376
977		0.691154
978		0.688931
979		0.689691
980		0.682342
981		0.682739
982		0.685548
983		0.684769
984		0.686593
985		0.689742
986		0.686898
987		0.686235
988		0.682897
989		0.686806
990		0.690691
991		0.688592
992		0.687095
993		0.691073
994		0.692554
995		0.691231
996		0.696049
997		0.695455
998		0.697623
999		0.697411
1000		0.695459
1001		0.675768
1002		0.676061
1003		0.675193
1004		0.674923
1005		0.672616
1006		0.671983
1007		0.673993
1008		0.674252
1009		0.676304
1010		0.676046
1011		0.668711
1012		0.6676
1013		0.668164
1014		0.670756
1015		0.669197
1016		0.669788
1017		0.670988
1018		0.668792
1019		0.669167
1020		0.670216
1021		0.669568
1022		0.673221
1023		0.672662
1024		0.673445
1025		0.674919
1026		0.673434
1027		0.672863
1028		0.673684
1029		0.67331
1030		0.673854
1031		0.673572
1032		0.676076
1033		0.675787
1034		0.675305
1035		0.676161
1036		0.673491
1037		0.670008
1038		0.672627
1039		0.674977
1040		0.67662
1041		0.676242
1042		0.675656
1043		0.67554
1044		0.674796
1045		0.676018
1046		0.677056
1047		0.678453
1048		0.68211
1049		0.682473
1050		0.683931
1051		0.68414
1052		0.683804
1053		0.684834
1054		0.684934
1055		0.685498
1056		0.683939
1057		0.683769
1058		0.683549
1059		0.683993
1060		0.682411
1061		0.675548
1062		0.676701
1063		0.676802
1064		0.674448
1065		0.675181
1066		0.677164
1067		0.676439
1068		0.676277
1069		0.678399
1070		0.674938
1071		0.679583
1072		0.677662
1073		0.679008
1074		0.679626
1075		0.683765
1076		0.683164
1077		0.684495
1078		0.683619
1079		0.685992
1080		0.685448
1081		0.689607
1082		0.690428
1083		0.690432
1084		0.688719
1085		0.690216
1086		0.679039
1087		0.679742
1088		0.680837
1089		0.680876
1090		0.678079
1091		0.679672
1092		0.678113
1093		0.683468
1094		0.679132
1095		0.681485
1096		0.681115
1097		0.680247
1098		0.68054
1099		0.679591
1100		0.68164
1101		0.680837
1102		0.681015
1103		0.67951
1104		0.682758
1105		0.682693
1106		0.679572
1107		0.681566
1108		0.680582
1109		0.680667
1110		0.680151
1111		0.676312
1112		0.67512
1113		0.676065
1114		0.67833
1115		0.679846
1116		0.678958
1117		0.678306
1118		0.678013
1119		0.67696
1120		0.676655
1121		0.677338
1122		0.677874
1123		0.681181
1124		0.68032
1125		0.679487
1126		0.679441
1127		0.681061
1128		0.677519
1129		0.678939
1130		0.682863
1131		0.683603
1132		0.684552
1133		0.683125
1134		0.681115
1135		0.684687
1136		0.670093
1137		0.670239
1138		0.668792
1139		0.670069
1140		0.673067
1141		0.671725
1142		0.672384
1143		0.667261
1144		0.668449
1145		0.667161
1146		0.669641
1147		0.673264
1148		0.674074
1149		0.67456
1150		0.674429
1151		0.675305
1152		0.676443
1153		0.677751
1154		0.678665
1155		0.674236
1156		0.676292
1157		0.677153
1158		0.674286
1159		0.676408
1160		0.678993
1161		0.686316
1162		0.684093
1163		0.684456
1164		0.68593
1165		0.684452
1166		0.6824
1167		0.686628
1168		0.680976
1169		0.683549
1170		0.683592
1171		0.684572
1172		0.689722
1173		0.684961
1174		0.683052
1175		0.683133
1176		0.684591
1177		0.686493
1178		0.686709
1179		0.685448
1180		0.689711
1181		0.689603
1182		0.687886
1183		0.689487
1184		0.689448
1185		0.689471
1186		0.681053
1187		0.682052
1188		0.683017
1189		0.685359
1190		0.683156
1191		0.682855
1192		0.678611
1193		0.681053
1194		0.682029
1195		0.684398
1196		0.680884
1197		0.682377
1198		0.685058
1199		0.686096
1200		0.684603
1201		0.685054
1202		0.684063
1203		0.683804
1204		0.687353
1205		0.684448
1206		0.683565
1207		0.68591
1208		0.686015
1209		0.685872
1210		0.686219
1211		0.680197
1212		0.677747
1213		0.676732
1214		0.676609
1215		0.679807
1216		0.676763
1217		0.678677
1218		0.678781
1219		0.681524
1220		0.68186
1221		0.684414
1222		0.68522
1223		0.685687
1224		0.68387
1225		0.684884
1226		0.685698
1227		0.684039
1228		0.68272
1229		0.683781
1230		0.685903
1231		0.687083
1232		0.685224
1233		0.685386
1234		0.684981
1235		0.68414
1236		0.68853
1237		0.689217
1238		0.689749
1239		0.693395
1240		0.695201
1241		0.693414
1242		0.696859
1243		0.699421
1244		0.700004
1245		0.700336
1246		0.692168
1247		0.695903
1248		0.697874
1249		0.695988
1250		0.697631
1251		0.686771
1252		0.685667
1253		0.687384
1254		0.684904
1255		0.688434
1256		0.688206
1257		0.691304
1258		0.693924
1259		0.694869
1260		0.698233
1261		0.677677
1262		0.68208
1263		0.68174
1264		0.681667
1265		0.683222
1266		0.683727
1267		0.684726
1268		0.681624
1269		0.687951
1270		0.687847
1271		0.690081
1272		0.687554
1273		0.687203
1274		0.688966
1275		0.686343
1276		0.686894
1277		0.687982
1278		0.686964
1279		0.685887
1280		0.684128
1281		0.682758
1282		0.681018
1283		0.680343
1284		0.682288
1285		0.681547
1286		0.684394
1287		0.685872
1288		0.68659
1289		0.688449
1290		0.690482
1291		0.692685
1292		0.691887
1293		0.692519
1294		0.695297
1295		0.694329
1296		0.695475
1297		0.694537
1298		0.692554
1299		0.689637
1300		0.69174
1301		0.689417
1302		0.691701
1303		0.693403
1304		0.691798
1305		0.689811
1306		0.68767
1307		0.687141
1308		0.687099
1309		0.68841
1310		0.68887
1311		0.665104
1312		0.665367
1313		0.664826
1314		0.666771
1315		0.668549
1316		0.665096
1317		0.669583
1318		0.670467
1319		0.672353
1320		0.674583
1321		0.673858
1322		0.675644
1323		0.67336
1324		0.672608
1325		0.672373
1326		0.678584
1327		0.67505
1328		0.67821
1329		0.677855
1330		0.675548
1331		0.67777
1332		0.676829
1333		0.676227
1334		0.676138
1335		0.674309
1336		0.669468
1337		0.670683
1338		0.671034
1339		0.670613
1340		0.668885
1341		0.672697
1342		0.671358
1343		0.67071
1344		0.672778
1345		0.673376
1346		0.671964
1347		0.674633
1348		0.675355
1349		0.675822
1350		0.67488
1351		0.674387
1352		0.675633
1353		0.674873
1354		0.676076
1355		0.67767
1356		0.677944
1357		0.679144
1358		0.67505
1359		0.674066
1360		0.674942
1361		0.663372
1362		0.666385
1363		0.666335
1364		0.668696
1365		0.66912
1366		0.671061
1367		0.669456
1368		0.671057
1369		0.670691
1370		0.673515
1371		0.672604
1372		0.670548
1373		0.672353
1374		0.670205
1375		0.672793
1376		0.672859
1377		0.670671
1378		0.673414
1379		0.672438
1380		0.672608
1381		0.674738
1382		0.674614
1383		0.672631
1384		0.673511
1385		0.672724
1386		0.673916
1387		0.675058
1388		0.676312
1389		0.677168
1390		0.675891
1391		0.680559
1392		0.679603
1393		0.680903
1394		0.680069
1395		0.684861
1396		0.683032
1397		0.683368
1398		0.684298
1399		0.684641
1400		0.683796
1401		0.683754
1402		0.686925
1403		0.686574
1404		0.68635
1405		0.685185
1406		0.684865
1407		0.683353
1408		0.685328
1409		0.686431
1410		0.68659
1411		0.676223
1412		0.675741
1413		0.677797
1414		0.681049
1415		0.679286
1416		0.676767
1417		0.680124
1418		0.682141
1419		0.68135
1420		0.681242
1421		0.682369
1422		0.685162
1423		0.683241
1424		0.685548
1425		0.686215
1426		0.688279
1427		0.689425
1428		0.689036
1429		0.692658
1430		0.694444
1431		0.698924
1432		0.700158
1433		0.700448
1434		0.703538
1435		0.705023
1436		0.708418
1437		0.705575
1438		0.709101
1439		0.709155
1440		0.708804
1441		0.713927
1442		0.7149
1443		0.717975
1444		0.722361
1445		0.720787
1446		0.725058
1447		0.727361
1448		0.726597
1449		0.73005
1450		0.732577
1451		0.735274
1452		0.738754
1453		0.741111
1454		0.744267
1455		0.747824
1456		0.75162
1457		0.752253
1458		0.75576
1459		0.758303
1460		0.7562
1461		0.726192
1462		0.73115
1463		0.730232
1464		0.724923
1465		0.725216
1466		0.724498
1467		0.73282
1468		0.73088
1469		0.730853
1470		0.733696
1471		0.733588
1472		0.740247
1473		0.745131
1474		0.748094
1475		0.743627
1476		0.745968
1477		0.742878
1478		0.750177
1479		0.749896
1480		0.749873
1481		0.752824
1482		0.750799
1483		0.754174
1484		0.758669
1485		0.760502
1486		0.759537
1487		0.759958
1488		0.760374
1489		0.760718
1490		0.761771
1491		0.763534
1492		0.763036
1493		0.763727
1494		0.764776
1495		0.763692
1496		0.762805
1497		0.762508
1498		0.765197
1499		0.759788
1500		0.751011
1501		0.713183
1502		0.715197
1503		0.706208
1504		0.710833
1505		0.717604
1506		0.718947
1507		0.719961
1508		0.723044
1509		0.71696
1510		0.720907
1511		0.729448
1512		0.724117
1513		0.730143
1514		0.728009
1515		0.731647
1516		0.7038
1517		0.694919
1518		0.689923
1519		0.68939
1520		0.682747
1521		0.673202
1522		0.657674
1523		0.659699
1524		0.648461
1525		0.649371
1526		0.650424
1527		0.640613
1528		0.643411
1529		0.642377
1530		0.640779
1531		0.636273
1532		0.631686
1533		0.631698
1534		0.627033
1535		0.633839
1536		0.6249
1537		0.633048
1538		0.632519
1539		0.626092
1540		0.629834
1541		0.633426
1542		0.627967
1543		0.61745
1544		0.623522
1545		0.621057
1546		0.617847
1547		0.624039
1548		0.620814
1549		0.616809
1550		0.602955
1551		0.600436
1552		0.598052
1553		0.599425
1554		0.591489
1555		0.585012
1556		0.590559
1557		0.585351
1558		0.583584
1559		0.58061
1560		0.577114
1561		0.55488
1562		0.555791
1563		0.557095
1564		0.558295
1565		0.562265
1566		0.561894
1567		0.562562
1568		0.563167
1569		0.563966
1570		0.564232
1571		0.567535
1572		0.566879
1573		0.572288
1574		0.571898
1575		0.575305
1576		0.579722
1577		0.585752
1578		0.586883
1579		0.588557
1580		0.587832
1581		0.590598
1582		0.590517
1583		0.589653
1584		0.586717
1585		0.588187
1586		0.571069
1587		0.565081
1588		0.568777
1589		0.576987
1590		0.574491
1591		0.578827
1592		0.575
1593		0.579757
1594		0.578885
1595		0.58566
1596		0.594545
1597		0.592485
1598		0.592133
1599		0.593164
1600		0.601474
1601		0.605424
1602		0.597716
1603		0.599865
1604		0.60086
1605		0.610309
1606		0.619587
1607		0.618704
1608		0.623075
1609		0.629803
1610		0.622701
1611		0.628291
1612		0.623546
1613		0.619884
1614		0.616998
1615		0.616925
1616		0.617874
1617		0.61282
1618		0.596894
1619		0.595251
1620		0.596559
1621		0.592481
1622		0.594649
1623		0.60108
1624		0.592928
1625		0.590459
1626		0.58863
1627		0.594441
1628		0.592164
1629		0.590575
1630		0.588569
1631		0.59189
1632		0.601327
1633		0.603465
1634		0.606999
1635		0.609008
1636		0.630579
1637		0.632681
1638		0.625961
1639		0.625783
1640		0.627585
1641		0.627265
1642		0.623079
1643		0.620166
1644		0.610424
1645		0.605563
1646		0.60963
1647		0.601196
1648		0.605455
1649		0.606377
1650		0.607488
1651		0.603607
1652		0.607137
1653		0.603823
1654		0.602214
1655		0.598927
1656		0.588329
1657		0.588206
1658		0.585301
1659		0.588904
1660		0.586937
1661		0.578499
1662		0.580656
1663		0.590324
1664		0.60142
1665		0.605637
1666		0.606096
1667		0.614113
1668		0.61456
1669		0.617226
1670		0.619904
1671		0.625158
1672		0.6225
1673		0.624232
1674		0.614182
1675		0.612751
1676		0.607523
1677		0.615806
1678		0.609761
1679		0.609826
1680		0.613569
1681		0.615683
1682		0.62054
1683		0.620714
1684		0.62309
1685		0.629414
1686		0.59257
1687		0.590563
1688		0.5976
1689		0.602373
1690		0.605116
1691		0.611786
1692		0.613812
1693		0.616165
1694		0.61505
1695		0.614525
1696		0.622191
1697		0.621767
1698		0.619394
1699		0.621601
1700		0.630787
1701		0.6326
1702		0.637647
1703		0.640382
1704		0.647242
1705		0.648538
1706		0.653036
1707		0.660698
1708		0.658816
1709		0.660768
1710		0.658036
1711		0.695123
1712		0.69588
1713		0.696983
1714		0.700093
1715		0.697851
1716		0.693518
1717		0.687755
1718		0.681181
1719		0.671535
1720		0.656416
1721		0.658773
1722		0.65162
1723		0.641852
1724		0.638526
1725		0.642851
1726		0.634417
1727		0.631705
1728		0.622554
1729		0.606771
1730		0.607458
1731		0.593299
1732		0.582963
1733		0.588646
1734		0.569514
1735		0.572365
1736		0.516292
1737		0.518453
1738		0.519097
1739		0.512164
1740		0.508661
1741		0.498102
1742		0.494263
1743		0.488862
1744		0.477932
1745		0.482373
1746		0.478827
1747		0.472674
1748		0.466308
1749		0.460259
1750		0.450748
1751		0.437569
1752		0.444622
1753		0.439857
1754		0.438904
1755		0.43613
1756		0.440845
1757		0.440567
1758		0.434572
1759		0.436458
1760		0.438823
1761		0.421258
1762		0.431921
1763		0.430972
1764		0.42939
1765		0.430278
1766		0.429217
1767		0.432461
1768		0.434082
1769		0.431065
1770		0.442353
1771		0.44255
1772		0.446674
1773		0.445231
1774		0.440031
1775		0.440829
1776		0.439811
1777		0.438889
1778		0.433229
1779		0.433364
1780		0.433762
1781		0.434992
1782		0.436447
1783		0.428893
1784		0.427778
1785		0.423553
1786		0.391987
1787		0.396134
1788		0.401524
1789		0.396798
1790		0.390004
1791		0.392697
1792		0.389753
1793		0.383931
1794		0.385154
1795		0.384938
1796		0.381296
1797		0.385359
1798		0.381732
1799		0.384765
1800		0.386096
1801		0.385297
1802		0.382647
1803		0.369641
1804		0.370197
1805		0.37184
1806		0.369549
1807		0.356211
1808		0.351335
1809		0.350336
1810		0.340598
1811		0.324356
1812		0.325475
1813		0.322353
1814		0.31738
1815		0.315814
1816		0.309649
1817		0.305822
1818		0.297704
1819		0.298951
1820		0.303302
1821		0.292029
1822		0.279479
1823		0.280216
1824		0.279074
1825		0.285679
1826		0.280617
1827		0.283603
1828		0.2786
1829		0.283904
1830		0.278669
1831		0.275455
1832		0.269757
1833		0.273322
1834		0.260498
1835		0.259958
1836		0.225787
1837		0.218615
1838		0.221373
1839		0.216833
1840		0.213075
1841		0.205664
1842		0.205069
1843		0.198823
1844		0.197284
1845		0.187635
1846		0.17669
1847		0.175185
1848		0.173005
1849		0.16735
1850		0.162778
1851		0.159194
1852		0.159167
1853		0.156277
1854		0.157508
1855		0.160567
1856		0.156555
1857		0.148985
1858		0.150316
1859		0.150999
1860		0.14865
1861		0.141867
1862		0.139877
1863		0.136308
1864		0.130166
1865		0.128719
1866		0.131628
1867		0.130135
1868		0.131555
1869		0.137203
