Time of video, Queue Density, Dynamic Density
0.0666092, 0.0199707, 0
0.133218, 0.0199707, 0
0.199828, 0.0199707, 0
0.266437, 0.0199707, 0
0.333046, 0.0199707, 0
0.399655, 0.0199707, 0
0.466264, 0.0199707, 0
0.532873, 0.031189, 0.0167253
0.599483, 0.031189, 0.0167253
0.666092, 0.031189, 0.0167253
0.732701, 0.031189, 0.0167253
0.79931, 0.031189, 0.0167253
0.865919, 0.031189, 0.0167253
0.932529, 0.031189, 0.0167253
0.999138, 0.0432971, 0.0288719
1.06575, 0.0432971, 0.0288719
1.13236, 0.0432971, 0.0288719
1.19897, 0.0432971, 0.0288719
1.26557, 0.0432971, 0.0288719
1.33218, 0.0432971, 0.0288719
1.39879, 0.0432971, 0.0288719
1.4654, 0.0579298, 0.0420617
1.53201, 0.0579298, 0.0420617
1.59862, 0.0579298, 0.0420617
1.66523, 0.0579298, 0.0420617
1.73184, 0.0579298, 0.0420617
1.79845, 0.0579298, 0.0420617
1.86506, 0.0579298, 0.0420617
1.93167, 0.0724113, 0.0546667
1.99828, 0.0724113, 0.0546667
2.06488, 0.0724113, 0.0546667
2.13149, 0.0724113, 0.0546667
2.1981, 0.0724113, 0.0546667
2.26471, 0.0724113, 0.0546667
2.33132, 0.0724113, 0.0546667
2.39793, 0.0868619, 0.0677562
2.46454, 0.0868619, 0.0677562
2.53115, 0.0868619, 0.0677562
2.59776, 0.0868619, 0.0677562
2.66437, 0.0868619, 0.0677562
2.73098, 0.0868619, 0.0677562
2.79759, 0.0868619, 0.0677562
2.86419, 0.101012, 0.0806883
2.9308, 0.101012, 0.0806883
2.99741, 0.101012, 0.0806883
3.06402, 0.101012, 0.0806883
3.13063, 0.101012, 0.0806883
3.19724, 0.101012, 0.0806883
3.26385, 0.101012, 0.0806883
3.33046, 0.118059, 0.0963935
3.39707, 0.118059, 0.0963935
3.46368, 0.118059, 0.0963935
3.53029, 0.118059, 0.0963935
3.5969, 0.118059, 0.0963935
3.6635, 0.118059, 0.0963935
3.73011, 0.118059, 0.0963935
3.79672, 0.134999, 0.111691
3.86333, 0.134999, 0.111691
3.92994, 0.134999, 0.111691
3.99655, 0.134999, 0.111691
4.06316, 0.134999, 0.111691
4.12977, 0.134999, 0.111691
4.19638, 0.134999, 0.111691
4.26299, 0.141005, 0.124455
4.3296, 0.141005, 0.124455
4.39621, 0.141005, 0.124455
4.46282, 0.141005, 0.124455
4.52942, 0.141005, 0.124455
4.59603, 0.141005, 0.124455
4.66264, 0.141005, 0.124455
4.72925, 0.14806, 0.130082
4.79586, 0.14806, 0.130082
4.86247, 0.14806, 0.130082
4.92908, 0.14806, 0.130082
4.99569, 0.14806, 0.130082
5.0623, 0.14806, 0.130082
5.12891, 0.14806, 0.130082
5.19552, 0.156779, 0.135092
5.26213, 0.156779, 0.135092
5.32873, 0.156779, 0.135092
5.39534, 0.156779, 0.135092
5.46195, 0.156779, 0.135092
5.52856, 0.156779, 0.135092
5.59517, 0.156779, 0.135092
5.66178, 0.168541, 0.140191
5.72839, 0.168541, 0.140191
5.795, 0.168541, 0.140191
5.86161, 0.168541, 0.140191
5.92822, 0.168541, 0.140191
5.99483, 0.168541, 0.140191
6.06144, 0.168541, 0.140191
6.12804, 0.177175, 0.140464
6.19465, 0.177175, 0.140464
6.26126, 0.177175, 0.140464
6.32787, 0.177175, 0.140464
6.39448, 0.177175, 0.140464
6.46109, 0.177175, 0.140464
6.5277, 0.177175, 0.140464
6.59431, 0.183567, 0.137286
6.66092, 0.183567, 0.137286
6.72753, 0.183567, 0.137286
6.79414, 0.183567, 0.137286
6.86075, 0.183567, 0.137286
6.92735, 0.183567, 0.137286
6.99396, 0.183567, 0.137286
7.06057, 0.193593, 0.139592
7.12718, 0.193593, 0.139592
7.19379, 0.193593, 0.139592
7.2604, 0.193593, 0.139592
7.32701, 0.193593, 0.139592
7.39362, 0.193593, 0.139592
7.46023, 0.193593, 0.139592
7.52684, 0.203662, 0.138758
7.59345, 0.203662, 0.138758
7.66006, 0.203662, 0.138758
7.72666, 0.203662, 0.138758
7.79327, 0.203662, 0.138758
7.85988, 0.203662, 0.138758
7.92649, 0.203662, 0.138758
7.9931, 0.213127, 0.136018
8.05971, 0.213127, 0.136018
8.12632, 0.213127, 0.136018
8.19293, 0.213127, 0.136018
8.25954, 0.213127, 0.136018
8.32615, 0.213127, 0.136018
8.39276, 0.213127, 0.136018
8.45937, 0.222858, 0.13601
8.52598, 0.222858, 0.13601
8.59258, 0.222858, 0.13601
8.65919, 0.222858, 0.13601
8.7258, 0.222858, 0.13601
8.79241, 0.222858, 0.13601
8.85902, 0.222858, 0.13601
8.92563, 0.232923, 0.13895
8.99224, 0.232923, 0.13895
9.05885, 0.232923, 0.13895
9.12546, 0.232923, 0.13895
9.19207, 0.232923, 0.13895
9.25868, 0.232923, 0.13895
9.32529, 0.232923, 0.13895
9.39189, 0.239846, 0.145244
9.4585, 0.239846, 0.145244
9.52511, 0.239846, 0.145244
9.59172, 0.239846, 0.145244
9.65833, 0.239846, 0.145244
9.72494, 0.239846, 0.145244
9.79155, 0.239846, 0.145244
9.85816, 0.243295, 0.149301
9.92477, 0.243295, 0.149301
9.99138, 0.243295, 0.149301
10.058, 0.243295, 0.149301
10.1246, 0.243295, 0.149301
10.1912, 0.243295, 0.149301
10.2578, 0.243295, 0.149301
10.3244, 0.244755, 0.151681
10.391, 0.244755, 0.151681
10.4576, 0.244755, 0.151681
10.5243, 0.244755, 0.151681
10.5909, 0.244755, 0.151681
10.6575, 0.244755, 0.151681
10.7241, 0.244755, 0.151681
10.7907, 0.247559, 0.158256
10.8573, 0.247559, 0.158256
10.9239, 0.247559, 0.158256
10.9905, 0.247559, 0.158256
11.0571, 0.247559, 0.158256
11.1237, 0.247559, 0.158256
11.1903, 0.247559, 0.158256
11.257, 0.248161, 0.162248
11.3236, 0.248161, 0.162248
11.3902, 0.248161, 0.162248
11.4568, 0.248161, 0.162248
11.5234, 0.248161, 0.162248
11.59, 0.248161, 0.162248
11.6566, 0.248161, 0.162248
11.7232, 0.247685, 0.165869
11.7898, 0.247685, 0.165869
11.8564, 0.247685, 0.165869
11.923, 0.247685, 0.165869
11.9897, 0.247685, 0.165869
12.0563, 0.247685, 0.165869
12.1229, 0.247685, 0.165869
12.1895, 0.245735, 0.169185
12.2561, 0.245735, 0.169185
12.3227, 0.245735, 0.169185
12.3893, 0.245735, 0.169185
12.4559, 0.245735, 0.169185
12.5225, 0.245735, 0.169185
12.5891, 0.245735, 0.169185
12.6557, 0.245417, 0.169028
12.7224, 0.245417, 0.169028
12.789, 0.245417, 0.169028
12.8556, 0.245417, 0.169028
12.9222, 0.245417, 0.169028
12.9888, 0.245417, 0.169028
13.0554, 0.245417, 0.169028
13.122, 0.243071, 0.164623
13.1886, 0.243071, 0.164623
13.2552, 0.243071, 0.164623
13.3218, 0.243071, 0.164623
13.3884, 0.243071, 0.164623
13.4551, 0.243071, 0.164623
13.5217, 0.243071, 0.164623
13.5883, 0.241142, 0.155244
13.6549, 0.241142, 0.155244
13.7215, 0.241142, 0.155244
13.7881, 0.241142, 0.155244
13.8547, 0.241142, 0.155244
13.9213, 0.241142, 0.155244
13.9879, 0.241142, 0.155244
14.0545, 0.23948, 0.145748
14.1211, 0.23948, 0.145748
14.1878, 0.23948, 0.145748
14.2544, 0.23948, 0.145748
14.321, 0.23948, 0.145748
14.3876, 0.23948, 0.145748
14.4542, 0.23948, 0.145748
14.5208, 0.237932, 0.135637
14.5874, 0.237932, 0.135637
14.654, 0.237932, 0.135637
14.7206, 0.237932, 0.135637
14.7872, 0.237932, 0.135637
14.8538, 0.237932, 0.135637
14.9205, 0.237932, 0.135637
14.9871, 0.237302, 0.122389
15.0537, 0.237302, 0.122389
15.1203, 0.237302, 0.122389
15.1869, 0.237302, 0.122389
15.2535, 0.237302, 0.122389
15.3201, 0.237302, 0.122389
15.3867, 0.237302, 0.122389
15.4533, 0.236784, 0.109142
15.5199, 0.236784, 0.109142
15.5865, 0.236784, 0.109142
15.6532, 0.236784, 0.109142
15.7198, 0.236784, 0.109142
15.7864, 0.236784, 0.109142
15.853, 0.236784, 0.109142
15.9196, 0.236259, 0.0943395
15.9862, 0.236259, 0.0943395
16.0528, 0.236259, 0.0943395
16.1194, 0.236259, 0.0943395
16.186, 0.236259, 0.0943395
16.2526, 0.236259, 0.0943395
16.3192, 0.236259, 0.0943395
16.3859, 0.23627, 0.0796358
16.4525, 0.23627, 0.0796358
16.5191, 0.23627, 0.0796358
16.5857, 0.23627, 0.0796358
16.6523, 0.23627, 0.0796358
16.7189, 0.23627, 0.0796358
16.7855, 0.23627, 0.0796358
16.8521, 0.235483, 0.0671528
16.9187, 0.235483, 0.0671528
16.9853, 0.235483, 0.0671528
17.052, 0.235483, 0.0671528
17.1186, 0.235483, 0.0671528
17.1852, 0.235483, 0.0671528
17.2518, 0.235483, 0.0671528
17.3184, 0.234716, 0.0572839
17.385, 0.234716, 0.0572839
17.4516, 0.234716, 0.0572839
17.5182, 0.234716, 0.0572839
17.5848, 0.234716, 0.0572839
17.6514, 0.234716, 0.0572839
17.718, 0.234716, 0.0572839
17.7847, 0.232977, 0.0490309
17.8513, 0.232977, 0.0490309
17.9179, 0.232977, 0.0490309
17.9845, 0.232977, 0.0490309
18.0511, 0.232977, 0.0490309
18.1177, 0.232977, 0.0490309
18.1843, 0.232977, 0.0490309
18.2509, 0.234769, 0.0431991
18.3175, 0.234769, 0.0431991
18.3841, 0.234769, 0.0431991
18.4507, 0.234769, 0.0431991
18.5174, 0.234769, 0.0431991
18.584, 0.234769, 0.0431991
18.6506, 0.234769, 0.0431991
18.7172, 0.237193, 0.0401713
18.7838, 0.237193, 0.0401713
18.8504, 0.237193, 0.0401713
18.917, 0.237193, 0.0401713
18.9836, 0.237193, 0.0401713
19.0502, 0.237193, 0.0401713
19.1168, 0.237193, 0.0401713
19.1834, 0.237536, 0.0369306
19.2501, 0.237536, 0.0369306
19.3167, 0.237536, 0.0369306
19.3833, 0.237536, 0.0369306
19.4499, 0.237536, 0.0369306
19.5165, 0.237536, 0.0369306
19.5831, 0.237536, 0.0369306
19.6497, 0.236824, 0.0330895
19.7163, 0.236824, 0.0330895
19.7829, 0.236824, 0.0330895
19.8495, 0.236824, 0.0330895
19.9161, 0.236824, 0.0330895
19.9828, 0.236824, 0.0330895
20.0494, 0.236824, 0.0330895
20.116, 0.236407, 0.0326944
20.1826, 0.236407, 0.0326944
20.2492, 0.236407, 0.0326944
20.3158, 0.236407, 0.0326944
20.3824, 0.236407, 0.0326944
20.449, 0.236407, 0.0326944
20.5156, 0.236407, 0.0326944
20.5822, 0.236494, 0.0330602
20.6488, 0.236494, 0.0330602
20.7155, 0.236494, 0.0330602
20.7821, 0.236494, 0.0330602
20.8487, 0.236494, 0.0330602
20.9153, 0.236494, 0.0330602
20.9819, 0.236494, 0.0330602
21.0485, 0.236739, 0.0339676
21.1151, 0.236739, 0.0339676
21.1817, 0.236739, 0.0339676
21.2483, 0.236739, 0.0339676
21.3149, 0.236739, 0.0339676
21.3815, 0.236739, 0.0339676
21.4482, 0.236739, 0.0339676
21.5148, 0.236659, 0.0340787
21.5814, 0.236659, 0.0340787
21.648, 0.236659, 0.0340787
21.7146, 0.236659, 0.0340787
21.7812, 0.236659, 0.0340787
21.8478, 0.236659, 0.0340787
21.9144, 0.236659, 0.0340787
21.981, 0.237184, 0.0365988
22.0476, 0.237184, 0.0365988
22.1142, 0.237184, 0.0365988
22.1809, 0.237184, 0.0365988
22.2475, 0.237184, 0.0365988
22.3141, 0.237184, 0.0365988
22.3807, 0.237184, 0.0365988
22.4473, 0.237554, 0.0408889
22.5139, 0.237554, 0.0408889
22.5805, 0.237554, 0.0408889
22.6471, 0.237554, 0.0408889
22.7137, 0.237554, 0.0408889
22.7803, 0.237554, 0.0408889
22.8469, 0.237554, 0.0408889
22.9136, 0.236319, 0.0421373
22.9802, 0.236319, 0.0421373
23.0468, 0.236319, 0.0421373
23.1134, 0.236319, 0.0421373
23.18, 0.236319, 0.0421373
23.2466, 0.236319, 0.0421373
23.3132, 0.236319, 0.0421373
23.3798, 0.236133, 0.0406914
23.4464, 0.236133, 0.0406914
23.513, 0.236133, 0.0406914
23.5796, 0.236133, 0.0406914
23.6463, 0.236133, 0.0406914
23.7129, 0.236133, 0.0406914
23.7795, 0.236133, 0.0406914
23.8461, 0.237275, 0.0413796
23.9127, 0.237275, 0.0413796
23.9793, 0.237275, 0.0413796
24.0459, 0.237275, 0.0413796
24.1125, 0.237275, 0.0413796
24.1791, 0.237275, 0.0413796
24.2457, 0.237275, 0.0413796
24.3124, 0.23767, 0.0434491
24.379, 0.23767, 0.0434491
24.4456, 0.23767, 0.0434491
24.5122, 0.23767, 0.0434491
24.5788, 0.23767, 0.0434491
24.6454, 0.23767, 0.0434491
24.712, 0.23767, 0.0434491
24.7786, 0.239184, 0.043338
24.8452, 0.239184, 0.043338
24.9118, 0.239184, 0.043338
24.9784, 0.239184, 0.043338
25.0451, 0.239184, 0.043338
25.1117, 0.239184, 0.043338
25.1783, 0.239184, 0.043338
25.2449, 0.241451, 0.0449059
25.3115, 0.241451, 0.0449059
25.3781, 0.241451, 0.0449059
25.4447, 0.241451, 0.0449059
25.5113, 0.241451, 0.0449059
25.5779, 0.241451, 0.0449059
25.6445, 0.241451, 0.0449059
25.7111, 0.244055, 0.0469444
25.7778, 0.244055, 0.0469444
25.8444, 0.244055, 0.0469444
25.911, 0.244055, 0.0469444
25.9776, 0.244055, 0.0469444
26.0442, 0.244055, 0.0469444
26.1108, 0.244055, 0.0469444
26.1774, 0.246325, 0.049662
26.244, 0.246325, 0.049662
26.3106, 0.246325, 0.049662
26.3772, 0.246325, 0.049662
26.4438, 0.246325, 0.049662
26.5105, 0.246325, 0.049662
26.5771, 0.246325, 0.049662
26.6437, 0.251396, 0.0522361
26.7103, 0.251396, 0.0522361
26.7769, 0.251396, 0.0522361
26.8435, 0.251396, 0.0522361
26.9101, 0.251396, 0.0522361
26.9767, 0.251396, 0.0522361
27.0433, 0.251396, 0.0522361
27.1099, 0.262402, 0.0599552
27.1765, 0.262402, 0.0599552
27.2432, 0.262402, 0.0599552
27.3098, 0.262402, 0.0599552
27.3764, 0.262402, 0.0599552
27.443, 0.262402, 0.0599552
27.5096, 0.262402, 0.0599552
27.5762, 0.27497, 0.0729568
27.6428, 0.27497, 0.0729568
