Time of video, Queue Density, Dynamic Density
0.0666092, 0.0163426, 0
0.133218, 0.0163426, 0
0.199828, 0.0163426, 0
0.266437, 0.026966, 0.00952778
0.333046, 0.026966, 0.00952778
0.399655, 0.026966, 0.00952778
0.466264, 0.0373927, 0.0201142
0.532873, 0.0373927, 0.0201142
0.599483, 0.0373927, 0.0201142
0.666092, 0.0484282, 0.0293032
0.732701, 0.0484282, 0.0293032
0.79931, 0.0484282, 0.0293032
0.865919, 0.0594267, 0.0394051
0.932529, 0.0594267, 0.0394051
0.999138, 0.0594267, 0.0394051
1.06575, 0.0706227, 0.049456
1.13236, 0.0706227, 0.049456
1.19897, 0.0706227, 0.049456
1.26557, 0.0827832, 0.0601605
1.33218, 0.0827832, 0.0601605
1.39879, 0.0827832, 0.0601605
1.4654, 0.0957971, 0.0714749
1.53201, 0.0957971, 0.0714749
1.59862, 0.0957971, 0.0714749
1.66523, 0.108916, 0.0835965
1.73184, 0.108916, 0.0835965
1.79845, 0.108916, 0.0835965
1.86506, 0.114171, 0.0960598
1.93167, 0.114171, 0.0960598
1.99828, 0.114171, 0.0960598
2.06488, 0.118982, 0.10376
2.13149, 0.118982, 0.10376
2.1981, 0.118982, 0.10376
2.26471, 0.122936, 0.106801
2.33132, 0.122936, 0.106801
2.39793, 0.122936, 0.106801
2.46454, 0.12676, 0.110173
2.53115, 0.12676, 0.110173
2.59776, 0.12676, 0.110173
2.66437, 0.129771, 0.111027
2.73098, 0.129771, 0.111027
2.79759, 0.129771, 0.111027
2.86419, 0.132552, 0.113078
2.9308, 0.132552, 0.113078
2.99741, 0.132552, 0.113078
3.06402, 0.134314, 0.114257
3.13063, 0.134314, 0.114257
3.19724, 0.134314, 0.114257
3.26385, 0.137436, 0.116052
3.33046, 0.137436, 0.116052
3.39707, 0.137436, 0.116052
3.46368, 0.14068, 0.117512
3.53029, 0.14068, 0.117512
3.5969, 0.14068, 0.117512
3.6635, 0.144279, 0.117485
3.73011, 0.144279, 0.117485
3.79672, 0.144279, 0.117485
3.86333, 0.147378, 0.116989
3.92994, 0.147378, 0.116989
3.99655, 0.147378, 0.116989
4.06316, 0.150229, 0.115551
4.12977, 0.150229, 0.115551
4.19638, 0.150229, 0.115551
4.26299, 0.151885, 0.112492
4.3296, 0.151885, 0.112492
4.39621, 0.151885, 0.112492
4.46282, 0.154454, 0.110047
4.52942, 0.154454, 0.110047
4.59603, 0.154454, 0.110047
4.66264, 0.157135, 0.106813
4.72925, 0.157135, 0.106813
4.79586, 0.157135, 0.106813
4.86247, 0.161151, 0.104447
4.92908, 0.161151, 0.104447
4.99569, 0.161151, 0.104447
5.0623, 0.164006, 0.101882
5.12891, 0.164006, 0.101882
5.19552, 0.164006, 0.101882
5.26213, 0.166968, 0.0991277
5.32873, 0.166968, 0.0991277
5.39534, 0.166968, 0.0991277
5.46195, 0.170736, 0.0973592
5.52856, 0.170736, 0.0973592
5.59517, 0.170736, 0.0973592
5.66178, 0.174947, 0.0961941
