Time of video, Queue Density, Dynamic Density
0.0666092, 0.0286574, 0.00209877
0.133218, 0.0464738, 0.0116667
0.199828, 0.0658025, 0.0198611
0.266437, 0.0867438, 0.0328935
0.333046, 0.105108, 0.0465818
0.399655, 0.122932, 0.0578781
0.466264, 0.142284, 0.0720139
0.532873, 0.164552, 0.0877238
0.599483, 0.187608, 0.102832
0.666092, 0.192677, 0.116412
0.732701, 0.197454, 0.125856
0.79931, 0.201003, 0.134522
0.865919, 0.20662, 0.137037
0.932529, 0.208673, 0.139707
0.999138, 0.212886, 0.141674
1.06575, 0.215417, 0.142191
1.13236, 0.217531, 0.145108
1.19897, 0.217932, 0.142562
1.26557, 0.220046, 0.141204
1.33218, 0.223519, 0.139784
1.39879, 0.226389, 0.137037
1.4654, 0.225139, 0.136134
1.53201, 0.228395, 0.134715
1.59862, 0.231713, 0.133488
1.66523, 0.235448, 0.129583
1.73184, 0.238904, 0.126636
1.79845, 0.241235, 0.124182
1.86506, 0.245756, 0.124275
1.93167, 0.248164, 0.122207
1.99828, 0.249753, 0.120926
2.06488, 0.255525, 0.121427
2.13149, 0.26358, 0.121505
2.1981, 0.270201, 0.121875
2.26471, 0.278164, 0.124097
2.33132, 0.287191, 0.127245
2.39793, 0.297037, 0.129792
2.46454, 0.305324, 0.132261
2.53115, 0.320556, 0.135108
2.59776, 0.333349, 0.136759
2.66437, 0.347485, 0.136929
2.73098, 0.359645, 0.137994
2.79759, 0.36858, 0.137562
2.86419, 0.380031, 0.137531
2.9308, 0.389475, 0.136049
2.99741, 0.397824, 0.135309
3.06402, 0.406852, 0.133904
3.13063, 0.412068, 0.132269
3.19724, 0.416852, 0.13
3.26385, 0.42213, 0.129383
3.33046, 0.425694, 0.125201
3.39707, 0.429815, 0.125046
3.46368, 0.43108, 0.124383
3.53029, 0.435787, 0.124506
3.5969, 0.438302, 0.123765
3.6635, 0.442948, 0.122114
3.73011, 0.444923, 0.121674
3.79672, 0.44963, 0.122986
3.86333, 0.454583, 0.123989
3.92994, 0.45689, 0.126211
3.99655, 0.462724, 0.128264
4.06316, 0.467924, 0.130193
4.12977, 0.472539, 0.132215
4.19638, 0.477184, 0.133002
4.26299, 0.477693, 0.134429
4.3296, 0.481335, 0.134722
4.39621, 0.484313, 0.135725
4.46282, 0.485231, 0.135525
4.52942, 0.485278, 0.134259
4.59603, 0.484367, 0.131636
4.66264, 0.479444, 0.132824
4.72925, 0.476636, 0.130015
4.79586, 0.473302, 0.129861
4.86247, 0.472824, 0.128472
4.92908, 0.47179, 0.127269
4.99569, 0.470617, 0.125509
5.0623, 0.468997, 0.121682
5.12891, 0.471142, 0.11875
5.19552, 0.472917, 0.114753
5.26213, 0.477809, 0.106281
5.32873, 0.484429, 0.10534
