The video is over!
Time of video Queue Density, Dynamic Density
8.32615, 0.251427, 0
8.39276, 0.250768, 0
8.45937, 0.249093, 0
8.52598, 0.251285, 0
8.59258, 0.251879, 0
8.65919, 0.254506, 0
8.7258, 0.256686, 0
8.79241, 0.255066, 0
8.85902, 0.253403, 0
8.92563, 0.255324, 0
8.99224, 0.258179, 0
9.05885, 0.258603, 0
9.12546, 0.261968, 0
9.19207, 0.261501, 0
9.25868, 0.260745, 0
9.32529, 0.265289, 0
9.39189, 0.265069, 0
9.4585, 0.262303, 0
9.52511, 0.261208, 0
9.59172, 0.2639, 0
9.65833, 0.255883, 0
9.72494, 0.259363, 0
9.79155, 0.258758, 0
9.85816, 0.257029, 0
9.92477, 0.255799, 0
9.99138, 0.257268, 0
10.058, 0.255139, 0
10.1246, 0.256119, 0
10.1912, 0.257793, 0
10.2578, 0.257909, 0
10.3244, 0.256119, 0
10.391, 0.256115, 0
10.4576, 0.254649, 0
10.5243, 0.251443, 0
10.5909, 0.250436, 0
10.6575, 0.249194, 0
10.7241, 0.247693, 0
10.7907, 0.248634, 0
10.8573, 0.24968, 0
10.9239, 0.24843, 0
10.9905, 0.244491, 0
11.0571, 0.248098, 0
11.1237, 0.246968, 0
11.1903, 0.246227, 0
11.257, 0.242647, 0
11.3236, 0.247458, 0
11.3902, 0.243924, 0
11.4568, 0.24385, 0
11.5234, 0.240517, 0
11.59, 0.242153, 0
11.6566, 0.241088, 0
11.7232, 0.241366, 0
11.7898, 0.238634, 0
11.8564, 0.239113, 0
11.923, 0.237068, 0
11.9897, 0.237782, 0
12.0563, 0.240239, 0
12.1229, 0.238765, 0
12.1895, 0.24233, 0
12.2561, 0.238175, 0
12.3227, 0.240274, 0
12.3893, 0.235745, 0
12.4559, 0.233268, 0
12.5225, 0.235324, 0
12.5891, 0.235548, 0
12.6557, 0.23674, 0
12.7224, 0.238164, 0
12.789, 0.238387, 0
12.8556, 0.236944, 0
12.9222, 0.238542, 0
12.9888, 0.246165, 0
13.0554, 0.242454, 0
13.122, 0.244043, 0
13.1886, 0.24505, 0
13.2552, 0.245231, 0
13.3218, 0.245347, 0
13.3884, 0.24446, 0
13.4551, 0.24233, 0
13.5217, 0.242519, 0
13.5883, 0.244784, 0
13.6549, 0.241817, 0
13.7215, 0.242747, 0
13.7881, 0.244298, 0
13.8547, 0.243295, 0
13.9213, 0.242928, 0
13.9879, 0.244958, 0
14.0545, 0.244742, 0
14.1211, 0.24539, 0
14.1878, 0.243603, 0
14.2544, 0.243553, 0
14.321, 0.241975, 0
14.3876, 0.242654, 0
14.4542, 0.244398, 0
14.5208, 0.242755, 0
14.5874, 0.240235, 0
14.654, 0.234113, 0
14.7206, 0.233156, 0
14.7872, 0.234321, 0
14.8538, 0.235201, 0
14.9205, 0.235324, 0
14.9871, 0.235409, 0
15.0537, 0.235926, 0
15.1203, 0.236728, 0
15.1869, 0.237153, 0
15.2535, 0.237901, 0
15.3201, 0.235448, 0
15.3867, 0.235702, 0
15.4533, 0.237392, 0
15.5199, 0.237161, 0
15.5865, 0.236813, 0
15.6532, 0.238403, 0
15.7198, 0.23865, 0
15.7864, 0.238935, 0
15.853, 0.236628, 0
15.9196, 0.234603, 0
15.9862, 0.236867, 0
16.0528, 0.232855, 0
16.1194, 0.233835, 0
16.186, 0.235895, 0
16.2526, 0.238927, 0
16.3192, 0.235382, 0
16.3859, 0.237311, 0
16.4525, 0.237446, 0
16.5191, 0.235756, 0
16.5857, 0.235764, 0
16.6523, 0.235721, 0
16.7189, 0.235139, 0
16.7855, 0.235448, 0
16.8521, 0.232288, 0
16.9187, 0.231871, 0
16.9853, 0.235197, 0
17.052, 0.23461, 0
17.1186, 0.234792, 0
17.1852, 0.236752, 0
17.2518, 0.234151, 0
17.3184, 0.235239, 0
17.385, 0.234159, 0
17.4516, 0.231339, 0
17.5182, 0.233395, 0
17.5848, 0.230795, 0
17.6514, 0.233013, 0
17.718, 0.233279, 0
17.7847, 0.234961, 0
17.8513, 0.234668, 0
17.9179, 0.234938, 0
17.9845, 0.231825, 0
18.0511, 0.229958, 0
18.1177, 0.229803, 0
18.1843, 0.23213, 0
18.2509, 0.233854, 0
18.3175, 0.235938, 0
18.3841, 0.236555, 0
18.4507, 0.237739, 0
18.5174, 0.243167, 0
18.584, 0.2413, 0
18.6506, 0.246019, 0
18.7172, 0.24836, 0
18.7838, 0.247994, 0
18.8504, 0.250204, 0
18.917, 0.254352, 0
18.9836, 0.252801, 0
19.0502, 0.256721, 0
19.1168, 0.255567, 0
19.1834, 0.252527, 0
19.2501, 0.252712, 0
19.3167, 0.249282, 0
19.3833, 0.250417, 0
19.4499, 0.248927, 0
19.5165, 0.245096, 0
19.5831, 0.246188, 0
19.6497, 0.240127, 0
19.7163, 0.24039, 0
19.7829, 0.23995, 0
19.8495, 0.241385, 0
19.9161, 0.240463, 0
19.9828, 0.240683, 0
20.0494, 0.237809, 0
20.116, 0.236246, 0
20.1826, 0.23512, 0
20.2492, 0.234919, 0
20.3158, 0.233715, 0
20.3824, 0.232731, 0
20.449, 0.234749, 0
20.5156, 0.234201, 0
20.5822, 0.233237, 0
20.6488, 0.234101, 0
20.7155, 0.233592, 0
20.7821, 0.236505, 0
20.8487, 0.233731, 0
20.9153, 0.234649, 0
20.9819, 0.234869, 0
21.0485, 0.236265, 0
21.1151, 0.234823, 0
21.1817, 0.233619, 0
21.2483, 0.231628, 0
21.3149, 0.238086, 0
21.3815, 0.235972, 0
21.4482, 0.234062, 0
21.5148, 0.237909, 0
21.5814, 0.236003, 0
21.648, 0.239186, 0
21.7146, 0.233615, 0
21.7812, 0.238268, 0
21.8478, 0.236636, 0
21.9144, 0.233445, 0
21.981, 0.23544, 0
22.0476, 0.234005, 0
22.1142, 0.234232, 0
22.1809, 0.235721, 0
22.2475, 0.237527, 0
22.3141, 0.237596, 0
22.3807, 0.235664, 0
22.4473, 0.235235, 0
22.5139, 0.235405, 0
22.5805, 0.235625, 0
22.6471, 0.238032, 0
22.7137, 0.238827, 0
22.7803, 0.240216, 0
22.8469, 0.241798, 0
22.9136, 0.243059, 0
22.9802, 0.23716, 0
23.0468, 0.239873, 0
23.1134, 0.243179, 0
23.18, 0.241574, 0
23.2466, 0.24429, 0
23.3132, 0.240498, 0
23.3798, 0.240922, 0
23.4464, 0.241875, 0
23.513, 0.24071, 0
23.5796, 0.243179, 0
23.6463, 0.239715, 0
23.7129, 0.245721, 0
23.7795, 0.245058, 0
23.8461, 0.243318, 0
23.9127, 0.244456, 0
23.9793, 0.244151, 0
24.0459, 0.242604, 0
24.1125, 0.24316, 0
24.1791, 0.242234, 0
24.2457, 0.24586, 0
24.3124, 0.246088, 0
24.379, 0.245116, 0
24.4456, 0.245957, 0
24.5122, 0.244529, 0
24.5788, 0.2449, 0
24.6454, 0.244005, 0
24.712, 0.241304, 0
24.7786, 0.240455, 0
24.8452, 0.241528, 0
24.9118, 0.24397, 0
24.9784, 0.246022, 0
25.0451, 0.243056, 0
25.1117, 0.246076, 0
25.1783, 0.245629, 0
25.2449, 0.244128, 0
25.3115, 0.246686, 0
25.3781, 0.243735, 0
25.4447, 0.247647, 0
25.5113, 0.249398, 0
25.5779, 0.248997, 0
25.6445, 0.252573, 0
25.7111, 0.255015, 0
25.7778, 0.254151, 0
25.8444, 0.256235, 0
25.911, 0.256111, 0
25.9776, 0.257635, 0
26.0442, 0.257643, 0
26.1108, 0.257685, 0
26.1774, 0.258067, 0
26.244, 0.260351, 0
26.3106, 0.255247, 0
26.3772, 0.253978, 0
26.4438, 0.25745, 0
26.5105, 0.258356, 0
26.5771, 0.259529, 0
26.6437, 0.25936, 0
26.7103, 0.258619, 0
26.7769, 0.260725, 0
26.8435, 0.261779, 0
26.9101, 0.266377, 0
26.9767, 0.26892, 0
27.0433, 0.272627, 0
27.1099, 0.275579, 0
27.1765, 0.279333, 0
27.2432, 0.288133, 0
27.3098, 0.296987, 0
27.3764, 0.302774, 0
27.443, 0.308191, 0
27.5096, 0.312786, 0
27.5762, 0.318954, 0
27.6428, 0.322731, 0
27.7094, 0.326177, 0
27.776, 0.328083, 0
27.8426, 0.335143, 0
27.9092, 0.337504, 0
27.9759, 0.34196, 0
28.0425, 0.34789, 0
28.1091, 0.352608, 0
28.1757, 0.353422, 0
28.2423, 0.36309, 0
28.3089, 0.369537, 0
28.3755, 0.369757, 0
28.4421, 0.373538, 0
28.5087, 0.382176, 0
28.5753, 0.384035, 0
28.6419, 0.38853, 0
28.7086, 0.392874, 0
28.7752, 0.398048, 0
28.8418, 0.402554, 0
28.9084, 0.407184, 0
28.975, 0.410027, 0
29.0416, 0.410189, 0
29.1082, 0.415478, 0
29.1748, 0.418866, 0
29.2414, 0.419691, 0
29.308, 0.421643, 0
29.3746, 0.41956, 0
29.4413, 0.424965, 0
29.5079, 0.42762, 0
29.5745, 0.425853, 0
29.6411, 0.4164, 0
29.7077, 0.417519, 0
29.7743, 0.422442, 0
29.8409, 0.420556, 0
29.9075, 0.425741, 0
29.9741, 0.428507, 0
30.0407, 0.428318, 0
30.1073, 0.43115, 0
30.174, 0.435675, 0
30.2406, 0.436242, 0
30.3072, 0.439919, 0
30.3738, 0.437195, 0
30.4404, 0.441385, 0
30.507, 0.444159, 0
30.5736, 0.443569, 0
30.6402, 0.447454, 0
30.7068, 0.444564, 0
30.7734, 0.448569, 0
30.8401, 0.446987, 0
30.9067, 0.448395, 0
30.9733, 0.449468, 0
31.0399, 0.448364, 0
31.1065, 0.446551, 0
31.1731, 0.447253, 0
31.2397, 0.451134, 0
31.3063, 0.456914, 0
31.3729, 0.454109, 0
31.4395, 0.460756, 0
31.5061, 0.459722, 0
31.5728, 0.460957, 0
31.6394, 0.463329, 0
31.706, 0.460941, 0
31.7726, 0.456952, 0
31.8392, 0.460613, 0
31.9058, 0.459383, 0
31.9724, 0.461856, 0
32.039, 0.461659, 0
32.1056, 0.463237, 0
32.1722, 0.460795, 0
32.2388, 0.462716, 0
32.3055, 0.460498, 0
32.3721, 0.462936, 0
32.4387, 0.462658, 0
32.5053, 0.461678, 0
32.5719, 0.462704, 0
32.6385, 0.461671, 0
32.7051, 0.46316, 0
32.7717, 0.463696, 0
32.8383, 0.461454, 0
32.9049, 0.466227, 0
32.9715, 0.46233, 0
33.0382, 0.465096, 0
33.1048, 0.465822, 0
33.1714, 0.467307, 0
33.238, 0.474078, 0
33.3046, 0.475961, 0
33.3712, 0.476848, 0
33.4378, 0.481744, 0
33.5044, 0.487195, 0
33.571, 0.488954, 0
33.6376, 0.493553, 0
33.7042, 0.497809, 0
33.7709, 0.503113, 0
33.8375, 0.507504, 0
33.9041, 0.50887, 0
33.9707, 0.511184, 0
34.0373, 0.517191, 0
34.1039, 0.522762, 0
34.1705, 0.523623, 0
34.2371, 0.521092, 0
34.3037, 0.525826, 0
34.3703, 0.526354, 0
34.4369, 0.523866, 0
34.5036, 0.525293, 0
34.5702, 0.52966, 0
34.6368, 0.535069, 0
34.7034, 0.535598, 0
34.77, 0.538283, 0
34.8366, 0.540235, 0
34.9032, 0.542315, 0
34.9698, 0.540212, 0
35.0364, 0.541262, 0
35.103, 0.543206, 0
35.1696, 0.545143, 0
35.2363, 0.5438, 0
35.3029, 0.54718, 0
35.3695, 0.546601, 0
35.4361, 0.545548, 0
35.5027, 0.543511, 0
35.5693, 0.545205, 0
35.6359, 0.544363, 0
35.7025, 0.544387, 0
35.7691, 0.544965, 0
35.8357, 0.544132, 0
35.9023, 0.544244, 0
35.969, 0.54701, 0
36.0356, 0.544344, 0
36.1022, 0.546119, 0
36.1688, 0.551184, 0
36.2354, 0.550856, 0
36.302, 0.524417, 0
36.3686, 0.52912, 0
36.4352, 0.526412, 0
36.5018, 0.52588, 0
36.5684, 0.531088, 0
36.635, 0.527805, 0
36.7017, 0.523507, 0
36.7683, 0.524942, 0
36.8349, 0.530521, 0
36.9015, 0.530266, 0
36.9681, 0.52912, 0
37.0347, 0.52821, 0
37.1013, 0.528742, 0
37.1679, 0.531049, 0
37.2345, 0.523854, 0
37.3011, 0.524286, 0
37.3678, 0.52858, 0
37.4344, 0.530123, 0
37.501, 0.526512, 0
37.5676, 0.522944, 0
37.6342, 0.523326, 0
37.7008, 0.521022, 0
37.7674, 0.526732, 0
37.834, 0.519645, 0
37.9006, 0.526632, 0
37.9672, 0.525752, 0
38.0338, 0.528565, 0
38.1005, 0.531821, 0
38.1671, 0.535235, 0
38.2337, 0.537438, 0
38.3003, 0.538218, 0
38.3669, 0.541914, 0
38.4335, 0.541852, 0
38.5001, 0.542782, 0
38.5667, 0.547504, 0
38.6333, 0.551192, 0
38.6999, 0.552033, 0
38.7665, 0.549749, 0
38.8332, 0.551481, 0
38.8998, 0.554016, 0
38.9664, 0.553665, 0
39.033, 0.558283, 0
39.0996, 0.561555, 0
39.1662, 0.56211, 0
39.2328, 0.560768, 0
39.2994, 0.564691, 0
39.366, 0.563341, 0
39.4326, 0.558395, 0
39.4992, 0.560123, 0
39.5659, 0.560509, 0
39.6325, 0.550015, 0
39.6991, 0.553206, 0
39.7657, 0.549491, 0
39.8323, 0.557083, 0
39.8989, 0.558167, 0
39.9655, 0.561084, 0
40.0321, 0.561146, 0
40.0987, 0.561956, 0
40.1653, 0.56647, 0
40.2319, 0.566563, 0
40.2986, 0.568885, 0
40.3652, 0.567446, 0
40.4318, 0.569799, 0
40.4984, 0.575494, 0
40.565, 0.574201, 0
40.6316, 0.572859, 0
40.6982, 0.58238, 0
40.7648, 0.583214, 0
40.8314, 0.586103, 0
40.898, 0.587157, 0
40.9646, 0.594317, 0
41.0313, 0.594182, 0
41.0979, 0.599275, 0
41.1645, 0.598241, 0
41.2311, 0.603893, 0
41.2977, 0.599668, 0
41.3643, 0.602936, 0
41.4309, 0.604367, 0
41.4975, 0.608148, 0
41.5641, 0.606339, 0
41.6307, 0.608735, 0
41.6973, 0.609668, 0
41.764, 0.608935, 0
41.8306, 0.610046, 0
41.8972, 0.610324, 0
41.9638, 0.610513, 0
42.0304, 0.613221, 0
42.097, 0.616671, 0
42.1636, 0.618484, 0
42.2302, 0.614753, 0
42.2968, 0.613191, 0
42.3634, 0.615266, 0
42.43, 0.617496, 0
42.4967, 0.615058, 0
42.5633, 0.614398, 0
42.6299, 0.614194, 0
42.6965, 0.612955, 0
42.7631, 0.613345, 0
42.8297, 0.616466, 0
42.8963, 0.616686, 0
42.9629, 0.627593, 0
43.0295, 0.62679, 0
43.0961, 0.62716, 0
43.1627, 0.629325, 0
43.2294, 0.631532, 0
43.296, 0.633029, 0
43.3626, 0.633457, 0
43.4292, 0.630467, 0
43.4958, 0.633272, 0
43.5624, 0.632882, 0
43.629, 0.636574, 0
43.6956, 0.637948, 0
43.7622, 0.63892, 0
43.8288, 0.640035, 0
43.8954, 0.63858, 0
43.9621, 0.638438, 0
44.0287, 0.641138, 0
44.0953, 0.641192, 0
44.1619, 0.641123, 0
44.2285, 0.642689, 0
44.2951, 0.645822, 0
44.3617, 0.643603, 0
44.4283, 0.644803, 0
44.4949, 0.64554, 0
44.5615, 0.64549, 0
44.6282, 0.625505, 0
44.6948, 0.628237, 0
44.7614, 0.625841, 0
44.828, 0.630193, 0
44.8946, 0.626744, 0
44.9612, 0.628137, 0
45.0278, 0.629811, 0
45.0944, 0.631431, 0
45.161, 0.635343, 0
45.2276, 0.632712, 0
45.2942, 0.632346, 0
45.3609, 0.6375, 0
45.4275, 0.635266, 0
45.4941, 0.6412, 0
45.5607, 0.641755, 0
45.6273, 0.639221, 0
45.6939, 0.639475, 0
45.7605, 0.64044, 0
45.8271, 0.63946, 0
45.8937, 0.640787, 0
45.9603, 0.638283, 0
46.0269, 0.641242, 0
46.0936, 0.642793, 0
46.1602, 0.641154, 0
46.2268, 0.64343, 0
46.2934, 0.630868, 0
46.36, 0.627635, 0
46.4266, 0.632276, 0
46.4932, 0.632342, 0
46.5598, 0.635042, 0
46.6264, 0.631466, 0
46.693, 0.632812, 0
46.7596, 0.632863, 0
46.8263, 0.63414, 0
46.8929, 0.635305, 0
46.9595, 0.635282, 0
47.0261, 0.636539, 0
47.0927, 0.637299, 0
47.1593, 0.635544, 0
47.2259, 0.636493, 0
47.2925, 0.635459, 0
47.3591, 0.63586, 0
47.4257, 0.637585, 0
47.4923, 0.640606, 0
47.559, 0.638191, 0
47.6256, 0.640803, 0
47.6922, 0.639105, 0
47.7588, 0.641987, 0
47.8254, 0.640776, 0
47.892, 0.640567, 0
47.9586, 0.635255, 0
48.0252, 0.635336, 0
48.0918, 0.640629, 0
48.1584, 0.641971, 0
48.225, 0.643426, 0
48.2917, 0.639225, 0
48.3583, 0.64387, 0
48.4249, 0.644336, 0
48.4915, 0.644595, 0
48.5581, 0.641759, 0
48.6247, 0.645085, 0
48.6913, 0.64434, 0
48.7579, 0.645339, 0
48.8245, 0.645042, 0
48.8911, 0.646686, 0
48.9577, 0.646551, 0
49.0244, 0.644502, 0
49.091, 0.644255, 0
49.1576, 0.646752, 0
49.2242, 0.646709, 0
49.2908, 0.646362, 0
49.3574, 0.646941, 0
49.424, 0.648002, 0
49.4906, 0.64794, 0
49.5572, 0.650058, 0
49.6238, 0.625714, 0
49.6904, 0.630104, 0
49.7571, 0.627959, 0
49.8237, 0.633322, 0
49.8903, 0.630791, 0
49.9569, 0.633935, 0
50.0235, 0.616964, 0
50.0901, 0.619583, 0
50.1567, 0.620872, 0
50.2233, 0.622643, 0
50.2899, 0.619896, 0
50.3565, 0.619356, 0
50.4231, 0.624583, 0
50.4898, 0.623634, 0
50.5564, 0.625324, 0
50.623, 0.624668, 0
50.6896, 0.623974, 0
50.7562, 0.628002, 0
50.8228, 0.626177, 0
50.8894, 0.62836, 0
50.956, 0.629001, 0
51.0226, 0.630953, 0
51.0892, 0.631389, 0
51.1559, 0.629228, 0
51.2225, 0.630262, 0
51.2891, 0.642535, 0
51.3557, 0.6414, 0
51.4223, 0.6412, 0
51.4889, 0.641424, 0
51.5555, 0.638144, 0
51.6221, 0.640833, 0
51.6887, 0.642103, 0
51.7553, 0.649969, 0
51.8219, 0.647492, 0
51.8886, 0.648893, 0
51.9552, 0.64799, 0
52.0218, 0.649769, 0
52.0884, 0.652365, 0
52.155, 0.653333, 0
52.2216, 0.654884, 0
52.2882, 0.652323, 0
52.3548, 0.651624, 0
52.4214, 0.65375, 0
52.488, 0.653588, 0
52.5546, 0.653742, 0
52.6213, 0.656312, 0
52.6879, 0.663974, 0
52.7545, 0.666169, 0
52.8211, 0.668221, 0
52.8877, 0.670077, 0
52.9543, 0.632334, 0
53.0209, 0.629109, 0
53.0875, 0.632971, 0
53.1541, 0.639348, 0
53.2207, 0.641204, 0
53.2873, 0.645204, 0
53.354, 0.649309, 0
53.4206, 0.648692, 0
53.4872, 0.650228, 0
53.5538, 0.643758, 0
53.6204, 0.652766, 0
53.687, 0.650324, 0
53.7536, 0.653758, 0
53.8202, 0.656917, 0
53.8868, 0.656219, 0
53.9534, 0.654155, 0
54.02, 0.655991, 0
54.0867, 0.656532, 0
54.1533, 0.660706, 0
54.2199, 0.661389, 0
54.2865, 0.662388, 0
54.3531, 0.660158, 0
54.4197, 0.663962, 0
54.4863, 0.66358, 0
54.5529, 0.665976, 0
54.6195, 0.657265, 0
54.6861, 0.657978, 0
54.7527, 0.65701, 0
54.8194, 0.658542, 0
54.886, 0.662789, 0
54.9526, 0.660432, 0
55.0192, 0.661524, 0
55.0858, 0.663573, 0
55.1524, 0.665166, 0
55.219, 0.666682, 0
55.2856, 0.664664, 0
55.3522, 0.668376, 0
55.4188, 0.668264, 0
55.4854, 0.668827, 0
55.5521, 0.670467, 0
55.6187, 0.671941, 0
55.6853, 0.67137, 0
55.7519, 0.67321, 0
55.8185, 0.673102, 0
55.8851, 0.675907, 0
55.9517, 0.67539, 0
56.0183, 0.676744, 0
56.0849, 0.676593, 0
56.1515, 0.678951, 0
56.2181, 0.678742, 0
56.2848, 0.675274, 0
56.3514, 0.673511, 0
56.418, 0.673978, 0
56.4846, 0.678106, 0
56.5512, 0.674124, 0
56.6178, 0.676551, 0
56.6844, 0.678704, 0
56.751, 0.682242, 0
56.8176, 0.677504, 0
56.8842, 0.679198, 0
56.9508, 0.677261, 0
57.0175, 0.680849, 0
57.0841, 0.677477, 0
57.1507, 0.68157, 0
57.2173, 0.681979, 0
57.2839, 0.680802, 0
57.3505, 0.68098, 0
57.4171, 0.680393, 0
57.4837, 0.682724, 0
57.5503, 0.683449, 0
57.6169, 0.685625, 0
57.6836, 0.683275, 0
57.7502, 0.68463, 0
57.8168, 0.685775, 0
57.8834, 0.683411, 0
57.95, 0.664985, 0
58.0166, 0.666671, 0
58.0832, 0.667064, 0
58.1498, 0.668044, 0
58.2164, 0.670961, 0
58.283, 0.668777, 0
58.3496, 0.669232, 0
58.4163, 0.667411, 0
58.4829, 0.670521, 0
58.5495, 0.670795, 0
58.6161, 0.656844, 0
58.6827, 0.654718, 0
58.7493, 0.654502, 0
58.8159, 0.655949, 0
58.8825, 0.656725, 0
58.9491, 0.657666, 0
59.0157, 0.657712, 0
59.0823, 0.659144, 0
59.149, 0.659313, 0
59.2156, 0.661636, 0
59.2822, 0.663214, 0
59.3488, 0.66066, 0
59.4154, 0.662114, 0
59.482, 0.659703, 0
59.5486, 0.665583, 0
59.6152, 0.663727, 0
59.6818, 0.665664, 0
59.7484, 0.667153, 0
59.815, 0.667446, 0
59.8817, 0.667029, 0
59.9483, 0.667079, 0
60.0149, 0.667951, 0
60.0815, 0.671146, 0
60.1481, 0.672608, 0
60.2147, 0.67262, 0
60.2813, 0.68262, 0
60.3479, 0.680455, 0
60.4145, 0.683557, 0
60.4811, 0.682612, 0
60.5477, 0.682785, 0
60.6144, 0.683642, 0
60.681, 0.681655, 0
60.7476, 0.68037, 0
60.8142, 0.682604, 0
60.8808, 0.683584, 0
60.9474, 0.684456, 0
61.014, 0.683939, 0
61.0806, 0.682172, 0
61.1472, 0.682037, 0
61.2138, 0.680764, 0
61.2804, 0.68238, 0
61.3471, 0.682106, 0
61.4137, 0.681779, 0
61.4803, 0.684938, 0
61.5469, 0.681802, 0
61.6135, 0.682211, 0
61.6801, 0.682658, 0
61.7467, 0.685972, 0
61.8133, 0.688218, 0
61.8799, 0.689792, 0
61.9465, 0.664352, 0
62.0131, 0.664147, 0
62.0798, 0.661945, 0
62.1464, 0.665328, 0
62.213, 0.666103, 0
62.2796, 0.668819, 0
62.3462, 0.669977, 0
62.4128, 0.67316, 0
62.4794, 0.676304, 0
62.546, 0.675285, 0
62.6126, 0.679201, 0
62.6792, 0.679066, 0
62.7458, 0.67941, 0
62.8125, 0.68032, 0
62.8791, 0.679182, 0
62.9457, 0.684005, 0
63.0123, 0.683576, 0
63.0789, 0.683075, 0
63.1455, 0.682751, 0
63.2121, 0.683021, 0
63.2787, 0.679896, 0
63.3453, 0.679059, 0
63.4119, 0.681181, 0
63.4785, 0.676161, 0
63.5452, 0.676694, 0
63.6118, 0.673642, 0
63.6784, 0.673268, 0
63.745, 0.67713, 0
63.8116, 0.674375, 0
63.8782, 0.678364, 0
63.9448, 0.674753, 0
64.0114, 0.676759, 0
64.078, 0.680802, 0
64.1446, 0.681215, 0
64.2112, 0.680617, 0
64.2779, 0.681242, 0
64.3445, 0.681273, 0
64.4111, 0.682184, 0
64.4777, 0.682099, 0
64.5443, 0.680536, 0
64.6109, 0.680428, 0
64.6775, 0.682133, 0
64.7441, 0.684101, 0
64.8107, 0.685486, 0
64.8773, 0.686034, 0
64.944, 0.685687, 0
65.0106, 0.688198, 0
65.0772, 0.689684, 0
65.1438, 0.68733, 0
65.2104, 0.686323, 0
65.277, 0.68113, 0
65.3436, 0.680887, 0
65.4102, 0.683337, 0
65.4768, 0.68515, 0
65.5434, 0.68576, 0
65.61, 0.685625, 0
65.6767, 0.684738, 0
65.7433, 0.684379, 0
65.8099, 0.681046, 0
65.8765, 0.680965, 0
65.9431, 0.688796, 0
66.0097, 0.688827, 0
66.0763, 0.686647, 0
66.1429, 0.68941, 0
66.2095, 0.693295, 0
66.2761, 0.693021, 0
66.3427, 0.6938, 0
66.4094, 0.693102, 0
66.476, 0.6938, 0
66.5426, 0.693827, 0
66.6092, 0.693835, 0
66.6758, 0.674028, 0
66.7424, 0.672805, 0
