Time of video, Queue Density, Dynamic Density
0.0666092, 0.0183781, 0
0.133218, 0.0183781, 0
0.199828, 0.0183781, 0
0.266437, 0.0183781, 0
0.333046, 0.0183781, 0
0.399655, 0.0183781, 0
0.466264, 0.0297199, 0.0152886
0.532873, 0.0297199, 0.0152886
0.599483, 0.0297199, 0.0152886
0.666092, 0.0297199, 0.0152886
0.732701, 0.0297199, 0.0152886
0.79931, 0.0297199, 0.0152886
0.865919, 0.0413866, 0.0270748
0.932529, 0.0413866, 0.0270748
0.999138, 0.0413866, 0.0270748
1.06575, 0.0413866, 0.0270748
1.13236, 0.0413866, 0.0270748
1.19897, 0.0413866, 0.0270748
1.26557, 0.054581, 0.0388596
1.33218, 0.054581, 0.0388596
1.39879, 0.054581, 0.0388596
1.4654, 0.054581, 0.0388596
1.53201, 0.054581, 0.0388596
1.59862, 0.054581, 0.0388596
1.66523, 0.0690471, 0.0520077
1.73184, 0.0690471, 0.0520077
1.79845, 0.0690471, 0.0520077
1.86506, 0.0690471, 0.0520077
1.93167, 0.0690471, 0.0520077
1.99828, 0.0690471, 0.0520077
2.06488, 0.083277, 0.064642
2.13149, 0.083277, 0.064642
2.1981, 0.083277, 0.064642
2.26471, 0.083277, 0.064642
2.33132, 0.083277, 0.064642
2.39793, 0.083277, 0.064642
2.46454, 0.0977137, 0.0774676
2.53115, 0.0977137, 0.0774676
2.59776, 0.0977137, 0.0774676
2.66437, 0.0977137, 0.0774676
2.73098, 0.0977137, 0.0774676
2.79759, 0.0977137, 0.0774676
2.86419, 0.111178, 0.0895509
2.9308, 0.111178, 0.0895509
2.99741, 0.111178, 0.0895509
3.06402, 0.111178, 0.0895509
3.13063, 0.111178, 0.0895509
3.19724, 0.111178, 0.0895509
3.26385, 0.127421, 0.104824
3.33046, 0.127421, 0.104824
3.39707, 0.127421, 0.104824
3.46368, 0.127421, 0.104824
3.53029, 0.127421, 0.104824
3.5969, 0.127421, 0.104824
3.6635, 0.136236, 0.119527
3.73011, 0.136236, 0.119527
3.79672, 0.136236, 0.119527
3.86333, 0.136236, 0.119527
3.92994, 0.136236, 0.119527
3.99655, 0.136236, 0.119527
4.06316, 0.142031, 0.124386
4.12977, 0.142031, 0.124386
4.19638, 0.142031, 0.124386
4.26299, 0.142031, 0.124386
4.3296, 0.142031, 0.124386
4.39621, 0.142031, 0.124386
4.46282, 0.147543, 0.129291
4.52942, 0.147543, 0.129291
4.59603, 0.147543, 0.129291
4.66264, 0.147543, 0.129291
4.72925, 0.147543, 0.129291
4.79586, 0.147543, 0.129291
4.86247, 0.152995, 0.131731
4.92908, 0.152995, 0.131731
4.99569, 0.152995, 0.131731
5.0623, 0.152995, 0.131731
5.12891, 0.152995, 0.131731
5.19552, 0.152995, 0.131731
5.26213, 0.160118, 0.132589
5.32873, 0.160118, 0.132589
5.39534, 0.160118, 0.132589
5.46195, 0.160118, 0.132589
5.52856, 0.160118, 0.132589
5.59517, 0.160118, 0.132589
5.66178, 0.169672, 0.1346
5.72839, 0.169672, 0.1346
5.795, 0.169672, 0.1346
5.86161, 0.169672, 0.1346
5.92822, 0.169672, 0.1346
5.99483, 0.169672, 0.1346
6.06144, 0.17767, 0.135752
6.12804, 0.17767, 0.135752
6.19465, 0.17767, 0.135752
6.26126, 0.17767, 0.135752
6.32787, 0.17767, 0.135752
6.39448, 0.17767, 0.135752
6.46109, 0.185553, 0.135197
6.5277, 0.185553, 0.135197
6.59431, 0.185553, 0.135197
6.66092, 0.185553, 0.135197
6.72753, 0.185553, 0.135197
6.79414, 0.185553, 0.135197
6.86075, 0.19198, 0.134009
6.92735, 0.19198, 0.134009
6.99396, 0.19198, 0.134009
7.06057, 0.19198, 0.134009
7.12718, 0.19198, 0.134009
7.19379, 0.19198, 0.134009
7.2604, 0.200079, 0.13192
7.32701, 0.200079, 0.13192
7.39362, 0.200079, 0.13192
7.46023, 0.200079, 0.13192
7.52684, 0.200079, 0.13192
7.59345, 0.200079, 0.13192
7.66006, 0.209124, 0.130753
7.72666, 0.209124, 0.130753
7.79327, 0.209124, 0.130753
7.85988, 0.209124, 0.130753
7.92649, 0.209124, 0.130753
7.9931, 0.209124, 0.130753
8.05971, 0.218448, 0.130591
8.12632, 0.218448, 0.130591
8.19293, 0.218448, 0.130591
8.25954, 0.218448, 0.130591
8.32615, 0.218448, 0.130591
8.39276, 0.218448, 0.130591
8.45937, 0.227365, 0.13352
8.52598, 0.227365, 0.13352
8.59258, 0.227365, 0.13352
8.65919, 0.227365, 0.13352
8.7258, 0.227365, 0.13352
8.79241, 0.227365, 0.13352
8.85902, 0.235705, 0.140529
8.92563, 0.235705, 0.140529
8.99224, 0.235705, 0.140529
9.05885, 0.235705, 0.140529
9.12546, 0.235705, 0.140529
9.19207, 0.235705, 0.140529
9.25868, 0.240886, 0.146353
9.32529, 0.240886, 0.146353
9.39189, 0.240886, 0.146353
9.4585, 0.240886, 0.146353
9.52511, 0.240886, 0.146353
9.59172, 0.240886, 0.146353
9.65833, 0.244306, 0.15039
9.72494, 0.244306, 0.15039
9.79155, 0.244306, 0.15039
9.85816, 0.244306, 0.15039
9.92477, 0.244306, 0.15039
9.99138, 0.244306, 0.15039
10.058, 0.248287, 0.155667
10.1246, 0.248287, 0.155667
10.1912, 0.248287, 0.155667
10.2578, 0.248287, 0.155667
10.3244, 0.248287, 0.155667
10.391, 0.248287, 0.155667
10.4576, 0.250659, 0.162395
10.5243, 0.250659, 0.162395
10.5909, 0.250659, 0.162395
10.6575, 0.250659, 0.162395
10.7241, 0.250659, 0.162395
10.7907, 0.250659, 0.162395
10.8573, 0.251347, 0.168323
10.9239, 0.251347, 0.168323
10.9905, 0.251347, 0.168323
11.0571, 0.251347, 0.168323
11.1237, 0.251347, 0.168323
11.1903, 0.251347, 0.168323
11.257, 0.250969, 0.172052
11.3236, 0.250969, 0.172052
11.3902, 0.250969, 0.172052
11.4568, 0.250969, 0.172052
11.5234, 0.250969, 0.172052
11.59, 0.250969, 0.172052
11.6566, 0.249534, 0.175218
11.7232, 0.249534, 0.175218
11.7898, 0.249534, 0.175218
11.8564, 0.249534, 0.175218
11.923, 0.249534, 0.175218
11.9897, 0.249534, 0.175218
12.0563, 0.247525, 0.174693
12.1229, 0.247525, 0.174693
12.1895, 0.247525, 0.174693
12.2561, 0.247525, 0.174693
12.3227, 0.247525, 0.174693
12.3893, 0.247525, 0.174693
12.4559, 0.244948, 0.16925
12.5225, 0.244948, 0.16925
12.5891, 0.244948, 0.16925
12.6557, 0.244948, 0.16925
12.7224, 0.244948, 0.16925
12.789, 0.244948, 0.16925
12.8556, 0.24409, 0.160097
12.9222, 0.24409, 0.160097
12.9888, 0.24409, 0.160097
13.0554, 0.24409, 0.160097
13.122, 0.24409, 0.160097
13.1886, 0.24409, 0.160097
13.2552, 0.242557, 0.152125
13.3218, 0.242557, 0.152125
13.3884, 0.242557, 0.152125
13.4551, 0.242557, 0.152125
13.5217, 0.242557, 0.152125
13.5883, 0.242557, 0.152125
13.6549, 0.241029, 0.143248
13.7215, 0.241029, 0.143248
13.7881, 0.241029, 0.143248
13.8547, 0.241029, 0.143248
13.9213, 0.241029, 0.143248
13.9879, 0.241029, 0.143248
14.0545, 0.24027, 0.13188
14.1211, 0.24027, 0.13188
14.1878, 0.24027, 0.13188
14.2544, 0.24027, 0.13188
14.321, 0.24027, 0.13188
14.3876, 0.24027, 0.13188
14.4542, 0.237963, 0.118278
14.5208, 0.237963, 0.118278
14.5874, 0.237963, 0.118278
14.654, 0.237963, 0.118278
14.7206, 0.237963, 0.118278
14.7872, 0.237963, 0.118278
14.8538, 0.237921, 0.105673
14.9205, 0.237921, 0.105673
14.9871, 0.237921, 0.105673
15.0537, 0.237921, 0.105673
15.1203, 0.237921, 0.105673
15.1869, 0.237921, 0.105673
15.2535, 0.237475, 0.0934305
15.3201, 0.237475, 0.0934305
15.3867, 0.237475, 0.0934305
15.4533, 0.237475, 0.0934305
15.5199, 0.237475, 0.0934305
15.5865, 0.237475, 0.0934305
15.6532, 0.237001, 0.0800154
15.7198, 0.237001, 0.0800154
15.7864, 0.237001, 0.0800154
15.853, 0.237001, 0.0800154
15.9196, 0.237001, 0.0800154
15.9862, 0.237001, 0.0800154
16.0528, 0.237107, 0.0678179
16.1194, 0.237107, 0.0678179
16.186, 0.237107, 0.0678179
16.2526, 0.237107, 0.0678179
16.3192, 0.237107, 0.0678179
16.3859, 0.237107, 0.0678179
16.4525, 0.236229, 0.0588596
16.5191, 0.236229, 0.0588596
16.5857, 0.236229, 0.0588596
16.6523, 0.236229, 0.0588596
16.7189, 0.236229, 0.0588596
16.7855, 0.236229, 0.0588596
16.8521, 0.235306, 0.0506003
16.9187, 0.235306, 0.0506003
16.9853, 0.235306, 0.0506003
17.052, 0.235306, 0.0506003
17.1186, 0.235306, 0.0506003
17.1852, 0.235306, 0.0506003
17.2518, 0.234177, 0.0429089
17.3184, 0.234177, 0.0429089
17.385, 0.234177, 0.0429089
17.4516, 0.234177, 0.0429089
17.5182, 0.234177, 0.0429089
17.5848, 0.234177, 0.0429089
17.6514, 0.232723, 0.0370802
17.718, 0.232723, 0.0370802
17.7847, 0.232723, 0.0370802
17.8513, 0.232723, 0.0370802
17.9179, 0.232723, 0.0370802
17.9845, 0.232723, 0.0370802
18.0511, 0.233718, 0.0322716
18.1177, 0.233718, 0.0322716
18.1843, 0.233718, 0.0322716
18.2509, 0.233718, 0.0322716
18.3175, 0.233718, 0.0322716
18.3841, 0.233718, 0.0322716
18.4507, 0.236391, 0.0318164
18.5174, 0.236391, 0.0318164
18.584, 0.236391, 0.0318164
18.6506, 0.236391, 0.0318164
18.7172, 0.236391, 0.0318164
18.7838, 0.236391, 0.0318164
18.8504, 0.238721, 0.0318549
18.917, 0.238721, 0.0318549
18.9836, 0.238721, 0.0318549
19.0502, 0.238721, 0.0318549
19.1168, 0.238721, 0.0318549
19.1834, 0.238721, 0.0318549
19.2501, 0.239441, 0.0310818
19.3167, 0.239441, 0.0310818
19.3833, 0.239441, 0.0310818
19.4499, 0.239441, 0.0310818
19.5165, 0.239441, 0.0310818
19.5831, 0.239441, 0.0310818
19.6497, 0.239021, 0.0313056
19.7163, 0.239021, 0.0313056
19.7829, 0.239021, 0.0313056
19.8495, 0.239021, 0.0313056
19.9161, 0.239021, 0.0313056
19.9828, 0.239021, 0.0313056
20.0494, 0.238069, 0.0315216
20.116, 0.238069, 0.0315216
20.1826, 0.238069, 0.0315216
20.2492, 0.238069, 0.0315216
20.3158, 0.238069, 0.0315216
20.3824, 0.238069, 0.0315216
20.449, 0.238362, 0.0323025
20.5156, 0.238362, 0.0323025
20.5822, 0.238362, 0.0323025
20.6488, 0.238362, 0.0323025
20.7155, 0.238362, 0.0323025
20.7821, 0.238362, 0.0323025
20.8487, 0.23755, 0.0326759
20.9153, 0.23755, 0.0326759
20.9819, 0.23755, 0.0326759
21.0485, 0.23755, 0.0326759
21.1151, 0.23755, 0.0326759
21.1817, 0.23755, 0.0326759
21.2483, 0.238684, 0.0343719
21.3149, 0.238684, 0.0343719
21.3815, 0.238684, 0.0343719
21.4482, 0.238684, 0.0343719
21.5148, 0.238684, 0.0343719
21.5814, 0.238684, 0.0343719
21.648, 0.238845, 0.0384475
21.7146, 0.238845, 0.0384475
21.7812, 0.238845, 0.0384475
21.8478, 0.238845, 0.0384475
21.9144, 0.238845, 0.0384475
21.981, 0.238845, 0.0384475
22.0476, 0.23712, 0.0407392
22.1142, 0.23712, 0.0407392
22.1809, 0.23712, 0.0407392
22.2475, 0.23712, 0.0407392
22.3141, 0.23712, 0.0407392
22.3807, 0.23712, 0.0407392
22.4473, 0.236526, 0.0406636
22.5139, 0.236526, 0.0406636
22.5805, 0.236526, 0.0406636
22.6471, 0.236526, 0.0406636
22.7137, 0.236526, 0.0406636
22.7803, 0.236526, 0.0406636
22.8469, 0.236309, 0.0413318
22.9136, 0.236309, 0.0413318
22.9802, 0.236309, 0.0413318
23.0468, 0.236309, 0.0413318
23.1134, 0.236309, 0.0413318
23.18, 0.236309, 0.0413318
23.2466, 0.236392, 0.0415648
23.3132, 0.236392, 0.0415648
23.3798, 0.236392, 0.0415648
23.4464, 0.236392, 0.0415648
23.513, 0.236392, 0.0415648
23.5796, 0.236392, 0.0415648
23.6463, 0.237647, 0.0428318
23.7129, 0.237647, 0.0428318
23.7795, 0.237647, 0.0428318
23.8461, 0.237647, 0.0428318
23.9127, 0.237647, 0.0428318
23.9793, 0.237647, 0.0428318
24.0459, 0.238579, 0.0432377
24.1125, 0.238579, 0.0432377
24.1791, 0.238579, 0.0432377
24.2457, 0.238579, 0.0432377
24.3124, 0.238579, 0.0432377
24.379, 0.238579, 0.0432377
24.4456, 0.239798, 0.0437747
24.5122, 0.239798, 0.0437747
24.5788, 0.239798, 0.0437747
24.6454, 0.239798, 0.0437747
24.712, 0.239798, 0.0437747
24.7786, 0.239798, 0.0437747
24.8452, 0.240855, 0.0440216
24.9118, 0.240855, 0.0440216
24.9784, 0.240855, 0.0440216
25.0451, 0.240855, 0.0440216
25.1117, 0.240855, 0.0440216
25.1783, 0.240855, 0.0440216
25.2449, 0.24267, 0.0437423
25.3115, 0.24267, 0.0437423
25.3781, 0.24267, 0.0437423
25.4447, 0.24267, 0.0437423
25.5113, 0.24267, 0.0437423
25.5779, 0.24267, 0.0437423
25.6445, 0.245897, 0.0443858
25.7111, 0.245897, 0.0443858
25.7778, 0.245897, 0.0443858
25.8444, 0.245897, 0.0443858
25.911, 0.245897, 0.0443858
25.9776, 0.245897, 0.0443858
26.0442, 0.247083, 0.0459938
26.1108, 0.247083, 0.0459938
26.1774, 0.247083, 0.0459938
26.244, 0.247083, 0.0459938
26.3106, 0.247083, 0.0459938
26.3772, 0.247083, 0.0459938
26.4438, 0.249267, 0.0468056
26.5105, 0.249267, 0.0468056
26.5771, 0.249267, 0.0468056
26.6437, 0.249267, 0.0468056
26.7103, 0.249267, 0.0468056
26.7769, 0.249267, 0.0468056
26.8435, 0.255815, 0.052338
26.9101, 0.255815, 0.052338
26.9767, 0.255815, 0.052338
27.0433, 0.255815, 0.052338
27.1099, 0.255815, 0.052338
27.1765, 0.255815, 0.052338
27.2432, 0.266846, 0.0623133
27.3098, 0.266846, 0.0623133
27.3764, 0.266846, 0.0623133
27.443, 0.266846, 0.0623133
27.5096, 0.266846, 0.0623133
27.5762, 0.266846, 0.0623133
27.6428, 0.278627, 0.0755432
27.7094, 0.278627, 0.0755432
27.776, 0.278627, 0.0755432
27.8426, 0.278627, 0.0755432
27.9092, 0.278627, 0.0755432
27.9759, 0.278627, 0.0755432
28.0425, 0.294535, 0.0909618
28.1091, 0.294535, 0.0909618
28.1757, 0.294535, 0.0909618
28.2423, 0.294535, 0.0909618
28.3089, 0.294535, 0.0909618
28.3755, 0.294535, 0.0909618
28.4421, 0.312117, 0.107176
28.5087, 0.312117, 0.107176
28.5753, 0.312117, 0.107176
28.6419, 0.312117, 0.107176
28.7086, 0.312117, 0.107176
28.7752, 0.312117, 0.107176
28.8418, 0.330865, 0.123715
28.9084, 0.330865, 0.123715
28.975, 0.330865, 0.123715
29.0416, 0.330865, 0.123715
29.1082, 0.330865, 0.123715
29.1748, 0.330865, 0.123715
29.2414, 0.348591, 0.140828
29.308, 0.348591, 0.140828
29.3746, 0.348591, 0.140828
29.4413, 0.348591, 0.140828
29.5079, 0.348591, 0.140828
29.5745, 0.348591, 0.140828
29.6411, 0.366267, 0.157983
29.7077, 0.366267, 0.157983
29.7743, 0.366267, 0.157983
29.8409, 0.366267, 0.157983
29.9075, 0.366267, 0.157983
29.9741, 0.366267, 0.157983
30.0407, 0.385516, 0.17711
30.1073, 0.385516, 0.17711
30.174, 0.385516, 0.17711
30.2406, 0.385516, 0.17711
30.3072, 0.385516, 0.17711
30.3738, 0.385516, 0.17711
30.4404, 0.402372, 0.197024
30.507, 0.402372, 0.197024
30.5736, 0.402372, 0.197024
30.6402, 0.402372, 0.197024
30.7068, 0.402372, 0.197024
30.7734, 0.402372, 0.197024
30.8401, 0.415317, 0.208359
30.9067, 0.415317, 0.208359
30.9733, 0.415317, 0.208359
31.0399, 0.415317, 0.208359
31.1065, 0.415317, 0.208359
31.1731, 0.415317, 0.208359
31.2397, 0.42872, 0.218235
31.3063, 0.42872, 0.218235
31.3729, 0.42872, 0.218235
31.4395, 0.42872, 0.218235
31.5061, 0.42872, 0.218235
31.5728, 0.42872, 0.218235
31.6394, 0.437714, 0.225295
31.706, 0.437714, 0.225295
31.7726, 0.437714, 0.225295
31.8392, 0.437714, 0.225295
31.9058, 0.437714, 0.225295
31.9724, 0.437714, 0.225295
32.039, 0.445134, 0.229131
32.1056, 0.445134, 0.229131
