Time of video, Queue Density, Dynamic Density
0.0666092, 0.0258951, 0
0.133218, 0.0432793, 0.00873457
0.199828, 0.0601119, 0.0160069
0.266437, 0.0778704, 0.025488
0.333046, 0.0951659, 0.0364718
0.399655, 0.112932, 0.0474402
0.466264, 0.131848, 0.0613329
0.532873, 0.151254, 0.0761285
0.599483, 0.170212, 0.089211
0.666092, 0.176254, 0.101576
0.732701, 0.179919, 0.110407
0.79931, 0.183434, 0.118218
0.865919, 0.18566, 0.124257
0.932529, 0.188789, 0.128119
0.999138, 0.190613, 0.130801
1.06575, 0.192681, 0.131588
1.13236, 0.195382, 0.131742
1.19897, 0.196717, 0.129743
1.26557, 0.198472, 0.12898
1.33218, 0.200108, 0.12999
1.39879, 0.20309, 0.129228
1.4654, 0.206314, 0.127647
1.53201, 0.210087, 0.126644
1.59862, 0.212911, 0.123059
1.66523, 0.216877, 0.120193
1.73184, 0.220465, 0.119263
1.79845, 0.224176, 0.117006
1.86506, 0.227602, 0.115285
1.93167, 0.231715, 0.11365
1.99828, 0.234522, 0.111296
2.06488, 0.238326, 0.109506
2.13149, 0.240093, 0.108796
2.1981, 0.243681, 0.108557
2.26471, 0.246867, 0.109931
2.33132, 0.25044, 0.11081
2.39793, 0.252924, 0.111242
2.46454, 0.25544, 0.111921
2.53115, 0.259452, 0.113364
2.59776, 0.262971, 0.113657
2.66437, 0.264776, 0.113418
2.73098, 0.268981, 0.113812
2.79759, 0.271543, 0.113503
2.86419, 0.274398, 0.112832
2.9308, 0.276412, 0.11189
2.99741, 0.27848, 0.11159
3.06402, 0.280941, 0.110278
3.13063, 0.282361, 0.109915
3.19724, 0.283434, 0.107577
3.26385, 0.284884, 0.106752
3.33046, 0.28561, 0.106535
3.39707, 0.287261, 0.105818
3.46368, 0.288565, 0.104992
3.53029, 0.290964, 0.105139
3.5969, 0.293472, 0.103711
3.6635, 0.296759, 0.10392
3.73011, 0.300455, 0.103611
3.79672, 0.303951, 0.103719
3.86333, 0.308395, 0.105116
3.92994, 0.312315, 0.105478
3.99655, 0.316069, 0.105355
4.06316, 0.320224, 0.105775
4.12977, 0.3238, 0.107006
4.19638, 0.32657, 0.107785
4.26299, 0.327542, 0.108194
4.3296, 0.328295, 0.10919
4.39621, 0.328841, 0.109645
4.46282, 0.328617, 0.107886
4.52942, 0.329354, 0.10804
4.59603, 0.329358, 0.106146
4.66264, 0.328837, 0.105278
4.72925, 0.327888, 0.104333
4.79586, 0.327429, 0.102079
4.86247, 0.326449, 0.0996181
4.92908, 0.3264, 0.0971566
4.99569, 0.32664, 0.0938002
5.0623, 0.326809, 0.0904051
5.12891, 0.326721, 0.0879668
5.19552, 0.327222, 0.0829167
5.26213, 0.328765, 0.0799055
5.32873, 0.330266, 0.0779919
5.39534, 0.332512, 0.0760166
5.46195, 0.333993, 0.0749441
5.52856, 0.338183, 0.0750714
5.59517, 0.342357, 0.0758719
5.66178, 0.346875, 0.0790664
5.72839, 0.352161, 0.0837809
5.795, 0.357299, 0.0895158
5.86161, 0.361744, 0.0959857
5.92822, 0.36706, 0.103009
5.99483, 0.372184, 0.1099
6.06144, 0.378387, 0.118233
6.12804, 0.383704, 0.125222
6.19465, 0.387562, 0.13087
6.26126, 0.390671, 0.136804
6.32787, 0.387978, 0.146588
6.39448, 0.38936, 0.151186
6.46109, 0.389414, 0.15603
6.5277, 0.38929, 0.160048
6.59431, 0.389792, 0.161784
6.66092, 0.38902, 0.163582
6.72753, 0.388187, 0.163972
6.79414, 0.386624, 0.164232
6.86075, 0.386962, 0.15924
6.92735, 0.38859, 0.153916
6.99396, 0.389948, 0.149502
7.06057, 0.391036, 0.144801
7.12718, 0.392602, 0.141036
7.19379, 0.39467, 0.137826
7.2604, 0.397926, 0.136121
7.32701, 0.400056, 0.135471
7.39362, 0.402546, 0.134097
7.46023, 0.40635, 0.134769
7.52684, 0.409498, 0.139491
7.59345, 0.41331, 0.140347
7.66006, 0.418372, 0.144167
7.72666, 0.422346, 0.146566
7.79327, 0.426466, 0.149221
7.85988, 0.430174, 0.150494
7.92649, 0.433588, 0.153403
7.9931, 0.438372, 0.158218
8.05971, 0.442153, 0.162894
