Time of video, Queue Density, Dynamic Density
0.0666092, 0.0309491, 0
0.133218, 0.0515972, 0.0114005
0.199828, 0.0700868, 0.0200521
0.266437, 0.0893113, 0.0305845
0.333046, 0.109589, 0.0449826
0.399655, 0.129115, 0.0570718
0.466264, 0.150579, 0.0721701
0.532873, 0.172344, 0.089456
0.599483, 0.195197, 0.104132
0.666092, 0.200891, 0.118837
0.732701, 0.203275, 0.129091
0.79931, 0.208409, 0.137812
0.865919, 0.213177, 0.143895
0.932529, 0.217546, 0.148802
0.999138, 0.22184, 0.151528
1.06575, 0.225949, 0.151412
1.13236, 0.230422, 0.151817
1.19897, 0.233189, 0.150318
1.26557, 0.237523, 0.148316
1.33218, 0.239659, 0.149167
1.39879, 0.2436, 0.147841
1.4654, 0.245995, 0.146094
1.53201, 0.250457, 0.146476
1.59862, 0.251464, 0.140758
1.66523, 0.251846, 0.137309
1.73184, 0.254242, 0.13533
1.79845, 0.257876, 0.132778
1.86506, 0.258553, 0.130845
1.93167, 0.26081, 0.128507
1.99828, 0.262159, 0.125457
2.06488, 0.264826, 0.123993
2.13149, 0.265619, 0.121939
2.1981, 0.269462, 0.122367
2.26471, 0.27496, 0.123987
2.33132, 0.280295, 0.125943
2.39793, 0.281563, 0.127095
2.46454, 0.284635, 0.128692
2.53115, 0.288362, 0.130671
2.59776, 0.292662, 0.132031
2.66437, 0.296238, 0.131777
2.73098, 0.300799, 0.132193
2.79759, 0.300671, 0.131441
2.86419, 0.302049, 0.130573
2.9308, 0.30228, 0.12985
2.99741, 0.30809, 0.129456
3.06402, 0.312593, 0.127731
3.13063, 0.315127, 0.127292
3.19724, 0.316175, 0.123102
3.26385, 0.319138, 0.123079
3.33046, 0.32114, 0.121586
3.39707, 0.325422, 0.120012
3.46368, 0.33088, 0.120486
3.53029, 0.335891, 0.120579
3.5969, 0.338519, 0.119502
3.6635, 0.341273, 0.119016
3.73011, 0.344925, 0.119132
3.79672, 0.349786, 0.119155
3.86333, 0.355179, 0.120266
3.92994, 0.35952, 0.121869
3.99655, 0.363588, 0.122772
4.06316, 0.367616, 0.123883
4.12977, 0.372176, 0.125434
4.19638, 0.376018, 0.126013
4.26299, 0.377338, 0.127703
4.3296, 0.379792, 0.128015
4.39621, 0.378843, 0.129884
4.46282, 0.378733, 0.128964
4.52942, 0.378883, 0.128293
4.59603, 0.377645, 0.127112
4.66264, 0.373941, 0.127529
4.72925, 0.371557, 0.127008
4.79586, 0.369624, 0.125584
4.86247, 0.366117, 0.122263
4.92908, 0.362598, 0.120752
4.99569, 0.362251, 0.115446
5.0623, 0.36048, 0.1125
5.12891, 0.361186, 0.11088
5.19552, 0.363299, 0.10316
5.26213, 0.367147, 0.0989005
5.32873, 0.36967, 0.0959201
5.39534, 0.372604, 0.0931771
5.46195, 0.375758, 0.0915336
5.52856, 0.380752, 0.0908333
5.59517, 0.385828, 0.0921875
5.66178, 0.391563, 0.0942014
5.72839, 0.397274, 0.097743
5.795, 0.401053, 0.10441
5.86161, 0.405729, 0.112459
5.92822, 0.410509, 0.118895
5.99483, 0.415608, 0.126742
6.06144, 0.420573, 0.135052
6.12804, 0.426088, 0.14147
6.19465, 0.429867, 0.147529
6.26126, 0.433559, 0.154716
6.32787, 0.43158, 0.165781
6.39448, 0.432598, 0.170631
6.46109, 0.432176, 0.174959
6.5277, 0.433102, 0.177737
6.59431, 0.433356, 0.180307
6.66092, 0.433472, 0.181684
6.72753, 0.434468, 0.182164
6.79414, 0.433738, 0.182315
6.86075, 0.433704, 0.177315
6.92735, 0.438241, 0.172234
6.99396, 0.440162, 0.167002
7.06057, 0.441968, 0.162731
7.12718, 0.446169, 0.159091
7.19379, 0.448588, 0.157436
7.2604, 0.453646, 0.154462
7.32701, 0.455775, 0.154005
7.39362, 0.457917, 0.154115
7.46023, 0.46452, 0.155203
7.52684, 0.469207, 0.159427
7.59345, 0.474057, 0.161586
7.66006, 0.479317, 0.164786
7.72666, 0.482332, 0.168391
7.79327, 0.487674, 0.170417
7.85988, 0.489988, 0.172784
7.92649, 0.495064, 0.174861
7.9931, 0.498981, 0.180573
8.05971, 0.500718, 0.185075
8.12632, 0.502419, 0.18912
8.19293, 0.502668, 0.19408
8.25954, 0.504172, 0.197164
8.32615, 0.509832, 0.199844
8.39276, 0.510434, 0.20125
8.45937, 0.513675, 0.202876
8.52598, 0.514705, 0.205729
8.59258, 0.513964, 0.204097
8.65919, 0.513652, 0.203611
8.7258, 0.517303, 0.203721
8.79241, 0.519763, 0.201626
8.85902, 0.522292, 0.200324
8.92563, 0.524051, 0.201429
8.99224, 0.526291, 0.202072
9.05885, 0.52695, 0.202303
9.12546, 0.527784, 0.201887
9.19207, 0.530498, 0.201678
9.25868, 0.533212, 0.199861
9.32529, 0.533738, 0.201105
9.39189, 0.533947, 0.198941
9.4585, 0.533611, 0.199485
9.52511, 0.530706, 0.198663
9.59172, 0.527442, 0.195862
9.65833, 0.525324, 0.196649
9.72494, 0.521638, 0.196997
9.79155, 0.520168, 0.195341
9.85816, 0.51625, 0.195382
9.92477, 0.513663, 0.195353
9.99138, 0.509352, 0.19423
10.058, 0.506215, 0.19202
10.1246, 0.504005, 0.190932
10.1912, 0.500775, 0.184219
10.2578, 0.498843, 0.176973
10.3244, 0.496701, 0.173345
10.391, 0.493322, 0.168032
10.4576, 0.4889, 0.162205
10.5243, 0.486042, 0.155347
10.5909, 0.482986, 0.149358
10.6575, 0.479531, 0.143825
10.7241, 0.476852, 0.138119
10.7907, 0.474248, 0.132795
10.8573, 0.472031, 0.129965
10.9239, 0.468837, 0.126609
10.9905, 0.467685, 0.123785
11.0571, 0.466661, 0.118941
11.1237, 0.46423, 0.116181
11.1903, 0.463113, 0.116574
11.257, 0.462355, 0.114664
11.3236, 0.458744, 0.119317
11.3902, 0.456875, 0.121684
11.4568, 0.453657, 0.12364
11.5234, 0.45294, 0.126163
11.59, 0.450498, 0.127708
11.6566, 0.447737, 0.130017
11.7232, 0.445556, 0.131308
11.7898, 0.444797, 0.131973
11.8564, 0.443814, 0.124913
11.923, 0.44349, 0.120532
11.9897, 0.441001, 0.115162
12.0563, 0.440677, 0.110741
12.1229, 0.440272, 0.107193
12.1895, 0.438831, 0.101516
12.2561, 0.435561, 0.0979456
12.3227, 0.434664, 0.0944444
12.3893, 0.433912, 0.091765
12.4559, 0.432477, 0.0916146
12.5225, 0.430486, 0.0902836
12.5891, 0.429641, 0.0878067
12.6557, 0.427766, 0.085897
12.7224, 0.426557, 0.0824132
12.789, 0.425469, 0.0803762
12.8556, 0.423501, 0.0770602
12.9222, 0.42397, 0.0734259
12.9888, 0.426782, 0.0767593
13.0554, 0.427951, 0.0775694
13.122, 0.429097, 0.0788194
13.1886, 0.4314, 0.0803472
13.2552, 0.433582, 0.0784549
13.3218, 0.43452, 0.0818113
13.3884, 0.436082, 0.0797569
13.4551, 0.438692, 0.0826852
13.5217, 0.440567, 0.0781713
13.5883, 0.440955, 0.0717014
13.6549, 0.440434, 0.0650231
13.7215, 0.440527, 0.0597685
13.7881, 0.440538, 0.0536863
13.8547, 0.440411, 0.0500926
13.9213, 0.441013, 0.0447454
13.9879, 0.440399, 0.0410185
14.0545, 0.440758, 0.0357292
14.1211, 0.441672, 0.0354051
14.1878, 0.441638, 0.0335185
14.2544, 0.442407, 0.0339641
14.321, 0.442639, 0.0339525
14.3876, 0.441887, 0.0334722
14.4542, 0.441082, 0.0312268
14.5208, 0.439572, 0.0313889
14.5874, 0.439676, 0.0319792
14.654, 0.438438, 0.0362153
14.7206, 0.435926, 0.0393287
14.7872, 0.43566, 0.0423322
14.8538, 0.433478, 0.0432118
14.9205, 0.432917, 0.0436979
14.9871, 0.431279, 0.0449479
15.0537, 0.430619, 0.0472454
15.1203, 0.431528, 0.0493576
15.1869, 0.429601, 0.0456771
15.2535, 0.428339, 0.0423322
15.3201, 0.427662, 0.0396991
15.3867, 0.426262, 0.0349074
15.4533, 0.429005, 0.0331655
15.5199, 0.428449, 0.0318229
15.5865, 0.428571, 0.0301678
15.6532, 0.427946, 0.0304456
15.7198, 0.426881, 0.0298958
15.7864, 0.427378, 0.029919
15.853, 0.429306, 0.0313947
15.9196, 0.430584, 0.0326215
15.9862, 0.431898, 0.0329051
16.0528, 0.431458, 0.0348206
16.1194, 0.431273, 0.035816
16.186, 0.430723, 0.0356597
16.2526, 0.430723, 0.0365856
16.3192, 0.431881, 0.0384028
16.3859, 0.432193, 0.0400058
16.4525, 0.432101, 0.0415741
16.5191, 0.430324, 0.0431771
16.5857, 0.428345, 0.0426852
16.6523, 0.427124, 0.0422801
16.7189, 0.428275, 0.0415567
16.7855, 0.429178, 0.0413657
16.8521, 0.430648, 0.0372801
16.9187, 0.431117, 0.0343576
16.9853, 0.431314, 0.0303819
17.052, 0.432431, 0.0268808
17.1186, 0.433079, 0.0222859
17.1852, 0.433802, 0.0190741
17.2518, 0.436175, 0.0173727
17.3184, 0.436418, 0.0146644
17.385, 0.436256, 0.0128009
17.4516, 0.436684, 0.0116898
17.5182, 0.43651, 0.0108333
17.5848, 0.437101, 0.0105671
17.6514, 0.436383, 0.0102546
17.718, 0.436163, 0.0102373
17.7847, 0.436586, 0.010544
17.8513, 0.436204, 0.0107639
17.9179, 0.435914, 0.0104282
17.9845, 0.43412, 0.0139815
18.0511, 0.432627, 0.015081
18.1177, 0.431424, 0.0162963
18.1843, 0.430718, 0.0184028
18.2509, 0.430382, 0.0203588
18.3175, 0.431273, 0.0224769
18.3841, 0.432002, 0.0257292
18.4507, 0.432593, 0.0284838
18.5174, 0.434016, 0.0290741
18.584, 0.435486, 0.0298438
18.6506, 0.437512, 0.0309433
18.7172, 0.441088, 0.0326447
18.7838, 0.4439, 0.0340914
18.8504, 0.446609, 0.0343692
18.917, 0.447199, 0.0379456
18.9836, 0.449595, 0.0388484
19.0502, 0.451956, 0.0395428
19.1168, 0.454907, 0.0436169
19.1834, 0.457494, 0.0452257
19.2501, 0.459016, 0.0452141
19.3167, 0.459589, 0.0482292
19.3833, 0.459578, 0.0494907
19.4499, 0.458791, 0.0515509
19.5165, 0.457853, 0.0508102
19.5831, 0.45702, 0.0498206
19.6497, 0.457413, 0.0566493
19.7163, 0.453854, 0.0580613
19.7829, 0.450966, 0.0609722
19.8495, 0.450857, 0.0659664
19.9161, 0.44941, 0.0681076
19.9828, 0.448287, 0.0694734
20.0494, 0.449248, 0.0703646
20.116, 0.450081, 0.0726678
20.1826, 0.450405, 0.0698611
20.2492, 0.450197, 0.0661227
20.3158, 0.449329, 0.0617882
20.3824, 0.450365, 0.0586574
20.449, 0.447899, 0.0535532
20.5156, 0.448171, 0.0506308
20.5822, 0.447784, 0.0460822
20.6488, 0.446453, 0.0442014
20.7155, 0.445214, 0.0418692
20.7821, 0.443374, 0.0403183
20.8487, 0.442766, 0.0413137
20.9153, 0.442772, 0.0430035
20.9819, 0.442685, 0.042853
21.0485, 0.442737, 0.0432697
21.1151, 0.44125, 0.0427315
21.1817, 0.439352, 0.0429051
21.2483, 0.43901, 0.0422164
21.3149, 0.435145, 0.0491956
21.3815, 0.433472, 0.0534201
21.4482, 0.430029, 0.054618
21.5148, 0.428287, 0.0575926
21.5814, 0.425567, 0.0589525
21.648, 0.422558, 0.0604167
21.7146, 0.421152, 0.0623322
21.7812, 0.421088, 0.0634491
21.8478, 0.420064, 0.0603183
21.9144, 0.420341, 0.0565104
21.981, 0.420694, 0.0506366
22.0476, 0.422535, 0.0462269
22.1142, 0.423102, 0.0418403
22.1809, 0.423449, 0.0370255
22.2475, 0.42537, 0.0326852
22.3141, 0.425995, 0.0286748
22.3807, 0.427367, 0.0252083
22.4473, 0.426354, 0.0237789
22.5139, 0.426742, 0.0228646
22.5805, 0.427078, 0.0215336
22.6471, 0.428223, 0.0216493
22.7137, 0.428524, 0.0217535
22.7803, 0.429016, 0.0233854
22.8469, 0.43077, 0.0253067
22.9136, 0.432043, 0.0271354
22.9802, 0.426424, 0.0336111
23.0468, 0.42673, 0.0382697
23.1134, 0.427263, 0.0414641
23.18, 0.429786, 0.0465683
23.2466, 0.427703, 0.0498785
23.3132, 0.425712, 0.0546412
23.3798, 0.424282, 0.0590046
23.4464, 0.422373, 0.0632755
23.513, 0.420648, 0.0634028
23.5796, 0.424716, 0.0627546
23.6463, 0.426128, 0.061713
23.7129, 0.428605, 0.0612384
23.7795, 0.429057, 0.0609722
23.8461, 0.430943, 0.0588657
23.9127, 0.434184, 0.0567824
23.9793, 0.434971, 0.0537384
24.0459, 0.438148, 0.0503009
24.1125, 0.440793, 0.0487095
24.1791, 0.442263, 0.0472338
24.2457, 0.442899, 0.0446644
24.3124, 0.442286, 0.0431597
24.379, 0.441823, 0.0407176
24.4456, 0.443108, 0.0401968
24.5122, 0.443015, 0.0393287
24.5788, 0.445174, 0.0387731
24.6454, 0.445023, 0.0400868
24.712, 0.444525, 0.0422338
24.7786, 0.444676, 0.0428762
24.8452, 0.445561, 0.0425521
24.9118, 0.446516, 0.0441204
24.9784, 0.449016, 0.045
25.0451, 0.448981, 0.0467361
25.1117, 0.447998, 0.046412
25.1783, 0.448304, 0.045463
25.2449, 0.449022, 0.0445776
25.3115, 0.448964, 0.0425
25.3781, 0.44934, 0.0410185
25.4447, 0.450839, 0.0419387
25.5113, 0.451279, 0.0417998
25.5779, 0.452477, 0.042772
25.6445, 0.45375, 0.0421238
25.7111, 0.45695, 0.0437558
25.7778, 0.459253, 0.0449884
25.8444, 0.461962, 0.0472222
25.911, 0.465579, 0.0502083
25.9776, 0.470255, 0.0532407
26.0442, 0.472558, 0.0557292
26.1108, 0.47533, 0.0588252
26.1774, 0.476794, 0.060272
26.244, 0.479682, 0.0655208
26.3106, 0.481875, 0.0725232
26.3772, 0.484039, 0.0774653
26.4438, 0.486267, 0.081713
26.5105, 0.488235, 0.0857407
26.5771, 0.488073, 0.0892708
26.6437, 0.488281, 0.0925637
26.7103, 0.489502, 0.0951447
26.7769, 0.491742, 0.097338
26.8435, 0.493241, 0.09614
26.9101, 0.493692, 0.0939526
26.9767, 0.496632, 0.0934549
27.0433, 0.499491, 0.0950637
27.1099, 0.503866, 0.0964931
27.1765, 0.50662, 0.0972107
27.2432, 0.512234, 0.0988079
27.3098, 0.518275, 0.102569
27.3764, 0.521927, 0.106094
27.443, 0.528466, 0.114277
27.5096, 0.535156, 0.121638
27.5762, 0.540631, 0.127951
27.6428, 0.546794, 0.133698
27.7094, 0.550706, 0.139751
27.776, 0.556244, 0.145446
27.8426, 0.561788, 0.151447
27.9092, 0.565833, 0.15522
27.9759, 0.565868, 0.170006
28.0425, 0.569965, 0.178993
28.1091, 0.572778, 0.187159
28.1757, 0.574635, 0.194126
28.2423, 0.578166, 0.200156
28.3089, 0.580938, 0.206962
28.3755, 0.583576, 0.209641
28.4421, 0.586678, 0.216667
28.5087, 0.588785, 0.218339
28.5753, 0.59434, 0.21338
28.6419, 0.599335, 0.21213
28.7086, 0.603837, 0.210127
28.7752, 0.609809, 0.206979
28.8418, 0.61452, 0.203981
28.9084, 0.617286, 0.204653
28.975, 0.619803, 0.205208
29.0416, 0.622205, 0.202245
29.1082, 0.625399, 0.206337
29.1748, 0.627014, 0.208287
29.2414, 0.629363, 0.210231
29.308, 0.629757, 0.213015
29.3746, 0.629838, 0.214716
29.4413, 0.629306, 0.216973
29.5079, 0.629971, 0.218773
29.5745, 0.630521, 0.218843
29.6411, 0.623634, 0.227367
29.7077, 0.620544, 0.231412
29.7743, 0.616979, 0.233484
29.8409, 0.613738, 0.237598
29.9075, 0.611557, 0.239103
29.9741, 0.609224, 0.239873
30.0407, 0.607766, 0.240914
30.1073, 0.606186, 0.243594
30.174, 0.60474, 0.243339
30.2406, 0.606534, 0.238559
30.3072, 0.609334, 0.235747
30.3738, 0.610133, 0.230874
30.4404, 0.612292, 0.22754
30.507, 0.614653, 0.224878
30.5736, 0.614352, 0.223958
30.6402, 0.616082, 0.221036
30.7068, 0.614925, 0.218571
30.7734, 0.61401, 0.215613
30.8401, 0.613391, 0.214207
