The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
The video is over!
   Frame Number   Queue Density Dynamic Density
            464        0.378980        0.000000
            465        0.381432        0.000000
            466        0.384134        0.000000
            467        0.386804        0.000000
            468        0.389761        0.000000
            469        0.391265        0.000000
            470        0.393829        0.000000
            471        0.397202        0.000000
            472        0.399221        0.000000
            473        0.401869        0.000000
            474        0.404849        0.000000
            475        0.407366        0.000000
            476        0.410130        0.000000
            477        0.411134        0.000000
            478        0.413418        0.000000
            479        0.416190        0.000000
            480        0.417622        0.000000
            481        0.419801        0.000000
            482        0.422265        0.000000
            483        0.424125        0.000000
            484        0.426395        0.000000
            485        0.426739        0.000000
            486        0.428341        0.000000
            487        0.430839        0.000000
            488        0.432298        0.000000
            489        0.433730        0.000000
            490        0.436208        0.000000
            491        0.437690        0.000000
            492        0.439881        0.000000
            493        0.440665        0.000000
            494        0.441225        0.000000
            495        0.443829        0.000000
            496        0.445625        0.000000
            497        0.446387        0.000000
            498        0.448598        0.000000
            499        0.450614        0.000000
            500        0.452535        0.000000
            501        0.453366        0.000000
            502        0.453793        0.000000
            503        0.456250        0.000000
            504        0.457931        0.000000
            505        0.458537        0.000000
            506        0.460490        0.000000
            507        0.462176        0.000000
            508        0.463998        0.000000
            509        0.465002        0.000000
            510        0.464752        0.000000
            511        0.467429        0.000000
            512        0.468767        0.000000
            513        0.469926        0.000000
            514        0.472188        0.000000
            515        0.473983        0.000000
            516        0.475512        0.000000
            517        0.476594        0.000000
            518        0.477108        0.000000
            519        0.479668        0.000000
            520        0.480881        0.000000
            521        0.482290        0.000000
            522        0.484115        0.000000
            523        0.485750        0.000000
            524        0.487105        0.000000
            525        0.487965        0.000000
            526        0.488318        0.000000
            527        0.490421        0.000000
            528        0.491188        0.000000
            529        0.492741        0.000000
            530        0.494225        0.000000
            531        0.495636        0.000000
            532        0.496887        0.000000
            533        0.498017        0.000000
            534        0.498100        0.000000
            535        0.500213        0.000000
            536        0.501505        0.000000
            537        0.503143        0.000000
            538        0.501674        0.000000
            539        0.503765        0.000000
            540        0.504654        0.000000
            541        0.506377        0.000000
            542        0.505966        0.000000
            543        0.507157        0.000000
            544        0.508464        0.000000
            545        0.510056        0.000000
            546        0.508958        0.000000
            547        0.510752        0.000000
            548        0.511248        0.000000
            549        0.512854        0.000000
            550        0.512705        0.000000
            551        0.513895        0.000000
            552        0.514829        0.000000
            553        0.516014        0.000000
            554        0.515376        0.000000
            555        0.517059        0.000000
            556        0.517327        0.000000
            557        0.518789        0.000000
            558        0.518657        0.000000
            559        0.519836        0.000000
            560        0.521073        0.000000
            561        0.522133        0.000000
            562        0.521620        0.000000
            563        0.523389        0.000000
            564        0.523950        0.000000
            565        0.525783        0.000000
            566        0.525947        0.000000
            567        0.526933        0.000000
            568        0.528488        0.000000
            569        0.529679        0.000000
            570        0.528649        0.000000
            571        0.530585        0.000000
            572        0.531115        0.000000
            573        0.532986        0.000000
            574        0.533475        0.000000
            575        0.534038        0.000000
            576        0.535202        0.000000
            577        0.536131        0.000000
            578        0.534794        0.000000
            579        0.536284        0.000000
            580        0.536958        0.000000
            581        0.538325        0.000000
            582        0.538424        0.000000
            583        0.538983        0.000000
            584        0.539858        0.000000
            585        0.540320        0.000000
            586        0.538904        0.000000
            587        0.540543        0.000000
            588        0.539594        0.000000
            589        0.541421        0.000000
            590        0.541412        0.000000
            591        0.541986        0.000000
            592        0.542985        0.000000
            593        0.543040        0.000000
            594        0.541600        0.000000
            595        0.542872        0.000000
            596        0.542066        0.000000
            597        0.543912        0.000000
            598        0.543888        0.000000
            599        0.544660        0.000000
            600        0.545605        0.000000
            601        0.545995        0.000000
            602        0.544429        0.000000
            603        0.545833        0.000000
            604        0.545817        0.000000
            605        0.547717        0.000000
            606        0.547927        0.000000
            607        0.549309        0.000000
            608        0.550815        0.000000
            609        0.550964        0.000000
            610        0.549904        0.000000
            611        0.551270        0.000000
            612        0.551665        0.000000
            613        0.553008        0.000000
            614        0.553637        0.000000
            615        0.555198        0.000000
            616        0.556466        0.000000
            617        0.556657        0.000000
            618        0.558828        0.000000
            619        0.559707        0.000000
            620        0.560172        0.000000
            621        0.561218        0.000000
            622        0.561848        0.000000
            623        0.563526        0.000000
            624        0.564886        0.000000
            625        0.565630        0.000000
            626        0.567690        0.000000
            627        0.568280        0.000000
            628        0.569043        0.000000
            629        0.570402        0.000000
            630        0.570808        0.000000
            631        0.572147        0.000000
            632        0.573816        0.000000
            633        0.574853        0.000000
            634        0.576335        0.000000
            635        0.576917        0.000000
            636        0.578191        0.000000
            637        0.579591        0.000000
            638        0.580934        0.000000
            639        0.582469        0.000000
            640        0.584122        0.000000
            641        0.585606        0.000000
            642        0.587012        0.000000
            643        0.587516        0.000000
            644        0.588345        0.000000
            645        0.589507        0.000000
            646        0.590797        0.000000
            647        0.592255        0.000000
            648        0.593731        0.000000
            649        0.595252        0.000000
            650        0.597055        0.000000
            651        0.597488        0.000000
            652        0.597770        0.000000
            653        0.598456        0.000000
            654        0.599456        0.000000
            655        0.601114        0.000000
            656        0.602403        0.000000
            657        0.604060        0.000000
            658        0.605960        0.000000
            659        0.606112        0.000000
            660        0.606054        0.000000
            661        0.606807        0.000000
            662        0.607927        0.000000
            663        0.607529        0.000000
            664        0.608832        0.000000
            665        0.610394        0.000000
            666        0.612634        0.000000
            667        0.612479        0.000000
            668        0.614230        0.000000
            669        0.614376        0.000000
            670        0.615792        0.000000
            671        0.615269        0.000000
            672        0.615885        0.000000
            673        0.617696        0.000000
            674        0.620043        0.000000
            675        0.619774        0.000000
            676        0.621824        0.000000
            677        0.621781        0.000000
            678        0.623192        0.000000
            679        0.622758        0.000000
            680        0.623150        0.000000
            681        0.624426        0.000000
            682        0.626853        0.000000
            683        0.626400        0.000000
            684        0.627775        0.000000
            685        0.627740        0.000000
            686        0.628978        0.000000
            687        0.628110        0.000000
            688        0.626670        0.000000
            689        0.627846        0.000000
            690        0.630233        0.000000
            691        0.629897        0.000000
            692        0.630949        0.000000
            693        0.630836        0.000000
            694        0.632231        0.000000
            695        0.630926        0.000000
            696        0.629567        0.000000
            697        0.630630        0.000000
            698        0.632764        0.000000
            699        0.632353        0.000000
            700        0.633707        0.000000
            701        0.633618        0.000000
            702        0.635062        0.000000
            703        0.633647        0.000000
            704        0.632254        0.000000
            705        0.633058        0.000000
            706        0.635015        0.000000
            707        0.634654        0.000000
            708        0.636160        0.000000
            709        0.635884        0.000000
            710        0.637574        0.000000
            711        0.636290        0.000000
            712        0.635331        0.000000
            713        0.635426        0.000000
            714        0.637317        0.000000
            715        0.637150        0.000000
            716        0.638720        0.000000
            717        0.638253        0.000000
            718        0.639322        0.000000
            719        0.637793        0.000000
            720        0.636946        0.000000
            721        0.636877        0.000000
            722        0.638491        0.000000
            723        0.638150        0.000000
            724        0.640039        0.000000
            725        0.639362        0.000000
            726        0.640292        0.000000
            727        0.639033        0.000000
            728        0.638069        0.000000
            729        0.637590        0.000000
            730        0.639095        0.000000
            731        0.638597        0.000000
            732        0.640819        0.000000
            733        0.640070        0.000000
            734        0.640951        0.000000
            735        0.639943        0.000000
            736        0.638933        0.000000
            737        0.638458        0.000000
            738        0.637366        0.000000
            739        0.637352        0.000000
            740        0.639378        0.000000
            741        0.639012        0.000000
            742        0.639461        0.000000
            743        0.640931        0.000000
            744        0.637878        0.000000
            745        0.638054        0.000000
            746        0.636388        0.000000
            747        0.636672        0.000000
            748        0.638388        0.000000
            749        0.638120        0.000000
            750        0.638868        0.000000
            751        0.640025        0.000000
            752        0.637437        0.000000
            753        0.637329        0.000000
            754        0.635517        0.000000
            755        0.635828        0.000000
            756        0.637145        0.000000
            757        0.636998        0.000000
            758        0.637717        0.000000
            759        0.638681        0.000000
            760        0.636176        0.000000
            761        0.635970        0.000000
            762        0.634291        0.000000
            763        0.636024        0.000000
            764        0.637084        0.000000
            765        0.636873        0.000000
            766        0.637605        0.000000
            767        0.638083        0.000000
            768        0.637638        0.000000
            769        0.637273        0.000000
            770        0.636093        0.000000
            771        0.637729        0.000000
            772        0.638711        0.000000
            773        0.638740        0.000000
            774        0.639183        0.000000
