Time of video, Queue Density, Dynamic Density
0.0666092, 0.0196204, 0
0.133218, 0.0348519, 0.00773148
0.199828, 0.0463912, 0.0149444
0.266437, 0.059, 0.0224005
0.333046, 0.071375, 0.0331898
0.399655, 0.0839352, 0.0439259
0.466264, 0.0991667, 0.0559861
0.532873, 0.11262, 0.0686019
0.599483, 0.126241, 0.079625
0.666092, 0.13037, 0.0902685
0.732701, 0.132387, 0.0982315
0.79931, 0.134602, 0.104877
0.865919, 0.137495, 0.110155
0.932529, 0.139088, 0.113037
0.999138, 0.142986, 0.114356
1.06575, 0.143213, 0.112981
1.13236, 0.144491, 0.112681
1.19897, 0.145097, 0.111949
1.26557, 0.146968, 0.109903
1.33218, 0.148296, 0.11025
1.39879, 0.149912, 0.108965
1.4654, 0.151491, 0.108125
1.53201, 0.154106, 0.107481
1.59862, 0.155347, 0.10556
1.66523, 0.156454, 0.103602
1.73184, 0.160056, 0.101083
1.79845, 0.163352, 0.0989861
1.86506, 0.166852, 0.0974213
1.93167, 0.171718, 0.0958657
1.99828, 0.174472, 0.0938426
2.06488, 0.178801, 0.093412
2.13149, 0.181519, 0.0912917
2.1981, 0.184995, 0.0919722
2.26471, 0.188856, 0.0928426
2.33132, 0.194171, 0.0938657
2.39793, 0.197324, 0.0952083
2.46454, 0.201065, 0.0953287
2.53115, 0.207199, 0.0972083
2.59776, 0.211981, 0.0979306
2.66437, 0.21675, 0.0979722
2.73098, 0.222014, 0.0979259
2.79759, 0.227366, 0.0964815
2.86419, 0.232088, 0.0950463
2.9308, 0.236931, 0.0940972
2.99741, 0.238676, 0.093912
3.06402, 0.242005, 0.0925741
3.13063, 0.243079, 0.0927037
3.19724, 0.24556, 0.0899213
3.26385, 0.247468, 0.0890046
3.33046, 0.249551, 0.0873333
3.39707, 0.251995, 0.086412
3.46368, 0.254778, 0.0868241
3.53029, 0.256662, 0.0858843
3.5969, 0.258907, 0.085463
3.6635, 0.262681, 0.085787
3.73011, 0.26594, 0.0855093
3.79672, 0.271463, 0.0861435
3.86333, 0.275597, 0.0862222
3.92994, 0.277963, 0.0869583
3.99655, 0.28112, 0.0875046
4.06316, 0.283722, 0.0884444
4.12977, 0.285741, 0.0900046
4.19638, 0.288676, 0.0893333
4.26299, 0.290986, 0.0893935
4.3296, 0.292745, 0.0894907
4.39621, 0.294167, 0.0892824
4.46282, 0.294171, 0.0892963
4.52942, 0.295931, 0.0890185
4.59603, 0.296107, 0.0877407
4.66264, 0.298366, 0.0869398
4.72925, 0.29925, 0.0878657
4.79586, 0.301269, 0.0858796
4.86247, 0.302875, 0.0855
4.92908, 0.303676, 0.0844954
4.99569, 0.304231, 0.083375
