The video is over!
Frame Number 	Queue Density
234		0.237052
235		0.236813
236		0.238268
237		0.23738
238		0.236617
239		0.235258
240		0.236046
241		0.233233
242		0.234606
243		0.235293
244		0.23701
245		0.236273
246		0.236057
247		0.236605
248		0.235085
249		0.236883
250		0.236273
251		0.235725
252		0.237106
253		0.235324
254		0.234591
255		0.235108
256		0.235694
257		0.237485
258		0.234653
259		0.235278
260		0.23338
261		0.234259
262		0.234128
263		0.234282
264		0.23294
265		0.234352
266		0.234506
267		0.234136
268		0.233754
269		0.233742
270		0.229853
271		0.230193
272		0.230687
273		0.231196
274		0.232338
275		0.234715
276		0.235802
277		0.238603
278		0.2425
279		0.242191
280		0.245401
281		0.247739
282		0.249082
283		0.252006
284		0.253881
285		0.254907
286		0.255849
287		0.253472
288		0.254853
289		0.252446
290		0.250856
291		0.24919
292		0.249414
293		0.248426
294		0.248102
295		0.241227
296		0.239653
297		0.238758
298		0.239568
299		0.240208
300		0.239807
301		0.238696
302		0.237558
303		0.238823
304		0.236474
305		0.234765
306		0.235521
307		0.235633
308		0.235968
309		0.234857
310		0.235351
311		0.235278
312		0.236215
313		0.235181
314		0.235752
315		0.236281
316		0.235031
317		0.233573
318		0.232191
319		0.231219
320		0.237083
321		0.235856
322		0.235787
323		0.236844
324		0.236536
325		0.236559
326		0.235556
327		0.236844
328		0.236123
329		0.236748
330		0.236925
331		0.235826
332		0.236655
333		0.236863
334		0.237608
335		0.236609
336		0.236956
337		0.237319
338		0.237052
339		0.237581
340		0.239394
341		0.241138
342		0.241709
343		0.243098
344		0.244379
345		0.236655
346		0.238862
347		0.243468
348		0.243044
349		0.242647
350		0.241474
351		0.241968
352		0.241713
353		0.240845
354		0.240992
355		0.240911
356		0.243106
357		0.243704
358		0.244545
359		0.243808
360		0.24429
361		0.245054
362		0.245081
363		0.244815
364		0.24456
365		0.24561
366		0.244336
367		0.245448
368		0.244738
369		0.244711
370		0.243322
371		0.243021
372		0.243279
373		0.244522
374		0.245031
375		0.245062
376		0.244475
377		0.245185
378		0.244996
379		0.244711
380		0.245177
381		0.244857
382		0.24826
383		0.248634
384		0.250313
385		0.251933
386		0.254001
387		0.255058
388		0.257554
389		0.258924
390		0.258113
391		0.258565
392		0.258634
393		0.259398
394		0.261478
395		0.256906
396		0.255849
397		0.258966
398		0.259375
399		0.259005
400		0.259383
401		0.258032
402		0.260594
403		0.263341
404		0.268079
405		0.270741
406		0.276335
407		0.281204
408		0.284699
409		0.292415
410		0.298719
411		0.302076
412		0.310116
413		0.314591
414		0.319282
415		0.322728
416		0.329757
417		0.331979
418		0.338418
419		0.341223
420		0.343711
421		0.351235
422		0.355409
423		0.356424
424		0.365324
425		0.372377
426		0.373407
427		0.37875
428		0.382724
429		0.386829
430		0.39098
431		0.395262
432		0.399267
433		0.404275
434		0.409329
435		0.411065
436		0.411798
437		0.415633
438		0.417677
439		0.421042
440		0.41973
441		0.419576
442		0.423326
443		0.426138
444		0.427099
445		0.419244
446		0.420795
447		0.425741
448		0.425602
449		0.429761
450		0.431092
451		0.432133
452		0.436285
453		0.437126
454		0.439641
455		0.440992
456		0.44238
457		0.444032
458		0.447149
459		0.447755
460		0.448596
461		0.448966
462		0.450471
463		0.450995
464		0.451883
465		0.450776
466		0.449259
467		0.44983
468		0.448248
469		0.452693
470		0.461335
471		0.460471
472		0.462338
473		0.461644
474		0.462238
475		0.464707
476		0.464406
477		0.462824
478		0.462986
479		0.462994
480		0.463727
481		0.465548
482		0.466628
483		0.465698
484		0.467886
485		0.466767
486		0.467296
487		0.46689
488		0.466501
489		0.466894
490		0.467099
491		0.467353
492		0.46716
493		0.466755
494		0.468256
495		0.468129
496		0.468773
497		0.471721
498		0.471296
499		0.476003
500		0.479923
501		0.479761
502		0.483951
503		0.489097
504		0.491798
505		0.49483
506		0.502068
507		0.505031
508		0.510486
509		0.514761
510		0.515255
511		0.518453
512		0.523048
513		0.524568
514		0.524969
515		0.526624
516		0.526644
517		0.526142
518		0.530093
519		0.531543
520		0.535424
521		0.536782
522		0.540702
523		0.541312
524		0.542469
525		0.542269
526		0.542014
527		0.543927
528		0.545957
529		0.546975
530		0.546404
531		0.545926
532		0.547948
533		0.54537
534		0.545023
535		0.544429
536		0.546335
537		0.544302
538		0.545737
539		0.547789
540		0.548665
541		0.545721
542		0.54961
543		0.5511
544		0.552504
545		0.524911
546		0.527427
547		0.527975
548		0.528086
549		0.529568
550		0.527978
551		0.527461
552		0.528989
553		0.53093
554		0.530702
555		0.529537
556		0.528383
557		0.528966
558		0.530309
559		0.524282
560		0.525702
561		0.53017
562		0.52939
563		0.52659
564		0.526073
565		0.525764
566		0.524672
567		0.52674
568		0.523742
569		0.527056
570		0.529105
571		0.531644
572		0.534622
573		0.535502
574		0.538812
575		0.541327
576		0.543472
577		0.542747
578		0.545363
579		0.549012
580		0.552739
581		0.554105
582		0.555463
583		0.55615
584		0.557608
585		0.558634
586		0.561412
587		0.563171
588		0.563129
589		0.563167
590		0.563684
591		0.564649
592		0.561589
593		0.563997
594		0.566319
595		0.552685
596		0.556003
597		0.55456
598		0.558133
599		0.559857
600		0.562045
601		0.563102
602		0.564545
603		0.565548
604		0.566636
605		0.570019
606		0.569498
607		0.572917
608		0.575957
609		0.57571
610		0.576898
611		0.583858
612		0.585447
613		0.588025
614		0.593218
615		0.595289
616		0.595887
617		0.599275
618		0.599514
619		0.603048
620		0.60091
621		0.602369
622		0.606304
623		0.609707
624		0.610031
625		0.611767
626		0.612608
627		0.61186
628		0.61159
629		0.611512
630		0.611798
631		0.613665
632		0.616281
633		0.618858
634		0.617569
635		0.618673
636		0.619522
637		0.618812
638		0.616443
639		0.615841
640		0.615857
641		0.615972
642		0.614267
643		0.616362
644		0.616624
645		0.627612
646		0.628873
647		0.63027
648		0.630988
649		0.632874
650		0.633395
651		0.633488
652		0.632512
653		0.632716
654		0.634846
655		0.63679
656		0.638009
657		0.639514
658		0.641705
659		0.640694
660		0.639252
661		0.640247
662		0.641937
663		0.641898
664		0.642199
665		0.645208
666		0.643565
667		0.644985
668		0.64561
669		0.645123
670		0.624537
671		0.628171
672		0.625733
673		0.630231
674		0.631003
675		0.631474
676		0.631597
677		0.633102
678		0.634892
679		0.632485
680		0.633526
681		0.638218
682		0.637037
683		0.640694
684		0.641721
685		0.640401
686		0.642716
687		0.641536
688		0.642176
689		0.644244
690		0.643171
691		0.643056
692		0.64341
693		0.644738
694		0.645772
695		0.630664
696		0.629684
697		0.63304
698		0.634961
699		0.634622
700		0.633603
701		0.634645
702		0.634306
703		0.635664
704		0.637569
705		0.637029
706		0.638603
707		0.638773
708		0.638627
709		0.640085
710		0.63865
711		0.639869
712		0.640864
713		0.641821
714		0.640895
715		0.642199
716		0.64277
717		0.643627
718		0.643758
719		0.644005
720		0.640077
721		0.639336
722		0.6399
723		0.64304
724		0.642569
725		0.643272
726		0.644329
727		0.6451
728		0.644367
729		0.644294
730		0.645324
731		0.644317
732		0.645251
733		0.644356
734		0.64755
735		0.647593
736		0.648032
737		0.647133
738		0.647816
739		0.648079
740		0.647851
741		0.648133
742		0.651512
743		0.649691
744		0.650926
745		0.626582
746		0.630463
747		0.630147
748		0.633696
749		0.631613
750		0.634074
751		0.617816
752		0.619583
753		0.621944
754		0.623511
755		0.622716
756		0.622211
757		0.62794
758		0.626358
759		0.626057
760		0.627214
761		0.628449
762		0.628476
763		0.628758
764		0.628804
765		0.630116
766		0.630015
767		0.631848
768		0.629417
769		0.630093
770		0.643032
771		0.641856
772		0.641424
773		0.642242
774		0.638796
775		0.643357
776		0.64311
777		0.648758
778		0.649583
779		0.648623
780		0.648704
781		0.648275
782		0.654078
783		0.654205
784		0.655023
785		0.653495
786		0.653152
787		0.65468
788		0.654248
789		0.655548
790		0.657635
791		0.664487
792		0.666408
793		0.668823
794		0.671489
795		0.634182
796		0.631474
797		0.634977
798		0.641651
799		0.641482
800		0.645702
801		0.649892
802		0.650309
803		0.649888
804		0.647423
805		0.653094
806		0.65152
807		0.653403
808		0.656628
809		0.656624
810		0.657728
811		0.657766
812		0.658677
813		0.660243
814		0.660918
815		0.663326
816		0.66162
817		0.665494
818		0.664985
819		0.667971
820		0.658179
821		0.658403
822		0.658009
823		0.658862
824		0.663677
825		0.660826
826		0.662083
827		0.663627
828		0.665309
829		0.666265
830		0.665802
831		0.66865
832		0.668241
833		0.668573
834		0.671782
835		0.672523
836		0.672315
837		0.67402
838		0.673958
839		0.676289
840		0.67571
841		0.677585
842		0.676937
843		0.678943
844		0.679151
845		0.677095
846		0.67544
847		0.676377
848		0.679387
849		0.674595
850		0.679699
851		0.679367
852		0.681983
853		0.677932
854		0.679437
855		0.677704
856		0.681296
857		0.67848
858		0.68287
859		0.683133
860		0.682431
861		0.684371
862		0.684282
863		0.685127
864		0.684958
865		0.686493
866		0.685505
867		0.687103
868		0.686995
869		0.687095
870		0.66686
871		0.667014
872		0.667523
873		0.668264
874		0.67108
875		0.670224
876		0.668611
877		0.669421
878		0.67061
879		0.671613
880		0.65907
881		0.659363
882		0.6588
883		0.658314
884		0.658573
885		0.660054
886		0.65978
887		0.661181
888		0.663279
889		0.66336
890		0.665274
891		0.664776
892		0.665779
893		0.665255
894		0.665679
895		0.665448
896		0.667662
897		0.669275
898		0.669414
899		0.668981
900		0.669352
901		0.67054
902		0.67311
903		0.674475
904		0.674244
905		0.684336
906		0.684753
907		0.685502
908		0.685984
909		0.686354
910		0.685675
911		0.685567
912		0.685637
913		0.686138
914		0.684911
915		0.685988
916		0.685336
917		0.683773
918		0.68392
919		0.682708
920		0.682106
921		0.683526
922		0.685625
923		0.686389
924		0.685718
925		0.685756
926		0.686775
927		0.687824
928		0.690278
929		0.691867
930		0.666412
931		0.666127
932		0.666003
933		0.669815
934		0.668873
935		0.670949
936		0.672099
937		0.6749
938		0.677878
939		0.676948
940		0.680938
941		0.68044
942		0.681231
943		0.683939
944		0.684055
945		0.684039
946		0.684259
947		0.683735
948		0.683488
949		0.685941
950		0.684938
951		0.682214
952		0.684082
953		0.680772
954		0.681296
955		0.676593
956		0.676489
957		0.677921
958		0.676103
959		0.68169
960		0.678029
961		0.67787
962		0.681547
963		0.681759
964		0.680513
965		0.682697
966		0.682924
967		0.684518
968		0.683735
969		0.68309
970		0.683233
971		0.685633
972		0.685355
973		0.686952
974		0.687299
975		0.687238
976		0.689776
977		0.69108
978		0.688476
979		0.689348
980		0.682867
981		0.682666
982		0.68505
983		0.686983
984		0.6874
985		0.688735
986		0.688194
987		0.685667
988		0.68419
989		0.68637
990		0.689599
991		0.690243
992		0.690463
993		0.693611
994		0.695069
995		0.696867
996		0.697623
997		0.697481
998		0.697782
999		0.698345
1000		0.698322
1001		0.675934
1002		0.676748
1003		0.67635
1004		0.676289
1005		0.673927
1006		0.672963
1007		0.673727
1008		0.673333
1009		0.675417
1010		0.677948
1011		0.667508
1012		0.667315
1013		0.667149
1014		0.669815
1015		0.669271
1016		0.670613
1017		0.672488
1018		0.669988
1019		0.670042
1020		0.670698
1021		0.672195
1022		0.672704
1023		0.67289
1024		0.673052
1025		0.674379
1026		0.674556
1027		0.671883
1028		0.672747
1029		0.672832
1030		0.673032
1031		0.67277
1032		0.675471
1033		0.674606
1034		0.675648
1035		0.675772
1036		0.6726
1037		0.670224
1038		0.672948
1039		0.674452
1040		0.676782
1041		0.676697
1042		0.677431
1043		0.677446
1044		0.67647
1045		0.675598
1046		0.6774
1047		0.678079
1048		0.680733
1049		0.68233
1050		0.682747
1051		0.68375
1052		0.683827
1053		0.682963
1054		0.684282
1055		0.683696
1056		0.682716
1057		0.682654
1058		0.682014
1059		0.682539
1060		0.68189
1061		0.676825
1062		0.677658
1063		0.675976
1064		0.673924
1065		0.674525
1066		0.676169
1067		0.676292
1068		0.677006
1069		0.676613
1070		0.676833
1071		0.679082
1072		0.678225
1073		0.679171
1074		0.679495
1075		0.682882
1076		0.682257
1077		0.684286
1078		0.682928
1079		0.685922
1080		0.685714
1081		0.68831
1082		0.688434
1083		0.690702
1084		0.689618
1085		0.690768
1086		0.680432
1087		0.680205
1088		0.680984
1089		0.681277
1090		0.679363
1091		0.680104
1092		0.677866
1093		0.682018
1094		0.677454
1095		0.679703
1096		0.679819
1097		0.680467
1098		0.68032
1099		0.681655
1100		0.680675
1101		0.679811
1102		0.68164
1103		0.679707
1104		0.683353
1105		0.682137
1106		0.680139
1107		0.681088
1108		0.679977
1109		0.680949
1110		0.680216
1111		0.675559
1112		0.6751
1113		0.677091
1114		0.679383
1115		0.679564
1116		0.678708
1117		0.679282
1118		0.678789
1119		0.678719
1120		0.67909
1121		0.679915
1122		0.680602
1123		0.6812
1124		0.679946
1125		0.681613
1126		0.681331
1127		0.680648
1128		0.679823
1129		0.679329
1130		0.683387
1131		0.683488
1132		0.683827
1133		0.683333
1134		0.681354
1135		0.683657
1136		0.669792
1137		0.669244
1138		0.668796
1139		0.668978
1140		0.673009
1141		0.670903
1142		0.671767
1143		0.668179
1144		0.668171
1145		0.668017
1146		0.669684
1147		0.672446
1148		0.672577
1149		0.67537
1150		0.674645
1151		0.674707
1152		0.677454
1153		0.676883
1154		0.67696
1155		0.673206
1156		0.674167
1157		0.674965
1158		0.67272
1159		0.674475
1160		0.677978
1161		0.685008
1162		0.682577
1163		0.683927
1164		0.684645
1165		0.683102
1166		0.683465
1167		0.686366
1168		0.68115
1169		0.682901
1170		0.683086
1171		0.683387
1172		0.688349
1173		0.684005
1174		0.682693
1175		0.682512
1176		0.683692
1177		0.68488
1178		0.685301
1179		0.682921
1180		0.687959
1181		0.688885
1182		0.686682
1183		0.688353
1184		0.689687
1185		0.688125
1186		0.679826
1187		0.68162
1188		0.681489
1189		0.684278
1190		0.681894
1191		0.682388
1192		0.678677
1193		0.681771
1194		0.682419
1195		0.684055
1196		0.682025
1197		0.684078
1198		0.686871
1199		0.686771
1200		0.686011
1201		0.685876
1202		0.685112
1203		0.684151
1204		0.685725
1205		0.685494
1206		0.684838
1207		0.685895
1208		0.684475
1209		0.684093
1210		0.685131
1211		0.679012
1212		0.676682
1213		0.675764
1214		0.675698
1215		0.67838
1216		0.674676
1217		0.677461
1218		0.677531
1219		0.680174
1220		0.680818
1221		0.683218
1222		0.683935
1223		0.684726
1224		0.6851
1225		0.686308
1226		0.685286
1227		0.685494
1228		0.683785
1229		0.68564
1230		0.687816
1231		0.688997
1232		0.686713
1233		0.686273
1234		0.684711
1235		0.684857
1236		0.689367
1237		0.68939
1238		0.689429
1239		0.693387
1240		0.694761
1241		0.693812
1242		0.697585
1243		0.697948
1244		0.698657
1245		0.698796
1246		0.69245
1247		0.693669
1248		0.697623
1249		0.695779
1250		0.696304
1251		0.686196
1252		0.685957
1253		0.687238
1254		0.686123
1255		0.68919
1256		0.688681
1257		0.69262
1258		0.694714
1259		0.694471
1260		0.697782
1261		0.676971
1262		0.680991
1263		0.681651
1264		0.681667
1265		0.682874
1266		0.683885
1267		0.683715
1268		0.681157
1269		0.687446
1270		0.687604
1271		0.68961
1272		0.689171
1273		0.688264
1274		0.690891
1275		0.686894
1276		0.686273
1277		0.687585
1278		0.686782
1279		0.686011
1280		0.683546
1281		0.682195
1282		0.680228
1283		0.680664
1284		0.68137
1285		0.680957
1286		0.685193
1287		0.686782
1288		0.687778
1289		0.689116
1290		0.691242
1291		0.692739
1292		0.69267
1293		0.691582
1294		0.694591
1295		0.694136
1296		0.694869
1297		0.694367
1298		0.69314
1299		0.68983
1300		0.689985
1301		0.689923
1302		0.691038
1303		0.692805
1304		0.692512
1305		0.68892
1306		0.687913
1307		0.687674
1308		0.687581
1309		0.687928
1310		0.687728
1311		0.664344
1312		0.664676
1313		0.663565
1314		0.664904
1315		0.666663
1316		0.664421
1317		0.669645
1318		0.669475
1319		0.670864
1320		0.673248
1321		0.67287
1322		0.674433
1323		0.673187
1324		0.67262
1325		0.671393
1326		0.676138
1327		0.67419
1328		0.677191
1329		0.676786
1330		0.674452
1331		0.677319
1332		0.675691
1333		0.676092
1334		0.675513
1335		0.673017
1336		0.669039
1337		0.670887
1338		0.672666
1339		0.672377
1340		0.67
1341		0.672762
1342		0.671516
1343		0.671246
1344		0.672269
1345		0.673526
1346		0.671701
1347		0.673542
1348		0.674568
1349		0.675216
1350		0.6751
1351		0.674383
1352		0.675231
1353		0.674699
1354		0.676366
1355		0.677415
1356		0.676906
1357		0.678461
1358		0.675336
1359		0.675282
1360		0.67446
1361		0.663719
1362		0.664869
1363		0.667261
1364		0.670471
1365		0.669429
1366		0.669406
1367		0.669082
1368		0.66956
1369		0.670448
1370		0.672431
1371		0.671057
1372		0.669174
1373		0.670718
1374		0.668495
1375		0.67108
1376		0.670556
1377		0.670733
1378		0.67348
1379		0.67289
1380		0.671335
1381		0.673781
1382		0.672866
1383		0.672431
1384		0.673461
1385		0.672346
1386		0.673912
1387		0.673781
1388		0.676574
1389		0.67652
1390		0.675363
1391		0.680193
1392		0.679306
1393		0.679306
1394		0.679464
1395		0.684402
1396		0.682404
1397		0.683326
1398		0.683862
1399		0.68385
1400		0.683094
1401		0.683017
1402		0.686042
1403		0.685158
1404		0.685012
1405		0.683796
1406		0.683503
1407		0.681454
1408		0.683796
1409		0.684298
1410		0.684622
1411		0.67456
1412		0.673638
1413		0.676316
1414		0.680023
1415		0.677473
1416		0.676852
1417		0.680151
1418		0.68186
1419		0.681019
1420		0.681431
1421		0.682816
1422		0.683765
1423		0.682114
1424		0.684468
1425		0.686211
1426		0.687539
1427		0.689437
1428		0.688025
1429		0.691026
1430		0.693071
1431		0.697616
1432		0.69848
1433		0.70091
1434		0.703719
1435		0.704807
1436		0.707257
1437		0.704568
1438		0.708472
1439		0.708248
1440		0.708102
1441		0.713565
1442		0.713464
1443		0.717855
1444		0.721914
1445		0.721227
1446		0.726667
1447		0.728067
1448		0.727164
1449		0.730826
1450		0.731798
1451		0.735783
1452		0.739128
1453		0.740934
1454		0.743623
1455		0.747728
1456		0.751759
1457		0.752585
1458		0.755617
1459		0.75848
1460		0.757033
1461		0.725664
1462		0.730509
1463		0.730316
1464		0.725525
1465		0.726011
1466		0.725795
1467		0.733426
1468		0.732052
1469		0.732774
1470		0.735938
1471		0.736435
1472		0.740772
1473		0.745652
1474		0.748002
1475		0.744221
1476		0.748411
1477		0.745054
1478		0.751775
1479		0.751505
1480		0.752253
1481		0.755494
1482		0.754448
1483		0.756613
1484		0.760424
1485		0.761867
1486		0.760328
1487		0.760957
1488		0.761215
1489		0.761632
1490		0.760787
1491		0.763279
1492		0.762377
1493		0.762689
1494		0.763642
1495		0.761505
1496		0.760586
1497		0.761096
1498		0.764267
1499		0.757774
1500		0.748889
1501		0.713453
1502		0.714823
1503		0.706157
1504		0.711134
1505		0.717446
1506		0.717978
1507		0.718349
1508		0.722191
1509		0.71657
1510		0.718989
1511		0.72669
1512		0.722882
1513		0.729363
1514		0.727566
1515		0.73061
1516		0.703426
1517		0.69409
1518		0.689903
1519		0.68777
1520		0.681532
1521		0.67091
1522		0.65527
1523		0.657539
1524		0.646559
1525		0.649252
1526		0.649155
1527		0.637577
1528		0.64267
1529		0.643029
1530		0.640413
1531		0.636983
1532		0.633908
1533		0.632261
1534		0.624761
1535		0.631898
1536		0.622924
1537		0.631482
1538		0.632099
1539		0.625579
1540		0.626667
1541		0.632631
1542		0.627423
1543		0.616759
1544		0.623646
1545		0.619637
1546		0.617963
1547		0.624564
1548		0.619888
1549		0.616574
1550		0.603511
1551		0.600363
1552		0.596802
1553		0.597311
1554		0.589961
1555		0.583738
1556		0.589248
1557		0.584498
1558		0.583488
1559		0.579769
1560		0.576127
1561		0.553137
1562		0.556813
1563		0.556462
1564		0.557099
1565		0.560617
1566		0.562076
1567		0.562596
1568		0.562357
1569		0.563025
1570		0.563588
1571		0.566682
1572		0.567184
1573		0.571713
1574		0.574198
1575		0.575285
1576		0.579703
1577		0.585417
1578		0.586242
1579		0.588526
1580		0.588873
1581		0.591196
1582		0.590255
1583		0.591335
1584		0.587755
1585		0.588877
1586		0.571667
1587		0.565652
1588		0.567909
1589		0.577353
1590		0.574649
1591		0.579147
1592		0.574568
1593		0.580706
1594		0.579074
1595		0.586115
1596		0.595417
1597		0.592396
1598		0.592589
1599		0.595378
1600		0.603492
1601		0.606694
1602		0.599309
1603		0.601833
1604		0.603607
1605		0.612265
1606		0.62108
1607		0.619498
1608		0.624556
1609		0.631092
1610		0.626358
1611		0.631046
1612		0.62483
1613		0.622689
1614		0.617816
1615		0.616586
1616		0.618858
1617		0.614113
1618		0.598966
1619		0.596215
1620		0.59713
1621		0.59184
1622		0.596694
1623		0.602423
1624		0.592269
1625		0.592338
1626		0.590309
1627		0.593457
1628		0.591026
1629		0.59032
1630		0.590197
1631		0.59211
1632		0.600691
1633		0.602982
1634		0.606018
1635		0.608993
1636		0.630995
1637		0.632184
1638		0.625907
1639		0.624101
1640		0.625259
1641		0.623839
1642		0.621551
1643		0.618164
1644		0.60838
1645		0.60652
1646		0.610976
1647		0.60159
1648		0.606181
1649		0.605934
1650		0.605648
1651		0.603738
1652		0.605486
1653		0.602056
1654		0.600691
1655		0.597269
1656		0.586269
1657		0.586609
1658		0.584915
1659		0.590444
1660		0.587099
1661		0.580231
1662		0.582531
1663		0.590417
1664		0.602901
1665		0.606493
1666		0.608924
1667		0.615301
1668		0.61711
1669		0.616385
1670		0.619942
1671		0.624406
1672		0.62262
1673		0.624757
1674		0.61534
1675		0.612465
1676		0.608005
1677		0.61461
1678		0.608623
1679		0.608885
1680		0.612272
1681		0.6139
1682		0.61875
1683		0.620995
1684		0.623179
1685		0.629444
1686		0.59311
1687		0.590274
1688		0.596944
1689		0.60314
1690		0.606547
1691		0.61284
1692		0.617072
1693		0.615617
1694		0.616184
1695		0.615725
1696		0.621721
1697		0.622072
1698		0.619178
1699		0.624757
1700		0.631767
1701		0.632596
1702		0.638657
1703		0.640934
1704		0.646667
1705		0.651663
1706		0.651462
1707		0.663441
1708		0.660509
1709		0.661682
1710		0.656906
1711		0.696127
1712		0.697041
1713		0.696038
1714		0.700772
1715		0.696424
1716		0.692153
1717		0.68713
1718		0.680139
1719		0.672079
1720		0.656825
1721		0.659228
1722		0.650359
1723		0.640015
1724		0.637438
1725		0.641898
1726		0.63331
1727		0.630359
1728		0.622685
1729		0.605791
1730		0.607593
1731		0.593418
1732		0.582238
1733		0.587091
1734		0.568519
1735		0.573094
1736		0.513179
1737		0.518194
1738		0.520448
1739		0.512901
1740		0.508873
1741		0.497793
1742		0.494306
1743		0.492469
1744		0.479811
1745		0.484946
1746		0.478106
1747		0.474213
1748		0.466524
1749		0.460718
1750		0.45115
1751		0.436304
1752		0.442249
1753		0.436713
1754		0.436273
1755		0.433326
1756		0.438175
1757		0.437639
1758		0.431493
1759		0.435212
1760		0.436674
1761		0.419086
1762		0.429633
1763		0.429221
1764		0.426952
1765		0.429074
1766		0.427851
1767		0.431632
1768		0.43304
1769		0.429032
1770		0.43941
1771		0.440718
1772		0.444344
1773		0.443538
1774		0.439417
1775		0.438256
1776		0.439819
1777		0.437901
1778		0.432631
1779		0.433565
1780		0.430984
1781		0.434132
1782		0.43586
1783		0.428302
1784		0.4275
1785		0.421929
1786		0.390745
1787		0.395961
1788		0.400116
1789		0.39853
1790		0.390301
1791		0.390853
1792		0.387789
1793		0.385058
1794		0.384819
1795		0.384282
1796		0.379171
1797		0.385058
1798		0.381142
1799		0.385162
1800		0.384606
1801		0.385876
1802		0.381142
1803		0.367504
1804		0.368735
1805		0.368904
1806		0.366902
1807		0.354699
1808		0.349344
1809		0.350976
1810		0.338954
1811		0.323113
1812		0.322392
1813		0.321235
1814		0.316566
1815		0.314267
1816		0.30777
1817		0.3075
1818		0.29811
1819		0.300633
1820		0.29919
1821		0.290772
1822		0.279776
1823		0.277909
1824		0.276728
1825		0.28365
1826		0.2799
1827		0.280108
1828		0.275683
1829		0.281173
1830		0.27674
1831		0.274136
1832		0.268773
1833		0.270231
1834		0.258144
1835		0.259321
1836		0.226042
1837		0.218329
1838		0.22135
1839		0.216443
1840		0.211373
1841		0.205463
1842		0.204263
1843		0.197184
1844		0.193472
1845		0.18466
1846		0.175054
1847		0.173407
1848		0.171728
1849		0.166829
1850		0.159884
1851		0.154313
1852		0.154545
1853		0.153048
1854		0.154545
1855		0.154884
1856		0.150799
1857		0.147215
1858		0.148866
1859		0.149699
1860		0.145579
1861		0.139637
1862		0.137982
1863		0.135336
1864		0.130054
1865		0.127747
1866		0.132901
1867		0.129383
1868		0.129171
1869		0.137276
