Frame Number, Queue Density, Dynamic Density
90, 0.241953, 0.0383974
91, 0.242215, 0.0362623
92, 0.242721, 0.0350957
93, 0.24232, 0.034385
94, 0.242252, 0.034686
95, 0.241918, 0.0351574
96, 0.241444, 0.0358403
97, 0.242186, 0.035885
98, 0.243445, 0.0370779
99, 0.244666, 0.0392955
100, 0.245971, 0.0416289
101, 0.248323, 0.044429
102, 0.25224, 0.0486875
103, 0.259083, 0.0549035
104, 0.267902, 0.0627924
105, 0.278505, 0.0732107
106, 0.290714, 0.0844853
107, 0.304412, 0.0968642
108, 0.319461, 0.110049
109, 0.335537, 0.123997
110, 0.352332, 0.139049
111, 0.368398, 0.154324
112, 0.382852, 0.169532
113, 0.395527, 0.181387
114, 0.407106, 0.191275
115, 0.417499, 0.198214
116, 0.426112, 0.204171
117, 0.432279, 0.208894
118, 0.437646, 0.211845
119, 0.441948, 0.213178
120, 0.445657, 0.213278
121, 0.449249, 0.212055
122, 0.452653, 0.208652
123, 0.455593, 0.204938
124, 0.457616, 0.199992
125, 0.46023, 0.195765
126, 0.463673, 0.192238
127, 0.469154, 0.190192
128, 0.474939, 0.189007
129, 0.480835, 0.187298
130, 0.487634, 0.184335
131, 0.494833, 0.181257
132, 0.502289, 0.177944
133, 0.510309, 0.174699
134, 0.517898, 0.171952
135, 0.524799, 0.169099
136, 0.531071, 0.166253
137, 0.533187, 0.163634
138, 0.5341, 0.161193
139, 0.534713, 0.158611
140, 0.533838, 0.156625
141, 0.532241, 0.158258
142, 0.530488, 0.163241
143, 0.528963, 0.171764
144, 0.528568, 0.181721
145, 0.528643, 0.190323
146, 0.528597, 0.198752
147, 0.531631, 0.204123
148, 0.534392, 0.208946
149, 0.536265, 0.213699
150, 0.539122, 0.217769
151, 0.542182, 0.216134
152, 0.546679, 0.208398
153, 0.551321, 0.197252
154, 0.556176, 0.185035
155, 0.561299, 0.175733
156, 0.566522, 0.16519
157, 0.571235, 0.15525
158, 0.576985, 0.144898
159, 0.583818, 0.135424
160, 0.589784, 0.127065
161, 0.595785, 0.121602
162, 0.601545, 0.120775
163, 0.606338, 0.120096
164, 0.610552, 0.119616
165, 0.613782, 0.116995
166, 0.616573, 0.11506
167, 0.619432, 0.113898
168, 0.620782, 0.114153
169, 0.622596, 0.1136
170, 0.625176, 0.113972
171, 0.628341, 0.114157
172, 0.630384, 0.113106
173, 0.632472, 0.112787
174, 0.633145, 0.113321
175, 0.633935, 0.113438
176, 0.634903, 0.113701
177, 0.635801, 0.113417
178, 0.637756, 0.111597
179, 0.639301, 0.11135
180, 0.639296, 0.112781
181, 0.638799, 0.113494
182, 0.638424, 0.113951
183, 0.638441, 0.113571
184, 0.639857, 0.111833
185, 0.641344, 0.109465
186, 0.642466, 0.105835
187, 0.642379, 0.102713
188, 0.640681, 0.0993356
189, 0.638995, 0.0949221
190, 0.638518, 0.0875448
191, 0.637397, 0.0801829
192, 0.636323, 0.0728137
193, 0.636271, 0.0673762
194, 0.635946, 0.0619587
195, 0.635813, 0.0568021
196, 0.63623, 0.0522959
197, 0.63727, 0.047961
198, 0.640596, 0.0446292
199, 0.641191, 0.0423449
200, 0.642865, 0.0405795
201, 0.645106, 0.0404545
202, 0.648294, 0.0413873
203, 0.649885, 0.041387
204, 0.651831, 0.042336
205, 0.653463, 0.0456165
206, 0.654951, 0.0486073
207, 0.657131, 0.0513657
208, 0.658809, 0.0536489
209, 0.663184, 0.0551262
210, 0.666554, 0.056853
211, 0.670356, 0.0571825
212, 0.672434, 0.0571404
213, 0.674799, 0.0552488
214, 0.676911, 0.0529309
215, 0.678951, 0.0488071
216, 0.681302, 0.0451003
217, 0.683097, 0.0416806
218, 0.683324, 0.0388773
219, 0.68338, 0.0360671
220, 0.681769, 0.0339753
221, 0.679508, 0.0320652
222, 0.677966, 0.0299657
223, 0.676723, 0.0296825
224, 0.675396, 0.0293098
225, 0.674027, 0.028836
226, 0.672597, 0.0288603
227, 0.673436, 0.0290895
228, 0.675317, 0.0284174
229, 0.67688, 0.0279722
230, 0.679748, 0.0264051
231, 0.683049, 0.0251771
232, 0.686458, 0.0241555
233, 0.686303, 0.0237867
234, 0.686467, 0.0232967
235, 0.687208, 0.0239309
236, 0.687731, 0.0243341
237, 0.686468, 0.0239468
238, 0.685333, 0.0232153
239, 0.684772, 0.0230486
240, 0.684343, 0.0232052
241, 0.683663, 0.023635
242, 0.683009, 0.0240702
243, 0.685451, 0.0247917
244, 0.687952, 0.0258472
245, 0.688767, 0.0267562
246, 0.689742, 0.0270733
247, 0.690195, 0.0273542
248, 0.6909, 0.027936
249, 0.692282, 0.0277731
250, 0.693694, 0.0278866
251, 0.692858, 0.0280775
252, 0.691877, 0.02876
253, 0.689358, 0.0289938
254, 0.686621, 0.0293789
255, 0.684797, 0.0287261
256, 0.683046, 0.0279444
257, 0.681752, 0.0278638
258, 0.680798, 0.0285363
259, 0.678919, 0.0299714
260, 0.677428, 0.0307716
261, 0.678282, 0.0313337
262, 0.67937, 0.0313449
263, 0.682161, 0.0307824
264, 0.684641, 0.0298981
265, 0.687085, 0.0294583
266, 0.687866, 0.0299614
267, 0.688724, 0.0307133
268, 0.689096, 0.0309931
269, 0.689598, 0.0301304
270, 0.690109, 0.0297407
271, 0.690633, 0.0290015
272, 0.690141, 0.0288796
273, 0.688969, 0.028598
274, 0.687938, 0.0284884
275, 0.686955, 0.0283002
276, 0.687382, 0.027716
277, 0.687452, 0.0267716
278, 0.686742, 0.0262994
279, 0.686206, 0.0260417
280, 0.685509, 0.0260934
281, 0.684678, 0.0264792
282, 0.684493, 0.0262284
283, 0.684997, 0.0269599
284, 0.683669, 0.0275247
285, 0.682765, 0.0282299
286, 0.681666, 0.0287353
287, 0.681243, 0.0292539
288, 0.681455, 0.0296435
289, 0.681032, 0.0300957
290, 0.680556, 0.030054
291, 0.680423, 0.0312145
292, 0.680209, 0.0310594
293, 0.680163, 0.0302292
294, 0.681866, 0.0293974
295, 0.683666, 0.028537
296, 0.685574, 0.0281651
297, 0.685849, 0.0285895
298, 0.685939, 0.02849
299, 0.6865, 0.0290579
300, 0.687319, 0.0297369
301, 0.687584, 0.0288927
302, 0.687696, 0.0290409
303, 0.687352, 0.0291481
304, 0.686891, 0.0290262
305, 0.68622, 0.0288002
306, 0.685662, 0.0281574
307, 0.686405, 0.0266921
308, 0.687387, 0.0256809
309, 0.689527, 0.0250467
310, 0.691241, 0.0244371
311, 0.693521, 0.0242635
312, 0.695687, 0.0246015
313, 0.696741, 0.0247535
314, 0.698125, 0.0251184
315, 0.700102, 0.0257743
316, 0.700724, 0.0274911
317, 0.700761, 0.0285421
318, 0.701671, 0.0293974
319, 0.701019, 0.0292758
320, 0.699594, 0.0290984
321, 0.697117, 0.02886
322, 0.694471, 0.028429
323, 0.693289, 0.0280756
324, 0.692069, 0.0284248
325, 0.689834, 0.0281636
326, 0.688747, 0.0266983
327, 0.688199, 0.0257319
328, 0.686464, 0.0254934
329, 0.685315, 0.0251782
330, 0.68538, 0.025662
331, 0.686429, 0.0259244
332, 0.688336, 0.0261177
333, 0.689546, 0.0258542
334, 0.688158, 0.0261038
335, 0.686859, 0.0265745
336, 0.685782, 0.026912
337, 0.684339, 0.0278484
338, 0.683663, 0.0287689
339, 0.682695, 0.0305706
340, 0.68124, 0.0321092
341, 0.678685, 0.034233
342, 0.675969, 0.0364028
343, 0.673441, 0.0389618
344, 0.673516, 0.0402928
345, 0.673666, 0.0420633
346, 0.673417, 0.0441744
347, 0.674923, 0.0468785
348, 0.67634, 0.0489055
349, 0.677978, 0.0505467
350, 0.679889, 0.0511809
351, 0.682554, 0.0514915
352, 0.685591, 0.0518781
353, 0.686412, 0.0534294
354, 0.68722, 0.0548538
355, 0.688297, 0.0566856
356, 0.689877, 0.0587751
357, 0.6905, 0.0620679
358, 0.691916, 0.0677461
359, 0.693651, 0.0764205
360, 0.695826, 0.0877079
361, 0.699679, 0.101506
362, 0.70327, 0.118063
363, 0.709954, 0.135722
364, 0.717749, 0.156488
365, 0.725768, 0.179269
366, 0.730495, 0.204385
367, 0.735094, 0.233271
368, 0.739679, 0.264715
369, 0.743926, 0.297211
370, 0.748409, 0.331065
371, 0.751414, 0.365468
372, 0.753894, 0.399547
373, 0.755569, 0.43375
374, 0.755216, 0.464747
375, 0.752664, 0.494892
376, 0.749603, 0.522097
377, 0.746605, 0.544789
378, 0.74273, 0.563957
379, 0.737095, 0.580631
380, 0.728908, 0.593601
381, 0.715612, 0.602884
382, 0.702157, 0.610182
383, 0.688445, 0.615439
384, 0.675977, 0.619092
385, 0.665993, 0.622076
386, 0.659404, 0.625125
387, 0.65113, 0.627542
388, 0.640871, 0.628863
389, 0.631117, 0.627901
390, 0.622286, 0.622286
391, 0.616644, 0.616644
392, 0.61113, 0.61113
393, 0.605912, 0.605912
394, 0.601287, 0.601287
395, 0.597762, 0.597762
396, 0.593742, 0.593742
397, 0.586121, 0.586121
398, 0.581247, 0.581247
399, 0.578983, 0.578983
400, 0.57865, 0.57865
401, 0.580465, 0.580465
402, 0.584334, 0.584334
403, 0.587349, 0.587349
404, 0.590153, 0.590153
405, 0.590218, 0.590218
406, 0.590858, 0.590858
407, 0.596064, 0.596064
408, 0.601829, 0.601829
409, 0.606857, 0.606857
410, 0.611047, 0.611047
411, 0.613123, 0.613123
412, 0.612973, 0.612973
413, 0.613597, 0.613597
414, 0.612309, 0.612309
415, 0.612586, 0.612586
416, 0.613007, 0.613007
417, 0.615189, 0.615189
418, 0.61626, 0.61626
419, 0.616613, 0.616613
420, 0.616477, 0.616477
421, 0.619325, 0.619325
422, 0.61978, 0.61978
423, 0.62139, 0.62139
424, 0.624739, 0.624739
425, 0.628564, 0.628564
426, 0.633656, 0.631596
427, 0.637496, 0.6289
428, 0.644873, 0.62614
429, 0.65086, 0.624655
430, 0.653971, 0.622439
431, 0.653834, 0.621157
432, 0.655484, 0.621412
433, 0.6526, 0.622138
434, 0.643547, 0.6191
435, 0.632163, 0.615586
436, 0.616794, 0.613511
437, 0.598555, 0.598555
438, 0.573857, 0.573857
439, 0.549285, 0.549285
440, 0.52798, 0.52798
441, 0.508956, 0.508956
442, 0.491489, 0.491489
443, 0.477919, 0.477919
444, 0.469083, 0.469083
445, 0.460184, 0.460184
446, 0.453192, 0.453192
447, 0.445882, 0.445882
448, 0.440191, 0.440191
449, 0.434596, 0.434596
450, 0.429334, 0.429334
451, 0.422747, 0.422747
452, 0.413572, 0.413572
453, 0.400607, 0.400607
454, 0.386471, 0.386471
455, 0.372619, 0.372619
456, 0.357666, 0.357666
457, 0.345751, 0.345751
458, 0.334035, 0.334035
459, 0.318264, 0.318264
460, 0.300243, 0.300243
461, 0.28192, 0.28192
462, 0.263913, 0.263913
463, 0.247693, 0.247693
464, 0.232903, 0.232903
465, 0.218102, 0.218102
466, 0.203119, 0.203119
467, 0.188415, 0.188415
468, 0.175785, 0.175785
469, 0.169811, 0.169811
470, 0.170235, 0.170235
471, 0.176714, 0.176714
472, 0.188054, 0.188054
473, 0.205666, 0.205666
474, 0.227113, 0.227113
475, 0.254431, 0.254431
476, 0.284851, 0.284851
477, 0.316472, 0.316472
478, 0.347404, 0.347404
479, 0.374592, 0.374592
480, 0.394058, 0.394058
481, 0.406129, 0.406129
482, 0.413313, 0.413313
483, 0.413186, 0.413186
484, 0.403625, 0.403625
485, 0.387377, 0.387377
486, 0.368073, 0.368073
487, 0.347585, 0.347585
488, 0.322941, 0.322941
489, 0.297752, 0.297752
490, 0.271043, 0.271043
491, 0.242532, 0.242532
492, 0.213731, 0.213731
493, 0.185938, 0.185938
494, 0.161845, 0.161845
495, 0.137736, 0.137736
496, 0.114717, 0.114717
497, 0.091507, 0.091507
498, 0.071637, 0.071637
499, 0.0546451, 0.0546451
500, 0.0424911, 0.0424911
501, 0.0388673, 0.0388673
502, 0.042848, 0.042848
503, 0.0537539, 0.0537539
504, 0.0742704, 0.0742704
505, 0.102479, 0.102479
506, 0.135665, 0.135665
507, 0.170731, 0.170731
508, 0.207735, 0.207735
509, 0.244699, 0.238136
510, 0.278267, 0.269107
511, 0.304137, 0.299087
512, 0.322162, 0.322162
513, 0.332919, 0.332919
514, 0.331431, 0.331431
515, 0.321849, 0.321849
516, 0.305405, 0.305405
517, 0.282546, 0.282546
518, 0.254519, 0.254519
519, 0.222963, 0.222963
520, 0.191951, 0.191951
521, 0.163272, 0.163272
522, 0.13607, 0.13607
523, 0.110621, 0.110621
524, 0.0902616, 0.0902616
525, 0.0734761, 0.0734761
526, 0.0619132, 0.0619132
527, 0.0574498, 0.0574498
528, 0.0588796, 0.0588796
529, 0.0672338, 0.0672338
530, 0.0812103, 0.0812103
531, 0.0995459, 0.0995459
532, 0.121322, 0.121322
533, 0.143335, 0.143335
534, 0.165728, 0.165728
535, 0.187091, 0.187091
536, 0.206159, 0.206159
537, 0.221496, 0.221496
538, 0.232652, 0.232652
539, 0.239779, 0.239779
540, 0.242664, 0.242664
541, 0.242633, 0.242633
542, 0.239207, 0.239207
543, 0.235735, 0.235735
544, 0.229633, 0.229633
545, 0.221272, 0.221272
546, 0.210286, 0.210286
547, 0.197292, 0.197292
548, 0.183976, 0.183976
549, 0.168889, 0.168889
550, 0.152966, 0.152966
551, 0.135472, 0.135472
552, 0.117708, 0.117708
553, 0.0995039, 0.0995039
554, 0.0825667, 0.0825667
555, 0.0665035, 0.0665035
556, 0.0528383, 0.0528383
557, 0.0420806, 0.0420806
558, 0.0332751, 0.0332751
559, 0.0269286, 0.0269286
560, 0.0226771, 0.0226771
561, 0.0194927, 0.0194927
562, 0.0176385, 0.0176385
563, 0.0164703, 0.0164703
564, 0.0164915, 0.0164915
565, 0.017483, 0.017483
566, 0.0186316, 0.0186316
567, 0.0217519, 0.0217519
568, 0.0278503, 0.0278503
569, 0.0345745, 0.0345745
570, 0.0411431, 0.0399225
571, 0.0492921, 0.0467365
572, 0.0577404, 0.0540926
573, 0.0664834, 0.0619699
574, 0.0747705, 0.0694614
575, 0.0841099, 0.0796281
576, 0.0937577, 0.0921937
577, 0.101645, 0.101645
578, 0.106337, 0.106337
579, 0.109991, 0.109991
580, 0.1118, 0.1118
581, 0.111481, 0.111481
582, 0.109246, 0.109246
583, 0.105478, 0.105478
584, 0.101791, 0.101791
585, 0.0952496, 0.0952496
586, 0.0876045, 0.0876045
587, 0.0795791, 0.0795791
588, 0.0711111, 0.0711111
589, 0.0619483, 0.0619483
590, 0.0538503, 0.0538503
591, 0.0461644, 0.0461644
592, 0.0397739, 0.0397739
593, 0.0345887, 0.0345887
594, 0.0288954, 0.0288954
595, 0.0255559, 0.0255559
596, 0.024289, 0.024289
597, 0.0259958, 0.0259958
598, 0.0273511, 0.0273511
599, 0.0289877, 0.0289877
600, 0.0300502, 0.0300502
601, 0.0318179, 0.0318179
602, 0.0355278, 0.0355278
603, 0.0389645, 0.0389645
604, 0.0424082, 0.0424082
605, 0.0448441, 0.0448441
606, 0.0437963, 0.0437963
607, 0.0395671, 0.0395671
608, 0.0360347, 0.0360347
609, 0.0359444, 0.0359444
610, 0.0380285, 0.0380285
611, 0.0402716, 0.0402716
612, 0.0409375, 0.0409375
613, 0.042206, 0.042206
614, 0.0443395, 0.0443395
615, 0.0477253, 0.0477253
616, 0.0537238, 0.0537238
617, 0.0587523, 0.0587523
618, 0.0623912, 0.0623912
619, 0.0622859, 0.0622859
620, 0.0606385, 0.0606385
621, 0.0577666, 0.0577666
622, 0.0546061, 0.0546061
623, 0.0512118, 0.0512118
624, 0.0479664, 0.0479664
625, 0.0440922, 0.0440922
626, 0.0399641, 0.0399641
627, 0.0380868, 0.0380868
628, 0.0403376, 0.0403376
629, 0.0444958, 0.0444958
630, 0.0487311, 0.0487311
631, 0.0538677, 0.0538677
632, 0.0583746, 0.0583746
633, 0.0634695, 0.0634695
634, 0.0680691, 0.0680691
635, 0.0724973, 0.0724973
636, 0.077012, 0.077012
637, 0.0809888, 0.0809888
638, 0.081782, 0.081782
639, 0.0805575, 0.0805575
640, 0.0800351, 0.0800351
641, 0.076113, 0.076113
642, 0.0717164, 0.0717164
643, 0.0655791, 0.0655791
644, 0.0591385, 0.0591385
645, 0.0523816, 0.0523816
646, 0.0453738, 0.0453738
647, 0.0379896, 0.0379896
648, 0.0312758, 0.0312758
649, 0.0256412, 0.0256412
650, 0.019858, 0.019858
651, 0.0171235, 0.0171235
652, 0.015831, 0.015831
653, 0.0155193, 0.0155193
654, 0.0155756, 0.0155756
655, 0.0159977, 0.0159977
656, 0.0164961, 0.0164961
657, 0.0191404, 0.0147404
658, 0.0232238, 0.0139336
659, 0.0276836, 0.0161551
660, 0.0341281, 0.0206304
661, 0.0435255, 0.0280401
662, 0.0537647, 0.0363603
663, 0.0655995, 0.0455054
664, 0.0784182, 0.0560108
665, 0.0926173, 0.0695062
666, 0.106912, 0.0837809
667, 0.119882, 0.0970957
668, 0.131821, 0.111231
669, 0.143796, 0.125957
670, 0.153247, 0.139452
671, 0.157346, 0.150986
672, 0.157281, 0.157281
673, 0.155145, 0.155145
674, 0.150703, 0.150703
675, 0.141748, 0.141748
676, 0.131611, 0.131611
677, 0.121638, 0.121638
678, 0.109975, 0.109975
679, 0.0976161, 0.0976161
680, 0.0858881, 0.0858881
681, 0.0768557, 0.0768557
682, 0.071885, 0.071885
683, 0.0688881, 0.0688881
684, 0.0684907, 0.0684907
685, 0.071615, 0.071615
686, 0.0757998, 0.0757998
687, 0.079647, 0.079647
688, 0.0849217, 0.0849217
689, 0.09086, 0.09086
690, 0.0975675, 0.0975675
691, 0.103859, 0.103859
692, 0.110111, 0.110111
693, 0.115153, 0.115153
694, 0.119659, 0.119659
695, 0.124135, 0.124135
696, 0.12861, 0.12861
697, 0.132412, 0.132412
698, 0.135738, 0.135738
699, 0.138695, 0.138695
700, 0.141034, 0.141034
701, 0.143977, 0.143977
702, 0.146297, 0.146297
703, 0.147621, 0.147621
704, 0.148481, 0.148481
705, 0.149208, 0.149208
706, 0.149539, 0.142175
707, 0.150052, 0.133752
708, 0.150789, 0.125025
709, 0.15086, 0.116275
710, 0.150586, 0.107419
711, 0.150103, 0.097784
712, 0.149561, 0.0880687
713, 0.150679, 0.0796034
714, 0.15152, 0.0723457
715, 0.151517, 0.0649938
716, 0.151458, 0.0589823
717, 0.151473, 0.0537006
718, 0.151682, 0.0495293
719, 0.152563, 0.0462461
720, 0.153902, 0.0452191
721, 0.155928, 0.0458673
722, 0.157626, 0.0469537
723, 0.158999, 0.0470062
724, 0.160111, 0.0463866
725, 0.162214, 0.046446
726, 0.164419, 0.0468318
727, 0.166337, 0.048054
728, 0.167062, 0.0501011
729, 0.167785, 0.0520532
730, 0.168221, 0.0529537
731, 0.168225, 0.0532461
732, 0.168204, 0.0528881
733, 0.167738, 0.0535008
734, 0.167791, 0.0550224
735, 0.16766, 0.0571721
736, 0.169381, 0.0608071
737, 0.172771, 0.0655116
738, 0.179157, 0.0703603
739, 0.186879, 0.07699
740, 0.196533, 0.0850363
741, 0.207833, 0.094831
742, 0.220915, 0.106631
743, 0.235305, 0.119272
744, 0.250773, 0.133191
745, 0.266644, 0.147287
746, 0.281613, 0.160344
747, 0.296343, 0.173048
748, 0.31062, 0.185745
749, 0.325075, 0.19741
750, 0.339244, 0.209077
751, 0.352068, 0.219173
752, 0.36472, 0.228532
753, 0.377981, 0.236843
754, 0.39169, 0.245478
755, 0.40643, 0.254175
756, 0.421757, 0.26445
757, 0.436471, 0.274551
758, 0.45019, 0.28325
759, 0.461261, 0.290111
760, 0.471015, 0.29598
761, 0.4806, 0.300773
762, 0.488835, 0.304656
763, 0.495326, 0.308974
764, 0.499958, 0.312255
765, 0.50337, 0.3139
766, 0.505299, 0.313372
767, 0.508694, 0.310042
768, 0.511934, 0.305698
769, 0.515353, 0.300043
770, 0.518577, 0.29063
771, 0.523911, 0.282063
772, 0.53063, 0.273455
773, 0.537467, 0.263548
774, 0.544457, 0.25161
775, 0.550999, 0.241764
776, 0.558463, 0.23209
777, 0.563819, 0.223548
778, 0.564366, 0.216264
779, 0.566154, 0.210554
780, 0.568398, 0.206069
781, 0.568262, 0.201097
782, 0.567401, 0.194724
783, 0.566503, 0.188412
784, 0.564138, 0.183832
785, 0.5625, 0.176235
786, 0.560291, 0.168642
787, 0.559078, 0.160333
788, 0.562853, 0.150775
789, 0.566478, 0.141752
790, 0.569792, 0.134552
791, 0.570155, 0.127443
792, 0.570271, 0.119747
793, 0.570229, 0.112373
794, 0.571611, 0.104136
795, 0.573204, 0.0980046
796, 0.575843, 0.092125
797, 0.579365, 0.0876343
798, 0.583412, 0.0843935
799, 0.588145, 0.0826018
800, 0.592389, 0.0810772
801, 0.599559, 0.0795139
802, 0.606346, 0.0800046
803, 0.609095, 0.0807222
804, 0.612252, 0.0820756
805, 0.615308, 0.0827716
806, 0.617603, 0.083179
807, 0.618538, 0.0834769
808, 0.619274, 0.0829228
809, 0.616906, 0.0821589
810, 0.614857, 0.0806636
811, 0.612974, 0.0780756
812, 0.610937, 0.0746744
813, 0.610706, 0.0703565
814, 0.609938, 0.0647299
815, 0.608897, 0.0596914
816, 0.607327, 0.0546929
817, 0.605707, 0.0504614
818, 0.603153, 0.0465309
819, 0.603866, 0.0417778
820, 0.604685, 0.0378596
821, 0.604923, 0.0344306
822, 0.606388, 0.032213
823, 0.610221, 0.0308781
824, 0.614595, 0.0302207
825, 0.617968, 0.0294722
826, 0.621212, 0.0288164
827, 0.624301, 0.0274583
828, 0.621728, 0.0272222
829, 0.619182, 0.0269259
830, 0.616403, 0.0261852
831, 0.614086, 0.0266173
832, 0.610836, 0.0264722
833, 0.607093, 0.0262623
834, 0.603897, 0.0276744
835, 0.600816, 0.0289799
836, 0.598488, 0.0305787
837, 0.595907, 0.031463
838, 0.599997, 0.031588
839, 0.602909, 0.0318966
840, 0.605955, 0.0325833
841, 0.610099, 0.0336759
842, 0.614057, 0.0345787
843, 0.618526, 0.0356481
844, 0.622105, 0.034787
845, 0.6255, 0.033909
846, 0.628529, 0.0326682
847, 0.626948, 0.0324306
848, 0.625603, 0.032162
849, 0.624546, 0.032216
850, 0.623603, 0.0326806
851, 0.621433, 0.0320571
852, 0.619191, 0.0311682
853, 0.616238, 0.031162
854, 0.613245, 0.0308843
855, 0.610995, 0.0306698
856, 0.608417, 0.0300417
857, 0.610603, 0.0289552
858, 0.61214, 0.0279846
859, 0.612272, 0.0273025
860, 0.612644, 0.0264954
861, 0.612862, 0.0253318
862, 0.613094, 0.0246667
863, 0.613758, 0.0227577
864, 0.614366, 0.0216667
865, 0.614792, 0.020679
866, 0.613301, 0.0201728
867, 0.612126, 0.0201343
868, 0.610303, 0.0199661
869, 0.609826, 0.0194244
870, 0.609412, 0.0187485
871, 0.609495, 0.0184552
872, 0.609069, 0.0187762
873, 0.609093, 0.0191512
874, 0.609856, 0.0196929
875, 0.610806, 0.0200293
876, 0.612617, 0.0194707
877, 0.614404, 0.0182346
878, 0.612155, 0.0176975
879, 0.610139, 0.0166728
880, 0.608086, 0.0158349
881, 0.606174, 0.0152022
882, 0.605617, 0.0135926
883, 0.604917, 0.0126265
884, 0.60367, 0.0115262
885, 0.602513, 0.0105725
886, 0.602934, 0.0103071
887, 0.603252, 0.0103025
888, 0.608103, 0.0100293
889, 0.612701, 0.0099537
890, 0.616921, 0.0101327
891, 0.619204, 0.0104275
892, 0.621314, 0.0113364
893, 0.622975, 0.011946
894, 0.625227, 0.0125494
895, 0.627057, 0.0135201
896, 0.628596, 0.0143827
897, 0.629367, 0.0149383
898, 0.629944, 0.0152762
899, 0.62911, 0.0157238
900, 0.628542, 0.0157778
901, 0.628901, 0.0159105
902, 0.628701, 0.0157346
903, 0.628935, 0.0156836
904, 0.628321, 0.0161157
905, 0.624893, 0.0178596
906, 0.622401, 0.0197608
907, 0.620377, 0.0215613
908, 0.619056, 0.0225976
909, 0.620224, 0.0235949
910, 0.62167, 0.0243117
911, 0.623756, 0.0252215
912, 0.625745, 0.0268565
913, 0.627697, 0.0292469
914, 0.629302, 0.0313935
915, 0.633393, 0.0312473
916, 0.636448, 0.0307141
917, 0.639632, 0.0308592
918, 0.640392, 0.0324248
919, 0.639592, 0.033561
920, 0.637502, 0.0353218
921, 0.636281, 0.036669
922, 0.634336, 0.0367114
923, 0.632632, 0.0359483
924, 0.6313, 0.0342828
925, 0.630149, 0.0347508
926, 0.628754, 0.0360826
927, 0.627239, 0.0373812
928, 0.627612, 0.0379336
929, 0.629409, 0.0391551
930, 0.629678, 0.0410042
931, 0.629496, 0.0429568
932, 0.629921, 0.0458904
933, 0.629215, 0.0490718
934, 0.629032, 0.0528372
935, 0.628765, 0.0548218
936, 0.628573, 0.0560208
937, 0.627691, 0.0570282
938, 0.625394, 0.0580459
939, 0.621896, 0.0588094
940, 0.621218, 0.058461
941, 0.619868, 0.0577828
942, 0.61841, 0.0567315
943, 0.613633, 0.056951
944, 0.608651, 0.056534
945, 0.604215, 0.055419
946, 0.600107, 0.0530887
947, 0.596806, 0.0498943
948, 0.595338, 0.0467832
949, 0.59386, 0.0447712
950, 0.592307, 0.0444919
951, 0.591428, 0.0449931
952, 0.590734, 0.0463098
