Frame Number, Queue Density, Dynamic Density
164, 0.458199, 0.180278
165, 0.459309, 0.175918
166, 0.460921, 0.172196
167, 0.462688, 0.168611
168, 0.465472, 0.166056
169, 0.469674, 0.163642
170, 0.474472, 0.162386
171, 0.47985, 0.161992
172, 0.485273, 0.162068
173, 0.491423, 0.157886
174, 0.498562, 0.156329
175, 0.505986, 0.154461
176, 0.513134, 0.151665
177, 0.519806, 0.147177
178, 0.525361, 0.143373
179, 0.529602, 0.139278
180, 0.53309, 0.135387
181, 0.536133, 0.132897
182, 0.53688, 0.131926
183, 0.536886, 0.135222
184, 0.535883, 0.135631
185, 0.534705, 0.136267
186, 0.533637, 0.137589
187, 0.532034, 0.139707
188, 0.529864, 0.143682
189, 0.527849, 0.149733
190, 0.525747, 0.156137
191, 0.523853, 0.162556
192, 0.524863, 0.169162
193, 0.526639, 0.175755
194, 0.528807, 0.182448
195, 0.531119, 0.189457
196, 0.534057, 0.195517
197, 0.53709, 0.200841
198, 0.540755, 0.196046
199, 0.542779, 0.191836
200, 0.545377, 0.183733
201, 0.547519, 0.17384
202, 0.549191, 0.162333
203, 0.551519, 0.150639
204, 0.554352, 0.139952
205, 0.55788, 0.129829
206, 0.561292, 0.120406
207, 0.565565, 0.112532
208, 0.569961, 0.110941
209, 0.575992, 0.106451
210, 0.581588, 0.105191
211, 0.587676, 0.104526
212, 0.593566, 0.104535
213, 0.598159, 0.105273
214, 0.601745, 0.105566
215, 0.604846, 0.105326
216, 0.608066, 0.105556
217, 0.610623, 0.104335
218, 0.612895, 0.104177
219, 0.615461, 0.103681
220, 0.617799, 0.102895
221, 0.619576, 0.102269
222, 0.621438, 0.101619
223, 0.623866, 0.0992608
224, 0.625139, 0.0986806
225, 0.626414, 0.0989352
226, 0.627562, 0.098821
227, 0.628846, 0.0991065
228, 0.630739, 0.0989182
229, 0.632054, 0.0992917
230, 0.633431, 0.0998056
231, 0.635133, 0.100051
232, 0.635449, 0.100989
233, 0.635653, 0.10265
234, 0.6371, 0.102248
235, 0.638227, 0.101221
236, 0.638917, 0.100008
237, 0.639471, 0.0985941
238, 0.639502, 0.0978256
239, 0.639906, 0.097463
240, 0.639137, 0.0984336
241, 0.638213, 0.098983
242, 0.638852, 0.0982299
243, 0.638992, 0.0979336
244, 0.639583, 0.0969954
245, 0.640412, 0.0951667
246, 0.641368, 0.0930656
247, 0.642379, 0.0904267
248, 0.643062, 0.0852863
249, 0.642084, 0.0812955
250, 0.642018, 0.0755594
251, 0.641132, 0.0698218
252, 0.639985, 0.0640779
253, 0.63887, 0.0578542
254, 0.637419, 0.0519591
255, 0.635172, 0.0469614
256, 0.632972, 0.0430752
257, 0.632157, 0.0409985
258, 0.631319, 0.04025
259, 0.63258, 0.0379996
260, 0.634182, 0.0357404
261, 0.636801, 0.0335984
262, 0.639043, 0.0315965
263, 0.641304, 0.0303044
264, 0.644299, 0.0301968
265, 0.645021, 0.0306451
266, 0.646466, 0.0310019
267, 0.646975, 0.0307515
268, 0.647723, 0.0311852
269, 0.648511, 0.0322998
270, 0.649511, 0.034015
271, 0.650199, 0.0363353
272, 0.651501, 0.0390432
273, 0.653425, 0.0413738
274, 0.654045, 0.0443823
275, 0.657584, 0.0469147
276, 0.660516, 0.0490027
277, 0.663219, 0.0504255
278, 0.666024, 0.0517033
279, 0.668263, 0.0519668
280, 0.670293, 0.0516948
281, 0.672942, 0.0504217
282, 0.674587, 0.0487377
283, 0.675603, 0.0471435
284, 0.677341, 0.0438646
285, 0.678661, 0.0405698
286, 0.680124, 0.0373916
287, 0.681333, 0.0343252
288, 0.682873, 0.0313299
289, 0.684022, 0.0287731
290, 0.683727, 0.0269579
291, 0.682711, 0.0260683
292, 0.682547, 0.025429
293, 0.682447, 0.0251366
294, 0.68057, 0.0255656
295, 0.679094, 0.0260949
296, 0.676978, 0.0265262
297, 0.674975, 0.0267531
298, 0.672946, 0.0273565
299, 0.671444, 0.0274159
300, 0.671014, 0.0270421
301, 0.671242, 0.0264877
302, 0.673113, 0.0260386
303, 0.675027, 0.0255193
304, 0.678332, 0.0249043
305, 0.681364, 0.0240293
306, 0.684422, 0.0230903
307, 0.686926, 0.0222878
308, 0.689453, 0.0213341
309, 0.691906, 0.0207762
310, 0.691156, 0.0206377
311, 0.690376, 0.0205718
312, 0.687971, 0.0205656
313, 0.685967, 0.0209946
314, 0.684689, 0.0207253
315, 0.683536, 0.0202647
316, 0.682501, 0.0200031
317, 0.681716, 0.0196482
318, 0.680296, 0.0191574
319, 0.67922, 0.0191528
320, 0.681524, 0.0191142
321, 0.683696, 0.0195741
322, 0.685616, 0.0200648
323, 0.686947, 0.0200031
324, 0.687841, 0.0207191
325, 0.688999, 0.0218426
326, 0.690395, 0.0231003
327, 0.690799, 0.0245517
328, 0.691789, 0.0257878
329, 0.692069, 0.0264086
330, 0.692612, 0.0262257
331, 0.692914, 0.0255536
332, 0.693912, 0.0250937
333, 0.69499, 0.0250135
334, 0.693917, 0.0249614
335, 0.692634, 0.0250224
336, 0.690988, 0.0249174
337, 0.689197, 0.0254151
338, 0.687084, 0.0258009
339, 0.685082, 0.0261107
340, 0.682717, 0.0267689
341, 0.680599, 0.0274533
342, 0.677949, 0.0279595
343, 0.675654, 0.0285397
344, 0.675727, 0.0286829
345, 0.675457, 0.0278125
346, 0.675764, 0.0278086
347, 0.677528, 0.027054
348, 0.67941, 0.0265386
349, 0.681575, 0.0263858
350, 0.683996, 0.0264784
351, 0.686098, 0.0265694
352, 0.688075, 0.0266744
353, 0.689762, 0.0263935
354, 0.689915, 0.0269907
355, 0.689997, 0.028287
356, 0.689958, 0.0284398
357, 0.689782, 0.0285123
358, 0.68934, 0.0283843
359, 0.688833, 0.027821
360, 0.688664, 0.0271404
361, 0.68873, 0.0263673
362, 0.68767, 0.0259367
363, 0.686741, 0.0254815
364, 0.686688, 0.0243627
365, 0.687034, 0.0232747
366, 0.687279, 0.0226713
367, 0.686937, 0.0224321
368, 0.687068, 0.0224954
369, 0.686982, 0.0227747
370, 0.686274, 0.023162
371, 0.684737, 0.0239614
372, 0.684556, 0.0243272
373, 0.684361, 0.0247654
374, 0.684467, 0.025179
375, 0.684595, 0.0253997
376, 0.684491, 0.0256296
377, 0.68475, 0.0262562
378, 0.68493, 0.0269707
379, 0.683383, 0.0273318
380, 0.682395, 0.0278056
381, 0.681709, 0.0278102
382, 0.681284, 0.0278889
383, 0.681042, 0.028034
384, 0.680709, 0.0280648
385, 0.679936, 0.0286636
386, 0.679107, 0.0289907
387, 0.679172, 0.0291682
388, 0.678863, 0.0291451
389, 0.680678, 0.0292377
390, 0.681806, 0.0286466
391, 0.683014, 0.028537
392, 0.684024, 0.0283457
393, 0.685113, 0.0279475
394, 0.686155, 0.0274707
395, 0.687718, 0.0267006
396, 0.688328, 0.0272191
397, 0.688016, 0.0272022
398, 0.688076, 0.0271674
399, 0.687702, 0.0274136
400, 0.687917, 0.0278673
401, 0.68822, 0.0276451
402, 0.687924, 0.0269444
403, 0.687279, 0.0265278
404, 0.686578, 0.0262948
405, 0.685904, 0.0259792
406, 0.685922, 0.0243912
407, 0.686388, 0.0230386
408, 0.68671, 0.0215444
409, 0.68725, 0.0199417
410, 0.687722, 0.0186377
411, 0.687778, 0.0179117
412, 0.689766, 0.0186416
413, 0.691787, 0.0191956
414, 0.693908, 0.0198623
415, 0.696184, 0.0208646
416, 0.698449, 0.0218491
417, 0.69912, 0.0229734
418, 0.699673, 0.0239244
419, 0.700829, 0.0251759
420, 0.702119, 0.0258765
421, 0.702679, 0.0273654
422, 0.70151, 0.0274684
423, 0.700775, 0.0275451
424, 0.700295, 0.0273368
425, 0.699154, 0.0268515
426, 0.697842, 0.0263947
427, 0.697492, 0.0257951
428, 0.696627, 0.0254958
429, 0.69439, 0.0252103
430, 0.691907, 0.0253499
431, 0.690779, 0.0245941
432, 0.689956, 0.0243075
433, 0.688122, 0.0238056
434, 0.686491, 0.0236323
435, 0.68492, 0.0229688
436, 0.68418, 0.0223808
437, 0.683457, 0.0227079
438, 0.683468, 0.0230837
439, 0.684324, 0.0236123
440, 0.685399, 0.0241528
441, 0.686792, 0.0243511
442, 0.688147, 0.024216
443, 0.689963, 0.0240285
444, 0.691035, 0.0233831
445, 0.692358, 0.0229255
446, 0.691085, 0.0235181
447, 0.690051, 0.0234657
448, 0.688809, 0.0235779
449, 0.687314, 0.0236119
450, 0.685601, 0.0241161
451, 0.683621, 0.0249757
452, 0.681487, 0.026635
453, 0.679449, 0.0286304
454, 0.676603, 0.031517
455, 0.674101, 0.0348318
456, 0.673972, 0.0372577
457, 0.673981, 0.0395069
458, 0.673609, 0.041515
459, 0.673407, 0.0433461
460, 0.673145, 0.0446709
461, 0.672532, 0.0459101
462, 0.672986, 0.0468484
463, 0.674003, 0.04763
464, 0.676411, 0.0475174
465, 0.678745, 0.0475343
466, 0.68088, 0.047576
467, 0.683174, 0.0473677
468, 0.685934, 0.0474904
469, 0.688772, 0.0474981
470, 0.691604, 0.0468399
471, 0.69246, 0.0480378
472, 0.692281, 0.048733
473, 0.691639, 0.0500301
474, 0.690893, 0.0516404
475, 0.690376, 0.0534221
476, 0.690329, 0.0569661
477, 0.691124, 0.0623194
478, 0.69234, 0.068814
479, 0.693439, 0.0776798
480, 0.695214, 0.0889174
481, 0.700528, 0.100577
482, 0.706393, 0.114839
483, 0.711918, 0.130633
484, 0.718078, 0.148037
485, 0.724929, 0.166944
486, 0.731883, 0.186262
487, 0.734766, 0.205249
488, 0.737222, 0.224003
489, 0.739849, 0.245122
490, 0.742076, 0.269611
491, 0.74454, 0.295148
492, 0.746021, 0.321461
493, 0.74864, 0.346877
494, 0.750204, 0.373098
495, 0.751287, 0.397486
496, 0.751352, 0.42195
497, 0.754397, 0.44534
498, 0.757475, 0.46894
499, 0.759525, 0.488349
500, 0.759235, 0.503699
501, 0.753577, 0.515138
502, 0.749115, 0.524344
503, 0.743488, 0.533886
504, 0.738637, 0.541269
505, 0.733149, 0.548325
506, 0.725559, 0.554189
507, 0.715885, 0.559478
508, 0.702698, 0.56305
509, 0.689886, 0.564934
510, 0.679243, 0.566779
511, 0.671955, 0.569214
512, 0.664044, 0.572175
513, 0.656951, 0.572823
514, 0.649506, 0.574144
515, 0.641483, 0.574957
516, 0.635382, 0.576115
517, 0.629684, 0.577479
518, 0.626775, 0.57953
519, 0.623648, 0.583424
520, 0.619819, 0.586147
521, 0.614622, 0.590061
522, 0.609434, 0.593185
523, 0.602456, 0.597223
524, 0.595933, 0.595933
525, 0.590996, 0.590996
526, 0.587838, 0.587838
527, 0.587194, 0.587194
528, 0.586542, 0.586542
529, 0.581569, 0.581569
530, 0.577878, 0.577878
531, 0.576804, 0.576804
532, 0.576713, 0.576713
533, 0.578379, 0.578379
534, 0.579226, 0.579226
535, 0.581061, 0.581061
536, 0.582813, 0.582813
537, 0.584139, 0.584139
538, 0.585408, 0.585408
539, 0.59122, 0.59122
540, 0.595939, 0.595939
541, 0.600288, 0.600288
542, 0.602604, 0.602604
543, 0.604682, 0.604682
544, 0.608433, 0.608433
545, 0.610272, 0.610272
546, 0.611743, 0.611743
547, 0.613428, 0.613428
548, 0.613967, 0.613967
549, 0.614258, 0.614258
550, 0.614484, 0.614484
551, 0.614333, 0.614333
552, 0.614189, 0.614189
553, 0.614179, 0.614179
554, 0.61141, 0.61141
555, 0.610299, 0.610299
556, 0.610001, 0.610001
557, 0.609752, 0.609752
558, 0.611053, 0.611053
559, 0.612638, 0.612638
560, 0.615106, 0.615106
561, 0.618694, 0.618694
562, 0.619642, 0.619642
563, 0.620754, 0.620754
564, 0.624174, 0.624174
565, 0.625797, 0.625797
566, 0.626488, 0.626488
567, 0.62801, 0.62801
568, 0.631054, 0.629492
569, 0.635596, 0.625778
570, 0.638903, 0.619264
571, 0.644586, 0.612728
572, 0.652834, 0.607272
573, 0.659052, 0.600378
574, 0.661971, 0.59245
575, 0.664069, 0.585256
576, 0.66416, 0.57856
577, 0.660113, 0.572971
578, 0.652369, 0.569552
579, 0.640097, 0.567059
580, 0.626812, 0.567346
581, 0.608073, 0.567101
582, 0.588608, 0.563813
583, 0.5682, 0.559709
584, 0.54838, 0.54838
585, 0.528243, 0.528243
586, 0.509465, 0.509465
587, 0.493354, 0.493354
588, 0.480439, 0.480439
589, 0.471483, 0.471483
590, 0.464417, 0.464417
591, 0.458936, 0.458936
592, 0.454664, 0.454664
593, 0.451797, 0.451797
594, 0.450556, 0.450556
595, 0.449088, 0.449088
596, 0.445374, 0.445374
597, 0.440781, 0.440781
598, 0.435277, 0.435277
599, 0.428887, 0.428887
600, 0.422476, 0.422476
601, 0.414986, 0.414986
602, 0.407704, 0.407704
603, 0.399551, 0.399551
604, 0.388274, 0.388274
605, 0.37698, 0.37698
606, 0.366948, 0.366948
607, 0.356548, 0.356548
608, 0.345397, 0.345397
609, 0.335049, 0.335049
610, 0.32411, 0.32411
611, 0.313903, 0.313903
612, 0.298983, 0.298983
613, 0.284778, 0.284778
614, 0.272277, 0.272277
615, 0.259688, 0.259688
616, 0.247563, 0.247563
617, 0.235148, 0.235148
618, 0.223227, 0.223227
619, 0.210336, 0.210336
620, 0.197202, 0.197202
621, 0.183603, 0.183603
622, 0.174367, 0.174367
623, 0.1669, 0.1669
624, 0.161883, 0.161883
625, 0.15896, 0.15896
626, 0.160143, 0.160143
627, 0.166572, 0.166572
628, 0.176718, 0.176718
629, 0.188527, 0.188527
630, 0.205391, 0.205391
631, 0.226741, 0.226741
632, 0.250702, 0.250702
633, 0.277968, 0.277968
634, 0.306714, 0.306714
635, 0.334815, 0.334815
636, 0.360792, 0.360792
637, 0.385269, 0.385269
638, 0.404408, 0.404408
639, 0.419849, 0.419849
640, 0.428927, 0.428927
641, 0.431684, 0.431684
642, 0.430944, 0.430944
643, 0.42519, 0.42519
644, 0.415225, 0.415225
645, 0.403237, 0.403237
646, 0.384897, 0.384897
647, 0.363295, 0.363295
648, 0.342063, 0.342063
649, 0.323066, 0.323066
650, 0.305154, 0.305154
651, 0.287813, 0.287813
652, 0.269852, 0.269852
653, 0.250564, 0.250564
654, 0.228183, 0.228183
655, 0.205608, 0.205608
656, 0.186511, 0.186511
657, 0.167152, 0.167152
658, 0.147399, 0.147399
659, 0.126268, 0.126268
660, 0.105197, 0.105197
661, 0.0855907, 0.0855907
662, 0.0682666, 0.0682666
663, 0.0532859, 0.0532859
664, 0.043304, 0.043304
665, 0.0355231, 0.0355231
666, 0.0291536, 0.0291536
667, 0.0252963, 0.0252963
668, 0.0270791, 0.0270791
669, 0.0347303, 0.0347303
670, 0.0465154, 0.0465154
671, 0.0644884, 0.0644884
672, 0.0871667, 0.0871667
673, 0.114534, 0.114534
674, 0.14561, 0.142718
675, 0.178952, 0.169123
676, 0.214126, 0.198174
677, 0.250012, 0.231875
678, 0.282367, 0.26867
679, 0.308877, 0.304644
680, 0.330571, 0.330571
681, 0.344514, 0.344514
682, 0.350993, 0.350993
683, 0.351799, 0.351799
684, 0.346746, 0.346746
685, 0.336145, 0.336145
686, 0.321584, 0.321584
687, 0.302717, 0.302717
688, 0.281848, 0.281848
689, 0.259517, 0.259517
690, 0.236399, 0.236399
691, 0.212657, 0.212657
692, 0.189032, 0.189032
693, 0.164767, 0.164767
694, 0.141135, 0.141135
695, 0.119621, 0.119621
696, 0.0999745, 0.0999745
697, 0.0823908, 0.0823908
698, 0.06675, 0.06675
699, 0.0545725, 0.0545725
700, 0.0458445, 0.0458445
701, 0.0418877, 0.0418877
702, 0.0427569, 0.0427569
703, 0.0472685, 0.0472685
704, 0.0550745, 0.0550745
705, 0.0668939, 0.0668939
706, 0.0811292, 0.0811292
707, 0.09863, 0.09863
708, 0.118102, 0.118102
709, 0.138932, 0.134877
710, 0.15923, 0.149302
711, 0.177637, 0.164373
712, 0.194459, 0.183083
713, 0.208826, 0.202802
714, 0.222112, 0.222112
715, 0.232445, 0.232445
716, 0.240224, 0.240224
717, 0.244683, 0.244683
718, 0.245162, 0.245162
719, 0.244494, 0.244494
720, 0.241892, 0.241892
721, 0.238761, 0.238761
722, 0.236091, 0.236091
723, 0.232618, 0.232618
724, 0.22825, 0.22825
725, 0.2221, 0.2221
726, 0.214868, 0.214868
727, 0.206887, 0.206887
728, 0.199096, 0.199096
729, 0.188569, 0.188569
730, 0.177873, 0.177873
731, 0.165733, 0.165733
732, 0.151105, 0.151105
733, 0.136325, 0.136325
734, 0.120512, 0.120512
735, 0.105717, 0.105717
736, 0.0915201, 0.0915201
737, 0.0783596, 0.0783596
738, 0.0658341, 0.0658341
739, 0.0545841, 0.0545841
740, 0.0445216, 0.0445216
741, 0.0365826, 0.0365826
742, 0.0299329, 0.0299329
743, 0.0251034, 0.0251034
744, 0.0210324, 0.0210324
745, 0.0177623, 0.0177623
746, 0.0158202, 0.0158202
747, 0.0138488, 0.0138488
748, 0.0131852, 0.0131852
749, 0.0136227, 0.0136227
750, 0.0145378, 0.0145378
751, 0.0154699, 0.0154699
752, 0.0168156, 0.0168156
753, 0.0176335, 0.0176335
754, 0.0188785, 0.0188785
755, 0.0204487, 0.0197292
756, 0.0233954, 0.0220961
757, 0.0288816, 0.0272596
758, 0.0354267, 0.0339348
759, 0.0419931, 0.0407569
760, 0.0486474, 0.0477863
761, 0.0558179, 0.0546613
762, 0.0637076, 0.0613804
763, 0.0719035, 0.0682284
764, 0.08012, 0.0774174
765, 0.0878785, 0.0878785
766, 0.0942951, 0.0942951
767, 0.0998245, 0.0998245
768, 0.104015, 0.104015
769, 0.108032, 0.108032
770, 0.112324, 0.112324
771, 0.11559, 0.11559
772, 0.117244, 0.117244
773, 0.117211, 0.117211
774, 0.116458, 0.116458
775, 0.11478, 0.11478
776, 0.112134, 0.112134
777, 0.107361, 0.107361
778, 0.101753, 0.101753
779, 0.095767, 0.095767
780, 0.0879028, 0.0879028
781, 0.0800517, 0.0800517
782, 0.072588, 0.072588
783, 0.0662091, 0.0662091
784, 0.0600313, 0.0600313
785, 0.0543376, 0.0543376
786, 0.0488538, 0.0488538
787, 0.0430656, 0.0430656
788, 0.0380826, 0.0380826
789, 0.0334942, 0.0334942
790, 0.0301578, 0.0301578
791, 0.0271154, 0.0271154
792, 0.0237334, 0.0237334
793, 0.0213461, 0.0213461
794, 0.0194282, 0.0194282
795, 0.020162, 0.020162
796, 0.0234429, 0.0234429
797, 0.0268843, 0.0268843
798, 0.0299032, 0.0299032
799, 0.0320436, 0.0320436
800, 0.0335181, 0.0335181
801, 0.0350258, 0.0350258
802, 0.0375135, 0.0375135
803, 0.0408144, 0.0408144
804, 0.0441478, 0.0441478
805, 0.0454209, 0.0454209
806, 0.043853, 0.043853
807, 0.0425613, 0.0425613
808, 0.0399661, 0.0399661
809, 0.0376798, 0.0376798
810, 0.0361366, 0.0361366
811, 0.0355378, 0.0355378
812, 0.0362786, 0.0362786
813, 0.0361366, 0.0361366
814, 0.0364684, 0.0364684
815, 0.0372369, 0.0372369
816, 0.0387847, 0.0387847
817, 0.0410432, 0.0410432
818, 0.0455262, 0.0455262
819, 0.0509452, 0.0509452
820, 0.0568333, 0.0568333
821, 0.0624846, 0.0624846
822, 0.0658206, 0.0658206
823, 0.0672959, 0.0672959
824, 0.0670096, 0.0670096
825, 0.0652573, 0.0652573
826, 0.0635451, 0.0635451
827, 0.060691, 0.060691
828, 0.0569225, 0.0569225
829, 0.0526771, 0.0526771
830, 0.0481771, 0.0481771
831, 0.0432373, 0.0432373
832, 0.0390046, 0.0390046
833, 0.0361065, 0.0361065
834, 0.0345903, 0.0345903
835, 0.0346142, 0.0346142
836, 0.035061, 0.035061
837, 0.0380069, 0.0380069
838, 0.0432083, 0.0432083
839, 0.0482539, 0.0482539
840, 0.0528727, 0.0528727
841, 0.0574066, 0.0574066
842, 0.0617469, 0.0617469
843, 0.0657948, 0.0652527
844, 0.0700262, 0.0688997
845, 0.0736667, 0.0736667
846, 0.0765262, 0.0765262
847, 0.0784853, 0.0784853
848, 0.0787469, 0.0787469
849, 0.0793943, 0.0793943
850, 0.0797369, 0.0797369
851, 0.0801158, 0.0801158
852, 0.0795004, 0.0795004
853, 0.0791663, 0.0791663
854, 0.0765752, 0.0765752
855, 0.0723438, 0.0723438
856, 0.0674911, 0.0674911
857, 0.061189, 0.061189
858, 0.0544545, 0.0544545
859, 0.0472461, 0.0472461
860, 0.040581, 0.040581
861, 0.0338272, 0.0338272
862, 0.027985, 0.027985
863, 0.0221817, 0.0221817
864, 0.0181802, 0.0181802
865, 0.0159317, 0.0159317
866, 0.0145482, 0.0145482
867, 0.0138503, 0.0138503
868, 0.0136019, 0.0136019
869, 0.0136543, 0.0136543
870, 0.013733, 0.013733
871, 0.0139167, 0.00862654
872, 0.0140417, 0.00574383
873, 0.0142037, 0.0043912
874, 0.0143565, 0.00347917
875, 0.0154228, 0.00372454
876, 0.0182438, 0.00592747
877, 0.0220633, 0.00912346
878, 0.0263472, 0.012838
879, 0.0313904, 0.0172886
880, 0.0377731, 0.022909
881, 0.0463904, 0.0300849
882, 0.0556806, 0.0378333
883, 0.066713, 0.0473503
884, 0.0785386, 0.0589136
885, 0.0904661, 0.0709259
886, 0.101535, 0.0826343
887, 0.111711, 0.0936157
888, 0.122196, 0.105696
889, 0.13187, 0.118949
890, 0.141526, 0.13197
891, 0.148736, 0.143971
892, 0.155755, 0.155755
893, 0.160316, 0.160316
894, 0.162408, 0.162408
895, 0.1624, 0.1624
896, 0.158775, 0.158775
897, 0.154829, 0.154829
898, 0.149794, 0.149794
899, 0.142742, 0.142742
900, 0.132083, 0.132083
901, 0.120838, 0.120838
902, 0.109627, 0.109627
903, 0.0989468, 0.0989468
904, 0.0892361, 0.0892361
905, 0.0802855, 0.0802855
906, 0.0741389, 0.0741389
907, 0.068321, 0.068321
908, 0.0628438, 0.0628438
909, 0.0599294, 0.0599294
910, 0.0608306, 0.0608306
911, 0.063664, 0.063664
912, 0.0665455, 0.0665455
913, 0.0699236, 0.0699236
914, 0.0743179, 0.0743179
915, 0.0793796, 0.0793796
916, 0.0849259, 0.0849259
917, 0.0903873, 0.0903873
918, 0.0965648, 0.0965648
919, 0.102323, 0.102323
920, 0.107063, 0.107063
921, 0.110206, 0.110206
922, 0.113218, 0.113218
923, 0.116661, 0.116661
924, 0.120003, 0.120003
925, 0.123605, 0.123605
926, 0.127248, 0.127248
927, 0.130949, 0.130949
928, 0.134014, 0.134014
929, 0.136735, 0.136735
930, 0.13891, 0.13891
931, 0.141292, 0.141292
932, 0.143354, 0.143354
933, 0.144573, 0.144573
934, 0.146125, 0.146125
935, 0.147517, 0.147517
936, 0.148283, 0.146557
937, 0.148381, 0.141772
938, 0.148689, 0.136214
939, 0.149181, 0.130873
940, 0.149901, 0.12606
941, 0.150751, 0.120568
942, 0.151425, 0.113843
943, 0.152352, 0.106214
944, 0.152611, 0.0976798
945, 0.152546, 0.0884506
946, 0.151662, 0.080483
947, 0.151406, 0.0727176
948, 0.150816, 0.0654159
949, 0.150634, 0.0586906
950, 0.150563, 0.0529684
