Frame Number, Queue Density, Dynamic Density
87, 0.638607, 0.144241
88, 0.640951, 0.136911
89, 0.641448, 0.130665
90, 0.644192, 0.121763
91, 0.647261, 0.113873
92, 0.649646, 0.10685
93, 0.653934, 0.0991026
94, 0.659123, 0.092054
95, 0.664913, 0.0860228
96, 0.670007, 0.081022
97, 0.672536, 0.0790409
98, 0.672809, 0.076588
99, 0.674927, 0.0728785
100, 0.676231, 0.0692296
101, 0.67906, 0.0650347
102, 0.681465, 0.0606728
103, 0.683358, 0.0564132
104, 0.682869, 0.0525498
105, 0.683063, 0.0491123
106, 0.68214, 0.0456053
107, 0.683551, 0.0415999
108, 0.686472, 0.0386034
109, 0.688596, 0.0378735
110, 0.690486, 0.0371983
111, 0.690892, 0.0363156
112, 0.689399, 0.0356991
113, 0.686601, 0.0359356
114, 0.68666, 0.0356632
115, 0.686264, 0.0354001
116, 0.686814, 0.0350143
117, 0.687307, 0.0359194
118, 0.68646, 0.0355502
119, 0.686049, 0.0341219
120, 0.685936, 0.0341952
121, 0.684399, 0.0348372
122, 0.684914, 0.034946
123, 0.686487, 0.0347037
124, 0.687223, 0.0351528
125, 0.687778, 0.0347593
126, 0.687647, 0.0352161
127, 0.685281, 0.033517
128, 0.685209, 0.0332052
129, 0.68519, 0.0340309
130, 0.684624, 0.034
131, 0.685277, 0.033679
132, 0.684953, 0.0337269
133, 0.684847, 0.0334846
134, 0.685137, 0.0329182
135, 0.685253, 0.0326343
136, 0.685325, 0.0319506
137, 0.686892, 0.033588
138, 0.689146, 0.0342677
139, 0.69018, 0.0338272
140, 0.692157, 0.0346431
141, 0.693005, 0.0356211
142, 0.694184, 0.0356127
143, 0.693643, 0.0358426
144, 0.693848, 0.0364695
145, 0.69362, 0.0367126
146, 0.693319, 0.0368438
147, 0.694352, 0.0359525
148, 0.693314, 0.0350621
149, 0.691207, 0.0354784
150, 0.688085, 0.0352458
151, 0.686028, 0.0359776
152, 0.683677, 0.0379938
153, 0.683046, 0.0401343
154, 0.682513, 0.0417944
155, 0.683668, 0.0446485
156, 0.685022, 0.0478997
157, 0.683077, 0.0516273
158, 0.682101, 0.0572774
159, 0.68499, 0.0660216
160, 0.689542, 0.0800405
161, 0.695235, 0.0991323
162, 0.704487, 0.12252
163, 0.710843, 0.153467
164, 0.718218, 0.197375
165, 0.725427, 0.245481
166, 0.732177, 0.297846
167, 0.734296, 0.354431
168, 0.73696, 0.412969
169, 0.733213, 0.46828
170, 0.724508, 0.521307
171, 0.714407, 0.566694
172, 0.700572, 0.611286
173, 0.686683, 0.65012
174, 0.668914, 0.668914
175, 0.650466, 0.650466
176, 0.633509, 0.633509
177, 0.61995, 0.61995
178, 0.606829, 0.606829
179, 0.601813, 0.601813
180, 0.598804, 0.598804
181, 0.595779, 0.595779
182, 0.595844, 0.595844
183, 0.596974, 0.596974
184, 0.599054, 0.599054
185, 0.601617, 0.601617
186, 0.604726, 0.604726
187, 0.612513, 0.612513
188, 0.616916, 0.616916
189, 0.619873, 0.619873
190, 0.625875, 0.625875
191, 0.632986, 0.632986
192, 0.633678, 0.633678
193, 0.627532, 0.627532
194, 0.617471, 0.617471
195, 0.601265, 0.601265
196, 0.58365, 0.58365
197, 0.565112, 0.565112
198, 0.54697, 0.54697
199, 0.52222, 0.52222
200, 0.495457, 0.495457
201, 0.464029, 0.464029
202, 0.431296, 0.431296
203, 0.405603, 0.405603
204, 0.378921, 0.378921
205, 0.353362, 0.353362
206, 0.324786, 0.324786
207, 0.29349, 0.29349
208, 0.264696, 0.264696
209, 0.24831, 0.24831
210, 0.2411, 0.2411
211, 0.246694, 0.246694
212, 0.261728, 0.261728
213, 0.276088, 0.276088
214, 0.290072, 0.290072
215, 0.303262, 0.303262
216, 0.311316, 0.311316
217, 0.318081, 0.318081
218, 0.314482, 0.314482
219, 0.297998, 0.297998
220, 0.268303, 0.268303
221, 0.22828, 0.22828
222, 0.184682, 0.184682
223, 0.152412, 0.152412
224, 0.140014, 0.140014
225, 0.143208, 0.143208
226, 0.157801, 0.157801
227, 0.170319, 0.170319
228, 0.186569, 0.186569
229, 0.19994, 0.19994
230, 0.210301, 0.210301
231, 0.214209, 0.214209
232, 0.215174, 0.215174
233, 0.207175, 0.207175
234, 0.190898, 0.190898
235, 0.170602, 0.170602
236, 0.153565, 0.153565
237, 0.144274, 0.144274
238, 0.141734, 0.141734
239, 0.14611, 0.14611
240, 0.155078, 0.155078
241, 0.170692, 0.170692
242, 0.185267, 0.185267
243, 0.194902, 0.194902
244, 0.194426, 0.194426
245, 0.183813, 0.183813
246, 0.163975, 0.163975
247, 0.140764, 0.140764
248, 0.116514, 0.116514
249, 0.0934001, 0.0934001
250, 0.0733488, 0.0733488
251, 0.0545571, 0.0545571
252, 0.041365, 0.041365
253, 0.0371188, 0.0371188
254, 0.0394961, 0.0394961
255, 0.0455548, 0.0455548
256, 0.055419, 0.055419
257, 0.0665787, 0.0665787
258, 0.075287, 0.075287
259, 0.0813214, 0.0813214
260, 0.0844032, 0.0844032
261, 0.0861871, 0.0861871
262, 0.0844742, 0.0844742
263, 0.0779171, 0.0779171
264, 0.0687257, 0.0687257
265, 0.0620884, 0.0620884
266, 0.0545154, 0.0545154
267, 0.045338, 0.045338
268, 0.0403673, 0.0403673
269, 0.0369371, 0.0369371
270, 0.033532, 0.033532
271, 0.0340953, 0.0340953
272, 0.0375644, 0.0375644
273, 0.0426292, 0.0426292
274, 0.049402, 0.049402
275, 0.049483, 0.049483
276, 0.0478106, 0.0478106
277, 0.0477149, 0.0477149
278, 0.0464525, 0.0464525
279, 0.0488029, 0.0488029
280, 0.0550181, 0.0550181
281, 0.0578515, 0.0578515
282, 0.0594456, 0.0594456
283, 0.0611015, 0.0611015
284, 0.0603854, 0.0603854
285, 0.0600266, 0.0600266
286, 0.058755, 0.058755
287, 0.0571223, 0.0571223
288, 0.0547612, 0.0547612
289, 0.0497203, 0.0497203
290, 0.0434765, 0.0434765
291, 0.0375012, 0.0375012
292, 0.034086, 0.034086
293, 0.0319734, 0.0319734
294, 0.0357546, 0.0357546
295, 0.0462917, 0.0462917
296, 0.0608117, 0.0608117
297, 0.0768225, 0.0768225
298, 0.0908927, 0.0874163
299, 0.100942, 0.0907523
300, 0.106322, 0.0926574
301, 0.111235, 0.0942114
302, 0.112532, 0.0975876
303, 0.112241, 0.105823
304, 0.110931, 0.110931
305, 0.107242, 0.107242
306, 0.102699, 0.102699
307, 0.0972214, 0.0972214
308, 0.0952469, 0.0952469
309, 0.0983827, 0.0983827
310, 0.106199, 0.106199
311, 0.11403, 0.11403
312, 0.123985, 0.123985
313, 0.132746, 0.132746
314, 0.138495, 0.138495
315, 0.143214, 0.143214
316, 0.146204, 0.146204
317, 0.150545, 0.150545
318, 0.152248, 0.152248
319, 0.153103, 0.153103
320, 0.154333, 0.148376
321, 0.156535, 0.139612
322, 0.15831, 0.12745
323, 0.160574, 0.114503
324, 0.161574, 0.100702
325, 0.16292, 0.0885887
326, 0.165244, 0.0785594
327, 0.167563, 0.06924
328, 0.174781, 0.0690201
329, 0.186032, 0.0738086
330, 0.200403, 0.0843102
331, 0.216713, 0.0988611
332, 0.234897, 0.117387
333, 0.256659, 0.141096
334, 0.281651, 0.166985
335, 0.310466, 0.195957
336, 0.342711, 0.230434
337, 0.374012, 0.263582
338, 0.401133, 0.289602
339, 0.425415, 0.31179
340, 0.446318, 0.329147
341, 0.467108, 0.342991
342, 0.483832, 0.351123
343, 0.502179, 0.35289
344, 0.518609, 0.352829
345, 0.531637, 0.347313
346, 0.537502, 0.33561
347, 0.543039, 0.320279
348, 0.550218, 0.306256
349, 0.555475, 0.29173
350, 0.562036, 0.278096
351, 0.566773, 0.264593
352, 0.570962, 0.249589
353, 0.57067, 0.234724
354, 0.573626, 0.219809
355, 0.577673, 0.205022
356, 0.585498, 0.189495
357, 0.589528, 0.174495
358, 0.593596, 0.160448
359, 0.600077, 0.148375
360, 0.603027, 0.137985
361, 0.605897, 0.127631
362, 0.609029, 0.120776
363, 0.612253, 0.114955
364, 0.612826, 0.105867
365, 0.611912, 0.0971343
366, 0.612424, 0.0874907
367, 0.61615, 0.080287
368, 0.613204, 0.0744398
369, 0.609517, 0.0675571
370, 0.608185, 0.0593148
371, 0.607238, 0.0526157
372, 0.60879, 0.0457701
373, 0.61013, 0.0398549
374, 0.612218, 0.0368549
375, 0.614838, 0.034088
376, 0.615127, 0.0342377
377, 0.612526, 0.0348488
378, 0.615318, 0.0343256
379, 0.617242, 0.036142
380, 0.619011, 0.0379491
381, 0.620561, 0.0384661
382, 0.620626, 0.0390417
383, 0.620178, 0.0384583
384, 0.618549, 0.0373843
385, 0.614143, 0.0375525
386, 0.610643, 0.0362639
387, 0.611241, 0.0361466
388, 0.612304, 0.0355941
389, 0.612718, 0.0330401
390, 0.613758, 0.0311435
391, 0.610698, 0.0287778
392, 0.610089, 0.0262685
393, 0.609729, 0.0252361
394, 0.610394, 0.0238951
395, 0.613339, 0.0226466
396, 0.614928, 0.0226235
397, 0.616103, 0.0214275
398, 0.617897, 0.0207253
399, 0.620005, 0.020341
400, 0.620228, 0.0186173
401, 0.623777, 0.0175293
402, 0.626059, 0.0174352
403, 0.626422, 0.018456
404, 0.627177, 0.0203495
405, 0.628863, 0.0212006
406, 0.63126, 0.0219769
407, 0.632948, 0.0229907
408, 0.632166, 0.0239306
409, 0.630528, 0.0249684
410, 0.631264, 0.0275239
411, 0.631981, 0.03151
412, 0.631989, 0.0358426
413, 0.63499, 0.0394367
414, 0.634527, 0.0429684
415, 0.632283, 0.0474915
416, 0.63068, 0.0522647
417, 0.627412, 0.0571667
418, 0.626093, 0.0620725
419, 0.621474, 0.0679468
420, 0.616333, 0.0728526
421, 0.612346, 0.075669
422, 0.609442, 0.0783156
423, 0.605506, 0.080902
424, 0.604104, 0.0828573
425, 0.604291, 0.0835309
426, 0.605436, 0.0831373
427, 0.610197, 0.0843912
428, 0.615166, 0.0851937
429, 0.624309, 0.0848171
430, 0.628695, 0.0846968
431, 0.632996, 0.0838033
432, 0.637207, 0.079983
433, 0.641904, 0.0747091
434, 0.646573, 0.0698426
435, 0.65052, 0.0656867
436, 0.65178, 0.0617994
437, 0.651465, 0.0562469
438, 0.650584, 0.0524228
439, 0.646669, 0.0469336
440, 0.647833, 0.0410525
441, 0.64801, 0.0376327
442, 0.650221, 0.0351204
443, 0.651997, 0.0332731
444, 0.649995, 0.0313133
445, 0.645482, 0.0297037
446, 0.643819, 0.0284429
447, 0.641297, 0.0282593
448, 0.639519, 0.0265509
449, 0.644246, 0.0256883
450, 0.644829, 0.0246096
451, 0.645072, 0.0229228
452, 0.642588, 0.0226605
453, 0.644479, 0.0236034
454, 0.649324, 0.0243472
455, 0.655234, 0.0269907
456, 0.660085, 0.029375
457, 0.664978, 0.0310216
458, 0.667817, 0.0332685
459, 0.66659, 0.0367948
460, 0.669228, 0.0468873
461, 0.669942, 0.0603796
462, 0.672111, 0.0758796
463, 0.671492, 0.0925309
464, 0.669884, 0.116369
465, 0.670862, 0.144763
466, 0.672101, 0.17977
467, 0.67337, 0.220497
468, 0.676889, 0.267365
469, 0.679843, 0.312863
470, 0.681972, 0.35462
471, 0.686364, 0.395553
472, 0.684047, 0.433014
473, 0.674965, 0.477401
474, 0.665498, 0.518062
475, 0.658652, 0.55339
476, 0.652318, 0.581776
477, 0.65038, 0.600049
478, 0.648618, 0.609816
479, 0.64825, 0.621604
480, 0.644054, 0.634941
481, 0.638671, 0.638671
482, 0.636299, 0.636299
483, 0.639868, 0.639868
484, 0.645628, 0.645628
485, 0.647, 0.647
486, 0.64808, 0.64808
487, 0.644342, 0.644342
488, 0.639081, 0.639081
489, 0.627122, 0.627122
490, 0.616242, 0.616242
491, 0.605198, 0.605198
492, 0.596233, 0.596233
493, 0.589005, 0.589005
494, 0.583416, 0.583416
495, 0.580784, 0.580784
496, 0.580295, 0.580295
497, 0.577642, 0.577642
498, 0.572512, 0.572512
499, 0.568132, 0.568132
500, 0.563686, 0.563686
501, 0.562228, 0.562228
502, 0.559393, 0.559393
503, 0.554374, 0.554374
504, 0.546758, 0.546758
505, 0.532384, 0.532384
506, 0.515762, 0.515762
507, 0.500226, 0.500226
508, 0.486262, 0.486262
509, 0.479661, 0.479661
510, 0.476357, 0.476357
511, 0.471166, 0.471166
512, 0.465719, 0.465719
513, 0.457725, 0.457725
514, 0.443997, 0.443997
515, 0.433519, 0.433519
516, 0.424454, 0.424454
517, 0.418471, 0.418471
518, 0.415432, 0.415432
519, 0.40798, 0.40798
520, 0.39575, 0.39575
521, 0.382366, 0.382366
522, 0.368157, 0.368157
523, 0.358242, 0.358242
524, 0.359369, 0.359369
525, 0.360182, 0.360182
526, 0.358552, 0.358552
527, 0.354316, 0.354316
528, 0.342041, 0.342041
529, 0.326587, 0.326587
530, 0.309603, 0.309603
531, 0.288659, 0.288659
532, 0.265606, 0.265606
533, 0.235795, 0.235795
534, 0.19854, 0.19854
535, 0.162508, 0.162508
536, 0.126713, 0.126713
537, 0.0925448, 0.0925448
538, 0.0646852, 0.0646852
539, 0.0430166, 0.0430166
540, 0.0273183, 0.0273183
541, 0.0168275, 0.0168275
542, 0.010968, 0.010968
543, 0.00960648, 0.00960648
544, 0.0104506, 0.0104506
545, 0.0117948, 0.0117948
546, 0.0118657, 0.0118657
547, 0.0150941, 0.0150941
548, 0.0237114, 0.0237114
549, 0.0331142, 0.0331142
550, 0.043314, 0.043314
551, 0.0509367, 0.0509367
552, 0.0565069, 0.0565069
553, 0.0619012, 0.0619012
554, 0.0655949, 0.0655949
555, 0.0692461, 0.0692461
556, 0.0755656, 0.0755656
557, 0.0779182, 0.0779182
558, 0.0734857, 0.0734857
559, 0.065235, 0.065235
560, 0.0554533, 0.0554533
561, 0.0516779, 0.0516779
562, 0.0594973, 0.0594973
563, 0.0756331, 0.0756331
564, 0.0991725, 0.0991725
565, 0.123348, 0.123348
566, 0.142426, 0.142426
567, 0.158603, 0.158603
568, 0.168575, 0.168575
569, 0.173172, 0.173172
570, 0.172924, 0.172924
571, 0.168125, 0.168125
572, 0.153855, 0.153855
573, 0.131236, 0.131236
574, 0.10289, 0.10289
575, 0.0733584, 0.0733584
576, 0.0474194, 0.0474194
577, 0.0251165, 0.0251165
578, 0.0102307, 0.0102307
579, 0.00351543, 0.00351543
580, 0.0023179, 0.0023179
581, 0.00235957, 0.00235957
582, 0.00235957, 0.00235957
583, 0.00238735, 0.00238735
584, 0.00232716, 0.00232716
585, 0.00681481, 0.00681481
586, 0.0126204, 0.0126204
587, 0.0183951, 0.0179552
588, 0.0275988, 0.0251389
589, 0.0400525, 0.0353349
590, 0.0534244, 0.0472639
591, 0.0671759, 0.0587531
592, 0.0799306, 0.0696235
593, 0.0930123, 0.0852052
594, 0.107755, 0.101822
595, 0.120489, 0.116633
596, 0.134239, 0.13384
597, 0.147836, 0.147836
598, 0.159156, 0.159156
599, 0.170312, 0.170312
600, 0.180708, 0.180708
601, 0.189923, 0.189923
602, 0.200841, 0.199147
603, 0.210384, 0.203503
604, 0.224128, 0.211576
605, 0.24229, 0.219303
606, 0.259981, 0.226813
607, 0.277366, 0.235235
608, 0.292265, 0.240944
609, 0.305025, 0.246689
610, 0.322504, 0.260883
611, 0.344061, 0.273609
612, 0.366166, 0.287426
613, 0.390005, 0.297998
614, 0.411422, 0.30252
615, 0.429257, 0.302778
616, 0.44717, 0.298982
617, 0.464866, 0.293541
618, 0.485446, 0.291871
619, 0.507556, 0.293016
620, 0.526675, 0.287922
621, 0.544224, 0.282246
622, 0.559094, 0.27476
623, 0.574007, 0.265816
624, 0.585672, 0.256498
625, 0.595774, 0.247742
626, 0.604493, 0.240843
627, 0.614239, 0.236019
628, 0.624819, 0.232105
629, 0.633085, 0.224287
630, 0.64046, 0.213584
631, 0.646183, 0.201573
632, 0.653672, 0.190582
633, 0.659292, 0.181944
634, 0.665451, 0.174068
635, 0.672551, 0.16608
636, 0.682614, 0.156792
637, 0.693185, 0.142454
